x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
11.1                 0.40979430033663     -0.4671569191703     0.050631928120498    -0.12389660938517    0.28502919103115     0.15801243032505
11.15                0.41551643656261     -0.46024751556263    0.049523290993922    -0.095819471252159   0.30907270564756     0.16762952138961
11.2                 0.42107364077031     -0.45261613681048    0.048326917687264    -0.067410452306506   0.33129667559394     0.17618230435909
11.25                0.42646370712424     -0.4442747540068     0.047044927712811    -0.038767950172105   0.35157026593946     0.18361647617235
11.3                 0.43168449613135     -0.4352364520045     0.045679592262584    -0.0099911711664195  0.36977412385037     0.18988483601907
11.35                0.43673393549032     -0.42551540889076    0.044233330184653    0.018820213311021    0.3858010812331      0.1949475850257
11.4                 0.44161002091404     -0.41512687374628    0.042708703697879    0.047566412000998    0.39955678564452     0.19877257894516
11.45                0.44631081692529     -0.40408714272455    0.04110841385264     0.076147859422124    0.41096025575504     0.20133553224614
11.5                 0.45083445762489     -0.39241353348865    0.039435295745622    0.10446556072635     0.41994435809451     0.20262017230599
11.55                0.45517914743239     -0.38012435804553    0.037692313497111    0.13242143457803     0.42645620227426     0.20261834272837
11.6                 0.45934316179877     -0.36723889402065    0.03588255499972     0.15991865286895     0.4304574523586      0.20133005512957
11.65                0.46332484789101     -0.35377735441773    0.034009226447834    0.18686197609264     0.43192455255263     0.19876348906478
11.7                 0.4671226252481      -0.33976085591134    0.032075646657464    0.21315808321642     0.43084886587776     0.19493494009469
11.75                0.47073498640841     -0.3252113857218     0.030085241186593    0.23871589490866     0.42723672501857     0.18986871632224
11.8                 0.47416049750805     -0.31015176712462    0.028041536266399    0.26344688900152     0.42110939504158     0.18359698405636
11.85                0.47739779885        -0.2946056236483     0.02594815255414     0.28726540709688     0.41250294820553     0.17615956358268
11.9                 0.48044560544383     -0.27859734201697    0.023808798718741    0.31008895125317     0.4014680516         0.1676036763378
11.95                0.48330270751575     -0.26215203389565    0.021627264870461    0.33183846972565     0.38806966886279     0.15798364509243
12                   0.48596797098882     -0.24529549649846    0.019407415846286    0.35243863077045     0.37238667773189     0.14736054904697
12.05                0.48844033793308     -0.22805417212137    0.017153184362919    0.371818083564       0.35451140568366     0.13580183602936
12.1                 0.49071882698551     -0.21045510666302    0.014868564049527    0.38990970533411     0.33454908639091     0.12338089425744
12.15                0.49280253373952     -0.19252590719873    0.01255760237257     0.4066508338467      0.31261724020082     0.11017658638481
12.2                 0.49469063110399     -0.17429469867417    0.010224393465248    0.4219834844431      0.28884498227984     0.0962727487885
12.25                0.49638236963152     -0.15579007978671    0.0078730708742769   0.43585455087598     0.26337226249869     0.081757659277722
12.3                 0.49787707781594     -0.13704107812356    0.0055078002368378   0.4482159892484      0.2363490415322      0.066723476603145
12.35                0.49917416235886     -0.11807710462713    0.0031327719006726   0.45902498441895     0.20793440802448     0.051265655325465
12.4                 0.50027310840514     -0.098927907459123   0.00075219350040386  0.46824409829646     0.17829564201679     0.035482339758294
12.45                0.50117347974727     -0.079623525335487   -0.001629717496772   0.47584139951077     0.14760723015168     0.019473740833371
12.5                 0.50187491899851     -0.060194240405723   -0.0040087412628105  0.48179057401036     0.11604983845118     0.0033414998444576
12.55                0.50237714773476     -0.040670530750254   -0.0063806630847277  0.4860710162039      0.083809248716179    -0.012811956890375
12.6                 0.50267996660507     -0.021083022570467   -0.0087412808314469  0.48866790032983     0.051075264808825    -0.028884068350704
12.65                0.50278325541075     -0.0014624421463949  -0.011086412398355   0.48957223180696     0.018040595256458    -0.044772789990973
12.7                 0.50268697315312     0.018160432362586    -0.013411903116378   0.48878087838813     -0.015100281244446   -0.060377241638512
12.75                0.50239115804972     0.037754819198445    -0.015713633112457   0.48629658100912     -0.048152260745544   -0.075598347998768
12.8                 0.50189592751923     0.057289981290827    -0.017987524608371   0.48212794429507     -0.080920762644806   -0.090339467701049
12.85                0.50120147813479     0.076735274473284    -0.020229549144989   0.47628940675753     -0.11321287520371    -0.10450700689089
12.9                 0.50030808554599     0.096060195553774    -0.022435734719147   0.46880119078508     -0.14483849123966    -0.1180110134732
12.95                0.49921610436947     0.11523443016401     -0.024602172820509   0.45968923260101     -0.17561142730763    -0.1307657482333
13                   0.49792596804815     0.13422790031262     -0.026725025355933   0.44898509243048     -0.20535051978245    -0.14269022920963
13.05                0.49643818867921     0.1530108115675      -0.028800531449102   0.43672584518836     -0.2338806913887     -0.15370874586192
13.1                 0.49475335681076     0.17155369979335     -0.030825014103339   0.42295395206633     -0.26103398189978    -0.16375133977012
13.15                0.4928721412075      0.18982747737112     -0.032794886715833   0.40771711346413     -0.286650536938      -0.17275424881224
13.2                 0.49079528858521     0.20780347882677     -0.034706659431713   0.39106810377418     -0.3105795490547     -0.1806603120008
13.25                0.48852362331441     0.22545350579788     -0.036556945326728   0.37306458859193     -0.33268014555016    -0.18741933240758
13.3                 0.48605804709309     0.24274987126747     -0.038342466407569   0.35376892498502     -0.3528222178065     -0.19298839587241
13.35                0.48339953858883     0.25966544299577     -0.040060059419212   0.33324794551299     -0.37088718725126    -0.19733214347234
13.4                 0.4805491530503      0.27617368608157     -0.041706681448983   0.31157272674571     -0.38676870344242    -0.20042299602147
13.45                0.47750802188845     0.29224870458677     -0.04327941531743    0.2888183430822      -0.40037327016497    -0.20224132917582
13.5                 0.47427735222736     0.30786528215838     -0.044775474746436   0.26506360672257     -0.41162079585335    -0.20277559803161
13.55                0.47085842642513     0.32299892158465     -0.046192209295435   0.24039079469363     -0.4204450650992     -0.2020224104258
13.6                 0.46725260156486     0.33762588322302     -0.047527109056965   0.21488536387383     -0.42679412846868    -0.19998654847348
13.65                0.46346130891598     0.3517232222397      -0.048777809103264   0.18863565500432     -0.43063060833445    -0.19668093820545
13.7                 0.45948605336612     0.3652688246025      -0.049942093676001   0.16173258671153     -0.43193191892182    -0.19212656749866
13.75                0.45532841282379     0.3782414417704      -0.051017900111753   0.13426934060093     -0.43069039927367    -0.18635235282064
13.8                 0.45099003759205     0.39062072402538     -0.052003322496246   0.10634103851278     -0.42691335835136    -0.17939495563395
13.85                0.44647264971345     0.4023872523944      -0.052896615040903   0.078044413057597    -0.42062303200603    -0.17129854962641
13.9                 0.44177804228649     0.41352256911132     -0.053696195175704   0.049477472572601    -0.41185645207378    -0.16211454024489
13.95                0.43690807875389     0.42400920657091     -0.054400646352894   0.020739161659544    -0.40066522836517    -0.15190123831345
14                   0.43186469216292     0.43383071472982     -0.055008720556557   -0.0080709815203293  -0.38711524483267    -0.14072348980811
14.05                0.42664988439812     0.44297168691113     -0.055519340513621   -0.036853170007165   -0.37128627170467    -0.12865226413878
14.1                 0.42126572538667     0.45141778397234     -0.05593160160237    -0.06550771366513    -0.35327149586944    -0.11576420355257
14.15                0.4157143522768      0.45915575679869     -0.056244773455084   -0.093935364469674   -0.33317697227375    -0.10214113651916
14.2                 0.40999796858946     0.46617346708665     -0.056458301251969   -0.1220376602635     -0.31112099956593    -0.087869558188119
14.25                0.40411884334366     0.47245990638484     -0.056571806704086   -0.14971726579059    -0.28723342365876    -0.073040081216579
14.3                 0.39807931015586     0.47800521336262     -0.056585088723531   -0.17687830982713    -0.26165487331248    -0.057746860454212
14.35                0.39188176631364     0.48280068927928     -0.056498123779686   -0.2034267172415     -0.23453593223799    -0.042086995138204
14.4                 0.3855286718242      0.48683881162942     -0.056311065940905   -0.22927053483348    -0.2060362525941     -0.026159912393836
14.45                0.37902254843781     0.49011324594329     -0.056024246601567   -0.25432024982374    -0.17632361509792    -0.010066735954893
14.5                 0.37236597864693     0.49261885572344     -0.055638173894971   -0.27848909989083    -0.14557294128152    0.0060903558879658
14.55                0.36556160466109     0.49435171050221     -0.055153531793118   -0.30169337368154    -0.11396526370979    0.022208779034405
14.6                 0.35861212735814     0.49530909200726     -0.054571178894982   -0.32385270075403    -0.081686660222038   0.038186194898165
14.65                0.35152030521214     0.49548949842573     -0.053892146905395   -0.34489032994926    -0.048927158471503   0.053921160171996
14.7                 0.34428895319849     0.49489264675998     -0.053117638807273   -0.36473339522673    -0.01587961721185    0.069313770908324
14.75                0.3369209416765      0.4935194732716      -0.052249026730388   -0.38331316804365    0.017261409083305    0.084266296826259
14.8                 0.32941919525014     0.4913721320127      -0.051287849520483   -0.40056529540349    0.050300815583761    0.098683801817624
14.85                0.32178669160709     0.4884539914469      -0.050235810013035   -0.41643002274933    0.083044095706114    0.11247474671231
14.9                 0.31402646033685     0.48476962916536     -0.049094772016482   -0.43085240093009    0.11529848619519     0.12555157047592
14.95                0.30614158172817     0.48032482470604     -0.047866757010277   -0.44378247652264    0.14687410194232     0.1378312461495
15                   0.29813518554639     0.47512655048755     -0.046553940563603   -0.45517546485076    0.17758505385963     0.14923580800174
15.05                0.29001044979113     0.46918296087173     -0.045158648481103   -0.46499190510158    0.20725054322938     0.15969284654655
15.1                 0.28177059943488     0.4625033793722      -0.043683352682454   -0.47319779700224    0.23569592608567     0.16913596828305
15.15                0.27341890514282     0.45509828402881     -0.042130666823075   -0.47976471858341    0.26275374136248     0.17750521723914
15.2                 0.26495868197466     0.44697929097114     -0.040503341663737   -0.48466992462179    0.28826469675521     0.18474745564208
15.25                0.25639328806875     0.43815913619666     -0.038804260197279   -0.48789642542056    0.31207860649184     0.19081670129914
15.3                 0.24772612330915     0.42865165559214     -0.037036432541051   -0.48943304565498    0.33405527549288     0.19567441954632
15.35                0.23896062797607     0.4184717632298      -0.035202990604151   -0.48927446307932    0.3540653247151      0.19928976791141
15.4                 0.23010028138033     0.40763542797207     -0.033307182538888   -0.487421226961      0.37199095282002     0.20163979193807
15.45                0.22114860048233     0.39615964842175     -0.031352366986306   -0.48387975617815    0.38772662968326     0.20270957092751
15.5                 0.212109138496       0.38406242625691     -0.02934200712597    -0.47866231698718    0.40117971766181     0.20249231267257
15.55                0.20298548347847     0.37136273799218     -0.027279664540546   -0.47178698053724    0.41227101696197     0.20098939658252
15.6                 0.19378125690583     0.35808050521098     -0.025168992906047   -0.46327756027896    0.42093523189713     0.19821036492503
15.65                0.18450011223562     0.34423656331514     -0.023013731518934   -0.45316352948406    0.42712135529062     0.19417286224067
15.7                 0.1751457334567      0.32985262884111     -0.020817698671515   -0.44147991916153    0.43079296876047     0.18890252331473
15.75                0.16574489283221     0.31499392538983     -0.018587825706771   -0.42832247866598    0.43197861868628     0.18245668476874
15.8                 0.15636101295649     0.29979704262922     -0.016334957232586   -0.41389039964975    0.43082489811559     0.1749422651915
15.85                0.14706660035225     0.28441938150807     -0.014069696989023   -0.39842197052253    0.42754224212126     0.166486440195
15.9                 0.13792535380252     0.2690038983751      -0.011800528117123   -0.38214372018762    0.42234919105998     0.15721379466797
15.95                0.12899240254972     0.25367892572587     -0.0095338011956993  -0.36526862984707    0.41546851121252     0.14724445128092
16                   0.12031464634441     0.23855824945387     -0.0072737369644903  -0.3479947882972     0.40712371945893     0.13669245477732
16.05                0.11193117781634     0.22374140771796     -0.0050224387085237  -0.33050445852435    0.39753603122925     0.12566440651037
16.1                 0.10387376890189     0.20931417726174     -0.0027799093195664  -0.31296351968565    0.38692174005934     0.11425833841264
16.15                0.096167404526482    0.19534921439096     -0.00054406811316848 -0.29552124618496    0.37549002758249     0.10256281118184
16.2                 0.088830848344039    0.18190681970531     0.0016892374544344   -0.27831038438638    0.36344119474023     0.090656217894646
16.25                0.081877227021988    0.16903579797265     0.0039262299746322   -0.26144748739754    0.35096529839877     0.078606271467879
16.3                 0.075314621279882    0.15677438711734     0.0061752149673012   -0.24503346915031    0.33824117237405     0.066469652301455
16.35                0.069146653601617    0.14515123307238     0.0084466132744164   -0.22915434055595    0.3254358080347      0.054291790977954
16.4                 0.063373064210687    0.13418639013228     0.010753017887797    -0.21388209267335    0.31270406708221     0.042106759969367
16.45                0.057990268498073    0.12389232936682     0.013109280319942    -0.19927569446574    0.30018869770148     0.029937247815506
16.5                 0.0529918906027      0.1142749405555      0.01553263191974     -0.18538217571131    0.2880206249237      0.017794589091982
16.55                0.048369269250663    0.10533451593044     0.018042845953028    -0.1722377688656     0.27631948663364     0.0056788235778101
16.6                 0.044111933252928    0.097066706735879    0.02066244683358     -0.15986908705189    0.26519438807456     -0.0064212417364031
16.65                0.040208045238358    0.089463446201226    0.023416973627683    -0.14829431879932    0.25474484984819     -0.018527993888041
16.7                 0.036644813260468    0.082513834967417    0.02633530589309     -0.13752442359027    0.24506192717716     -0.030675024305001
16.75                0.033403740865293    0.076193702485776    0.029447857480919    -0.12754565869255    0.23619866636399     -0.042906993057783
16.8                 0.030459321556818    0.070461917667409    0.032781885738658    -0.11831268306777    0.22815025924545     -0.055267373389183
16.85                0.027785406435136    0.065274221182552    0.036362465817408    -0.10977150934975    0.2208889398973      -0.067793157310003
16.9                 0.025358248903193    0.060590555007969    0.040216527178937    -0.10187219529977    0.21438965774245     -0.080521831849093
16.95                0.023156293777195    0.056374753109468    0.044373056131553    -0.094568551782558   0.20862999112985     -0.093491491244126
17                   0.021159985858592    0.052594262177326    0.048863313835475    -0.087817872687648   0.20359006998279     -0.10674095094961
17.05                0.019351596267605    0.049219890258228    0.053721071417311    -0.081580685216788   0.1992525072498      -0.12030986380334
17.1                 0.017715064995974    0.046225581342703    0.058982863961936    -0.075820519077247   0.19560233892169     -0.13423883869903
17.15                0.016235858280695    0.043588214167496    0.064688265292039    -0.070503693231494   0.19262697240767     -0.14856956212009
17.2                 0.014900839532076    0.041287423679272    0.070880185601951    -0.065599118956305   0.19031614309264     -0.16334492289853
17.25                0.013698152669859    0.039305443781056    0.07760519418424     -0.061078118059725   0.18866187892564     -0.17860914057217
17.3                 0.01261711683134     0.037626970147113    0.084913869676314    -0.056914255192985   0.18765847291735     -0.19440789772438
17.35                0.011648131516395    0.036239042046986    0.092861180461202    -0.053083183276836   0.18730246345172     -0.21078847670245
17.4                 0.010782591327028    0.035130942266156    0.10150689808353     -0.049562501138489   0.18759262234387     -0.22779990112361
17.45                0.010012809544263    0.034294114350541    0.11091604678993     -0.046331622526722   0.18852995060305     -0.24549308259247
17.5                 0.0093319498636607   0.033722096535813    0.12115939257496     -0.043371655739256   0.19011768188592     -0.26392097306861
17.55                0.0087327206632116   0.033406476836102    0.13230296710719     -0.040659526596451   0.1923398609644      -0.2831133594004
17.6                 0.0082067297226256   0.033333349664346    0.14438707985038     -0.038164991442524   0.19513808428355     -0.30303281615929
17.65                0.0077458133573832   0.033486970989487    0.15743110636436     -0.035857120891825   0.19843074160775     -0.3235898711846
17.7                 0.00734277145407     0.033853076799999    0.17144912007704     -0.033708085780456   0.2021345084294      -0.34467742063668
17.75                0.0069912281412813   0.034418486302808    0.18644862208278     -0.031692792350665   0.20616351983184     -0.36616967966489
17.8                 0.0066855108952778   0.035170736439777    0.20242920704286     -0.029788577875968   0.21042869423743     -0.38792131693018
17.85                0.0064205454841672   0.036097743495467    0.21938117393743     -0.027974959626932   0.21483721299413     -0.40976681687076
17.9                 0.0061917645716065   0.037187488696089    0.23728409394216     -0.026233431039414   0.21929216369575     -0.43152011612374
17.95                0.0059950281571323   0.038427725729947    0.25610535146884     -0.024547299726012   0.22369235657061     -0.4529745622739
18                   0.0058265543347242   0.039805709068891    0.27579867838508     -0.022901562591003   0.22793232417874     -0.47390324391495
18.05                0.0056828591119461   0.04130794284866     0.2963027055669      -0.021282813788904   0.23190251498915     -0.49405974069194
18.1                 0.0055607042554122   0.042919950879604    0.31753956017539     -0.019679181624468   0.23548969112553     -0.51317934035884
18.15                0.0054570523196595   0.044626069110437    0.33941354130301     -0.018080290742799   0.23857753962838     -0.53098076674854
18.2                 0.005369028180024    0.046409262555335    0.36180991080751     -0.016477246116292   0.24104750494559     -0.54716845774056
18.25                0.0052938865292161   0.048250969314242    0.38459384012264     -0.01486263541342    0.24277984799752     -0.56143542566845
18.3                 0.0052289849146683   0.050130974860494    0.4076095574696      -0.013230546345623   0.24365493404407     -0.57346672400699
18.35                0.0051717619914663   0.052027320228633    0.43067974303586     -0.011576595544978   0.24355474769745     -0.58294353352553
18.4                 0.0051197207453582   0.05391624809622     0.45360522217031     -0.0098979654397853  0.24236462878194     -0.58954786834166
18.45                0.0050704165031419   0.055772191002216    0.4761650082811      -0.0081934454802849  0.23997521736583     -0.59296788746955
18.5                 0.005021449594491    0.057567806065355    0.49811674772082     -0.0064634739362113  0.23628459023021     -0.59290378060377
18.55                0.0049710647284446   0.059280346574855    0.51925030673852     -0.0047114063357413  0.23122962306861     -0.58914468821167
18.6                 0.0049187066847655   0.060899895953853    0.53946395438712     -0.0029430202840946  0.22481338193968     -0.58164501685927
18.65                0.0048643962460679   0.062423913668491    0.55872187987548     -0.00116444077228    0.21707363995355     -0.57045238322448
18.7                 0.0048081549699353   0.063850009042291    0.57698996558371     0.00061817190257263  0.208055961814       -0.55563785122544
18.75                0.0047500051803635   0.065175945006329    0.59423584750639     0.0023986434740493   0.19781343557408     -0.53729548082365
18.8                 0.0046899699588995   0.066399641608458    0.61042897258915     0.0041708070916727   0.18640636010097     -0.51554173082149
18.85                0.0046280731354797   0.067519179276052    0.62554065285692     0.0059285246804369   0.17390189009        -0.49051471944558
18.9                 0.0045643392789709   0.068532801827184    0.6395441162379      0.0076657082006761   0.1603736407176      -0.46237334741092
18.95                0.0044987936874183   0.069438919225487    0.65241455399341     0.0093763407346294   0.14590125426078     -0.43129628903343
19                   0.0044314623780038   0.07023611007439     0.6641291646694      0.011054497326668    0.13056993123438     -0.39748085779662
19.05                0.0043623720767188   0.070923123846822    0.6746671944918      0.012694365505004    0.11446992880632     -0.36114175357497
19.1                 0.0042915502077563   0.071498882846868    0.68400997413424     0.014290265413793    0.09769602944388     -0.32250969946827
19.15                0.0042190248826244   0.071962483900315    0.69214095179291     0.015836669485917    0.08034698291894     -0.28182997690175
19.2                 0.0041448248889888   0.072313199771433    0.69904572250994     0.01732822158829     0.062524924957363    -0.23936086829293
19.25                0.0040689796792458   0.072550480303769    0.70471205369346     0.018759755573394    0.044334775954838    -0.19537201717301
19.3                 0.0039915193588313   0.072673953283152    0.70912990678901     0.020126313172765    0.025883623299088    -0.15014271617467
19.35                0.0039124746742716   0.072683425021579    0.71229145506402     0.021423161170486    0.0072800909347641   -0.10396013375598
19.4                 0.0038318770009786   0.072578880661047    0.71419109747375     0.022645807797173    -0.011366300117551   -0.057117490919512
19.45                0.003749758330796    0.072360484196856    0.71482546858418     0.023790018287692    -0.029945776523509   -0.0099121995026913
19.5                 0.0036661512593009   0.072028578220358    0.71419344453423     0.024851829548711    -0.048348958882571   0.03735602614005
19.55                0.0035810889728653   0.071583683381545    0.7122961450269      0.025827563885296    -0.066467505656449   0.084387072074285
19.6                 0.0034946052354834   0.071026497572323    0.70913693134547     0.026713841738988    -0.084194750987535   0.13088233025954
19.65                0.0034067343753697   0.07035789483175     0.7047214003987      0.027507593393262    -0.10142633265242    0.17654659446208
19.7                 0.003317511271333    0.069578923974961    0.6990573748052      0.028206069605813    -0.11806080645366    0.22108993456912
19.75                0.0032269713389316   0.068690806947927    0.69215488903482     0.028806851130844    -0.13400024343283    0.26422953740392
19.8                 0.0031351505164161   0.067694936910625    0.68402617163138     0.02930785709838     -0.14915080638894    0.30569150235438
19.85                0.003042085250464    0.066592876051638    0.67468562354844     0.029707352221579    -0.16342330230827    0.34521258041417
19.9                 0.0029478124817129   0.065386353137601    0.66414979263636     0.030003952807082    -0.17673370745336    0.38254184559511
19.95                0.0028523696300979   0.064077260801335    0.65243734432589     0.030196631547577    -0.18900366201987    0.41744228809854
20                   0.0027557945799978   0.062667652572947    0.63956902856021     0.03028472107999     -0.20016093144933    0.44969231913047
20.05                0.0026581256651982   0.061159739658515    0.62556764303403     0.030267916296963    -0.21013983168178    0.47908717780626
20.1                 0.002559401653675    0.059555887471447    0.61045799280488     0.03014627540363     -0.21888161584506    0.50544023121194
20.15                0.0024596617322065   0.057858611921933    0.5942668463481      0.029920219716013    -0.226334820104      0.5285841593681
20.2                 0.0023589454908188   0.05607057547032     0.5770228881334      0.029590532201753    -0.23245556663361    0.54837201757261
20.25                0.0022572929070711   0.054194582950599    0.55875666780709     0.029158354768216    -0.23720782193264    0.56467816937733
20.3                 0.0021547443301875   0.052233577170551    0.53950054606983     0.028625184307382    -0.24056360895673    0.57739908427508
20.35                0.002051340465041    0.050190634295465    0.51928863734599     0.027992867511195    -0.24250317182229    0.58645399503232
20.4                 0.0019471223559962   0.048068959022655    0.49815674934599     0.027263594475358    -0.24301509211154    0.59178541049393
