x[nm]                Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
20                   7.5944037671452e-06  0.0039272346790036   0.40904854229345     0.00091716433089276  0.040064398478662    0.20222318188494
20.05                7.0656320519852e-06  0.0037405137550973   0.39133487601116     0.00091614675695995  0.044158748859247    0.22952452393836
20.1                 6.5505368248342e-06  0.0035469037325116   0.37265896097937     0.0009087979207115   0.047909161754945    0.25546982732758
20.15                6.0499358368811e-06  0.0033476189735328   0.35315308466851     0.00089521954785449  0.051227450791509    0.27940121353489
20.2                 5.5646238286543e-06  0.0031439094335729   0.33295541342981     0.00087559959598296  0.054035590458951    0.30071186965666
20.25                5.0953712683136e-06  0.0029370528211893   0.31220901381888     0.00085020965278917  0.056267550786028    0.31886143497133
20.3                 4.6429231284753e-06  0.0027283465840319   0.29106083920965     0.00081940117663159  0.057870849954287    0.3333897025217
20.35                4.2079977035146e-06  0.0025190997709811   0.26966068887665     0.00078360063149933  0.058807788343869    0.34392828828937
20.4                 3.7912854692203e-06  0.0023106248215217   0.24816014691896     0.00074330358371679  0.059056334993979    0.35020997207347
20.45                3.3943927458506e-06  0.0021048003548036   0.22677273951385     0.00069924849251012  0.058624551064507    0.35215724730088
20.5                 3.020094370659e-06   0.0019042756397404   0.2057968504775      0.00065251289053757  0.057563847201021    0.34997124430516
20.55                2.6709053077729e-06  0.001711610258917    0.18552351825838     0.00060424522529545  0.055950940536338    0.34403245291049
20.6                 2.3483762261528e-06  0.0015287889684427   0.16618318682009     0.00055547462969463  0.053869605322285    0.33479050778568
20.65                2.0532210891959e-06  0.0013572609709301   0.14794908585271     0.00050709696663512  0.051406700391946    0.32273829790906
20.7                 1.7854485042343e-06  0.0011979906864999   0.13094200790387     0.00045986829525791  0.048648708284797    0.30838836308974
20.75                1.5444909858365e-06  0.0010515157143018   0.11523601505216     0.00041440463861272  0.045678854603693    0.29225227845552
20.8                 1.3293276320771e-06  0.00091800825779616  0.10086466343378     0.0003711868612761   0.042574834137233    0.27482344545936
20.85                1.1385969701186e-06  0.00079733692242492  0.087827397661362    0.00033056947017107  0.039407135191702    0.25656345829357
20.9                 9.7069785240678e-07  0.00068912643831837  0.07609583373463     0.00029279221551516  0.036237926027112    0.23789200559601
20.95                8.2387725130628e-07  0.00059281347772971  0.065619714297126    0.00025799347490346  0.033120447276957    0.21918010266494
21.002630398234      6.9010945593121e-07  0.00050352559589857  0.055876418536571    0.00022464026384762  0.029943492568518    0.1997910513791
21.058029574601      5.6999348006496e-07  0.00042193173674015  0.046943859298878    0.0001931311471785   0.026759090408204    0.18005309460527
21.116343188881      4.638209384728e-07   0.00034852015568157  0.038880849482455    0.00016382417931744  0.023621942283251    0.160322709866
21.177724563722      3.7155895653797e-07  0.00028357333459994  0.031724106320811    0.00013701952997883  0.020587067638646    0.1409699741555
21.242335087763      2.9284994811973e-07  0.00022715295737864  0.025486317791279    0.00011294410467821  0.017707154555644    0.12236123516464
21.310344639971      2.2702999129034e-07  0.00017909731190338  0.02015555246839     9.173975801646e-05   0.01502981874192     0.10484030709625
21.3819320363        1.7316600400575e-07  0.00013903263085186  0.015696205931286    7.3456622433036e-05  0.012595032933036    0.088709894041044
21.457285499847      1.3003963718607e-07  0.0001063419913153   0.012045145394788    5.802273991594e-05   0.010427856034374    0.074178871708804
21.536603155744      9.6115423700917e-08  8.0117048946291e-05  0.0091058040843243   4.5198393722124e-05  0.0085264241009342   0.061272694845166
21.620093552081      6.9835193212999e-08  5.9377442930999e-05  0.0067725848420824   3.4674515176968e-05  0.006874401261067    0.049914905610517
21.707976208241      4.9802097574655e-08  4.3220912159274e-05  0.0049478244349466   2.6151481391773e-05  0.005453976672692    0.040017986030615
21.800482192072      3.4788349298285e-08  3.0833006713112e-05  0.0035429278370198   1.9344501772405e-05  0.0042463066309722   0.03148567525152
21.897854727434      2.3736336827728e-08  2.1492902762731e-05  0.0024790915255728   1.3988169416105e-05  0.0032319906966066   0.024215627368212
22.000349833698      1.5753842982928e-08  1.4575467568772e-05  0.0016876257364034   9.8400717908721e-06  0.0023915741862223   0.018102394741475
22.108236998893      1.0104396958877e-08  9.5499514805727e-06  0.0011099108886087   6.6834317358478e-06  0.0017060736956467   0.013040748380245
22.221799888265      6.1940250167172e-09  5.9759019649018e-06  0.00069704804732473  4.3288454313124e-06  0.001157530776542    0.0089294005556362
22.34133709011       3.5558412369886e-09  3.4971079074413e-06  0.00040928819092497  2.6153066709622e-06  0.00072961379233499  0.0056752915077652
22.467162900849      1.8340847973458e-09  1.8346248868918e-06  0.00021535403937951  1.410877003177e-06   0.00040831339956088  0.0031987692951384
22.599608151396      7.6947922819769e-10  7.8029164573872e-07  9.1811153451862e-05  6.1362529882921e-07  0.00018282034433464  0.0014402773779981
22.739021077007      1.884150787906e-10   1.9282343962257e-07  2.272428519067e-05   1.5391756689196e-07  4.6748827660584e-05  0.00036965421115919
22.885768232885      0                    0                    0                    0                    0                    0
