wavelength_nm,real_chi2_pm_per_V,imag_chi2_pm_per_V,abs_chi2_pm_per_V
715.0,-0.06871445500688124,26.744666497659182,26.74475477074599
716.0,-0.582339356688064,26.720054620547405,26.726399646255846
717.0,-1.088288629722956,26.69553296492959,26.71770672088506
718.0,-1.5877627033951112,26.671472963015496,26.71869121830557
719.0,-2.0820411146381095,26.64813931884989,26.729351364368664
720.0,-2.5725205020877815,26.62559250114962,26.749580141956184
721.0,-3.0607284871506946,26.603491176988555,26.77898059441703
722.0,-3.5482113358261747,26.58069176520327,26.816468417754606
723.0,-4.035896073460032,26.55451592478827,26.859463381006034
724.0,-4.521660591927529,26.520195798681076,26.90290318365235
725.0,-4.995372188590448,26.47506473473476,26.942212158821313
726.0,-5.444428947175028,26.431916889731976,26.98681227982542
727.0,-5.8759848300306246,26.411359496374793,27.057108274342564
728.0,-6.307382342996227,26.417606705432956,27.16013652512956
729.0,-6.748169669278895,26.44593457759587,27.293318771594205
730.0,-7.202565419900302,26.49260447235095,27.454235381018595
731.0,-7.673654035445515,26.55572026417678,27.642200437101938
732.0,-8.164888103100086,26.634228135001916,27.85762922582381
733.0,-8.680534779839123,26.727023506529438,28.101342843048865
734.0,-9.22575837042264,26.83204249387726,28.373810493175892
735.0,-9.806214864549304,26.944935769658017,28.673880337350642
736.0,-10.4259696857505,27.057044191069732,28.996283973048836
737.0,-11.080340884813733,27.154840740209497,29.328473021107257
738.0,-11.744591668601316,27.234100134417705,29.658584652570156
739.0,-12.39590196627365,27.33169802626803,30.0113329020317
740.0,-13.065079950066314,27.495727307992507,30.441933813361953
741.0,-13.804791521299059,27.73149052730662,30.977537600858902
742.0,-14.650813264525784,28.023544872228623,31.622229467857192
743.0,-15.630578530207977,28.357514346552925,32.37998772550653
744.0,-16.774939648027,28.720695176387334,33.260741597413414
745.0,-18.124771856438823,29.09740478740209,34.28069894576082
746.0,-19.73675436520509,29.462158341518396,35.46206772049741
747.0,-21.690586451972987,29.767438330230057,36.83180589347424
748.0,-24.09694241769003,29.917991354771267,38.41547657631801
749.0,-27.0958437134125,29.71407524394683,40.21331886508013
750.0,-30.79437865247402,28.735520879799324,42.119163296833555
751.0,-34.96503231916333,26.211360042801978,43.69884300955269
