requested_index,k_per_nm,kx_per_nm,ky_per_nm,kz_per_nm
767,0.71038829148524341,0,0.71038829148524341,0
768,0.71131448221729721,0,0.71131448221729721,0
769,0.71224067294935101,0,0.71224067294935101,0
770,0.71316686368140481,0,0.71316686368140481,0
771,0.71409305441345861,0,0.71409305441345861,0
772,0.71501924514551229,0,0.71501924514551229,0
773,0.71594543587756609,0,0.71594543587756609,0
774,0.71687162660961989,0,0.71687162660961989,0
775,0.71779781734167369,0,0.71779781734167369,0
776,0.71872400807372738,0,0.71872400807372738,0
777,0.71965019880578118,0,0.71965019880578118,0
778,0.72057638953783498,0,0.72057638953783498,0
779,0.72150258026988878,0,0.72150258026988878,0
780,0.72242877100194247,0,0.72242877100194247,0
781,0.72335496173399627,0,0.72335496173399627,0
782,0.72428115246605007,0,0.72428115246605007,0
783,0.72520734319810387,0,0.72520734319810387,0
784,0.72613353393015756,0,0.72613353393015756,0
785,0.72705972466221136,0,0.72705972466221136,0
786,0.72798591539426516,0,0.72798591539426516,0
787,0.72891210612631896,0,0.72891210612631896,0
788,0.72983829685837265,0,0.72983829685837265,0
789,0.73076448759042645,0,0.73076448759042645,0
790,0.73169067832248025,0,0.73169067832248025,0
791,0.73261686905453405,0,0.73261686905453405,0
792,0.73354305978658774,0,0.73354305978658774,0
793,0.73446925051864154,0,0.73446925051864154,0
794,0.73539544125069534,0,0.73539544125069534,0
795,0.73632163198274914,0,0.73632163198274914,0
796,0.73724782271480283,0,0.73724782271480283,0
797,0.73817401344685663,0,0.73817401344685663,0
798,0.73910020417891042,0,0.73910020417891042,0
799,0.74002639491096422,0,0.74002639491096422,0
800,0.74095258564301791,0,0.74095258564301791,0
801,0.74187877637507171,0,0.74187877637507171,0
802,0.74280496710712551,0,0.74280496710712551,0
803,0.74373115783917931,0,0.74373115783917931,0
804,0.744657348571233,0,0.744657348571233,0
805,0.7455835393032868,0,0.7455835393032868,0
806,0.7465097300353406,0,0.7465097300353406,0
807,0.7474359207673944,0,0.7474359207673944,0
808,0.74836211149944809,0,0.74836211149944809,0
809,0.74928830223150189,0,0.74928830223150189,0
810,0.75021449296355569,0,0.75021449296355569,0
811,0.75114068369560949,0,0.75114068369560949,0
812,0.75206687442766318,0,0.75206687442766318,0
813,0.75299306515971698,0,0.75299306515971698,0
814,0.75391925589177078,0,0.75391925589177078,0
815,0.75484544662382458,0,0.75484544662382458,0
816,0.75577163735587827,0,0.75577163735587827,0
817,0.75669782808793207,0,0.75669782808793207,0
818,0.75762401881998587,0,0.75762401881998587,0
819,0.75855020955203967,0,0.75855020955203967,0
820,0.75947640028409336,0,0.75947640028409336,0
821,0.76040259101614716,0,0.76040259101614716,0
822,0.76132878174820096,0,0.76132878174820096,0
823,0.76225497248025476,0,0.76225497248025476,0
824,0.76318116321230844,0,0.76318116321230844,0
825,0.76410735394436224,0,0.76410735394436224,0
826,0.76503354467641604,0,0.76503354467641604,0
827,0.76595973540846984,0,0.76595973540846984,0
828,0.76688592614052353,0,0.76688592614052353,0
829,0.76781211687257733,0,0.76781211687257733,0
830,0.76873830760463113,0,0.76873830760463113,0
831,0.76966449833668493,0,0.76966449833668493,0
832,0.77059068906873862,0,0.77059068906873862,0
833,0.77151687980079242,0,0.77151687980079242,0
834,0.77244307053284622,0,0.77244307053284622,0
835,0.77336926126490002,0,0.77336926126490002,0
836,0.77429545199695371,0,0.77429545199695371,0
837,0.77522164272900751,0,0.77522164272900751,0
838,0.77614783346106131,0,0.77614783346106131,0
839,0.77707402419311511,0,0.77707402419311511,0
840,0.7780002149251688,0,0.7780002149251688,0
841,0.7789264056572226,0,0.7789264056572226,0
842,0.7798525963892764,0,0.7798525963892764,0
843,0.7807787871213302,0,0.7807787871213302,0
844,0.78170497785338389,0,0.78170497785338389,0
845,0.78263116858543769,0,0.78263116858543769,0
846,0.78355735931749149,0,0.78355735931749149,0
847,0.78448355004954529,0,0.78448355004954529,0
848,0.78540974078159898,0,0.78540974078159898,0
849,0.78633593151365277,0,0.78633593151365277,0
850,0.78726212224570657,0,0.78726212224570657,0
851,0.78818831297776037,0,0.78818831297776037,0
852,0.78911450370981406,0,0.78911450370981406,0
853,0.79004069444186786,0,0.79004069444186786,0
854,0.79096688517392166,0,0.79096688517392166,0
855,0.79189307590597546,0,0.79189307590597546,0
856,0.79281926663802926,0,0.79281926663802926,0
857,0.79374545737008295,0,0.79374545737008295,0
858,0.79467164810213675,0,0.79467164810213675,0
859,0.79559783883419055,0,0.79559783883419055,0
860,0.79652402956624435,0,0.79652402956624435,0
861,0.79745022029829804,0,0.79745022029829804,0
862,0.79837641103035184,0,0.79837641103035184,0
863,0.79930260176240564,0,0.79930260176240564,0
864,0.80022879249445944,0,0.80022879249445944,0
865,0.80115498322651313,0,0.80115498322651313,0
866,0.80208117395856693,0,0.80208117395856693,0
867,0.80300736469062073,0,0.80300736469062073,0
868,0.80393355542267453,0,0.80393355542267453,0
869,0.80485974615472822,0,0.80485974615472822,0
870,0.80578593688678202,0,0.80578593688678202,0
871,0.80671212761883582,0,0.80671212761883582,0
872,0.80763831835088962,0,0.80763831835088962,0
873,0.80856450908294331,0,0.80856450908294331,0
874,0.80949069981499711,0,0.80949069981499711,0
875,0.81041689054705091,0,0.81041689054705091,0
876,0.81134308127910471,0,0.81134308127910471,0
877,0.81226927201115839,0,0.81226927201115839,0
878,0.81319546274321219,0,0.81319546274321219,0
879,0.81412165347526599,0,0.81412165347526599,0
880,0.81504784420731979,0,0.81504784420731979,0
881,0.81597403493937348,0,0.81597403493937348,0
882,0.81690022567142728,0,0.81690022567142728,0
883,0.81782641640348108,0,0.81782641640348108,0
884,0.81875260713553488,0,0.81875260713553488,0
885,0.81967879786758857,0,0.81967879786758857,0
886,0.82060498859964237,0,0.82060498859964237,0
887,0.82153117933169617,0,0.82153117933169617,0
888,0.82245737006374997,0,0.82245737006374997,0
889,0.82338356079580366,0,0.82338356079580366,0
890,0.82430975152785746,0,0.82430975152785746,0
891,0.82523594225991126,0,0.82523594225991126,0
892,0.82616213299196506,0,0.82616213299196506,0
893,0.82708832372401875,0,0.82708832372401875,0
894,0.82801451445607255,0,0.82801451445607255,0
895,0.82894070518812635,0,0.82894070518812635,0
896,0.82986689592018015,0,0.82986689592018015,0
897,0.83079308665223384,0,0.83079308665223384,0
898,0.83171927738428764,0,0.83171927738428764,0
899,0.83264546811634144,0,0.83264546811634144,0
900,0.83357165884839524,0,0.83357165884839524,0
901,0.83449784958044892,0,0.83449784958044892,0
902,0.83542404031250272,0,0.83542404031250272,0
903,0.83635023104455652,0,0.83635023104455652,0
904,0.83727642177661032,0,0.83727642177661032,0
905,0.83820261250866401,0,0.83820261250866401,0
906,0.83912880324071781,0,0.83912880324071781,0
907,0.84005499397277161,0,0.84005499397277161,0
908,0.84098118470482541,0,0.84098118470482541,0
909,0.8419073754368791,0,0.8419073754368791,0
910,0.8428335661689329,0,0.8428335661689329,0
911,0.8437597569009867,0,0.8437597569009867,0
912,0.8446859476330405,0,0.8446859476330405,0
913,0.84561213836509419,0,0.84561213836509419,0
914,0.84653832909714799,0,0.84653832909714799,0
915,0.84746451982920179,0,0.84746451982920179,0
916,0.84839071056125559,0,0.84839071056125559,0
917,0.84931690129330928,0,0.84931690129330928,0
918,0.85024309202536308,0,0.85024309202536308,0
919,0.85116928275741688,0,0.85116928275741688,0
920,0.85209547348947068,0,0.85209547348947068,0
921,0.85302166422152437,0,0.85302166422152437,0
922,0.85394785495357817,0,0.85394785495357817,0
923,0.85487404568563197,0,0.85487404568563197,0
924,0.85580023641768577,0,0.85580023641768577,0
925,0.85672642714973946,0,0.85672642714973946,0
926,0.85765261788179326,0,0.85765261788179326,0
927,0.85857880861384706,0,0.85857880861384706,0
928,0.85950499934590086,0,0.85950499934590086,0
929,0.86043119007795454,0,0.86043119007795454,0
930,0.86135738081000834,0,0.86135738081000834,0
931,0.86228357154206214,0,0.86228357154206214,0
932,0.86320976227411594,0,0.86320976227411594,0
933,0.86413595300616963,0,0.86413595300616963,0
934,0.86506214373822343,0,0.86506214373822343,0
935,0.86598833447027723,0,0.86598833447027723,0
936,0.86691452520233103,0,0.86691452520233103,0
937,0.86784071593438472,0,0.86784071593438472,0
938,0.86876690666643852,0,0.86876690666643852,0
939,0.86969309739849232,0,0.86969309739849232,0
940,0.87061928813054612,0,0.87061928813054612,0
941,0.87154547886259992,0,0.87154547886259992,0
942,0.87247166959465361,0,0.87247166959465361,0
943,0.87339786032670741,0,0.87339786032670741,0
944,0.87432405105876121,0,0.87432405105876121,0
945,0.87525024179081501,0,0.87525024179081501,0
946,0.8761764325228687,0,0.8761764325228687,0
947,0.8771026232549225,0,0.8771026232549225,0
948,0.8780288139869763,0,0.8780288139869763,0
949,0.8789550047190301,0,0.8789550047190301,0
950,0.87988119545108379,0,0.87988119545108379,0
951,0.88080738618313759,0,0.88080738618313759,0
952,0.88173357691519139,0,0.88173357691519139,0
953,0.88265976764724519,0,0.88265976764724519,0
954,0.88358595837929887,0,0.88358595837929887,0
955,0.88451214911135267,0,0.88451214911135267,0
956,0.88543833984340647,0,0.88543833984340647,0
957,0.88636453057546027,0,0.88636453057546027,0
958,0.88729072130751396,0,0.88729072130751396,0
959,0.88821691203956776,0,0.88821691203956776,0
960,0.88914310277162156,0,0.88914310277162156,0
961,0.89006929350367536,0,0.89006929350367536,0
962,0.89099548423572905,0,0.89099548423572905,0
963,0.89192167496778285,0,0.89192167496778285,0
964,0.89284786569983665,0,0.89284786569983665,0
965,0.89377405643189045,0,0.89377405643189045,0
966,0.89470024716394414,0,0.89470024716394414,0
967,0.89562643789599794,0,0.89562643789599794,0
968,0.89655262862805174,0,0.89655262862805174,0
969,0.89747881936010554,0,0.89747881936010554,0
970,0.89840501009215923,0,0.89840501009215923,0
971,0.89933120082421303,0,0.89933120082421303,0
972,0.90025739155626683,0,0.90025739155626683,0
973,0.90118358228832063,0,0.90118358228832063,0
974,0.90210977302037432,0,0.90210977302037432,0
975,0.90303596375242812,0,0.90303596375242812,0
976,0.90396215448448192,0,0.90396215448448192,0
977,0.90488834521653572,0,0.90488834521653572,0
978,0.90581453594858941,0,0.90581453594858941,0
979,0.90674072668064321,0,0.90674072668064321,0
980,0.90766691741269701,0,0.90766691741269701,0
981,0.90859310814475081,0,0.90859310814475081,0
982,0.90951929887680449,0,0.90951929887680449,0
983,0.91044548960885829,0,0.91044548960885829,0
984,0.91137168034091209,0,0.91137168034091209,0
985,0.91229787107296589,0,0.91229787107296589,0
986,0.91322406180501958,0,0.91322406180501958,0
987,0.91415025253707338,0,0.91415025253707338,0
988,0.91507644326912718,0,0.91507644326912718,0
989,0.91600263400118098,0,0.91600263400118098,0
990,0.91692882473323467,0,0.91692882473323467,0
991,0.91785501546528847,0,0.91785501546528847,0
992,0.91878120619734227,0,0.91878120619734227,0
993,0.91970739692939607,0,0.91970739692939607,0
994,0.92063358766144976,0,0.92063358766144976,0
995,0.92155977839350356,0,0.92155977839350356,0
996,0.92248596912555736,0,0.92248596912555736,0
997,0.92341215985761116,0,0.92341215985761116,0
998,0.92433835058966485,0,0.92433835058966485,0
999,0.92526454132171865,0,0.92526454132171865,0
1000,0.92619073205377245,0,0.92619073205377245,0
1001,0.92711692278582625,0,0.92711692278582625,0
1002,0.92804311351787994,0,0.92804311351787994,0
1003,0.92896930424993374,0,0.92896930424993374,0
1004,0.92989549498198754,0,0.92989549498198754,0
1005,0.93082168571404134,0,0.93082168571404134,0
1006,0.93174787644609502,0,0.93174787644609502,0
1007,0.93267406717814882,0,0.93267406717814882,0
1008,0.93360025791020262,0,0.93360025791020262,0
1009,0.93452644864225642,0,0.93452644864225642,0
1010,0.93545263937431011,0,0.93545263937431011,0
1011,0.93637883010636391,0,0.93637883010636391,0
