x[nm]                   E_9_real[eV]            Psi_9_so2_real[nm^-1/2] E_9_imag[eV]            Psi_9_so2_imag[nm^-1/2]
7.1142317671146         2.3390988947366         2.338357392173          2.3390988947366         2.3390790038047
7.260978922993          2.3390988947366         2.3497602408891         2.3390988947366         2.3393848871543
7.4003918486039         2.3390988947366         2.3459051388414         2.3390988947366         2.3392814733884
7.532837099151          2.3390988947366         2.3449964437765         2.3390988947366         2.3392570974893
7.6586629098899         2.3390988947366         2.3440394982443         2.3390988947366         2.3392314272632
7.7782001117354         2.3390988947366         2.3433130309821         2.3390988947366         2.3392119396557
7.891763001107          2.3390988947366         2.3427286108795         2.3390988947366         2.3391962624874
7.9996501663019         2.3390988947366         2.3422526212976         2.3390988947366         2.3391834939862
8.1021452725658         2.3390988947366         2.3418597099156         2.3390988947366         2.3391729540718
8.1995178079279         2.3390988947366         2.3415316370619         2.3390988947366         2.3391641534619
8.2920237917592         2.3390988947366         2.3412548869463         2.3390988947366         2.3391567295931
8.3799064479186         2.3390988947366         2.3410192486117         2.3390988947366         2.3391504085548
8.4633968442558         2.3390988947366         2.3408169904549         2.3390988947366         2.3391449829455
8.5427145001525         2.3390988947366         2.3406427543683         2.3390988947366         2.3391403090329
8.6180679636999         2.3390988947366         2.3404952289941         2.3390988947366         2.3391363516398
8.6896553600291         2.3390988947366         2.3403722190069         2.3390988947366         2.339133051876
8.7576649122373         2.3390988947366         2.3402679788985         2.3390988947366         2.3391302556174
8.8222754362784         2.3390988947366         2.3401785101355         2.3390988947366         2.3391278556027
8.8836568111193         2.3390988947366         2.3401011550302         2.3390988947366         2.3391257805389
8.9419704253995         2.3390988947366         2.3400339020869         2.3390988947366         2.3391239764673
8.9973696017656         2.3390988947366         2.3399751632402         2.3390988947366         2.3391224007878
9.05                    2.3390988947366         2.3399236589909         2.3390988947366         2.3391210191776
9.1                     2.3390988947366         2.3398783440243         2.3390988947366         2.3391198035959
9.15                    2.3390988947366         2.3398363033589         2.3390988947366         2.3391186758479
9.2                     2.3390988947366         2.339797357082          2.3390988947366         2.3391176311074
9.25                    2.3390988947366         2.3397613317278         2.3390988947366         2.3391166647212
9.3                     2.3390988947366         2.3397280595135         2.3390988947366         2.3391157721884
9.35                    2.3390988947366         2.3396973743875         2.3390988947366         2.3391149490547
9.4                     2.3390988947366         2.339669105647          2.3390988947366         2.339114190741
9.45                    2.3390988947366         2.3396430691482         2.3390988947366         2.3391134923075
9.5                     2.3390988947366         2.3396190556883         2.3390988947366         2.3391128481423
9.55                    2.3390988947366         2.3395968158027         2.3390988947366         2.3391122515536
9.6                     2.3390988947366         2.3395760398895         2.3390988947366         2.3391116942362
9.65                    2.3390988947366         2.3395565887778         2.3390988947366         2.3391111724569
9.7                     2.3390988947366         2.3395383749036         2.3390988947366         2.3391106838666
9.75                    2.3390988947366         2.3395211996454         2.3390988947366         2.3391102231374
9.8                     2.3390988947366         2.3395049193895         2.3390988947366         2.3391097864168
9.85                    2.3390988947366         2.3394894284264         2.3390988947366         2.3391093708691
9.9                     2.3390988947366         2.3394746472789         2.3390988947366         2.3391089743623
9.95                    2.3390988947366         2.3394605147281         2.3390988947366         2.3391085952542
10                      2.3390988947366         2.3394469823566         2.3390988947366         2.339108232246
10.05                   2.3390988947366         2.3394340108081         2.3390988947366         2.3391078842821
10.1                    2.3390988947366         2.3394215672166         2.3390988947366         2.3391075504806
10.15                   2.3390988947366         2.3394096234342         2.3390988947366         2.3391072300866
10.2                    2.3390988947366         2.3393981548043         2.3390988947366         2.3391069224387
10.25                   2.3390988947366         2.3393871393082         2.3390988947366         2.3391066269461
10.3                    2.3390988947366         2.339376556967          2.3390988947366         2.339106343073
10.35                   2.3390988947366         2.3393663894198         2.3390988947366         2.3391060703269
10.4                    2.3390988947366         2.3393566196219         2.3390988947366         2.3391058082504
10.45                   2.3390988947366         2.3393472316282         2.3390988947366         2.3391055564159
10.5                    2.3390988947366         2.3393382104327         2.3390988947366         2.3391053144208
10.55                   2.3390988947366         2.3393295418503         2.3390988947366         2.3391050818846
10.6                    2.3390988947366         2.3393212124259         2.3390988947366         2.3391048584463
10.65                   2.3390988947366         2.3393132093641         2.3390988947366         2.3391046437629
10.7                    2.3390988947366         2.3393055204733         2.3390988947366         2.3391044375071
10.75                   2.3390988947366         2.3392981341203         2.3390988947366         2.3391042393669
10.8                    2.3390988947366         2.3392910391923         2.3390988947366         2.3391040490442
10.85                   2.3390988947366         2.3392842250651         2.3390988947366         2.3391038662541
10.9                    2.3390988947366         2.3392776815751         2.3390988947366         2.3391036907239
10.95                   2.3390988947366         2.3392713989951         2.3390988947366         2.3391035221926
11                      2.3390988947366         2.3392653680123         2.3390988947366         2.3391033604105
11.05                   2.3390988947366         2.3392595797089         2.3390988947366         2.3391032051383
11.1                    2.3390988947366         2.3392540255442         2.3390988947366         2.3391030561469
11.15                   2.3390988947366         2.3392486973381         2.3390988947366         2.3391029132168
11.2                    2.3390988947366         2.3392435872558         2.3390988947366         2.339102776138
11.25                   2.3390988947366         2.3392386877939         2.3390988947366         2.3391026447091
11.3                    2.3390988947366         2.3392339917673         2.3390988947366         2.3391025187374
11.35                   2.3390988947366         2.3392294922966         2.3390988947366         2.3391023980383
11.4                    2.3390988947366         2.3392251827968         2.3390988947366         2.3391022824353
11.45                   2.3390988947366         2.339221056966          2.3390988947366         2.3391021717592
11.5                    2.3390988947366         2.3392171087757         2.3390988947366         2.3391020658483
11.55                   2.3390988947366         2.3392133324607         2.3390988947366         2.339101964548
11.6                    2.3390988947366         2.3392097225098         2.3390988947366         2.3391018677104
11.65                   2.3390988947366         2.3392062736575         2.3390988947366         2.3391017751944
11.7                    2.3390988947366         2.3392029808756         2.3390988947366         2.339101686865
11.75                   2.3390988947366         2.3391998393655         2.3390988947366         2.3391016025934
11.8                    2.3390988947366         2.3391968445503         2.3390988947366         2.339101522257
11.85                   2.3390988947366         2.3391939920687         2.3390988947366         2.3391014457387
11.9                    2.3390988947366         2.3391912777676         2.3390988947366         2.3391013729271
11.95                   2.3390988947366         2.3391886976961         2.3390988947366         2.3391013037163
12                      2.3390988947366         2.3391862480996         2.3390988947366         2.3391012380054
12.05                   2.3390988947366         2.339183925414          2.3390988947366         2.339101175699
12.1                    2.3390988947366         2.3391817262605         2.3390988947366         2.3391011167063
12.15                   2.3390988947366         2.3391796474406         2.3390988947366         2.3391010609416
12.2                    2.3390988947366         2.3391776859312         2.3390988947366         2.3391010083238
12.25                   2.3390988947366         2.3391758388799         2.3390988947366         2.3391009587763
12.3                    2.3390988947366         2.3391741036015         2.3390988947366         2.3391009122272
12.35                   2.3390988947366         2.3391724775733         2.3390988947366         2.3391008686087
12.4                    2.3390988947366         2.3391709584315         2.3390988947366         2.3391008278575
12.45                   2.3390988947366         2.3391695439683         2.3390988947366         2.3391007899143
12.5                    2.3390988947366         2.3391682321277         2.3390988947366         2.3391007547239
12.55                   2.3390988947366         2.3391670210035         2.3390988947366         2.3391007222353
12.6                    2.3390988947366         2.3391659088356         2.3390988947366         2.3391006924012
12.65                   2.3390988947366         2.339164894008          2.3390988947366         2.3391006651783
12.7                    2.3390988947366         2.3391639750463         2.3390988947366         2.339100640527
12.75                   2.3390988947366         2.3391631506154         2.3390988947366         2.3391006184115
12.8                    2.3390988947366         2.3391624195176         2.3390988947366         2.3391005987997
12.85                   2.3390988947366         2.3391617806911         2.3390988947366         2.339100581663
12.9                    2.3390988947366         2.3391612332082         2.3390988947366         2.3391005669767
12.95                   2.3390988947366         2.3391607762738         2.3390988947366         2.3391005547194
13                      2.3390988947366         2.3391604092249         2.3390988947366         2.3391005448732
13.05                   2.3390988947366         2.3391601315288         2.3390988947366         2.339100537424
13.1                    2.3390988947366         2.3391599427831         2.3390988947366         2.3391005323608
13.15                   2.3390988947366         2.3391598427146         2.3390988947366         2.3391005296765
13.2                    2.3390988947366         2.3391598311791         2.3390988947366         2.339100529367
13.25                   2.3390988947366         2.3391599081614         2.3390988947366         2.3391005314321
13.3                    2.3390988947366         2.3391600737751         2.3390988947366         2.3391005358747
13.35                   2.3390988947366         2.3391603282628         2.3390988947366         2.3391005427014
13.4                    2.3390988947366         2.3391606719968         2.3390988947366         2.3391005519221
13.45                   2.3390988947366         2.3391611054793         2.3390988947366         2.3391005635504
13.5                    2.3390988947366         2.3391616293433         2.3390988947366         2.3391005776031
13.55                   2.3390988947366         2.339162244354          2.3390988947366         2.3391005941009
13.6                    2.3390988947366         2.3391629514095         2.3390988947366         2.3391006130678
13.65                   2.3390988947366         2.3391637515426         2.3390988947366         2.3391006345315
