x[nm]                  E_8_real[eV]           Psi_8_x2_real[nm^-1/2] E_8_imag[eV]           Psi_8_x2_imag[nm^-1/2]
7.1142317671146        2.3390669310193        2.3451717215603        2.3390669310193        2.3443120711194
7.260978922993         2.3390669310193        2.243853066937         2.3390669310193        2.2572606752222
7.4003918486039        2.3390669310193        2.2752509111117        2.3390669310193        2.2842372095409
7.532837099151         2.3390669310193        2.2826261022889        2.3390669310193        2.2905738579042
7.6586629098899        2.3390669310193        2.2909405320201        2.3390669310193        2.2977174852735
7.7782001117354        2.3390669310193        2.2975204450577        2.3390669310193        2.3033708431564
7.891763001107         2.3390669310193        2.3029708075401        2.3390669310193        2.3080537089525
7.9996501663019        2.3390669310193        2.3075053663392        2.3390669310193        2.3119497306151
8.1021452725658        2.3390669310193        2.3113061167817        2.3390669310193        2.3152152756691
8.1995178079279        2.3390669310193        2.3145141763435        2.3390669310193        2.317971590032
8.2920237917592        2.3390669310193        2.3172402927925        2.3390669310193        2.3203138264459
8.3799064479186        2.3390669310193        2.3195717966792        2.3390669310193        2.3223170179473
8.4633968442558        2.3390669310193        2.3215769599268        2.3390669310193        2.3240398226999
8.5427145001525        2.3390669310193        2.3233045473844        2.3390669310193        2.3255241386955
8.6180679636999        2.3390669310193        2.3247690054189        2.3390669310193        2.3267823780258
8.6896553600291        2.3390669310193        2.3259921639025        2.3390669310193        2.3278332965738
8.7576649122373        2.3390669310193        2.3270287046336        2.3390669310193        2.3287238760815
8.8222754362784        2.3390669310193        2.3279179677908        2.3390669310193        2.3294879170119
8.8836568111193        2.3390669310193        2.3286866115436        2.3390669310193        2.3301483236456
8.9419704253995        2.3390669310193        2.3293548693251        2.3390669310193        2.3307224802302
8.9973696017656        2.3390669310193        2.3299386941521        2.3390669310193        2.3312240933471
9.05                   2.3390669310193        2.3304509110966        2.3390669310193        2.3316641820967
9.1                    2.3390669310193        2.3309019742047        2.3390669310193        2.332051728431
9.15                   2.3390669310193        2.331320934537         2.3390669310193        2.3324116925649
9.2                    2.3390669310193        2.3317096972316        2.3390669310193        2.332745711363
9.25                   2.3390669310193        2.3320700883932        2.3390669310193        2.3330553537857
9.3                    2.3390669310193        2.3324038690133        2.3390669310193        2.3333421328493
9.35                   2.3390669310193        2.3327127749929        2.3390669310193        2.3336075400128
9.4                    2.3390669310193        2.3329985768995        2.3390669310193        2.3338530965197
9.45                   2.3390669310193        2.3332631591833        2.3390669310193        2.3340804214602
9.5                    2.3390669310193        2.3335086221924        2.3390669310193        2.3342913194204
9.55                   2.3390669310193        2.3337374130503        2.3390669310193        2.3344878929302
9.6                    2.3390669310193        2.3339524940795        2.3390669310193        2.3346726871706
9.65                   2.3390669310193        2.3341553921084        2.3390669310193        2.3348470139686
9.7                    2.3390669310193        2.3343469805986        2.3390669310193        2.3350116237887
9.75                   2.3390669310193        2.3345288731396        2.3390669310193        2.3351679030017
9.8                    2.3390669310193        2.3347022418109        2.3390669310193        2.3353168586396
9.85                   2.3390669310193        2.3348679557629        2.3390669310193        2.3354592374631
9.9                    2.3390669310193        2.3350266755154        2.3390669310193        2.3355956069803
9.95                   2.3390669310193        2.335178917154         2.3390669310193        2.3357264106038
10                     2.3390669310193        2.3353250960637        2.3390669310193        2.3358520052259
10.05                  2.3390669310193        2.3354655567509        2.3390669310193        2.3359726868411
10.1                   2.3390669310193        2.3356005932057        2.3390669310193        2.3360887080411
10.15                  2.3390669310193        2.3357304628317        2.3390669310193        2.3362002899829
10.2                   2.3390669310193        2.3358553959992        2.3390669310193        2.3363076305972
10.25                  2.3390669310193        2.3359756026219        2.3390669310193        2.3364109102384
10.3                   2.3390669310193        2.3360912767053        2.3390669310193        2.3365102955931
10.35                  2.3390669310193        2.3362025995152        2.3390669310193        2.336605942402
10.4                   2.3390669310193        2.3363097418041        2.3390669310193        2.336697997373
10.45                  2.3390669310193        2.3364128653949        2.3390669310193        2.3367865995417
