x[nm]                  E_8_real[eV]           Psi_8_s1_real[nm^-1/2] E_8_imag[eV]           Psi_8_s1_imag[nm^-1/2]
7.1142317671146        2.3390669310193        2.3913565085712        2.3390669310193        2.3390669310196
7.260978922993         2.3390669310193        1.1292316953988        2.3390669310193        2.3390669310136
7.4003918486039        2.3390669310193        1.5239194932417        2.3390669310193        2.3390669310155
7.532837099151         2.3390669310193        1.617574900194         2.3390669310193        2.3390669310159
7.6586629098899        2.3390669310193        1.7223757298972        2.3390669310193        2.3390669310164
7.7782001117354        2.3390669310193        1.8050445861696        2.3390669310193        2.3390669310168
7.891763001107         2.3390669310193        1.8732384158407        2.3390669310193        2.3390669310171
7.9996501663019        2.3390669310193        1.9296933767814        2.3390669310193        2.3390669310174
8.1021452725658        2.3390669310193        1.9767303918669        2.3390669310193        2.3390669310176
8.1995178079279        2.3390669310193        2.0161476541599        2.3390669310193        2.3390669310178
8.2920237917592        2.3390669310193        2.0493566806622        2.3390669310193        2.339066931018
8.3799064479186        2.3390669310193        2.0774762015716        2.3390669310193        2.3390669310181
8.4633968442558        2.3390669310193        2.1014124497635        2.3390669310193        2.3390669310182
8.5427145001525        2.3390669310193        2.1219660124471        2.3390669310193        2.3390669310183
8.6180679636999        2.3390669310193        2.140093878978         2.3390669310193        2.3390669310184
8.6896553600291        2.3390669310193        2.1555546076483        2.3390669310193        2.3390669310185
8.7576649122373        2.3390669310193        2.1687632873028        2.3390669310193        2.3390669310185
8.8222754362784        2.3390669310193        2.1801793547865        2.3390669310193        2.3390669310186
8.8836568111193        2.3390669310193        2.19011868415          2.3390669310193        2.3390669310186
8.9419704253995        2.3390669310193        2.1988254074782        2.3390669310193        2.3390669310187
8.9973696017656        2.3390669310193        2.2064947878688        2.3390669310193        2.3390669310187
9.05                   2.3390669310193        2.2132852188711        2.3390669310193        2.3390669310187
9.1                    2.3390669310193        2.2193262495921        2.3390669310193        2.3390669310188
9.15                   2.3390669310193        2.2250022731434        2.3390669310193        2.3390669310188
9.2                    2.3390669310193        2.2303398158478        2.3390669310193        2.3390669310188
9.25                   2.3390669310193        2.2353634862855        2.3390669310193        2.3390669310188
9.3                    2.3390669310193        2.2400953132851        2.3390669310193        2.3390669310189
9.35                   2.3390669310193        2.2445541850125        2.3390669310193        2.3390669310189
9.4                    2.3390669310193        2.2487552230017        2.3390669310193        2.3390669310189
9.45                   2.3390669310193        2.2527089771765        2.3390669310193        2.3390669310189
9.5                    2.3390669310193        2.2564203409369        2.3390669310193        2.3390669310189
9.55                   2.3390669310193        2.2598870771145        2.3390669310193        2.339066931019
9.6                    2.3390669310193        2.2630978228655        2.3390669310193        2.339066931019
9.65                   2.3390669310193        2.2660917494995        2.3390669310193        2.339066931019
9.7                    2.3390669310193        2.2689249225495        2.3390669310193        2.339066931019
9.75                   2.3390669310193        2.2716189448291        2.3390669310193        2.339066931019
9.8                    2.3390669310193        2.2741896227732        2.3390669310193        2.339066931019
9.85                   2.3390669310193        2.2766487803847        2.3390669310193        2.339066931019
9.9                    2.3390669310193        2.2790054938106        2.3390669310193        2.3390669310191
9.95                   2.3390669310193        2.2812669320691        2.3390669310193        2.3390669310191
10                     2.3390669310193        2.2834389300214        2.3390669310193        2.3390669310191
10.05                  2.3390669310193        2.2855263792937        2.3390669310193        2.3390669310191
10.1                   2.3390669310193        2.2875334954004        2.3390669310193        2.3390669310191
10.15                  2.3390669310193        2.2894640006658        2.3390669310193        2.3390669310191
10.2                   2.3390669310193        2.2913212498575        2.3390669310193        2.3390669310191
10.25                  2.3390669310193        2.2931083168274        2.3390669310193        2.3390669310191
10.3                   2.3390669310193        2.2948280545992        2.3390669310193        2.3390669310191
