x[nm]                   E_8_real[eV]            Psi_8_lh2_real[nm^-1/2] E_8_imag[eV]            Psi_8_lh2_imag[nm^-1/2]
7.1142317671146         2.3390669310193         2.3747695167399         2.3390669310193         2.3360875121572
7.260978922993          2.3390669310193         1.7594038317359         2.3390669310193         2.3874404349775
7.4003918486039         2.3390669310193         1.9419793840649         2.3390669310193         2.3722043103834
7.532837099151          2.3390669310193         1.984784874393          2.3390669310193         2.3686321465552
7.6586629098899         2.3390669310193         2.0347461604106         2.3390669310193         2.3644628239437
7.7782001117354         2.3390669310193         2.075063594341          2.3390669310193         2.3610982910758
7.891763001107          2.3390669310193         2.1088975350098         2.3390669310193         2.3582748126366
7.9996501663019         2.3390669310193         2.1373046767026         2.3390669310193         2.3559042063606
8.1021452725658         2.3390669310193         2.1612673612772         2.3390669310193         2.353904494772
8.1995178079279         2.3390669310193         2.1815831139424         2.3390669310193         2.3522091235414
8.2920237917592         2.3390669310193         2.1988979982002         2.3390669310193         2.3507641779804
8.3799064479186         2.3390669310193         2.2137327617302         2.3390669310193         2.3495262011397
8.4633968442558         2.3390669310193         2.2265008466278         2.3390669310193         2.3484606908353
8.5427145001525         2.3390669310193         2.2375017120507         2.3390669310193         2.3475426568812
8.6180679636999         2.3390669310193         2.2468310171614         2.3390669310193         2.3467641164182
8.6896553600291         2.3390669310193         2.2546279936328         2.3390669310193         2.3461134504147
8.7576649122373         2.3390669310193         2.2612351365154         2.3390669310193         2.3455620772934
8.8222754362784         2.3390669310193         2.2669022405264         2.3390669310193         2.3450891514186
8.8836568111193         2.3390669310193         2.2717998773128         2.3390669310193         2.3446804384045
8.9419704253995         2.3390669310193         2.2760576530928         2.3390669310193         2.3443251224739
8.9973696017656         2.3390669310193         2.2797777032187         2.3390669310193         2.3440146803227
9.05                    2.3390669310193         2.2830420668398         2.3390669310193         2.3437422656965
9.1                     2.3390669310193         2.285917556934          2.3390669310193         2.3435023029809
9.15                    2.3390669310193         2.288589486961          2.3390669310193         2.34327932757
9.2                     2.3390669310193         2.2910703037319         2.3390669310193         2.3430723007642
9.25                    2.3390669310193         2.2933719125856         2.3390669310193         2.3428802290502
9.3                     2.3390669310193         2.2955057819099         2.3390669310193         2.3427021553789
9.35                    2.3390669310193         2.2974831997497         2.3390669310193         2.3425371377509
9.4                     2.3390669310193         2.2993156447773         2.3390669310193         2.3423842182587
9.45                    2.3390669310193         2.3010152696835         2.3390669310193         2.3422423827473
9.5                     2.3390669310193         2.3025955160831         2.3390669310193         2.3421105094996
9.55                    2.3390669310193         2.3040718957607         2.3390669310193         2.3419873040407
9.6                     2.3390669310193         2.3054629880626         2.3390669310193         2.3418712159042
9.65                    2.3390669310193         2.3067788875308         2.3390669310193         2.3417614026899
9.7                     2.3390669310193         2.3080251646612         2.3390669310193         2.341657399534
9.75                    2.3390669310193         2.3092111690144         2.3390669310193         2.3415584262056
9.8                     2.3390669310193         2.3103437090438         2.3390669310193         2.3414639145321
9.85                    2.3390669310193         2.311427853652          2.3390669310193         2.3413734415081
