|k|[1/nm]            Band_1[m_0]          Band_2[m_0]          Band_3[m_0]          Band_4[m_0]          Band_5[m_0]          Band_6[m_0]          Band_7[m_0]          Band_8[m_0]          Band_9[m_0]          Band_10[m_0]         Band_11[m_0]         Band_12[m_0]         Band_13[m_0]         Band_14[m_0]        
0.0023154768301333   -0.078488870114061   -0.078876944893421   0.17970720691323     0.18330337284882     -0.16477016350307    -0.16554685535568    -0.027762091339751   -0.00875935937909    0.023702775223629    -0.027813242416601   0.069099778202761    0.06910386287826     0.083305257617123    0.0833131741271
0.0046309536602667   -0.078421566880155   -0.079197230060977   0.17689507003854     0.18398569662397     -0.16444857864283    -0.16600357562791    0.16807103181002     0.16827424200238     0.16828673969913     0.16848987194298     0.068675224111975    0.068683287815693    0.081253166769271    0.081268214763622
0.0069464304904      -0.078425328672061   -0.079587205017639   0.17617008395491     0.18689007386373     -0.16416222372514    -0.16649851396581    0.16794631078439     0.16811563813227     0.16846110976558     0.16863060047722     0.06867649448172     0.068688586117625    0.081252140381838    0.081274698563222
0.0092619073205333   -0.078509093822384   -0.080055237948185   0.17584351982806     0.19029574555213     -0.16391559436791    -0.16703774217372    0.16785556140911     0.16802068200087     0.1685780041143      0.16874336384476     0.068679077390333    0.068695197185843    0.081252201991192    0.08128227507519
0.011577384150667    -0.078673473211017   -0.080601298481016   0.17591077238        0.19423608655564     -0.1637082276457     -0.16762236823875    0.16777365643382     0.16793759946097     0.16868917391875     0.16885342453639     0.068682974364692    0.068703121455025    0.081253358204761    0.08129094118954
0.0138928609808      -0.078919179704122   -0.081225453370468   0.17637025491336     0.19875089759655     -0.1635397173565     -0.16825355354487    0.16769656266378     0.16785995040753     0.16880104331372     0.16896482199373     0.068688185052098    0.068712360516292    0.081255605355252    0.081300702524599
0.016208337810933    -0.079247037578044   -0.081927894108563   0.17722337554134     0.20388743072517     -0.16340972858117    -0.16893260641749    0.16762320952794     0.16778621272454     0.16891518060788     0.16907862296509     0.068694708480832    0.068722911851611    0.08125894426968     0.081311553450951
0.018523814641067    -0.079658824725544   -0.082709813118522   0.17827510026732     0.20943473373646     -0.16331837001968    -0.16966128293848    0.080457855943732    0.080489899117525    0.080844857971582    0.080876623273061    0.068624613205439    0.068656397696448    0.08087837257188     0.080936615727953
0.0208392914712      -0.080153640218987   -0.083569577988888   0.18011478241018     0.21623960636889     -0.16326459029729    -0.17044027944392    0.15321692796612     0.15335109780366     0.15466471252867     0.15479914305164     0.068705072916503    0.068741205089943    0.081235936598392    0.081303093034661
0.023154768301333    -0.080734311328442   -0.084509505791318   0.18220525633648     0.22364710220043     -0.16324894394282    -0.17127189369564    0.1674253713441      0.16758739069813     0.16932747088142     0.16949017282034     0.068722266055597    0.068762461219371    0.08127587759795     0.081350699931919
0.025470245131467    -0.081402028605478   -0.085530189860649   0.18470813144858     0.23194812465895     -0.16327123118542    -0.17215783740744    0.16736442407617     0.16752606395905     0.16945293747151     0.1696153217587      0.068734054614125    0.068778276132325    0.081283605207859    0.081365937679295
0.0277857219616      -0.082158501764035   -0.086632783610132   0.18765843774106     0.24128061520309     -0.1633314669865     -0.17310002012895    0.16730657128691     0.16746781181317     0.16958149507338     0.16974353184933     0.068747154766269    0.068795403595695    0.081292425799562    0.081382267474242
0.030101198791733    -0.083005806782093   -0.087818854592171   0.1910775801989      0.25178127933992     -0.16342973602522    -0.17410057585666    0.16725180335169     0.16741260211956     0.16971316707647     0.1698748311481      0.068761573149361    0.068813846661883    0.081302341083023    0.081399688619005
0.032416675621867    -0.083946420577936   -0.089090419917243   0.19499124612127     0.26361606895045     -0.1635661842741     -0.17516179558982    0.16720010033368     0.16736043748704     0.16984796935998     0.17000921347186     0.068777303264207    0.068833603613822    0.081313346640814    0.08141820305891
0.034732152452       -0.084983308098065   -0.090450043111435   0.19942999247442     0.2769882052943      -0.16374107485468    -0.17628618473185    0.16715147383268     0.16731131819107     0.16998589456254     0.1701467018519      0.068794350652556    0.068854676624279    0.081325447714291    0.081437808546714
0.037047629282133    -0.086120043861135   -0.0919009748776     0.20442981521429     0.2921487498884      -0.16395466788803    -0.17747640254287    0.1671059016925      0.16726521554161     0.17012695917773     0.17028729739035     0.068812712440271    0.068877062422988    0.08133863999454     0.081458507309272
0.039363106112267    -0.087360979541876   -0.093447335856564   0.21003300779117     0.30941122858786     -0.16420736951559    -0.17873538455293    0.16706338106411     0.16722214564042     0.17027117220354     0.17043100200185     0.06883238948468     0.068900765246158    0.081352927707433    0.081480298019135
0.0416785829424      -0.088711444366136   -0.095094325649331   0.21628907971717     0.32917205261657     -0.164499605648      -0.18006627044371    0.16702391783072     0.16718209516324     0.17041853365831     0.1705778267037      0.068853383683922    0.068925782675837    0.081368308500458    0.081503181265417
0.043994059772533    -0.09017803070963    -0.096848535907368   0.22325609480509     0.3519391447112      -0.16483192182105    -0.1814724762147     0.1669874982177      0.16714506449452     0.17056904265968     0.17072776149753     0.068875693158535    0.068952116478662    0.08138478271089     0.081527156856564
0.046309536602667    -0.091768946321959   -0.098718296717853   0.23100199048947     0.37837413135739     -0.16520490661193    -0.18295768990046    0.16695413040553     0.16711104420027     0.17072271578838     0.17088083986898     0.068899319540215    0.06897976487809     0.081402351692452    0.081552226442067
0.0486250134328      -0.093494524779708   -0.10071421793642    0.2396067419874      0.4093545298944      -0.16561924732508    -0.18452592125992    0.16692379572219     0.16708004078        0.170879546235       0.17103703048809     0.068924261750203    0.06900873135503     0.081421014913309    0.081578386956535
0.050940490262933    -0.095367882197957   -0.10284981804509    0.24916448998218     0.44606909934213     -0.16607572632957    -0.1861815142031     0.16689650503875     0.16705204466474     0.1710395474666      0.17119637130982     0.068950522247126    0.069039012156962    0.081440771458454    0.081605642475938
0.053255967093067    -0.097405840615868   -0.10514243231954    0.25978676249204     0.49016902618997     -0.16657519532162    -0.18792918852242    0.1668722443567      0.16702705295836     0.17120271546708     0.1713588400199      0.068978098252663    0.069070611428665    0.08146162564029     0.081633990093605
0.0555714439232      -0.099630215326032   -0.10761442566713    0.27160621211333     0.54401632154436     -0.1671186071858     -0.18977405430875    0.16685102205258     0.16700506672768     0.17136905851137     0.17152444582062     0.069006993940727    0.069103524969142    0.081483571155767    0.081663431081327
0.057886920753333    -0.10206963110482    -0.11029487611683    0.28478170037772     0.61111145387711     -0.16770702133029    -0.19172170973832    0.16683283581072     0.16698608787589     0.17153857549814     0.17169321582213     0.069037206363564    0.06913776016921     0.081506613739513    0.081693965803637
0.060202397583467    -0.10476213468703    -0.1132219178235     0.2995047162832      0.69687325605438     -0.168341592334      -0.19377820087363    0.16681766186765     0.166970095232       0.17171128120598     0.17186511732716     0.06906873674527     0.069173308912518    0.081530752750362    0.081725594694391
