wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_real_pm_per_V,chi2_scaled_imag_pm_per_V,chi2_scaled_abs_pm_per_V
1.400000000000000000e+03,8.856014171428571169e-01,2.394005015417521420e+00,-2.844834670479507110e+01,2.854889998318795108e+01,9.451152974557901132e+01,-1.123095711365445595e+03,1.127065395681326891e+03
1.401000000000000000e+03,8.849692962169878330e-01,2.557477096130022609e+00,-2.843139669696609673e+01,2.854619076580068437e+01,1.009651488146004965e+02,-1.122426551877976181e+03,1.126958440065931427e+03
1.402000000000000000e+03,8.843380770328101992e-01,2.689847672004524792e+00,-2.841497923558520000e+01,2.854200983563221783e+01,1.061909296875033704e+02,-1.121778416481577551e+03,1.126793383558765754e+03
1.403000000000000000e+03,8.837077576621524821e-01,2.841949829217240264e+00,-2.843522203570637075e+01,2.857688805751439887e+01,1.121956821684705972e+02,-1.122577570198242711e+03,1.128170320567528051e+03
1.404000000000000000e+03,8.830783361823361099e-01,3.016901769737307948e+00,-2.842374955279967352e+01,2.858340838543444207e+01,1.191025079370144226e+02,-1.122124654727093230e+03,1.128427732796072860e+03
1.405000000000000000e+03,8.824498106761564653e-01,3.152055263547618225e+00,-2.841323090531021123e+01,2.858753474616048962e+01,1.244381540063457692e+02,-1.121709395168871424e+03,1.128590634988002193e+03
1.406000000000000000e+03,8.818221792318633456e-01,3.306459619736000111e+00,-2.844187376886618068e+01,2.863342205711819588e+01,1.305337936598827469e+02,-1.122840170097718328e+03,1.130402193412731322e+03
1.407000000000000000e+03,8.811954399431414231e-01,3.484818627797105162e+00,-2.844425640373591690e+01,2.865693080617869626e+01,1.375751250636179179e+02,-1.122934232752104435e+03,1.131330281625497719e+03
1.408000000000000000e+03,8.805695909090908158e-01,3.637967299892867601e+00,-2.844681669409238012e+01,2.867849692892538016e+01,1.436211922961672940e+02,-1.123035308963985472e+03,1.132181678025398242e+03
1.409000000000000000e+03,8.799446302342085469e-01,3.810158967598797464e+00,-2.846662360114181922e+01,2.872047998567325067e+01,1.504190468618528769e+02,-1.123817254311933993e+03,1.133839102671998262e+03
1.410000000000000000e+03,8.793205560283687827e-01,3.982687752978257834e+00,-2.846145953286051977e+01,2.873876268175754234e+01,1.572302102998356190e+02,-1.123613385067787476e+03,1.134560874582947463e+03
1.411000000000000000e+03,8.786973664068036260e-01,4.133901993676143860e+00,-2.847729029896739306e+01,2.877577468053609522e+01,1.631999092418326711e+02,-1.124238358663151530e+03,1.136022049727099102e+03
1.412000000000000000e+03,8.780750594900849082e-01,4.319817012809958889e+00,-2.850579516032042449e+01,2.883125347164617480e+01,1.705395400061194380e+02,-1.125363685483400786e+03,1.138212264610727743e+03
1.413000000000000000e+03,8.774536334041046493e-01,4.505385135868217539e+00,-2.850049901423609455e+01,2.885440935598881396e+01,1.778654758622700172e+02,-1.125154602016589934e+03,1.139126422282804697e+03
1.414000000000000000e+03,8.768330862800565173e-01,4.667903851485283084e+00,-2.850909604950025411e+01,2.888871551188010045e+01,1.842814575859243860e+02,-1.125493999364907495e+03,1.140480775031480789e+03
1.415000000000000000e+03,8.762134162544168436e-01,4.848696028146925130e+00,-2.852782611583684869e+01,2.893694379281942375e+01,1.914188466357735194e+02,-1.126233432745501204e+03,1.142384751246743917e+03
1.416000000000000000e+03,8.755946214689265261e-01,5.027182367799800211e+00,-2.853774553723759055e+01,2.897715449983384772e+01,1.984652048892629068e+02,-1.126625035805953303e+03,1.143972206330425934e+03
1.417000000000000000e+03,8.749767000705716002e-01,5.212743213486754179e+00,-2.855928720408456201e+01,2.903111395408623352e+01,2.057908534463102228e+02,-1.127475466725632032e+03,1.146102440199104876e+03
1.418000000000000000e+03,8.743596502115654756e-01,5.409749587542535210e+00,-2.856160647015069287e+01,2.906941270056329785e+01,2.135683533520045501e+02,-1.127567027679926241e+03,1.147614414106249569e+03
1.419000000000000000e+03,8.737434700493305062e-01,5.581748476148893801e+00,-2.856349992270072846e+01,2.910377026924716048e+01,2.203585973038917984e+02,-1.127641778190410378e+03,1.148970796550621344e+03
