wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_real_pm_per_V,chi2_scaled_imag_pm_per_V,chi2_scaled_abs_pm_per_V
1.424000000000000000e+03,8.706755505617976842e-01,3.896367983702058169e+00,-3.638736933756487701e+01,3.659538674167517769e+01,1.538224424008379856e+02,-1.436515762232377028e+03,1.444727960180817718e+03
1.425000000000000000e+03,8.700645501754384892e-01,4.121084681532244609e+00,-3.639123012072601426e+01,3.662383061139284735e+01,1.626939020404503538e+02,-1.436668179842292375e+03,1.445850879147816158e+03
1.426000000000000000e+03,8.694544067321177128e-01,4.330260276142859688e+00,-3.641445002570143430e+01,3.667101477643409879e+01,1.709518235171280196e+02,-1.437584864947645428e+03,1.447713635319627429e+03
1.427000000000000000e+03,8.688451184302732333e-01,4.563856378646056200e+00,-3.643184422499641784e+01,3.671659105471684370e+01,1.801738280024993628e+02,-1.438271560411306154e+03,1.449512914666526058e+03
1.428000000000000000e+03,8.682366834733893368e-01,4.773381145943463189e+00,-3.643431462778787733e+01,3.674567253379758114e+01,1.884455342643222195e+02,-1.438369088004358446e+03,1.450661005442227861e+03
1.429000000000000000e+03,8.676291000699789535e-01,4.985338851427733253e+00,-3.647361629211832934e+01,3.681274628288732487e+01,1.968132890758917597e+02,-1.439920655521342042e+03,1.453308970919082185e+03
1.430000000000000000e+03,8.670223664335663383e-01,5.235396788821425673e+00,-3.649505219391330968e+01,3.686866168133661148e+01,2.066851807536041861e+02,-1.440766911004130634e+03,1.455516422369577640e+03
1.431000000000000000e+03,8.664164807826694181e-01,5.457476336991309296e+00,-3.649111295449394277e+01,3.689695614310828375e+01,2.154525298976418242e+02,-1.440611396065289227e+03,1.456633442947289950e+03
1.432000000000000000e+03,8.658114413407820287e-01,5.672846256539550325e+00,-3.651910698541537670e+01,3.695708808418959990e+01,2.239549935209841465e+02,-1.441716556108434361e+03,1.459007356828658658e+03
1.433000000000000000e+03,8.652072463363572608e-01,5.913839402746932983e+00,-3.653976009789392521e+01,3.701523422177851330e+01,2.334690215867472034e+02,-1.442531908307693129e+03,1.461302874330474879e+03
1.434000000000000000e+03,8.646038940027893638e-01,6.140730998863355161e+00,-3.655228364969713795e+01,3.706451156036348493e+01,2.424263427691505797e+02,-1.443026318315669641e+03,1.463248265681563225e+03
1.435000000000000000e+03,8.640013825783972035e-01,6.378921088999532252e+00,-3.657954370067910332e+01,3.713157216722145648e+01,2.518297106167659649e+02,-1.444102501992252201e+03,1.465895712323904490e+03
1.436000000000000000e+03,8.633997103064066092e-01,6.624237104455475311e+00,-3.658491852725601490e+01,3.717978995182739510e+01,2.615143987199728031e+02,-1.444314691640405954e+03,1.467799274160533969e+03
1.437000000000000000e+03,8.627988754349338318e-01,6.847023741473324598e+00,-3.659848079491679584e+01,3.723345982597095372e+01,2.703096626128338471e+02,-1.444850108506780771e+03,1.469918075864747152e+03
1.438000000000000000e+03,8.621988762169680021e-01,7.090972535379085784e+00,-3.662943601433782703e+01,3.730948236341492219e+01,2.799403749727247259e+02,-1.446072171586118657e+03,1.472919325345302923e+03
1.439000000000000000e+03,8.615997109103543661e-01,7.342011735981432530e+00,-3.663849671062189373e+01,3.736689146216929203e+01,2.898510053691682629e+02,-1.446429873537807225e+03,1.475185745720217710e+03
1.440000000000000000e+03,8.610013777777777433e-01,7.580461687200966026e+00,-3.665412765498835057e+01,3.742978057027991667e+01,2.992646321211517488e+02,-1.447046958487056600e+03,1.477668508192974286e+03
