wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_real_pm_per_V,chi2_scaled_imag_pm_per_V,chi2_scaled_abs_pm_per_V
1.410000000000000000e+03,8.793205560283687827e-01,1.284162409761209656e+00,-3.638670280217683484e+01,3.640935613147515681e+01,5.069669988437108543e+01,-1.436489448469979607e+03,1.437383766064147721e+03
1.411000000000000000e+03,8.786973664068036260e-01,1.523114065791827620e+00,-3.640208321222782217e+01,3.643393388926553200e+01,6.013013314840056012e+01,-1.437096642720898899e+03,1.438354057049975154e+03
1.412000000000000000e+03,8.780750594900849082e-01,1.708319597428620051e+00,-3.638253334309192155e+01,3.642261781239994889e+01,6.744175446899491533e+01,-1.436324844823041076e+03,1.437907316241832405e+03
1.413000000000000000e+03,8.774536334041046493e-01,1.890332083557663578e+00,-3.641512561105139412e+01,3.646415676599116296e+01,7.462731940560459520e+01,-1.437611535988218748e+03,1.439547208398554858e+03
1.414000000000000000e+03,8.768330862800565173e-01,2.108301429596571630e+00,-3.642740274320568972e+01,3.648836260417488830e+01,8.323240427347724335e+01,-1.438096217738389669e+03,1.440502816586835252e+03
1.415000000000000000e+03,8.762134162544168436e-01,2.289775395735962338e+00,-3.643254263323824915e+01,3.650442759564435136e+01,9.039670929304703861e+01,-1.438299132463535898e+03,1.441137037028877558e+03
1.416000000000000000e+03,8.755946214689265261e-01,2.494407917169035649e+00,-3.648184144011761987e+01,3.656701827766544710e+01,9.847527742961472086e+01,-1.440245371348915796e+03,1.443608018111847514e+03
1.417000000000000000e+03,8.749767000705716002e-01,2.736980970555620729e+00,-3.648480139943977463e+01,3.658731744730332736e+01,1.080516777307742871e+02,-1.440362225859127875e+03,1.444409397207833308e+03
1.418000000000000000e+03,8.743596502115654756e-01,2.918279967869692015e+00,-3.646976973028947810e+01,3.658634256319163569e+01,1.152090752579905200e+02,-1.439768799347122012e+03,1.444370910325756540e+03
1.419000000000000000e+03,8.737434700493305062e-01,3.105401588796687928e+00,-3.652151228904423874e+01,3.665329970011581651e+01,1.225963407517507733e+02,-1.441811513689560570e+03,1.447014272138841534e+03
1.420000000000000000e+03,8.731281577464787835e-01,3.350788181828628698e+00,-3.654923699300366735e+01,3.670251362250588301e+01,1.322838151459762344e+02,-1.442906041130427866e+03,1.448957159918904836e+03
1.421000000000000000e+03,8.725137114707951502e-01,3.561686359627500575e+00,-3.654110258250153720e+01,3.671427226119642739e+01,1.406097414811181352e+02,-1.442584907475659293e+03,1.449421372367588447e+03
1.422000000000000000e+03,8.719001293952179932e-01,3.763361415736145688e+00,-3.656957816385446591e+01,3.676271121976333234e+01,1.485715535665573555e+02,-1.443709078367837265e+03,1.451333665802213091e+03
1.423000000000000000e+03,8.712874096978214800e-01,3.991710531230828973e+00,-3.658644731198239697e+01,3.680355797851076716e+01,1.575864153076421701e+02,-1.444375045642261284e+03,1.452946231201828596e+03
1.424000000000000000e+03,8.706755505617976842e-01,4.195922003920557586e+00,-3.659849107440318505e+01,3.683823164032381214e+01,1.656483611060880037e+02,-1.444850514324636833e+03,1.454315092502756215e+03
1.425000000000000000e+03,8.700645501754384892e-01,4.419572715621479908e+00,-3.663886059571608911e+01,3.690445405016829739e+01,1.744777373001288083e+02,-1.446444239145515894e+03,1.456929448453364103e+03
1.426000000000000000e+03,8.694544067321177128e-01,4.664444408375825191e+00,-3.664332389798012457e+01,3.693900686173235215e+01,1.841448842461707898e+02,-1.446620443256189901e+03,1.458293538777694494e+03
1.427000000000000000e+03,8.688451184302732333e-01,4.866891622293460173e+00,-3.664447345239796050e+01,3.696625581076137479e+01,1.921371799000497447e+02,-1.446665825845556128e+03,1.459369284166742091e+03
1.428000000000000000e+03,8.682366834733893368e-01,5.085023992345411692e+00,-3.668593634939650627e+01,3.703667634703066369e+01,2.007487006979889941e+02,-1.448302715408351105e+03,1.462149375505503713e+03
1.429000000000000000e+03,8.676291000699789535e-01,5.331255795076391024e+00,-3.670189132488659567e+01,3.708707477243684281e+01,2.104695426336764399e+02,-1.448932592593616391e+03,1.464139025590291112e+03
1.430000000000000000e+03,8.670223664335663383e-01,5.552561814838588461e+00,-3.671056473915209750e+01,3.712810938056341570e+01,2.192063541002065676e+02,-1.449275005264045376e+03,1.465759006986143049e+03
1.431000000000000000e+03,8.664164807826694181e-01,5.785704198590372549e+00,-3.673646973327540621e+01,3.718928046544388621e+01,2.284104464872349354e+02,-1.450297693440083776e+03,1.468173944620365774e+03
1.432000000000000000e+03,8.658114413407820287e-01,6.021663735356206359e+00,-3.674317235015102057e+01,3.723333383534983199e+01,2.377257556174072022e+02,-1.450562302148141043e+03,1.469913101954391777e+03
1.433000000000000000e+03,8.652072463363572608e-01,6.242184641735027739e+00,-3.676573340506158161e+01,3.729187608465916526e+01,2.464315720499216980e+02,-1.451452976895495567e+03,1.472224257320124252e+03
1.434000000000000000e+03,8.646038940027893638e-01,6.491443830475381205e+00,-3.679497675811399660e+01,3.736320593357007880e+01,2.562719303947367280e+02,-1.452607458199450093e+03,1.475040246883085047e+03
1.435000000000000000e+03,8.640013825783972035e-01,6.735856007011816082e+00,-3.679667922163761773e+01,3.740811887661948276e+01,2.659209363676320095e+02,-1.452674668765391743e+03,1.476813338804630121e+03
1.436000000000000000e+03,8.633997103064066092e-01,6.964147401350189170e+00,-3.681524891831248425e+01,3.746814516285856200e+01,2.749335193688033314e+02,-1.453407771005508721e+03,1.479183081600015385e+03
1.437000000000000000e+03,8.627988754349338318e-01,7.213490364116527331e+00,-3.683744827027183533e+01,3.753707551605685921e+01,2.847771849796005768e+02,-1.454284166292706004e+03,1.481904342869193670e+03
1.438000000000000000e+03,8.621988762169680021e-01,7.455946728799108136e+00,-3.684783924218617557e+01,3.759460597533488624e+01,2.943489785953739215e+02,-1.454694385421255447e+03,1.484175554365542212e+03
1.439000000000000000e+03,8.615997109103543661e-01,7.702184051555466482e+00,-3.687288481775397742e+01,3.766873071856002042e+01,3.040700384529283156e+02,-1.455683145112662487e+03,1.487101881933399454e+03
1.440000000000000000e+03,8.610013777777777433e-01,7.962449165544097873e+00,-3.688350875034635834e+01,3.773319247626352535e+01,3.143448933108170991e+02,-1.456102561160145115e+03,1.489646730123529551e+03
1.441000000000000000e+03,8.604038750867452068e-01,8.204866476631130112e+00,-3.689158604668867270e+01,3.779297494164199378e+01,3.239151451524365370e+02,-1.456421440038261153e+03,1.492006847257158825e+03
1.442000000000000000e+03,8.598072011095699851e-01,8.457220020784104619e+00,-3.691653363128122578e+01,3.787287981959477889e+01,3.338776637524472903e+02,-1.457406331201025978e+03,1.495161365397603959e+03
1.443000000000000000e+03,8.592113541233540319e-01,8.719610684142587331e+00,-3.692955750234104784e+01,3.794501057849012682e+01,3.442364319359978140e+02,-1.457920493021550783e+03,1.498008973619393373e+03
1.444000000000000000e+03,8.586163324099722605e-01,8.977091810087950208e+00,-3.694493947304679438e+01,3.801995173634284697e+01,3.544013793513091173e+02,-1.458527748884650464e+03,1.500967531944857456e+03
1.445000000000000000e+03,8.580221342560553355e-01,9.244955985850722868e+00,-3.695752494813042688e+01,3.809629721471628727e+01,3.649762331433189502e+02,-1.459024603525751218e+03,1.503981530622288574e+03
1.446000000000000000e+03,8.574287579529736858e-01,9.503223969379966718e+00,-3.696432737221076792e+01,3.816638264090753552e+01,3.751722444509216530e+02,-1.459293152464316563e+03,1.506748392345445609e+03
1.447000000000000000e+03,8.568362017968209621e-01,9.766053290982549484e+00,-3.698742838086186424e+01,3.825500823567676179e+01,3.855483301678182784e+02,-1.460205143730926693e+03,1.510247190586180068e+03
1.448000000000000000e+03,8.562444640883977165e-01,1.004571476324258406e+01,-3.700187008628122243e+01,3.834129334003306155e+01,3.965889225575493811e+02,-1.460775279408391270e+03,1.513653589968993401e+03
1.449000000000000000e+03,8.556535431331951935e-01,1.031913033129626989e+01,-3.700878695153242148e+01,3.842049924738348921e+01,4.073829365327054575e+02,-1.461048346303291282e+03,1.516780513856105927e+03
1.450000000000000000e+03,8.550634372413792317e-01,1.059406080656146898e+01,-3.701908822817552647e+01,3.850515572775372419e+01,4.182367566473893703e+02,-1.461455024404465576e+03,1.520122617741076965e+03
1.451000000000000000e+03,8.544741447277739432e-01,1.086790409868153162e+01,-3.703028558863557862e+01,3.859214156112680172e+01,4.290476564918572535e+02,-1.461897078476774141e+03,1.523556680796642240e+03
1.452000000000000000e+03,8.538856639118456160e-01,1.115136134321138428e+01,-3.705071879989453265e+01,3.869248794528115099e+01,4.402380999643872883e+02,-1.462703749323853117e+03,1.527518197255375071e+03
1.453000000000000000e+03,8.532979931176875033e-01,1.144783402656286597e+01,-3.705836473014097265e+01,3.878627721723092492e+01,4.519423723660214023e+02,-1.463005598551096000e+03,1.531220849300216969e+03
1.454000000000000000e+03,8.527111306740027263e-01,1.173345104406058503e+01,-3.705998257966849962e+01,3.887307785870189036e+01,4.632180802577075838e+02,-1.463069468690365056e+03,1.534647601272534303e+03
1.455000000000000000e+03,8.521250749140892866e-01,1.202083420084592191e+01,-3.707216671238322192e+01,3.897237482672773012e+01,4.745635125337374802e+02,-1.463550478969823416e+03,1.538567688443104544e+03
1.456000000000000000e+03,8.515398241758240783e-01,1.231749945477518793e+01,-3.708623788733260085e+01,3.907825269192842654e+01,4.862753873170598808e+02,-1.464105986690659165e+03,1.542747579020555577e+03
1.457000000000000000e+03,8.509553768016471231e-01,1.262518428020764283e+01,-3.709759974928497428e+01,3.918707931534768818e+01,4.984222973460062462e+02,-1.464554535021577522e+03,1.547043881906372917e+03
1.458000000000000000e+03,8.503717311385459166e-01,1.293399773335192826e+01,-3.709636609968080734e+01,3.928649481905836893e+01,5.106137638110798207e+02,-1.464505832487326870e+03,1.550968648678210911e+03
1.459000000000000000e+03,8.497888855380396622e-01,1.323385638396854880e+01,-3.710043546706320683e+01,3.939006558305312922e+01,5.224517088424021267e+02,-1.464666484672235129e+03,1.555057458550798628e+03
1.460000000000000000e+03,8.492068383561642841e-01,1.354546284067486539e+01,-3.711445432096081731e+01,3.950901521312307807e+01,5.347534386684681067e+02,-1.465219926840738935e+03,1.559753401720583497e+03
1.461000000000000000e+03,8.486255879534564395e-01,1.386957236873850441e+01,-3.712255444270542171e+01,3.962889206176855339e+01,5.475487699669155290e+02,-1.465539706829618581e+03,1.564485950012503963e+03
1.462000000000000000e+03,8.480451326949384194e-01,1.419723922649433234e+01,-3.712168182505921266e+01,3.974394121341315156e+01,5.604845390125078666e+02,-1.465505257265773025e+03,1.569027908466156759e+03
1.463000000000000000e+03,8.474654709501024952e-01,1.451905700445237635e+01,-3.711889582441012436e+01,3.985743899853513028e+01,5.731893956432418236e+02,-1.465395270368702541e+03,1.573508621424372222e+03
1.464000000000000000e+03,8.468866010928961519e-01,1.484575089443634965e+01,-3.712779659370018948e+01,3.998586749744006141e+01,5.860867534608211145e+02,-1.465746658655735018e+03,1.578578775336440913e+03
1.465000000000000000e+03,8.463085215017064344e-01,1.518947939705790695e+01,-3.713444737836991294e+01,4.012091058850199232e+01,5.996566108298354720e+02,-1.466009221110323551e+03,1.583910062879967654e+03
1.466000000000000000e+03,8.457312305593450708e-01,1.553813530367183660e+01,-3.713069631975435669e+01,4.025074232737866708e+01,6.134209943113659165e+02,-1.465861135251839869e+03,1.589035614485640508e+03
1.467000000000000000e+03,8.451547266530333724e-01,1.588436639505851211e+01,-3.712386236145985663e+01,4.037937904927563437e+01,6.270896499247415932e+02,-1.465591341392398817e+03,1.594113988711944785e+03
1.468000000000000000e+03,8.445790081743869138e-01,1.623282831064189580e+01,-3.712482682025520120e+01,4.051860660729483499e+01,6.408463749473567077e+02,-1.465629416699483954e+03,1.599610472389461847e+03
1.469000000000000000e+03,8.440040735194008770e-01,1.659743609622480420e+01,-3.712804485382912389e+01,4.066898818062988141e+01,6.552405133683986378e+02,-1.465756459572779931e+03,1.605547298941582994e+03
1.470000000000000000e+03,8.434299210884352860e-01,1.697132317091203646e+01,-3.712086554713596342e+01,4.081647301200927558e+01,6.700009834397727673e+02,-1.465473031905037487e+03,1.611369766705086704e+03
1.471000000000000000e+03,8.428565492861997965e-01,1.734484698848553208e+01,-3.710906225904178513e+01,4.096249771192443490e+01,6.847471126951132874e+02,-1.465007056768551593e+03,1.617134590788889227e+03
1.472000000000000000e+03,8.422839565217390412e-01,1.772112735127300454e+01,-3.710205298317633549e+01,4.111691489115471398e+01,6.996020659935561525e+02,-1.464730341648830517e+03,1.623230736675827984e+03
1.473000000000000000e+03,8.417121412084180854e-01,1.811151464204672479e+01,-3.709825855210239354e+01,4.128326234962192842e+01,7.150139384861547569e+02,-1.464580543514322471e+03,1.629797871108620257e+03
1.474000000000000000e+03,8.411411017639076615e-01,1.851417764678034672e+01,-3.708637340160894524e+01,4.145086085981940727e+01,7.309104367408538110e+02,-1.464111336579851695e+03,1.636414395084064608e+03
1.475000000000000000e+03,8.405708366101694029e-01,1.892020147591077972e+01,-3.706843651637497317e+01,4.161782081822134671e+01,7.469396150245854642e+02,-1.463403216734063335e+03,1.643005710045062642e+03
1.476000000000000000e+03,8.400013441734416331e-01,1.933041051027883128e+01,-3.705220752455505817e+01,4.179151651876960472e+01,7.631340185884477023e+02,-1.462762521817699735e+03,1.649862941447388721e+03
1.477000000000000000e+03,8.394326228842247106e-01,1.975339537056885675e+01,-3.703851764852184658e+01,4.197676045463579442e+01,7.798327915432979580e+02,-1.462222067174708400e+03,1.657176078906188650e+03
1.478000000000000000e+03,8.388646711772664855e-01,2.019051393350930113e+01,-3.701906514246253721e+01,4.216714404511073866e+01,7.970895407136775930e+02,-1.461454113017047348e+03,1.664692121795975027e+03
1.479000000000000000e+03,8.382974874915483099e-01,2.063553114308610148e+01,-3.699287899838974170e+01,4.235915771290525811e+01,8.146581159544763295e+02,-1.460420325485893727e+03,1.672272517558911659e+03
1.480000000000000000e+03,8.377310702702701617e-01,2.108737726446404892e+01,-3.696523208114339809e+01,4.255708945295282319e+01,8.324962858271442201e+02,-1.459328868941369365e+03,1.680086549449666563e+03
1.481000000000000000e+03,8.371654179608372104e-01,2.155178797547981162e+01,-3.693819861894717604e+01,4.276575829039895638e+01,8.508304858165610085e+02,-1.458261630631495564e+03,1.688324464955381018e+03
1.482000000000000000e+03,8.366005290148447182e-01,2.203173168365038492e+01,-3.690701369568576951e+01,4.298284379742574401e+01,8.697779039543029285e+02,-1.457030499208021638e+03,1.696894657257638073e+03
1.483000000000000000e+03,8.360364018880647174e-01,2.252470186053277956e+01,-3.686888110905854177e+01,4.320505280797354430e+01,8.892395864637597924e+02,-1.455525085028818012e+03,1.705667117371495351e+03
1.484000000000000000e+03,8.354730350404312444e-01,2.302849424169969339e+01,-3.682577942808399740e+01,4.343327730583878576e+01,9.091285124733607290e+02,-1.453823498867855278e+03,1.714677059405764112e+03
1.485000000000000000e+03,8.349104269360269059e-01,2.354580028057629448e+01,-3.678052287001321474e+01,4.367163351014422545e+01,9.295509363053873813e+02,-1.452036841569000671e+03,1.724086985177923680e+03
1.486000000000000000e+03,8.343485760430685572e-01,2.408088512477155163e+01,-3.673160978577169544e+01,4.392152303650959766e+01,9.506752392382903736e+02,-1.450105830402997071e+03,1.733952228254730926e+03
1.487000000000000000e+03,8.337874808338936461e-01,2.463465089408007813e+01,-3.667498557527908076e+01,4.418054539749513765e+01,9.725370355340508013e+02,-1.447870396174652569e+03,1.744178021190584786e+03
1.488000000000000000e+03,8.332271397849462247e-01,2.520466846795325111e+01,-3.660946907282105656e+01,4.444691821007704391e+01,9.950404273572381726e+02,-1.445283908330637587e+03,1.754693998324140239e+03
1.489000000000000000e+03,8.326675513767628489e-01,2.579097476874732564e+01,-3.653801780150606504e+01,4.472360813245433064e+01,1.018186872344052517e+03,-1.442463125203302297e+03,1.765617278626668167e+03
1.490000000000000000e+03,8.321087140939597004e-01,2.639896773385586215e+01,-3.646167925479854688e+01,4.501510359304940323e+01,1.042189472521119342e+03,-1.439449400177073130e+03,1.777125058149815459e+03
1.491000000000000000e+03,8.315506264252179314e-01,2.703271648788596337e+01,-3.637531268777463112e+01,4.532031700956867581e+01,1.067208870488960656e+03,-1.436039784777048453e+03,1.789174400865615780e+03
1.492000000000000000e+03,8.309932868632706748e-01,2.768980669912268766e+01,-3.627470123772507549e+01,4.563528618208713539e+01,1.093149752251899599e+03,-1.432067803936211703e+03,1.801608885390798150e+03
1.493000000000000000e+03,8.304366939048893892e-01,2.836877031203983535e+01,-3.616277224202695351e+01,4.596230221873125288e+01,1.119954161300805936e+03,-1.427649024302005273e+03,1.814518961048756637e+03
1.494000000000000000e+03,8.298808460508700913e-01,2.907638193749632194e+01,-3.604166128821331228e+01,4.630806986897053434e+01,1.147889548552275301e+03,-1.422867755490888385e+03,1.828169320738980332e+03
1.495000000000000000e+03,8.293257418060200337e-01,2.981935621652101531e+01,-3.590461181337095553e+01,4.667263817952257199e+01,1.177220997408908488e+03,-1.417457259090603657e+03,1.842561900748268499e+03
1.496000000000000000e+03,8.287713796791442711e-01,3.059566551212991570e+01,-3.574465562451873524e+01,4.705077208554153856e+01,1.207868459971101402e+03,-1.411142441868694505e+03,1.857490029000452751e+03
1.497000000000000000e+03,8.282177581830326707e-01,3.140383143949404854e+01,-3.556378817325158792e+01,4.744453243854411539e+01,1.239773571945195499e+03,-1.404002081096533857e+03,1.873035064652327264e+03
1.498000000000000000e+03,8.276648758344459234e-01,3.225268050451952462e+01,-3.536302151790119552e+01,4.786207988169922345e+01,1.273284789817339288e+03,-1.396076131235580988e+03,1.889519176982835916e+03
1.499000000000000000e+03,8.271127311541026650e-01,3.315101628931035549e+01,-3.513230094925362579e+01,4.830391755337291215e+01,1.308749665078250018e+03,-1.386967648276597629e+03,1.906962229098507123e+03
1.500000000000000000e+03,8.265613226666665980e-01,3.409783274272634657e+01,-3.486105646926777979e+01,4.876428463439628302e+01,1.346128480420883079e+03,-1.376259345422839260e+03,1.925136792974446962e+03
1.501000000000000000e+03,8.260106489007328356e-01,3.509349592604949919e+01,-3.454753588299417544e+01,4.924515907069874743e+01,1.385435687365398280e+03,-1.363882048790367207e+03,1.944120954786055336e+03
1.502000000000000000e+03,8.254607083888148011e-01,3.614926384591607444e+01,-3.418673049825005705e+01,4.975441506802824421e+01,1.427115734199174767e+03,-1.349638023137538084e+03,1.964225575716152662e+03
1.503000000000000000e+03,8.249114996673319045e-01,3.727514028641950006e+01,-3.376048445290270195e+01,5.029121587182934405e+01,1.471563554488276623e+03,-1.332810503757109473e+03,1.985417622018967222e+03
1.504000000000000000e+03,8.243630212765956644e-01,3.847102343276382186e+01,-3.324880418191173703e+01,5.084783794313554495e+01,1.518775128745670600e+03,-1.312610176339017244e+03,2.007392180597796141e+03
1.505000000000000000e+03,8.238152717607972741e-01,3.973832330267947555e+01,-3.263628299872966920e+01,5.142238138088754340e+01,1.568806122240148397e+03,-1.288428809277840628e+03,2.030074246365212502e+03
1.506000000000000000e+03,8.232682496679946116e-01,4.108557974134727431e+01,-3.189797167214442553e+01,5.201447355765060365e+01,1.621993674546035209e+03,-1.259281446404881081e+03,2.053449108579737640e+03
1.507000000000000000e+03,8.227219535500994718e-01,4.251327995603237042e+01,-3.099088824247910168e+01,5.261001926133284456e+01,1.678357019835204483e+03,-1.223471227966560491e+03,2.076960310572186245e+03
1.508000000000000000e+03,8.221763819628646885e-01,4.400316412004714550e+01,-2.986406011911315161e+01,5.318026456660223289e+01,1.737175289044298552e+03,-1.178985836743985374e+03,2.099472692870535411e+03
1.509000000000000000e+03,8.216315334658713665e-01,4.552059215464539932e+01,-2.846263418921134658e+01,5.368655190174190039e+01,1.797080946678727742e+03,-1.123659758641746748e+03,2.119460115714976382e+03
1.510000000000000000e+03,8.210874066225164469e-01,4.700380213297048471e+01,-2.672247465988866466e+01,5.406891960178076317e+01,1.855635729597995578e+03,-1.054961014044944022e+03,2.134555387455528489e+03
1.511000000000000000e+03,8.205439999999999401e-01,4.833708791423983797e+01,-2.458726873780770106e+01,5.423105984594185713e+01,1.908271742456899347e+03,-9.706664629817348668e+02,2.140956427724992864e+03
1.512000000000000000e+03,8.200013121693121576e-01,4.934586951538205568e+01,-2.206045052863417411e+01,5.405255142687926906e+01,1.948096843778383572e+03,-8.709116785096875901e+02,2.133909197811345621e+03
1.513000000000000000e+03,8.194593417052213891e-01,4.984644387147424283e+01,-1.925794007819336784e+01,5.343721757995375299e+01,1.967858727250223410e+03,-7.602730006066095712e+02,2.109616791236324389e+03
1.514000000000000000e+03,8.189180871862614675e-01,4.973907042792237831e+01,-1.640425454425532692e+01,5.237437058511103771e+01,1.963619793606064832e+03,-6.476140113862898033e+02,2.067657273724387323e+03
1.515000000000000000e+03,8.183775471947194458e-01,4.907136397781034276e+01,-1.374403814988791872e+01,5.095976204132351484e+01,1.937259799531419048e+03,-5.425928776514953142e+02,2.011810766886051852e+03
1.516000000000000000e+03,8.178377203166226073e-01,4.800343121962652759e+01,-1.143715992237845036e+01,4.934711780790722457e+01,1.895099504130464993e+03,-4.515209756234766019e+02,1.948146124391984586e+03
1.517000000000000000e+03,8.172986051417270303e-01,4.671690916288202544e+01,-9.528275593242213404e+00,4.767869165060788106e+01,1.844309649117089066e+03,-3.761612429194227047e+02,1.882279299812088311e+03
1.518000000000000000e+03,8.167602002635045988e-01,4.535277103451299041e+01,-7.983534942915532007e+00,4.605008871537289394e+01,1.790455634415309532e+03,-3.151773264353992658e+02,1.817984633023198967e+03
1.519000000000000000e+03,8.162225042791309004e-01,4.399694512481188724e+01,-6.738054561611835247e+00,4.450991529525714441e+01,1.736929772953321390e+03,-2.660077318242575757e+02,1.757181023560737685e+03
1.520000000000000000e+03,8.156855157894736807e-01,4.269170464424698253e+01,-5.727456400930199365e+00,4.307418487047868894e+01,1.685400944187468212e+03,-2.261109156066724211e+02,1.700500658284052633e+03
1.521000000000000000e+03,8.151492333990795203e-01,4.145476625089415279e+01,-4.900888273174143883e+00,4.174345877838118213e+01,1.636568573743822071e+03,-1.934793138806670640e+02,1.647965697903212686e+03
1.522000000000000000e+03,8.146136557161628433e-01,4.029399959049720081e+01,-4.219045605258904708e+00,4.051427833268467538e+01,1.590743342783455773e+03,-1.665612442962399768e+02,1.599439598956895679e+03
1.523000000000000000e+03,8.140787813525934835e-01,3.921039394886674501e+01,-3.648502717205623913e+00,3.937977356083681713e+01,1.547964306744730948e+03,-1.440371139004764132e+02,1.554651145799749656e+03
1.524000000000000000e+03,8.135446089238844714e-01,3.819738275395578597e+01,-3.163733455546348772e+00,3.832817838914265707e+01,1.507972227754147070e+03,-1.248991905469355572e+02,1.513135832460881602e+03
1.525000000000000000e+03,8.130111370491802658e-01,3.724766612400776467e+01,-2.749656165023520504e+00,3.734901927375613440e+01,1.470478918031255716e+03,-1.085520743511945057e+02,1.474480180002538873e+03
1.526000000000000000e+03,8.124783643512449860e-01,3.635858855490065622e+01,-2.394430515119027270e+00,3.643734703839299272e+01,1.435379542475378912e+03,-9.452832780048561290e+01,1.438488802776575312e+03
1.527000000000000000e+03,8.119462894564505318e-01,3.552607273914657071e+01,-2.084332600944189373e+00,3.558716463359355231e+01,1.402513135438806557e+03,-8.228615284645120198e+01,1.404924946760025932e+03
1.528000000000000000e+03,8.114149109947643712e-01,3.474150158311583425e+01,-1.810238673209780602e+00,3.478863171071296989e+01,1.371539507700691729e+03,-7.146535830453362337e+01,1.373400130559718264e+03
1.529000000000000000e+03,8.108842275997383275e-01,3.399968036536000682e+01,-1.569454950841284280e+00,3.403588479515946119e+01,1.342253579878354230e+03,-6.195959796053850255e+01,1.343682873477104749e+03
1.530000000000000000e+03,8.103542379084966996e-01,3.330014966044456060e+01,-1.357001106058426609e+00,3.332778749646980998e+01,1.314637214582631941e+03,-5.357225635454948787e+01,1.315728312614917513e+03
1.531000000000000000e+03,8.098249405617242713e-01,3.263874294791836661e+01,-1.165256877488795695e+00,3.265953711874719545e+01,1.288525924179197091e+03,-4.600249762585225000e+01,1.289346845138913977e+03
1.532000000000000000e+03,8.092963342036553209e-01,3.200880121805511180e+01,-9.919271885957139379e-01,3.202416704559919935e+01,1.263656821501244622e+03,-3.915971578449781987e+01,1.264263440057866546e+03
1.533000000000000000e+03,8.087684174820612970e-01,3.140878970964488559e+01,-8.374124781224416836e-01,3.141995115660127169e+01,1.239969316604805272e+03,-3.305971951841758738e+01,1.240409952868818436e+03
1.534000000000000000e+03,8.082411890482398276e-01,3.083874204303151956e+01,-6.978128720607514879e-01,3.084663601757983642e+01,1.217464736767853083e+03,-2.754854797291039503e+01,1.217776378391629805e+03
1.535000000000000000e+03,8.077146475570031736e-01,3.029437001947076880e+01,-5.691718439688093767e-01,3.029971635947399733e+01,1.195973790689592761e+03,-2.247000374484282403e+01,1.196184855732895130e+03
1.536000000000000000e+03,8.071887916666665719e-01,2.977187276634292346e+01,-4.521060154907989848e-01,2.977530533621031239e+01,1.175346425933482124e+03,-1.784843008098786044e+01,1.175481938360162985e+03
1.537000000000000000e+03,8.066636200390370215e-01,2.927146348364854944e+01,-3.467359455366829102e-01,2.927351704682062206e+01,1.155591059298176560e+03,-1.368858645633890703e+01,1.155672130722660540e+03
1.538000000000000000e+03,8.061391313394017377e-01,2.879243099951706242e+01,-2.501395842157073113e-01,2.879351754603009539e+01,1.136679614843581021e+03,-9.875114965048030768e+00,1.136722509980568930e+03
1.539000000000000000e+03,8.056153242365171607e-01,2.833149384485111355e+01,-1.609275743497712019e-01,2.833195088879377721e+01,1.118482545362314340e+03,-6.353165984236546215e+00,1.118500588733946415e+03
