wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_real_pm_per_V,chi2_scaled_imag_pm_per_V,chi2_scaled_abs_pm_per_V
1.418000000000000000e+03,8.743596502115654756e-01,2.697143206960544770e+00,-3.849506371618782907e+01,3.858943523805724141e+01,1.064789458631442329e+02,-1.519724201094010823e+03,1.523449839444330337e+03
1.419000000000000000e+03,8.737434700493305062e-01,2.917946055791778459e+00,-3.849041939472292739e+01,3.860086520230049700e+01,1.151958929375354757e+02,-1.519540850631730336e+03,1.523901076345928232e+03
1.420000000000000000e+03,8.731281577464787835e-01,3.109199681564911444e+00,-3.852267697136540647e+01,3.864794643574235522e+01,1.227462834441547699e+02,-1.520814328713326404e+03,1.525759768941073844e+03
1.421000000000000000e+03,8.725137114707951502e-01,3.358606855161396343e+00,-3.857009060068527617e+01,3.871604485161943643e+01,1.325924839969193272e+02,-1.522686143771754359e+03,1.528448186641264329e+03
1.422000000000000000e+03,8.719001293952179932e-01,3.602892455756497192e+00,-3.855407326152256786e+01,3.872205313645696378e+01,1.422364929519438590e+02,-1.522053804567378620e+03,1.528685384219166281e+03
1.423000000000000000e+03,8.712874096978214800e-01,3.791942374238177482e+00,-3.856590701183433367e+01,3.875187751083804955e+01,1.496998845818332882e+02,-1.522520982304012250e+03,1.529862803325771665e+03
1.424000000000000000e+03,8.706755505617976842e-01,4.023972448247174150e+00,-3.861697915734406905e+01,3.882606641810368586e+01,1.588600647403305288e+02,-1.524537229792395920e+03,1.532791663988415166e+03
1.425000000000000000e+03,8.700645501754384892e-01,4.273378150910109419e+00,-3.862514517552785520e+01,3.886082346851748071e+01,1.687062072229660146e+02,-1.524859611268420849e+03,1.534163817339347361e+03
1.426000000000000000e+03,8.694544067321177128e-01,4.492527158255275488e+00,-3.863995329001731704e+01,3.890024152267414337e+01,1.773578632525189676e+02,-1.525444212196168337e+03,1.535719979742494615e+03
1.427000000000000000e+03,8.688451184302732333e-01,4.734551910010321940e+00,-3.866649988552999417e+01,3.895528456045821031e+01,1.869126174728956471e+02,-1.526492229779791842e+03,1.537892991774346456e+03
1.428000000000000000e+03,8.682366834733893368e-01,4.966696464766438446e+00,-3.866913165816087883e+01,3.898679028811301350e+01,1.960773171501352294e+02,-1.526596127998753445e+03,1.539136788047631853e+03
1.429000000000000000e+03,8.676291000699789535e-01,5.185661504695260327e+00,-3.870283680502399903e+01,3.904869603453614246e+01,2.047217104372000165e+02,-1.527926753862032228e+03,1.541580728957033898e+03
1.430000000000000000e+03,8.670223664335663383e-01,5.447301236466543628e+00,-3.873511265411273286e+01,3.911626315342014237e+01,2.150508330299588806e+02,-1.529200953310892373e+03,1.544248171892659684e+03
1.431000000000000000e+03,8.664164807826694181e-01,5.692310536735702975e+00,-3.872904065894427106e+01,3.914512727797409042e+01,2.247234125029362986e+02,-1.528961240549940612e+03,1.545387681855585015e+03
1.432000000000000000e+03,8.658114413407820287e-01,5.914092432161631052e+00,-3.875257561878689216e+01,3.920125771433804118e+01,2.334790107876467573e+02,-1.529890363522908956e+03,1.547603622662675434e+03
1.433000000000000000e+03,8.652072463363572608e-01,6.168458854526118529e+00,-3.878299841282223070e+01,3.927048319703938972e+01,2.435209946342785088e+02,-1.531091407290527741e+03,1.550336535177622864e+03
1.434000000000000000e+03,8.646038940027893638e-01,6.415807040981498233e+00,-3.879249999242814084e+01,3.931946891362655805e+01,2.532859096328442945e+02,-1.531466514618110523e+03,1.552270413753699358e+03
1.435000000000000000e+03,8.640013825783972035e-01,6.661355343849685973e+00,-3.881883195224526162e+01,3.938623324403709347e+01,2.629797680755158922e+02,-1.532506058724111654e+03,1.554906163870721457e+03
1.436000000000000000e+03,8.633997103064066092e-01,6.923465766614178563e+00,-3.883143817534141107e+01,3.944382041571076059e+01,2.733274728038672379e+02,-1.533003732463915640e+03,1.557179614282708826e+03
1.437000000000000000e+03,8.627988754349338318e-01,7.163207380271916058e+00,-3.884042834454883319e+01,3.949544801569940944e+01,2.827920923449898964e+02,-1.533358650118220112e+03,1.559217790234971517e+03
1.438000000000000000e+03,8.621988762169680021e-01,7.415600465480258308e+00,-3.887422132054629031e+01,3.957519694887754724e+01,2.927561719632969925e+02,-1.534692743336741842e+03,1.562366151922479958e+03
1.439000000000000000e+03,8.615997109103543661e-01,7.686098194073315959e+00,-3.888763661803455562e+01,3.963993424799338783e+01,3.034349942537238576e+02,-1.535222358053270227e+03,1.564921878051553449e+03
1.440000000000000000e+03,8.610013777777777433e-01,7.938202157232122858e+00,-3.889866143725929959e+01,3.970038935702782368e+01,3.133876597910207238e+02,-1.535657600470636908e+03,1.567308550092331643e+03
1.441000000000000000e+03,8.604038750867452068e-01,8.201901381616636399e+00,-3.892128020232230057e+01,3.977608878285358429e+01,3.237980878932177689e+02,-1.536550553523489043e+03,1.570297043637491242e+03
1.442000000000000000e+03,8.598072011095699851e-01,8.466140431402314093e+00,-3.893065145542570349e+01,3.984057173972361454e+01,3.342298274480353371e+02,-1.536920515766981453e+03,1.572842728737170091e+03
1.443000000000000000e+03,8.592113541233540319e-01,8.724935216971891450e+00,-3.895359346296552872e+01,3.991875421676316193e+01,3.444466360665812772e+02,-1.537826229921320646e+03,1.575929249215080063e+03
1.444000000000000000e+03,8.586163324099722605e-01,9.005003353730778315e+00,-3.897396693991304062e+01,4.000075229835230317e+01,3.555032829272226991e+02,-1.538630542552307361e+03,1.579166403722812447e+03
1.445000000000000000e+03,8.580221342560553355e-01,9.276407090593046689e+00,-3.897906700807349267e+01,4.006768515063340175e+01,3.662178729904545662e+02,-1.538831885172956618e+03,1.581808806816616652e+03
1.446000000000000000e+03,8.574287579529736858e-01,9.544829685062909519e+00,-3.899757499742692346e+01,4.014865663252999894e+01,3.768147722693809669e+02,-1.539562551305668421e+03,1.585005432792974261e+03
1.447000000000000000e+03,8.568362017968209621e-01,9.824214033849498762e+00,-3.901275362789863266e+01,4.023071124171188728e+01,3.878444242628995084e+02,-1.540161779618092851e+03,1.588244818920619309e+03
1.448000000000000000e+03,8.562444640883977165e-01,1.010086620896632681e+01,-3.902971175174522500e+01,4.031557884485545884e+01,3.987662143633153278e+02,-1.540831259513094665e+03,1.591595257598601620e+03
1.449000000000000000e+03,8.556535431331951935e-01,1.039171161510735963e+01,-3.904725413710736603e+01,4.040638224265326528e+01,4.102483307652600502e+02,-1.541523805128197864e+03,1.595180032056758364e+03
1.450000000000000000e+03,8.550634372413792317e-01,1.067841288401810296e+01,-3.905027802484642763e+01,4.048398097444676580e+01,4.215668431870174686e+02,-1.541643183431149509e+03,1.598243507196070595e+03
1.451000000000000000e+03,8.544741447277739432e-01,1.095808233113376851e+01,-3.906588355348921482e+01,4.057367158873701385e+01,4.326077504114294925e+02,-1.542259265007846125e+03,1.601784350722212139e+03
1.452000000000000000e+03,8.538856639118456160e-01,1.125351026016677736e+01,-3.908465818309098694e+01,4.067249683096354573e+01,4.442707775657849538e+02,-1.543000457675632106e+03,1.605685814904683411e+03
1.453000000000000000e+03,8.532979931176875033e-01,1.155243248734634420e+01,-3.909669193555460964e+01,4.076775707196014054e+01,4.560717540816045243e+02,-1.543475531180738017e+03,1.609446538479838182e+03
1.454000000000000000e+03,8.527111306740027263e-01,1.185596277782369334e+01,-3.910564076917060561e+01,4.086336982379891225e+01,4.680546496446413016e+02,-1.543828816971302558e+03,1.613221178625231232e+03
1.455000000000000000e+03,8.521250749140892866e-01,1.215405957697016248e+01,-3.910945626945237308e+01,4.095449589352489284e+01,4.798230395678679656e+02,-1.543979446884795607e+03,1.616818691660517516e+03
1.456000000000000000e+03,8.515398241758240783e-01,1.245332171974447100e+01,-3.912727449763223575e+01,4.106128141532508380e+01,4.916374354134869691e+02,-1.544682882337850060e+03,1.621034415084244529e+03
1.457000000000000000e+03,8.509553768016471231e-01,1.277176000067577633e+01,-3.914257896634326528e+01,4.117352719468274813e+01,5.042088748493067101e+02,-1.545287078544836731e+03,1.625465700836052747e+03
1.458000000000000000e+03,8.503717311385459166e-01,1.309024347842786895e+01,-3.914573044369309684e+01,4.127641804099289402e+01,5.167820985840919548e+02,-1.545411493883724233e+03,1.629527668634350675e+03
1.459000000000000000e+03,8.497888855380396622e-01,1.340576703788069857e+01,-3.914946152303299698e+01,4.138109384027166726e+01,5.292384694281839757e+02,-1.545558790992019794e+03,1.633660103551347902e+03
1.460000000000000000e+03,8.492068383561642841e-01,1.372153145899104132e+01,-3.915854770564242671e+01,4.149303898240227539e+01,5.417043491093762668e+02,-1.545917499103504269e+03,1.638079520621159190e+03
1.461000000000000000e+03,8.486255879534564395e-01,1.405056382996436248e+01,-3.917460566727317683e+01,4.161812193175293118e+01,5.546940264560130345e+02,-1.546551442018637772e+03,1.643017597530809098e+03
1.462000000000000000e+03,8.480451326949384194e-01,1.439173987879278194e+01,-3.917787196917547732e+01,4.173760688841587552e+01,5.681631169882658696e+02,-1.546680390449158722e+03,1.647734674547387158e+03
1.463000000000000000e+03,8.474654709501024952e-01,1.472560825009338892e+01,-3.917519345209345971e+01,4.185139567976394659e+01,5.813437119753580191e+02,-1.546574646833234283e+03,1.652226875970921583e+03
1.464000000000000000e+03,8.468866010928961519e-01,1.506043732878654140e+01,-3.918071722983510341e+01,4.197553305413291014e+01,5.945622341700884590e+02,-1.546792716837672742e+03,1.657127623076568170e+03
1.465000000000000000e+03,8.463085215017064344e-01,1.540652259450548733e+01,-3.919126449350665808e+01,4.211076051385208530e+01,6.082251328168559894e+02,-1.547209106117481497e+03,1.662466189202937812e+03
1.466000000000000000e+03,8.457312305593450708e-01,1.576706992311602562e+01,-3.919517301990804725e+01,4.224762812301961645e+01,6.224589708218780970e+02,-1.547363408554973375e+03,1.667869505834163419e+03
1.467000000000000000e+03,8.451547266530333724e-01,1.612613128795804229e+01,-3.918777599534706724e+01,4.237610054946016902e+01,6.366341453287020613e+02,-1.547071385730325574e+03,1.672941393935829410e+03
1.468000000000000000e+03,8.445790081743869138e-01,1.648216048702914804e+01,-3.918694312065454000e+01,4.251209387293924635e+01,6.506896147289759256e+02,-1.547038505155401026e+03,1.678310195151540256e+03
1.469000000000000000e+03,8.440040735194008770e-01,1.685031903219653060e+01,-3.919231269744945223e+01,4.266111374614430218e+01,6.652239315197066389e+02,-1.547250487550469643e+03,1.684193263937277834e+03
1.470000000000000000e+03,8.434299210884352860e-01,1.723274447546176802e+01,-3.919279823023225617e+01,4.281405044225849821e+01,6.803214828714632176e+02,-1.547269655616429645e+03,1.690230962693504580e+03
1.471000000000000000e+03,8.428565492861997965e-01,1.761917671029646826e+01,-3.918246238998933961e+01,4.296161946309267421e+01,6.955772160140525102e+02,-1.546861612999028011e+03,1.696056754123462497e+03
1.472000000000000000e+03,8.422839565217390412e-01,1.800276946404959943e+01,-3.917384361597803633e+01,4.311252407392566255e+01,7.107208509367239913e+02,-1.546521357439372650e+03,1.702014229368350925e+03
1.473000000000000000e+03,8.417121412084180854e-01,1.839689425608788298e+01,-3.917228189357535939e+01,4.327716935081835459e+01,7.262802740650419082e+02,-1.546459703110177315e+03,1.708514164366104978e+03
1.474000000000000000e+03,8.411411017639076615e-01,1.880633027476953600e+01,-3.916711997863412620e+01,4.344814548199305904e+01,7.424441601928216414e+02,-1.546255918876488522e+03,1.715264031472996976e+03
1.475000000000000000e+03,8.405708366101694029e-01,1.922325418291598353e+01,-3.915228514235343482e+01,4.361691109247818332e+01,7.589036563478681501e+02,-1.545670263014707643e+03,1.721926630720983667e+03
1.476000000000000000e+03,8.400013441734416331e-01,1.964050026317194764e+01,-3.913580723931998051e+01,4.378767702060555678e+01,7.753758713479942344e+02,-1.545019741477508887e+03,1.728668199344191862e+03
1.477000000000000000e+03,8.394326228842247106e-01,2.006708776474448186e+01,-3.912457852830635829e+01,4.397067950777618961e+01,7.922168708798741363e+02,-1.544576449734954622e+03,1.735892847955350135e+03
1.478000000000000000e+03,8.388646711772664855e-01,2.050931380661640091e+01,-3.911117369841385027e+01,4.416238060709324031e+01,8.096752552364158646e+02,-1.544047248262542553e+03,1.743460904009402839e+03
1.479000000000000000e+03,8.382974874915483099e-01,2.096239557110484242e+01,-3.908937658207023702e+01,4.435539865286273198e+01,8.275622063438095211e+02,-1.543186732600958976e+03,1.751080951025468266e+03
1.480000000000000000e+03,8.377310702702701617e-01,2.142011046224679305e+01,-3.906354961604802867e+01,4.455089270508842247e+01,8.456320659600445424e+02,-1.542167124850880327e+03,1.758798746858401501e+03
1.481000000000000000e+03,8.371654179608372104e-01,2.188745668694615887e+01,-3.903982174555556384e+01,4.475676979125836397e+01,8.640821553845458993e+02,-1.541230386070716804e+03,1.766926448441387038e+03
1.482000000000000000e+03,8.366005290148447182e-01,2.237055632696510443e+01,-3.901453126922308456e+01,4.497305238178863362e+01,8.831541647177285768e+02,-1.540231958084650159e+03,1.775464942870893310e+03
1.483000000000000000e+03,8.360364018880647174e-01,2.286794443818794775e+01,-3.898205665016851640e+01,4.519450877601169481e+01,9.027902602840264308e+02,-1.538949911512071139e+03,1.784207690883186388e+03
1.484000000000000000e+03,8.354730350404312444e-01,2.337513527578882133e+01,-3.894362551817657447e+01,4.542029191519359443e+01,9.228133519759378487e+02,-1.537432711234285307e+03,1.793121251939832291e+03
1.485000000000000000e+03,8.349104269360269059e-01,2.389389655036365312e+01,-3.890340929820986560e+01,4.565515904455401142e+01,9.432932262105717882e+02,-1.535845038507970685e+03,1.802393434554259329e+03
1.486000000000000000e+03,8.343485760430685572e-01,2.442909605472832624e+01,-3.886103913020047429e+01,4.590164590001229783e+01,9.644220557455253129e+02,-1.534172331321329466e+03,1.812124345568026683e+03
1.487000000000000000e+03,8.337874808338936461e-01,2.498251722589063917e+01,-3.881226722355911818e+01,4.615753734738112968e+01,9.862702478517638838e+02,-1.532246893623581173e+03,1.822226534988636558e+03
1.488000000000000000e+03,8.332271397849462247e-01,2.555191809769571165e+01,-3.875520566827270841e+01,4.642053947189181429e+01,1.008749293253169640e+03,-1.529994193714830089e+03,1.832609442690902824e+03
1.489000000000000000e+03,8.326675513767628489e-01,2.613638101517379653e+01,-3.869196309987378157e+01,4.669238076059446030e+01,1.031822964383630506e+03,-1.527497477189205256e+03,1.843341306608412651e+03
1.490000000000000000e+03,8.321087140939597004e-01,2.673959955099794783e+01,-3.862458922198322853e+01,4.697728255992116431e+01,1.055637077647585329e+03,-1.524837663102216993e+03,1.854588778818464561e+03
1.491000000000000000e+03,8.315506264252179314e-01,2.736625913764450857e+01,-3.855020782843772764e+01,4.727611091031550927e+01,1.080376606504992196e+03,-1.521901203385833696e+03,1.866386049227354079e+03
1.492000000000000000e+03,8.309932868632706748e-01,2.801633554481525934e+01,-3.846398925018942805e+01,4.758564412087291373e+01,1.106040594382019663e+03,-1.518497430348493026e+03,1.878605930576156879e+03
1.493000000000000000e+03,8.304366939048893892e-01,2.868711129340299593e+01,-3.836607791016163560e+01,4.790518018511863119e+01,1.132521759503641761e+03,-1.514632045578673569e+03,1.891220708760101843e+03
1.494000000000000000e+03,8.298808460508700913e-01,2.938157948318940527e+01,-3.826009350623326100e+01,4.824014892216533212e+01,1.159938264712971886e+03,-1.510447949020840724e+03,1.904444744445636161e+03
1.495000000000000000e+03,8.293257418060200337e-01,3.010732157825020039e+01,-3.814358174728597817e+01,4.859407002019955968e+01,1.188589414214843373e+03,-1.505848249145301679e+03,1.918416989352824658e+03
1.496000000000000000e+03,8.287713796791442711e-01,3.086606172045102525e+01,-3.800883627910540952e+01,4.896310244891077446e+01,1.218543274401837152e+03,-1.500528711282174527e+03,1.932985805683035778e+03
1.497000000000000000e+03,8.282177581830326707e-01,3.165433698603170853e+01,-3.785414179396025958e+01,4.934504130084910400e+01,1.249663134523616691e+03,-1.494421617796522924e+03,1.948064147179185511e+03
1.498000000000000000e+03,8.276648758344459234e-01,3.247573482317893223e+01,-3.768328022233129104e+01,4.974638640765961384e+01,1.282090621357830969e+03,-1.487676273319218126e+03,1.963908616909317061e+03
1.499000000000000000e+03,8.271127311541026650e-01,3.334053423737390887e+01,-3.749230809365370476e+01,5.017234685982860753e+01,1.316231533775423941e+03,-1.480136995872490843e+03,1.980724861522984611e+03
1.500000000000000000e+03,8.265613226666665980e-01,3.425196494575008899e+01,-3.727002587923568910e+01,5.061869152480920064e+01,1.352213375898133563e+03,-1.471361645785675137e+03,1.998345842602565654e+03
1.501000000000000000e+03,8.260106489007328356e-01,3.520719977636039033e+01,-3.701201398323302527e+01,5.108263986118560496e+01,1.389924535451195197e+03,-1.461175744408390301e+03,2.016661788772880755e+03
1.502000000000000000e+03,8.254607083888148011e-01,3.621202878398015912e+01,-3.671904904481326781e+01,5.157130589200946247e+01,1.429593594634980491e+03,-1.449609952226019914e+03,2.035953550406808290e+03
1.503000000000000000e+03,8.249114996673319045e-01,3.727915387722033813e+01,-3.638171489487080379e+01,5.208996537235493207e+01,1.471722004702004824e+03,-1.436292533782380588e+03,2.056429405966345712e+03
1.504000000000000000e+03,8.243630212765956644e-01,3.841303190443108662e+01,-3.598212790410489248e+01,5.263339765394406555e+01,1.516485714972635606e+03,-1.420517471691655146e+03,2.077883252518609879e+03
1.505000000000000000e+03,8.238152717607972741e-01,3.961263739335850431e+01,-3.550810484010933976e+01,5.319761790337891227e+01,1.563844241424991878e+03,-1.401803791217141907e+03,2.100157775146634322e+03
1.506000000000000000e+03,8.232682496679946116e-01,4.088576335624242120e+01,-3.494849419797016310e+01,5.378701415702687427e+01,1.614105239850672888e+03,-1.379711248590928790e+03,2.123426206582592386e+03
1.507000000000000000e+03,8.227219535500994718e-01,4.224391236921754711e+01,-3.427723712669578759e+01,5.440107643510249602e+01,1.667722813753850687e+03,-1.353211081611280861e+03,2.147668413631544354e+03
1.508000000000000000e+03,8.221763819628646885e-01,4.368659551036810740e+01,-3.345624811933552678e+01,5.502580454213328665e+01,1.724677661270958652e+03,-1.320799734730125692e+03,2.172331690730085938e+03
1.509000000000000000e+03,8.216315334658713665e-01,4.520325486362888512e+01,-3.244617886010449581e+01,5.564250868614822565e+01,1.784552972582542452e+03,-1.280923798704879573e+03,2.196678194465845536e+03
1.510000000000000000e+03,8.210874066225164469e-01,4.677904182381828235e+01,-3.119861319166721358e+01,5.622839335280540496e+01,1.846762548252400393e+03,-1.231671880257452813e+03,2.219807994004127522e+03
1.511000000000000000e+03,8.205439999999999401e-01,4.837758889441602861e+01,-2.964542463468089650e+01,5.673836716903007016e+01,1.909870657065680234e+03,-1.170354453786437489e+03,2.239940953288332366e+03
1.512000000000000000e+03,8.200013121693121576e-01,4.991460620334460430e+01,-2.771400180190424578e+01,5.709232705286166265e+01,1.970549668252688207e+03,-1.094104936623490175e+03,2.253914729397425617e+03
1.513000000000000000e+03,8.194593417052213891e-01,5.124871857558365917e+01,-2.536251665471585426e+01,5.718118927322264256e+01,2.023218313615082252e+03,-1.001272023992342838e+03,2.257422869242087927e+03
1.514000000000000000e+03,8.189180871862614675e-01,5.219470278452196510e+01,-2.262265332299020670e+01,5.688647855278778565e+01,2.060564273262675670e+03,-8.931065552036117197e+02,2.245788156348278335e+03
1.515000000000000000e+03,8.183775471947194458e-01,5.257486640671728395e+01,-1.964078295827773246e+01,5.612376442201950510e+01,2.075572531497688033e+03,-7.753870317034350137e+02,2.215677409381064535e+03
1.516000000000000000e+03,8.178377203166226073e-01,5.231347389502133893e+01,-1.666562821521782212e+01,5.490394079456358867e+01,2.065253168762303176e+03,-6.579326303193312242e+02,2.167520702812696982e+03
1.517000000000000000e+03,8.172986051417270303e-01,5.149339062961060876e+01,-1.394521604782826074e+01,5.334827390979278050e+01,2.032877579140073294e+03,-5.505350627191510284e+02,2.106105435882445363e+03
1.518000000000000000e+03,8.167602002635045988e-01,5.030056243701761076e+01,-1.161986327321284129e+01,5.162526323389031546e+01,1.985786609622635979e+03,-4.587338148054322460e+02,2.038083700882401672e+03
1.519000000000000000e+03,8.162225042791309004e-01,4.892116109149351644e+01,-9.708410457410220573e+00,4.987517655256380777e+01,1.931330027260023599e+03,-3.832726823121514599e+02,1.968993048033170226e+03
1.520000000000000000e+03,8.156855157894736807e-01,4.748579281659630169e+01,-8.161424647001267019e+00,4.818204407960904234e+01,1.874663959087584999e+03,-3.222001304608113514e+02,1.902150857206363298e+03
1.521000000000000000e+03,8.151492333990795203e-01,4.606954170238469715e+01,-6.912111749498128788e+00,4.658519036673900615e+01,1.818752606168103512e+03,-2.728792341746728312e+02,1.839109599476612175e+03
1.522000000000000000e+03,8.146136557161628433e-01,4.471202978078322587e+01,-5.898901062097757553e+00,4.509947495102424853e+01,1.765160183624226420e+03,-2.328792795362828656e+02,1.780455905853792956e+03
1.523000000000000000e+03,8.140787813525934835e-01,4.343199891747847374e+01,-5.068839010619957897e+00,4.372678422755821970e+01,1.714626590656215058e+03,-2.001097432305126631e+02,1.726264248231173269e+03
1.524000000000000000e+03,8.135446089238844714e-01,4.223297683978255179e+01,-4.378729684214357931e+00,4.245936417796466600e+01,1.667291096356091202e+03,-1.728653190500105552e+02,1.676228510233183670e+03
1.525000000000000000e+03,8.130111370491802658e-01,4.111015243176121459e+01,-3.798519199398686652e+00,4.128526832988787731e+01,1.622963765479859376e+03,-1.499595272320308084e+02,1.629877064035265676e+03
1.526000000000000000e+03,8.124783643512449860e-01,4.005967464748158591e+01,-3.308025764485492459e+00,4.019602676037246169e+01,1.581492564827968181e+03,-1.305956225763320333e+02,1.586875530481910573e+03
1.527000000000000000e+03,8.119462894564505318e-01,3.907886734732242218e+01,-2.888493980792445015e+00,3.918547269877826977e+01,1.542771844642882343e+03,-1.140331716213969742e+02,1.546980455226515460e+03
1.528000000000000000e+03,8.114149109947643712e-01,3.816022809492766754e+01,-2.523414887301763443e+00,3.824356979873039108e+01,1.506505420609087423e+03,-9.962042670995153060e+01,1.509795619195669815e+03
1.529000000000000000e+03,8.108842275997383275e-01,3.729506904884750185e+01,-2.204439654111618019e+00,3.736016233298408196e+01,1.472350310493747202e+03,-8.702778924862370502e+01,1.474920090348130316e+03
1.530000000000000000e+03,8.103542379084966996e-01,3.648056594793241914e+01,-1.926330814439330075e+00,3.653138982146867164e+01,1.440195016935777403e+03,-7.604849233657783714e+01,1.442201463039512646e+03
1.531000000000000000e+03,8.098249405617242713e-01,3.571446631889840262e+01,-1.679964322346583661e+00,3.575395620862236257e+01,1.409950615854229682e+03,-6.632233307801976707e+01,1.411509614211902317e+03
1.532000000000000000e+03,8.092963342036553209e-01,3.498944190559388545e+01,-1.458264323078611424e+00,3.501981695698727037e+01,1.381327799292439295e+03,-5.756996792403302976e+01,1.382526958256101352e+03
1.533000000000000000e+03,8.087684174820612970e-01,3.430019888164606101e+01,-1.260486920631208152e+00,3.432335168070793685e+01,1.354117575362136904e+03,-4.976202903750935747e+01,1.355031611232211390e+03
1.534000000000000000e+03,8.082411890482398276e-01,3.364677586655323438e+01,-1.084312747493847651e+00,3.366424305325231359e+01,1.328321468700003834e+03,-4.280695145929028911e+01,1.329011045590883441e+03
1.535000000000000000e+03,8.077146475570031736e-01,3.302657860324527661e+01,-9.237207765917938573e-01,3.303949385673827521e+01,1.303837062142053128e+03,-3.646703456811219013e+01,1.304346935912915797e+03
1.536000000000000000e+03,8.071887916666665719e-01,3.243378090093993649e+01,-7.766487462673694608e-01,3.244307825723777938e+01,1.280434346895539193e+03,-3.066086353704384848e+01,1.280801391810081896e+03
1.537000000000000000e+03,8.066636200390370215e-01,3.186659056723069838e+01,-6.441785800031211151e-01,3.187310089122881962e+01,1.258042570040210876e+03,-2.543115099314520222e+01,1.258299587329748420e+03
1.538000000000000000e+03,8.061391313394017377e-01,3.132543240074131674e+01,-5.238968472274814214e-01,3.132981300614398634e+01,1.236678501953534806e+03,-2.068261851645276650e+01,1.236851441322981145e+03
1.539000000000000000e+03,8.056153242365171607e-01,3.080726924880975659e+01,-4.124214345735707776e-01,3.081002969827122229e+01,1.216222240654390589e+03,-1.628174562308360862e+01,1.216331218831006026e+03
