deck,question,band_model,k_mode,k_points,kmax_per_nm,states_out,electrostatics,interface_model,changed_fields,structural_diff_lines,path
extended_states_e20_h28.in,Which states exist between the Demo 23 window and the barrier continuum?,kp8,dispersion,301,0.555714,48,flat_band,linear_graded,num_electrons;num_holes;output_state_count,0,C:\code\nonlinear_photonics\nextnano\demos\27_physics\27C_extended_states\inputs\extended_states_e20_h28.in
