wavelength_nm,Re_chi2_pm_per_V,Im_chi2_pm_per_V,abs_chi2_pm_per_V,paper_interpolated_pm_per_V,paper_normalized,signed_Re_normalized,abs_Re_envelope_normalized,abs_chi2_normalized
509.0,1.1089712337307598,0.009704825401463052,1.1090136973357887,632.25,0.1600632911392405,0.015551283997289,0.015551283997289,0.013609088150540415
510.0,1.1200158623406438,0.009862501415249773,1.1200592845152535,652.5,0.1651898734177215,0.015706164620818853,0.015706164620818853,0.013744632346217108
511.0,1.1311907702775583,0.010023111967667638,1.1312351751667962,672.75,0.17031645569620252,0.015862872172543056,0.015862872172543056,0.01388177554057352
512.0,1.1424979810933347,0.010186722499047875,1.1425433935381266,693.0,0.17544303797468352,0.016021435029058097,0.016021435029058097,0.014020542573848854
513.0,1.1539395595885387,0.010353400209972562,1.1539860051488051,713.25,0.18056962025316453,0.016181882145398167,0.016181882145398167,0.014160958792743372
514.0,1.1655176128699085,0.010523214117586518,1.165565117848563,733.5,0.18569620253164554,0.016344243069863807,0.016344243069863807,0.01430305006340541
515.0,1.1772342914406717,0.010696235114013502,1.1772828829085364,753.75,0.19082278481012657,0.016508547959311573,0.016508547959311573,0.014446842784822283
516.0,1.1890917903249616,0.01087253602696702,1.1891414961466444,774.0,0.19594936708860758,0.01667482759492194,0.01667482759492194,0.014592363902630185
517.0,1.2010923502275717,0.01105219168265049,1.2011431990883443,794.25,0.20107594936708859,0.0168431133984627,0.0168431133984627,0.014739640923358216
518.0,1.2132382587303767,0.011235278971046269,1.2132902801640972,814.5,0.20620253164556962,0.017013437449066585,0.017013437449066585,0.014888701929122899
519.0,1.2255318515267732,0.011421876913697664,1.2255850759449027,834.75,0.21132911392405063,0.017185832500542016,0.017185832500542016,0.015039575592789843
520.0,1.237975513695583,0.011612066734093637,1.23802997241734,855.0,0.21645569620253163,0.017360331999237276,0.017360331999237276,0.015192291193620217
521.0,1.2505716810158922,0.011805931930770893,1.2506274062996015,875.25,0.22158227848101264,0.017536970102478698,0.017536970102478698,0.015346878633420243
522.0,1.2633228413243984,0.012003558353254158,1.2633798664000828,895.5,0.22670886075949365,0.017715781697604963,0.017715781697604963,0.01550336845321293
523.0,1.2762315359168657,0.01220503428096137,1.2762898950201407,915.75,0.23183544303797465,0.01789680242161994,0.01789680242161994,0.015661791850451794
524.0,1.289300360995409,0.012410450505207003,1.289360089402737,936.0,0.23696202531645566,0.018080068681488197,0.018080068681488197,0.01582218069679766
