wavelength_nm,C_m1_n1_l1_real,C_m1_n1_l1_imag,C_m1_n1_l1_magnitude,C_m1_n1_l2_real,C_m1_n1_l2_imag,C_m1_n1_l2_magnitude,V_m1_n1_l1_real,V_m1_n1_l1_imag,V_m1_n1_l1_magnitude,V_m1_n1_l2_real,V_m1_n1_l2_imag,V_m1_n1_l2_magnitude,C_m1_n2_l1_real,C_m1_n2_l1_imag,C_m1_n2_l1_magnitude,C_m1_n2_l2_real,C_m1_n2_l2_imag,C_m1_n2_l2_magnitude,V_m1_n2_l1_real,V_m1_n2_l1_imag,V_m1_n2_l1_magnitude,V_m1_n2_l2_real,V_m1_n2_l2_imag,V_m1_n2_l2_magnitude,C_m2_n1_l1_real,C_m2_n1_l1_imag,C_m2_n1_l1_magnitude,C_m2_n1_l2_real,C_m2_n1_l2_imag,C_m2_n1_l2_magnitude,V_m2_n1_l1_real,V_m2_n1_l1_imag,V_m2_n1_l1_magnitude,V_m2_n1_l2_real,V_m2_n1_l2_imag,V_m2_n1_l2_magnitude,C_m2_n2_l1_real,C_m2_n2_l1_imag,C_m2_n2_l1_magnitude,C_m2_n2_l2_real,C_m2_n2_l2_imag,C_m2_n2_l2_magnitude,V_m2_n2_l1_real,V_m2_n2_l1_imag,V_m2_n2_l1_magnitude,V_m2_n2_l2_real,V_m2_n2_l2_imag,V_m2_n2_l2_magnitude
842.0,-577.6316300592831,27.812887866572062,578.3008358773338,2.3394600816629088,-0.022104227024635634,2.3395645044637217,574.3116575631196,-27.653031622643,574.9770170805273,0.7915403271773632,-0.016574733708580373,0.7917138443563795,4.363357116578198,-0.2059545755919003,4.368215037518282,-4.010981447059337,0.03531744335352497,4.011136932399497,2.7192531159375815,-0.02394353331063938,2.719358527543517,-1.2834532010057051,0.008661045824052211,1.2834824240660865,-0.11402365914609015,0.0023551944053610443,0.11404798019145623,-0.15828393854545608,0.0011328605466734078,0.15828799251516182,1.0531104400951083,-0.050252560065724074,1.0543087398056,0.11407400361808331,-0.002356234286203908,0.11409833540183646,-0.25347154701412095,0.005034018555297407,0.25352153062126065,-79.76242942848647,0.5157711556617574,79.76409698742472,-1.4680410494821163,0.012501140661567043,1.4680942754068602,54.41171315291287,-0.35184475166438567,54.412850715287334
843.0,-569.5042023809227,25.681936361285473,570.0829749999522,2.3356762445181998,-0.021743200994296982,2.3357774478738595,566.2309427636125,-25.534327889154316,566.8063888522431,0.7871337363233465,-0.01603648882798727,0.7872970772410385,4.304074334848496,-0.19008069767999186,4.308269554186697,-4.006165317648186,0.034697823311160336,4.006315575596826,2.715988011104539,-0.023523460629392576,2.7160898787896492,-1.282848882691665,0.008520719271757625,1.2828771798111311,-0.11340689488684183,0.00227827315503832,0.11342977711537726,-0.15816624482063169,0.001115765283168833,0.15817018028954485,1.038500182574492,-0.04639752613191449,1.0395361271444177,0.113456967041044,-0.0022792790731074775,0.11347985937269066,-0.2522199476847587,0.004865819606572067,0.2522668789408275,-79.73940936719792,0.506964493244232,79.74102093168221,-1.4665472419278998,0.012273881441874267,1.4665986025398972,54.39600950671544,-0.34583709125671763,54.39710887122923
844.0,-562.0135418523143,23.846342280486446,562.5192167966719,2.3320354143840967,-0.02139062384561376,2.3321335152023583,558.7833352564089,-23.70928399561173,559.2861038036444,0.782915917421964,-0.015530061121873242,0.7830699308178833,4.249533729584566,-0.17640550008842235,4.253193602381433,-4.001599735149705,0.03409188214760483,4.001744956488176,2.7128927650659,-0.02311266157214908,2.712991218170795,-1.2823044166498596,0.008382610542714478,1.282331815529525,-0.11281714169462032,0.0022058862228145066,0.112838705213114,-0.1580557055456181,0.0010989598574037383,0.15805952602830148,1.0250419333999357,-0.04307653908347701,1.0259466620871127,0.11286695345713459,-0.0022068601801317534,0.11288852649649403,-0.2510276824102218,0.004707447956309039,0.25107181722070787,-79.7201998817343,0.4982891366734178,79.72175713848382,-1.465146333470042,0.012051478444623996,1.465195897009478,54.38290532946867,-0.3399190040493364,54.38396764675473
845.0,-555.081223071919,22.24919537554803,555.5269488529578,2.3285343239933174,-0.021046147767345872,2.3286294334545503,551.8908603946774,-22.121316788461304,552.3340243400118,0.7788759605223251,-0.015052650890000002,0.7790214016176904,4.199152146781396,-0.16450523413650953,4.202373225199913,-3.9972794884349296,0.033499035912571355,3.9974198546149347,2.7099638449260715,-0.02271074024861152,2.710059006466305,-1.2818189410920366,0.008246633899672744,1.2818454683435851,-0.11225284599898153,0.0021376344135318887,0.11227319767316231,-0.15795220596168394,0.0010824336612461844,0.1579559148332003,1.0125939240487538,-0.040186703251992216,1.0133910529202026,0.11230240860996842,-0.00213857823586376,0.11232276926995353,-0.24989139507274305,0.0045580358056476495,0.24993296105517437,-79.7047508299108,0.4897397575680759,79.7062553999892,-1.463836490711927,0.011833719743117858,1.4638843220906386,54.37236641556736,-0.3340868551686099,54.373392791470295
846.0,-548.6418135560477,20.847172604243237,549.0377438643541,2.325169843208067,-0.02070944256799993,2.3252620671175337,545.488461771859,-20.727352227263957,545.8821164469321,0.7750038929288756,-0.014601776254567243,0.7751414360777654,4.152443094513672,-0.15405732457665128,4.155299906436357,-3.9931995969505296,0.03291872976994719,3.9933352806714764,2.7071978741086857,-0.022317320506496936,2.707289861166177,-1.2813916297414336,0.008112706956401095,1.28141731094346,-0.11171258783561612,0.0020731638382858898,0.11173182308201465,-0.15785563568967856,0.0010661765132349938,0.15785923619272296,1.0010378736976577,-0.03764968761420804,1.0017456381510104,0.111761911908284,-0.0020740791951475756,0.11178115564755436,-0.24880801972596892,0.004416813801741569,0.2488472200449854,-79.69301428640054,0.4813112298916318,79.69446772864764,-1.4626159641121157,0.011620403857072414,1.4626621251202943,54.36436007168511,-0.3283371477748144,54.36535156960212
847.0,-542.6403191756963,19.606750879686654,542.9944204825309,2.321938972100064,-0.020380194550462895,2.3220284112144314,539.5214613410106,-19.494059901090132,539.873527429311,0.7712905761658324,-0.014175229333971327,0.7714208254959756,4.108997737778802,-0.14481216811254888,4.111548731695244,-3.989355299320072,0.032350436124420706,3.9894864650642172,2.704591624628805,-0.021932044661479407,2.7046805487146375,-1.2810216904592933,0.007980750494880458,1.2810465502102752,-0.11119506616208408,0.002012159667162952,0.11121327045508739,-0.15776588855447327,0.001050178635686393,0.1577693838060773,0.990274371550115,-0.03540487898853423,0.9909070775835481,0.11124416173519672,-0.0020130480890638808,0.11126237406587856,-0.24777474872129882,0.0042830974598437035,0.24781176531341947,-79.68494446011407,0.4729986187146942,79.68634827437363,-1.4614830839018782,0.01141133907665667,1.461527633399679,54.35885506041302,-0.32266651539623636,54.35981270349584
848.0,-537.0301792239219,18.501607871165,537.3487907226516,2.3188388344703466,-0.020058105471238246,2.3189255848006187,533.9435660056495,-18.395268768403685,534.260346265649,0.7677276166394444,-0.013771039463416472,0.7678511150469112,4.068469981936338,-0.13657377874729626,4.070761647524746,-3.985742042676794,0.03179365288854256,3.985868847205761,2.7021420098610482,-0.021554572322340704,2.702227977252087,-1.2807083639466084,0.007850688293710571,1.280732425914751,-0.11069908612573298,0.0019543408864260924,0.11071633627145004,-0.1576828624188245,0.0010344306332161469,0.15768625541666234,0.9802192526225,-0.033404682997113,0.980788282993812,0.11074796271049497,-0.001955203779800665,0.11076522047260923,-0.2467890050735899,0.004156275768563195,0.24682400137238827,-79.68049761620719,0.46479716965984536,79.68185324636548,-1.4604362562666848,0.011206342837060738,1.4604792503620283,54.35582154705556,-0.31707171472870194,54.35674632028329
849.0,-531.7716926707789,17.510801626530725,532.0599226586692,2.315866671776087,-0.0197428915769423,2.3159508248689282,528.7153029198851,-17.410157242185143,529.001876288604,0.7643072878835637,-0.013387442176905686,0.764424524671971,4.030564764003844,-0.12918623262379028,4.032634548223889,-3.9823554726734534,0.031247901878017355,3.9824780654893734,2.6998460777667526,-0.021184579303054923,2.699929189818275,-1.2804509225164928,0.007722446966915305,1.280474209486663,-0.11022354798245276,0.0018994558769253958,0.11023991320056657,-0.1576064590260781,0.001018923472574855,0.15760975265440205,0.9708007529248268,-0.0316112330015157,0.9713152793667392,0.11027221460450247,-0.0019002945371114854,0.11028858704829446,-0.2458484184117541,0.00403580158003803,0.24588154166174073,-79.67963200243864,0.45670229897885833,79.68094083928688,-1.4594739597721358,0.011005241139198936,1.4595154519858602,54.35523104939376,-0.3115496188665303,54.35612390152553
850.0,-526.8307782595894,16.617471869023205,527.0927900217592,2.3130198374343984,-0.019434282711435758,2.3131014806336445,523.8027867111094,-16.521961951127498,524.0632925449354,0.761022462642827,-0.01302285292592249,0.7611338800403535,3.995028827743199,-0.12252399750288015,3.996907237410356,-3.9791914241196107,0.030712727324213002,3.979309947893824,2.697701004546501,-0.020821756614341182,2.6977813579828345,-1.2802486689329327,0.007595955812397849,1.280271202850884,-0.1097674374174817,0.0018472786676801674,0.10978298026414125,-0.15753658385117694,0.0010036484637023155,0.1575397808864085,0.9619572680901932,-0.02999404214557533,0.9624247649534889,0.10981590265461069,-0.0018480942902434586,0.10983145236384959,-0.24495080397393187,0.003921183467561426,0.2449821872040126,-79.68230777961935,0.44870958421651447,79.68357116355261,-1.458594742016418,0.010807868012579772,1.4586347834358395,54.357056390239855,-0.30609721093365005,54.357918235655944
851.0,-522.1779921406832,15.807897723847535,522.4172136391784,2.3102957914757263,-0.019132021487606943,2.3103750081656993,519.176742759947,-15.717040881988055,519.414589318508,0.7578665533453113,-0.012675844712942466,0.757972552087929,3.961643414900579,-0.11648491637823985,3.963355558433884,-3.9762459122008362,0.030187694493940976,3.9763605031728098,2.695704088687158,-0.020465809527940786,2.6957817758721303,-1.2801009353119732,0.007471146669357697,1.2801227373260518,-0.10932981706188327,0.0017976057474883807,0.10934459422032836,-0.15747314595947237,0.0009885972419144897,0.15747624907547172,0.9536355775345522,-0.02852829977552951,0.9540621985110517,0.10937808907800967,-0.0017983994381389607,0.10939287276096243,-0.24409414419903935,0.003811978796038831,0.24412390791277055,-79.68848695591417,0.4408147554188693,79.68970617947777,-1.4577972164929922,0.010614065016758614,1.45783585591482,54.36127165261943,-0.3007115780861202,54.362103373058325
852.0,-517.7877444528522,15.070803450183073,518.0070244911802,2.3076920955216638,-0.018835862518394968,2.3077689653537634,514.8117282844553,-14.984183101943923,515.0297479975893,0.7548334597578757,-0.012345128976728329,0.7549344038918193,3.9302184367026403,-0.11098503784249215,3.931785172008034,-3.973515124238235,0.029672388407510845,3.9736259125871176,2.693852745375234,-0.02011645670751974,2.693927854564066,-1.2800070820816651,0.0073479537840357555,1.2800281725821627,-0.10890981903270923,0.0017502533400551785,0.1089238819933069,-0.15741605787287513,0.0009737617511435037,0.1574190696459116,0.945789428243769,-0.027193616225644816,0.9461802869121207,0.10895790560855792,-0.001751026123361022,0.10897197477832597,-0.24327657254119472,0.00370778779985568,0.24330482617030008,-79.6981333247723,0.4330136868471655,79.69930963506634,-1.4570800596485052,0.010423680778131567,1.4571173437119798,54.367852137429615,-0.2953899058595948,54.36865458362837
853.0,-513.6376702216011,14.396839649530643,513.8393963706642,2.3052064080641723,-0.018545571702152368,2.305281007168081,510.68550685417233,-14.314092948725472,510.8860735700746,0.7519175228141199,-0.01202953919151097,0.7520137438425462,3.90058779354448,-0.10595475311533074,3.9020265945859376,-3.970995411950122,0.029166412646911576,3.9711025221411256,2.69214450125066,-0.019773429400672633,2.692217116824798,-1.2799664969973745,0.007226313683204134,1.279986895653693,-0.1085066383528977,0.0017050550659698206,0.10852003400029195,-0.1573652354429147,0.0009591342281573983,0.15736815835635745,0.9383783975144675,-0.02597308484837417,0.9387377791792343,0.10855454691377482,-0.0017058078930379792,0.10856794847570295,-0.2424963591944099,0.0036082485015085327,0.24252320235349215,-79.71121240628136,0.42530238916162755,79.71234700723302,-1.4564420081222433,0.010236570559133922,1.4564779814332809,54.37677432343216,-0.29012947283732354,54.37754831667643
854.0,-509.7081206228224,13.778190558824733,509.8943094053168,2.3028364800250367,-0.018260925557902936,2.302908881205753,506.7785425777883,-13.698999580835011,506.96366122906966,0.7491134837659542,-0.011728016741378945,0.7492052842423434,3.872605590254622,-0.10133587193950072,3.873931209587115,-3.9686832841807815,0.028669388246729408,3.9687868352883853,2.690576989477242,-0.019436470687018346,2.690647192163474,-1.279978594209266,0.00710616505486194,1.2799983200050367,-0.10811952712991069,0.0016618599290026232,0.10813229825181335,-0.15732059773030319,0.0009447071876920302,0.1573234341790515,0.9313669732781942,-0.024852571996151512,0.9316984969657343,0.10816726477090792,-0.0016625936842713004,0.10818004153159988,-0.24175189846480563,0.0035130323350921243,0.24177742203838037,-79.7276913917521,0.4176770020421197,79.72878544626462,-1.4558818561545213,0.010052595857180015,1.4559165614015805,54.38801582945081,-0.28492764561616835,54.38876216304089
855.0,-505.98174872557297,13.20827323320981,506.1541153889712,2.3005801505761236,-0.017981710606462264,2.300650423497928,503.0735882268875,-13.132357889287999,503.2449642025326,0.7464164479423645,-0.011439598710319117,0.7465041045952459,3.8461430543262773,-0.09707938271197578,3.847368035539361,-3.9665754000642033,0.02818095266109781,3.9666755060739947,2.6891479451080014,-0.019105334777841473,2.689215812183091,-1.2800428133790345,0.006987448635640926,1.2800618846453282,-0.10774778939100911,0.0016205305754707206,0.10775997512061374,-0.15728206689063184,0.0009304734084328234,0.15728481918530152,0.9247238052161837,-0.02382017313439095,0.9250305489991402,0.10779536289992771,-0.0016212460827328262,0.1078075540098554,-0.24104169756862706,0.0034218403632472593,0.2410659846561456,-79.74753909135525,0.41013378721521787,79.74859372334191,-1.4553984531524722,0.009871624030927355,1.4554319312147912,54.401555378650706,-0.2797818740498677,54.402274819289005
856.0,-502.4431698908494,12.681504579846477,502.60318296681487,2.298435343202559,-0.01770772279375463,2.2985035545609245,499.55534758660406,-12.608616870406571,499.7144409778023,0.743821852508428,-0.011163407291787183,0.7439056189675085,3.821086009616701,-0.09314371784830393,3.8222210879360556,-3.9646685625931166,0.02770075880058079,3.964765332683928,2.6878552007252923,-0.01877978636314553,2.6879208062072526,-1.2801586188431042,0.006870107104461669,1.2801770532898606,-0.10739077648866564,0.0015809417844633341,0.10740241269061139,-0.1572495680658494,0.0009164259197887901,0.15725223843673153,0.9184210908316104,-0.02286579162646657,0.918705689821844,0.10743819236691185,-0.0015816398122234217,0.1074498337065496,-0.2403643666682417,0.0033343999958276847,0.24038749340836582,-79.77072588464497,0.40266912185951775,79.7717421809557,-1.454990701402591,0.009693527951666538,1.4550229914513906,54.41737276478671,-0.27468968675031935,54.41806605389205
857.0,-499.0786815625599,12.193119103075553,499.2276059511181,2.2964000619923786,-0.017438766952991354,2.2964662756747463,496.21019685710974,-12.123038418504143,496.3582652937978,0.7413254377085523,-0.010898640572818603,0.7414055468905747,3.7973327919405424,-0.08949339675140472,3.798387210489349,-3.9629597125662026,0.02722847413344381,3.963053251374051,2.686696682337291,-0.018459600002357617,2.686760097164325,-1.2803254988197657,0.006754084982016335,1.2803433135655553,-0.10704788300257312,0.0015429791540053073,0.10705900261072059,-0.15722302928119833,0.0009025579894056258,0.1572256198820052,0.9124340688875148,-0.021980809203734224,0.9126987926144512,0.10709514748424387,-0.0015436604202564222,0.10710627200199348,-0.2397186099864223,0.003250462134385362,0.2397406462782428,-79.79722367381379,0.39527949236312415,79.79820268606149,-1.454657553920287,0.009518185677836999,1.4546886935134782,54.43544882031527,-0.26964868682911486,54.43611667526875
858.0,-495.87603062531764,11.739024978695639,496.014961927734,2.2944723881374687,-0.01717465630267288,2.294536665373725,493.0259533485353,-11.671554227384728,493.16408613494445,0.7389232211536129,-0.010644564489108282,0.7389998873566855,3.77479251856776,-0.0860979541823135,3.7757742803231116,-3.9614459228882937,0.026763779846258093,3.9615363307535048,2.68567040551381,-0.01814455955525841,2.6857316977118484,-1.2805429646578397,0.006639328535685394,1.2805601762580678,-0.10671854307549346,0.0015065379541413008,0.10672917638941669,-0.15720238134730405,0.0008888631113686843,0.15720489425871562,0.906740598833915,-0.021157825734445038,0.9069874129024591,0.106765662144845,-0.001507203130635433,0.10677630015365856,-0.23910321786266467,0.003169798679405411,0.23912422799864685,-79.82700583953537,0.38796148840919703,79.82794858582865,-1.454398012427427,0.00934548015084589,1.4544280375983198,54.45576538627152,-0.26465654786286164,54.456408501598546
859.0,-492.824219108576,11.315689402147305,492.9541112178938,2.2926504766318136,-0.016915211977644444,2.2927128761352416,489.99168230183005,-11.250651797495351,490.12082784844597,0.7366114747750045,-0.010400505781199712,0.7366848955223066,3.753383643019228,-0.082931086605065,3.7542997132367826,-3.9601243932005215,0.026306370059229603,3.9602117663993033,2.684774471745801,-0.0178344576500129,2.684833706585496,-1.2808105501246614,0.006525785689524663,1.2808271745983153,-0.10640222712922183,0.0014715221227281875,0.10641240207521015,-0.15718755776713508,0.0008753349950502752,0.15718999500015893,0.901320809556264,-0.020390451920283388,0.901551425193634,0.1064492065366872,-0.0014721718388033419,0.10645938597518423,-0.23851705963488604,0.00309220034766614,0.2385371028579451,-79.86004719926083,0.38071179736718136,79.8609546658492,-1.4542111254495822,0.009175298910527431,1.454240070790046,54.478305283820355,-0.25971101006703673,54.478924332312936
860.0,-489.91334100074727,10.920046512754698,490.03502844832957,2.2909325531541347,-0.01666026259067688,2.290993131253543,487.0975346408029,-10.857282889378586,487.2185226824696,0.7343867041218048,-0.010165845809487149,0.7344570617891216,3.7330327413170785,-0.07996996663183273,3.73388921144005,-3.95899244481902,0.02585595109204518,3.9590768757806356,2.68400706501403,-0.017529095185449105,2.6840643051579907,-1.2811278107312825,0.0064134059389858306,1.2811438635863135,-0.1060984389145157,0.0014378433836520932,0.10610818127596539,-0.15717849464756842,0.000861967554559097,0.15718085814672475,0.896156804364036,-0.01967314281111701,0.896372718547384,0.10614528419142105,-0.0014384782296700247,0.10615503085438191,-0.23795907724630982,0.003017474755639187,0.237978208241461,-79.89632396784435,0.37352719896896924,79.89719711068162,-1.4540959865253387,0.009007533828724603,1.4541238852638292,54.50305228739616,-0.2548098766642123,54.503647921179414
861.0,-487.1344444573271,10.549422887005521,487.2486606446421,2.289316911122989,-0.016409643822262707,2.2893757218866626,484.3346099722139,-10.488789445184372,484.44816969513056,0.7322456297220381,-0.009940015108372204,0.7323130929782553,3.7136734871597152,-0.07719468828505179,3.7144757085129023,-3.9580475159625004,0.02541224077639051,3.9581290934731013,2.6833664485536093,-0.017228280864978438,2.6834217541945904,-1.281494323092975,0.006302140270057787,1.2815098193504042,-0.10580671285522733,0.0014054204704132007,0.10581604647654903,-0.15717513061531296,0.0008487548987527152,0.1571774222616558,0.8912324118865155,-0.01900106308541334,0.891434940079999,0.10585342932733424,-0.0014060410008543485,0.1058627670696975,-0.23742827949121034,0.0029454447318579143,0.23744654882062347,-79.93581372038075,0.3664045602507335,79.93665346661183,-1.454051732520601,0.008842080859605115,1.4540786165954334,54.52999109935167,-0.2499510104335144,54.53056395089811
862.0,-484.47941485919546,10.201476820538355,484.5868070342283,2.2878019089132806,-0.01616319803651338,2.2878590042653455,481.69484031620374,-10.142843219637797,481.80161524825877,0.7301851702669109,-0.00972248857858198,0.7302498953521859,3.6952457822134854,-0.07458781492761758,3.695998475798148,-3.9572871572504784,0.02497496781162059,3.9573659666445766,2.6828509618020027,-0.016931830759771,2.6829043907927113,-1.2819096843232134,0.00619194108253837,1.2819246385400391,-0.10552661165227244,0.0013741784406821026,0.10553555861981476,-0.15717740673695882,0.0008356913217767364,0.15717962835094337,0.8865329746617524,-0.018369977261534956,0.8867232777068642,0.10557320445226366,-0.001374785176937882,0.10558215537012962,-0.2369237368249119,0.002875946826965167,0.23694119131386093,-79.9784953571476,0.3593408307424939,79.97930260652389,-1.4540775420413783,0.008678839805441116,1.454103442169595,54.55910732604254,-0.2451323304290808,54.559658009137586
863.0,-481.9408750867299,9.874148518042116,482.04201672501466,2.286385967223973,-0.015920773921223947,2.286441397053717,479.17089095358864,-9.817396256225063,479.2714512742311,0.7282024274090417,-0.009512781232114334,0.7282645592716913,3.677695014480045,-0.07213400841048943,3.678402361719112,-3.956709027455304,0.02454387116036213,3.9567851507957608,2.6824590175191156,-0.016639567899003022,2.6825106254942375,-1.2823735114594366,0.006082762117167058,1.282387937750422,-0.10525772411765251,0.0013440480696349758,0.10526630492062185,-0.15718526644293812,0.0008227712940970541,0.15718741978714404,0.8820451688486592,-0.017776159631430165,0.8822242751933898,0.10530419819666027,-0.0013446415025321998,0.10531278278828188,-0.23644457667338714,0.002808829994940601,0.2364612597534694,-80.02434907055003,0.3523330378887733,80.02512469677775,-1.4541726339390186,0.008517714096689232,1.454197579681171,54.59038745527791,-0.24035180885615715,54.59091656593966
864.0,-479.51210008532706,9.565618976551404,479.60750118679886,2.285067566587557,-0.015682226150331203,2.2851213788522067,476.7560754824199,-9.510640006809625,476.8509282603295,0.7262946719930252,-0.009310444417121314,0.7263543453031036,3.660971422981389,-0.0698197229483303,3.661637141170457,-3.956310889492415,0.024118699481091927,3.9563844057397817,2.6821890990688697,-0.016351321885172285,2.682238939559872,-1.282885440919026,0.005974558386367436,1.2828993529774328,-0.1049996632126409,0.0013149653117057575,0.1050078968865628,-0.15719865545519096,0.0008099894539937892,0.15720074223691,0.8777568497756344,-0.01721631991283684,0.8779256739607213,0.10504602335090948,-0.0013155459037934253,0.10505426066021696,-0.23598997918625733,0.0027439544229873173,0.23600593120132723,-80.07335631397444,0.3453782826847899,80.07410116600036,-1.4543362659023318,0.008358610585302953,1.4543602857234705,54.62381883507327,-0.23560746809423064,54.624326952429605
865.0,-477.1869433556374,9.274275845814579,477.27705905643586,2.2838452450124764,-0.015447415067138722,2.2838974858338883,474.44428273072265,-9.220971388219732,474.53388048611686,0.7244593315600418,-0.009115062460760624,0.7245166716150059,3.6450295511541064,-0.06763295094347416,3.6456569565498107,-3.9560906066343255,0.02369921059498179,3.9561615918062762,2.682039757852472,-0.016066928532644447,2.6820878823956944,-1.2834451279839936,0.005867286108366097,1.2834585391013327,-0.10475206426757343,0.0012868708219215695,0.10475996852247593,-0.15721752171835018,0.000797340599487844,0.1572195435920468,0.8736569190472727,-0.016687541516830814,0.8738162771664584,0.10479831508433586,-0.0012874390095462972,0.1048062228291767,-0.23555917338422697,0.0026811904908784555,0.23557443186370775,-80.12549977246309,0.3384737355137193,80.12621467570158,-1.4545677331314177,0.008201439350297643,1.4545908544585615,54.65938965364554,-0.23089737785732414,54.65987734077122
866.0,-474.95977344250923,8.998684925236372,475.045011255716,2.282717595750377,-0.015216206386815765,2.2827683095060674,472.22991361047207,-8.946964443014236,472.31466151422666,0.7226939789882012,-0.008926249677018125,0.7227491025238946,3.629827774623597,-0.06556301077698035,3.630419835475098,-3.9560461389350148,0.02328517098451899,3.9561146662565805,2.682009610884328,-0.015786229527741797,2.68205606912283,-1.2840522463130266,0.005760902644470302,1.2840651693978808,-0.10451458336353206,0.001259709529266512,0.10452217469872513,-0.15724181533426432,0.0007848196806729636,0.1572437739039166,0.8697352097273566,-0.016187230007036216,0.8698858324256061,0.104560729326172,-0.0012602657244596038,0.10456832401314106,-0.23515143365816948,0.0026204178433440702,0.23516603356175014,-80.18076333512741,0.3316166321715036,80.18144909263266,-1.4548663670884567,0.008046113514667311,1.4548886163647907,54.697088920594226,-0.2262196524822333,54.69755672531051
867.0,-472.8254188469149,8.737566242796978,472.9061447809785,2.281683265180651,-0.014988470916796578,2.2817324945895523,470.1078263461412,-8.687346555889398,470.18808830304897,0.7209963221474716,-0.008743647694042745,0.7210493380658345,3.6153278916351863,-0.06360036871438098,3.615887272985142,-3.956175539852264,0.02287635532161285,3.9562416798974946,2.6820973385021394,-0.015509072108822141,2.682142178281744,-1.2847064874795702,0.005655366439301577,1.284718935075551,-0.10428689585865451,0.0012334302555936543,0.10429418966572042,-0.15727148849969336,0.000772421792428066,0.1572733853210218,0.8659823867495543,-0.01571306984371837,0.8661249302060114,0.10433294129121763,-0.0012339748477898987,0.10434023831869296,-0.23476607658239304,0.0025615245614142032,0.23478005051956344,-80.23913206922445,0.3248042700665809,80.23978946281139,-1.455231534321008,0.007892549072824365,1.4552529370570402,54.73690644921694,-0.22157244833608597,54.73735490485623
868.0,-470.7791200651024,8.489773880562154,470.85566381834593,2.280740950805208,-0.014764084293817984,2.2807887370085114,468.0732887895128,-8.440978395143155,468.149392602936,0.7193641944628226,-0.008566923061889116,0.7194152044861813,3.601494766502313,-0.06173648870601034,3.602023868213715,-3.956476953056407,0.022472546023080138,3.9565407738820624,2.682301682203393,-0.015235308764919185,2.682344949663319,-1.2854075605347492,0.0055506369637958,1.2854195448376373,-0.10406869504391199,0.0012079853745106614,0.1040757056993023,-0.15730649544702066,0.0007601421674863219,0.15730833202961095,0.8623898602133555,-0.01526298790231895,0.8625249154653547,0.10411464413502375,-0.0012085187321165354,0.10412165788580448,-0.2344024580091879,0.002504406420602445,0.23441583643659542,-80.30059219582466,0.31803400458271447,80.30122198714169,-1.4556626353537288,0.007740664727799018,1.455683216175618,54.77883283991082,-0.2169539613351667,54.779262466048515
869.0,-468.81648768424037,8.254278880741534,468.8891470746882,2.279889399346991,-0.014542926736432458,2.2799357819844057,466.1219367561691,-8.206836916981839,466.19417853240515,0.7177955462919773,-0.008395765106935977,0.7178446455524544,3.5882960181060444,-0.059963705122733,3.588797007283602,-3.956948609414817,0.022073532831567502,3.9570101766866252,2.6826214426009876,-0.014964796951628091,2.6826631822594518,-1.2861551915939973,0.0054466746607929354,1.2861667244681199,-0.10385969091501286,0.0011833305054304438,0.10386643186346148,-0.1573467923878329,0.0007479761698390535,0.1573485701971595,0.8589497096295542,-0.01483512256216708,0.8590778105236626,0.10390554772525422,-0.0011838529772572166,0.1039122916500105,-0.2340599704157076,0.0024489662254786643,0.23407278181492067,-80.365131067005,0.3113032455938541,80.36573399856191,-1.4561591036447123,0.007590381737494661,1.4561788863399623,54.82285946461418,-0.21236242456745083,54.82327076776982
870.0,-466.9334656455861,8.03015469799568,467.0025104046781,2.2791274049461228,-0.01432488281192552,2.279172422227863,464.24973749980865,-7.9840009014410365,464.31838541999974,0.7162884370352033,-0.008229884003804859,0.7163357146066713,3.5757017468327743,-0.05827511444884703,3.5761765855822865,-3.9575888241421584,0.021679112420121487,3.9576482012541536,2.6830554774912447,-0.014697398823022869,2.6830957323263616,-1.2869491234463266,0.0053434408930510754,1.2869602164402154,-0.103659609048666,0.0011594242386276693,0.10366609287846917,-0.15739233745923278,0.0007359192884539772,0.15739405791858893,0.8556546175081998,-0.01442779739929641,0.8557762475091832,0.10370537751745272,-0.0011599361552031143,0.10371186421003885,-0.23373804047765198,0.00239511321159127,0.233750311515576,-80.43273714450584,0.30460945412065876,80.43331394065962,-1.4567204046029048,0.007441623769349629,1.4567394121636084,54.86897845224693,-0.2077961060117771,54.869371926556724
871.0,-465.12629893382604,7.816564766874271,465.1919739684184,2.2784538074480682,-0.01410984121664934,2.2784974962228417,462.452957587293,-7.771638591280604,462.51825515067844,0.7148410279041585,-0.008069009039479491,0.7148865672831971,3.56368429443509,-0.05666448272222665,3.564134763726745,-3.9583959941071667,0.02128908801875305,3.9584532422945626,2.683602700028025,-0.014432980978485005,2.683641511554334,-1.2877891151852499,0.005240897893529862,1.287799779546626,-0.1034681895728016,0.00113622788769449,0.10347442808387966,-0.15744309067275195,0.0007239671312886664,0.1574447551650914,0.8524978109487616,-0.014039498703855773,0.8526134089939509,0.103513873524809,-0.0011367295624653076,0.10352011479035528,-0.23343612684718865,0.0023427625068999825,0.23344788252108967,-80.50339997979418,0.29795013911892043,80.50395134769552,-1.457346034663343,0.00729431676280523,1.4573642893271421,54.917182675110155,-0.20325330634700053,54.917558802972664
