wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1499.000000,0.82711273115410266,36.309966657776009,-24.997683328841973,44.082852113921462,1740.321244944522
1500.000000,0.8265613226666666,37.587648912967914,-23.891467417736933,44.538001371607635,1758.2898174117702
1501.000000,0.82601064890073284,38.857179378016205,-22.507385604049816,44.905041988007504,1772.7800001437652
1502.000000,0.8254607083888148,40.027383877962329,-20.794518928835132,45.106579094356526,1780.7363661909856
1503.000000,0.8249114996673319,40.962083611486875,-18.742075762133279,45.046172952516017,1778.3516272975378
1504.000000,0.82436302127659566,41.502701250062252,-16.419796610012671,44.632767467031464,1762.0310329016465
1505.000000,0.82381527176079727,41.53533619632919,-13.998234575033218,43.830750896599397,1730.3686878085152
1506.000000,0.82326824966799461,41.065871881777753,-11.695309172642046,42.69878323856863,1685.6803958901501
1507.000000,0.82272195355009947,40.217686969915583,-9.6748683303962757,41.365026561343122,1633.0257928040412
1508.000000,0.82217638196286469,39.153371013650428,-7.9954844146492796,39.961409293935837,1577.6132041646492
1509.000000,0.82163153346587137,38.004360805913549,-6.6347511074428036,38.579157099705682,1523.0440748062917
1510.000000,0.82108740662251645,36.850148340764967,-5.5386131758677744,37.264053304066088,1471.1258579689563
1511.000000,0.82054399999999994,35.732179858750015,-4.6540254097530429,36.033992700957903,1422.5650118007839
1512.000000,0.82000131216931216,34.672615617409782,-3.9358155896174392,34.895285041221896,1377.610635280445
1513.000000,0.81945934170522139,33.680087356228761,-3.3441131698205386,33.845699537988096,1336.1746604723016
1514.000000,0.81891808718626147,32.751398013906972,-2.8486525338192124,32.875049705267124,1297.8549410285432
1515.000000,0.81837754719471945,31.881243787215869,-2.4315079233395611,31.973832053745976,1262.2762942293732
1516.000000,0.81783772031662261,31.068501931397126,-2.0784912243471481,31.13795012570537,1229.2769984062506
1517.000000,0.81729860514172703,30.3096849608193,-1.773854580677636,30.361547432525676,1198.6258486557547
1518.000000,0.8167602002635046,29.596200046446839,-1.5072743242712729,29.634556400896354,1169.9253931144699
1519.000000,0.8162225042791309,28.922900828422328,-1.2754647299844211,28.951010390108792,1142.9400782488055
1520.000000,0.81568551578947368,28.289572194019296,-1.0731045615519308,28.309917843763753,1117.6307589811556
1521.000000,0.81514923339907952,27.692413187104986,-0.89207638947877954,27.70677802289562,1093.8197532591057
1522.000000,0.81461365571616284,27.12467472303225,-0.72942916149684323,27.134480752945073,1071.2263626421648
1523.000000,0.81407878135259348,26.584363815556358,-0.58558583973129419,26.590812515858861,1049.7632009402505
1524.000000,0.81354460892388447,26.071820327678996,-0.45710840991657725,26.075827183374113,1029.4323949242985
1525.000000,0.81301113704918027,25.58339271570744,-0.33961118669018048,25.585646730232121,1010.080846293666
1526.000000,0.81247836435124499,25.114837906822125,-0.23306861610785076,25.115919335468568,991.53675204298349
1527.000000,0.81194628945645053,24.665795310525919,-0.1381633973669236,24.666182262870237,973.78184407878541
1528.000000,0.81141491099476437,24.236206856682447,-0.052533287285219381,24.23626379098425,956.8093431098431
1529.000000,0.81088422759973833,23.823253514004644,0.025882058108405596,23.823267573392751,940.50490596274619
1530.000000,0.8103542379084967,23.424419126893902,0.096296073547220432,23.42461705911483,924.76681448189061
1531.000000,0.80982494056172427,23.039794649882289,0.15780134073272439,23.040335040356545,909.59596846750503
1532.000000,0.80929633420365532,22.669664825514658,0.21158392398069917,22.670652197457038,895.00147481435226
1533.000000,0.8087684174820613,22.312339778322336,0.25860709570255319,22.313838397130446,880.91503059806143
1534.000000,0.80824118904823983,21.96668519057603,0.29732052741521042,21.968697224867356,867.2894032670016
1535.000000,0.80771464755700317,21.63478108343093,0.32655459705473194,21.637245444668746,854.20421147261334
1536.000000,0.80718879166666657,21.31880814488909,0.34851326146415285,21.321656647925032,841.74526516350818
1537.000000,0.80666362003903702,21.01822244207391,0.36566027231573867,21.021402951735865,829.89172435810065
1538.000000,0.80613913133940174,20.732945677015127,0.37879626945311906,20.736405741106914,818.64048546081369
1539.000000,0.80561532423651716,20.463876785907914,0.39073600111286766,20.467606790521124,808.02872823797486
1540.000000,0.8050921974025973,20.208383377938556,0.40543550099269027,20.212450041872916,797.95554356027071
1541.000000,0.80456974951330296,19.962100897281864,0.42279248976523576,19.966577716841293,788.24889323531795
1542.000000,0.80404797924773019,19.724174962676823,0.4409215662813476,19.729102609746324,778.8737517867836
1543.000000,0.80352688528839922,19.494624113568296,0.46064883002928442,19.500065812040887,769.83174144020325
1544.000000,0.80300646632124351,19.271079514637346,0.48239967569475728,19.277116358692904,761.0300498162685
1545.000000,0.80248672103559859,19.052376451105435,0.50417912900618544,19.05904627804766,752.42098810553966
1546.000000,0.80196764812419141,18.839602167662104,0.52538452476062614,18.846926506320244,744.04683517514377
1547.000000,0.80144924628312852,18.632449497402707,0.54712808589956841,18.640480772116433,735.89668426760761
1548.000000,0.80093151421188624,18.429466190408654,0.56902997081189666,18.438248809773064,727.9128864052675
1549.000000,0.80041445061329886,18.230788444343244,0.58989133793102388,18.240329467774565,720.09934396987103
1550.000000,0.79989805419354831,18.037206059546389,0.6100770829317822,18.047520507860781,712.48755133253292
1551.000000,0.79938232366215334,17.848002365436269,0.63042232550086463,17.85913269856934,705.05029872575506
1552.000000,0.79886725773195866,17.662219710528717,0.65021948915448824,17.674184294814438,697.74882840706005
1553.000000,0.79835285511912424,17.480541594495882,0.66877015950232765,17.493329813478663,690.60897966726657
1554.000000,0.79783911454311451,17.303329985064718,0.6870579528244346,17.316965011299729,683.6463763561369
1555.000000,0.79732603472668806,17.129343714826923,0.70533943134419819,17.143859536699711,676.81244614027696
1556.000000,0.79681361439588683,16.958503873670132,0.72248054705091114,16.97388676096762,670.10218991855379
1557.000000,0.79630185228002559,16.791753930064495,0.73886450355276712,16.80800168974428,663.55330980247004
1558.000000,0.79579074711168163,16.628321884121966,0.7553882812500432,16.645470859588784,657.13684981600852
1559.000000,0.79528029762668373,16.467477153707026,0.77122352247257575,16.485526668246845,650.82250623682023
1560.000000,0.79477050256410253,16.310032108760399,0.78607372147472887,16.328963815392218,644.64165255049545
1561.000000,0.79426136066623954,16.155907811472172,0.80085127212402019,16.175744804269453,638.59280844446448
1562.000000,0.79375287067861711,16.004209337439626,0.81537049238850001,16.024966319978571,632.64031247587695
1563.000000,0.79324503134996793,15.855205773471869,0.82899479123925579,15.876863118482742,626.79343243868232
1564.000000,0.79273784143222503,15.70930715323496,0.84222160333328133,15.731867926721238,621.06925170769773
1565.000000,0.79223129968051109,15.56585846169296,0.85542072436106587,15.589345536780071,615.44269327962945
1566.000000,0.79172540485312892,15.424580780343126,0.86798159372933714,15.448983277108674,609.90141337643081
1567.000000,0.79122015571155069,15.286043648316033,0.87991508095424265,15.311348110728645,604.46779480103453
1568.000000,0.79071555102040814,15.149961179874166,0.89185597045793685,15.176189601600784,599.1319507349026
1569.000000,0.79021158954748238,15.015748177019937,0.90341321314502077,15.042900277185996,593.86989912345302
