z_nm,psi_e1_raw,psi_e2_raw,psi_hh1_raw,psi_hh2_raw,psi_e1_normalized,psi_e2_normalized,psi_hh1_normalized,psi_hh2_normalized,psi_e1_times_psi_hh1,psi_e1_z_psi_e1
11.949999999999999,0.43896738856239259,-0.1085006896102695,0.48330270751575283,-0.2621520338956515,0.43896738856239259,-0.1085006896102695,0.48330270751575283,-0.2621520338956515,0.21215412740332384,2.3026738002443743
12,0.44061612990156268,-0.10560782970478952,0.48596797098882288,-0.24529549649846141,0.44061612990156268,-0.10560782970478952,0.48596797098882288,-0.24529549649846141,0.21412532663321002,2.3297108871531691
12.050000000000001,0.44215056421122267,-0.10263192062309953,0.48844033793308289,-0.2280541721213713,0.44215056421122267,-0.10263192062309953,0.48844033793308289,-0.2280541721213713,0.21596417100063287,2.355740313259246
12.1,0.44357029342010268,-0.09957530259696154,0.49071882698551289,-0.21045510666302122,0.44357029342010268,-0.09957530259696154,0.49071882698551289,-0.21045510666302122,0.21766829407273255,2.3807307229780315
12.15,0.44487494921432269,-0.09644037932703356,0.49280253373952287,-0.19252590719873111,0.44487494921432269,-0.09644037932703356,0.49280253373952287,-0.19252590719873111,0.21923550217005977,2.4046517033271213
12.199999999999999,0.44606419313300266,-0.093229616092599568,0.49469063110399286,-0.17429469867417099,0.44606419313300266,-0.093229616092599568,0.49469063110399286,-0.17429469867417099,0.22066377721385844,2.4274738256238395
12.25,0.44713771665603269,-0.089945537812903584,0.49638236963152294,-0.15579007978671089,0.44713771665603269,-0.089945537812903584,0.49638236963152294,-0.15579007978671089,0.22195127934535,2.4491686862905393
12.300000000000001,0.44809524128409267,-0.0865907270615726,0.49787707781594293,-0.13704107812356081,0.44809524128409267,-0.0865907270615726,0.49787707781594293,-0.13704107812356081,0.22309634931375394,2.4697089467158255
12.35,0.44893651861095268,-0.083167822035697614,0.49917416235886292,-0.11807710462713068,0.44893651861095268,-0.083167822035697614,0.49917416235886292,-0.11807710462713068,0.22409751062992639,2.4890683721201499
12.4,0.4496613303878727,-0.07967951448118063,0.50027310840514305,-0.098927907459123568,0.4496613303878727,-0.07967951448118063,0.50027310840514305,-0.098927907459123568,0.22495347148273309,2.5072218693727764
12.449999999999999,0.45026948858025273,-0.076128547575960645,0.501173479747273,-0.079623525335487458,0.45026948858025273,-0.076128547575960645,0.501173479747273,-0.079623525335487458,0.22566312641579025,2.524145523711713
12.5,0.45076083541639272,-0.072517713772804665,0.501874918998513,-0.060194240405723347,0.45076083541639272,-0.072517713772804665,0.501874918998513,-0.060194240405723347,0.22622555776230416,2.5398166343160535
12.550000000000001,0.45113524342842271,-0.068849852603342684,0.50237714773476305,-0.040670530750254237,0.45113524342842271,-0.068849852603342684,0.50237714773476305,-0.040670530750254237,0.22664003683619902,2.5542137486834391
12.6,0.45139261548538273,-0.065127848445081696,0.50267996660507297,-0.021083022570467121,0.45139261548538273,-0.065127848445081696,0.50267996660507297,-0.021083022570467121,0.22690602487796874,2.5673166957656557
12.65,0.45153288481842274,-0.061354628253152715,0.50278325541075297,-0.0014624421463949086,0.45153288481842274,-0.061354628253152715,0.50278325541075297,-0.0014624421463949086,0.22702317375401515,2.5791066178164548
12.699999999999999,0.45155601503809273,-0.057533159258580727,0.50268697315312305,0.018160432362586104,0.45155601503809273,-0.057533159258580727,0.50268697315312305,0.018160432362586104,0.22699132640858494,2.5895660009069443
12.75,0.45146200014385274,-0.053666446634871752,0.50239115804972301,0.037754819198445214,0.45146200014385274,-0.053666446634871752,0.50239115804972301,0.037754819198445214,0.22681051706771438,2.5986787040670731
12.800000000000001,0.4512508645255327,-0.049757531134769772,0.50189592751923295,0.057289981290827331,0.4512508645255327,-0.049757531134769772,0.50189592751923295,0.057289981290827331,0.22648097119489796,2.6064299870085206
12.85,0.45092266295709271,-0.045809486699033786,0.50120147813479299,0.076735274473284446,0.45092266295709271,-0.045809486699033786,0.50120147813479299,0.076735274473284446,0.22600310519857192,2.6128065363928581
12.9,0.4504774805823627,-0.041825418039113806,0.50030808554599304,0.096060195553774555,0.4504774805823627,-0.041825418039113806,0.50030808554599304,0.096060195553774555,0.22537752589174415,2.6177964906026454
12.949999999999999,0.4499154328929727,-0.037808458195628829,0.49921610436947295,0.11523443016401066,0.4499154328929727,-0.037808458195628829,0.49921610436947295,0.11523443016401066,0.22460502970453486,2.6213894629807593
13,0.44923666569839271,-0.033761766074568843,0.49792596804815292,0.13422790031262077,0.44923666569839271,-0.033761766074568843,0.49792596804815292,0.13422790031262077,0.22368660165059664,2.6235765635015231
13.050000000000001,0.44844135508809269,-0.029688523963155862,0.49643818867921297,0.15301081156750088,0.44844135508809269,-0.029688523963155862,0.49643818867921297,0.15301081156750088,0.2226234140487845,2.6243504188398452
13.1,0.44752970738586267,-0.025591935027317884,0.49475335681076288,0.171553699793351,0.44752970738586267,-0.025591935027317884,0.49475335681076288,0.171553699793351,0.22141682500169402,2.6237051908066737
13.15,0.44650195909631268,-0.021475220792743898,0.49287214120750289,0.18982747737112107,0.44650195909631268,-0.021475220792743898,0.49287214120750289,0.18982747737112107,0.22006837663314449,2.6216365931205159
13.199999999999999,0.44535837684347268,-0.017341618611501922,0.49079528858521287,0.20780347882677119,0.44535837684347268,-0.017341618611501922,0.49079528858521287,0.20780347882677119,0.21857979308673417,2.6181419064854143
13.25,0.44409925730167266,-0.013194379116210939,0.4885236233144129,0.22545350579788132,0.44409925730167266,-0.013194379116210939,0.4885236233144129,0.22545350579788132,0.21695297828825286,2.6132199919506389
13.300000000000001,0.44272492711854267,-0.0090367636637651589,0.48605804709309286,0.24274987126747138,0.44272492711854267,-0.0090367636637651589,0.48605804709309286,0.24274987126747138,0.2151900134746707,2.6068713025251817
13.35,0.44123574283027267,-0.0048720417706323771,0.48339953858883283,0.25966544299577149,0.44123574283027267,-0.0048720417706323771,0.48339953858883283,0.25966544299577149,0.21329315449305472,2.5990978930256166
13.4,0.43963209076915261,-0.00070348854172994676,0.48054915305030282,0.27617368608157161,0.43963209076915261,-0.00070348854172994676,0.48054915305030282,0.27617368608157161,0.21126482887285014,2.5899034281363562
13.449999999999999,0.4379143869632926,0.0034656179050922839,0.47750802188845282,0.29224870458677166,0.4379143869632926,0.0034656179050922839,0.47750802188845282,0.29224870458677166,0.20910763267533633,2.5792931886619193
13.5,0.43608307702876259,0.0076319990169381648,0.47427735222736278,0.30786528215838177,0.43608307702876259,0.0076319990169381648,0.47427735222736278,0.30786528215838177,0.20682432712436261,2.5672740759567945
13.550000000000001,0.43413863605392261,0.011792378384093945,0.47085842642513276,0.32299892158465188,0.43413863605392261,0.011792378384093945,0.47085842642513276,0.32299892158465188,0.20441783502270341,2.5538546145150018
13.6,0.4320815684762026,0.015943484316569927,0.46725260156486276,0.33762588322302195,0.4320815684762026,0.015943484316569927,0.46725260156486276,0.33762588322302195,0.20189123695873207,2.5390449527092329
13.65,0.42991240795126257,0.020082052416936905,0.46346130891598269,0.35172322223970204,0.42991240795126257,0.020082052416936905,0.46346130891598269,0.35172322223970204,0.19924776730831406,2.5228568616676812
13.699999999999999,0.42763171721449256,0.024204828147413884,0.45948605336612269,0.3652688246025021,0.42763171721449256,0.024204828147413884,0.45948605336612269,0.3652688246025021,0.19649081003706501,2.5053037322790752
13.75,0.42524008793508256,0.028308569389221869,0.45532841282379266,0.37824144177040214,0.42524008793508256,0.028308569389221869,0.45532841282379266,0.37824144177040214,0.19362389430853116,2.4864005703217553
13.800000000000001,0.42273814056249254,0.03239004899215385,0.45099003759205264,0.39062072402538228,0.42273814056249254,0.03239004899215385,0.45099003759205264,0.39062072402538228,0.19065068990387293,2.4661639897100254
13.85,0.42012652416548252,0.036446057312380833,0.44647264971345263,0.40238725239440232,0.42012652416548252,0.036446057312380833,0.44647264971345263,0.40238725239440232,0.18757500245906586,2.4446122038570715
