no.   kx[1/nm]          ky[1/nm]          kz[1/nm]          
0     0.000000000000    0.000000000000    0.000000000000    
1     0.000000000000    0.002778572196    0.000000000000    
2     0.000000000000    0.005557144392    0.000000000000    
3     0.000000000000    0.008335716588    0.000000000000    
4     0.000000000000    0.011114288785    0.000000000000    
5     0.000000000000    0.013892860981    0.000000000000    
6     0.000000000000    0.016671433177    0.000000000000    
7     0.000000000000    0.019450005373    0.000000000000    
8     0.000000000000    0.022228577569    0.000000000000    
9     0.000000000000    0.025007149765    0.000000000000    
10    0.000000000000    0.027785721962    0.000000000000    
11    0.000000000000    0.030564294158    0.000000000000    
12    0.000000000000    0.033342866354    0.000000000000    
13    0.000000000000    0.036121438550    0.000000000000    
14    0.000000000000    0.038900010746    0.000000000000    
15    0.000000000000    0.041678582942    0.000000000000    
16    0.000000000000    0.044457155139    0.000000000000    
17    0.000000000000    0.047235727335    0.000000000000    
18    0.000000000000    0.050014299531    0.000000000000    
19    0.000000000000    0.052792871727    0.000000000000    
20    0.000000000000    0.055571443923    0.000000000000    
21    0.000000000000    0.058350016119    0.000000000000    
22    0.000000000000    0.061128588316    0.000000000000    
23    0.000000000000    0.063907160512    0.000000000000    
24    0.000000000000    0.066685732708    0.000000000000    
25    0.000000000000    0.069464304904    0.000000000000    
26    0.000000000000    0.072242877100    0.000000000000    
27    0.000000000000    0.075021449296    0.000000000000    
28    0.000000000000    0.077800021492    0.000000000000    
29    0.000000000000    0.080578593689    0.000000000000    
30    0.000000000000    0.083357165885    0.000000000000    
31    0.000000000000    0.086135738081    0.000000000000    
32    0.000000000000    0.088914310277    0.000000000000    
33    0.000000000000    0.091692882473    0.000000000000    
34    0.000000000000    0.094471454669    0.000000000000    
35    0.000000000000    0.097250026866    0.000000000000    
36    0.000000000000    0.100028599062    0.000000000000    
37    0.000000000000    0.102807171258    0.000000000000    
38    0.000000000000    0.105585743454    0.000000000000    
39    0.000000000000    0.108364315650    0.000000000000    
40    0.000000000000    0.111142887846    0.000000000000    
41    0.000000000000    0.113921460043    0.000000000000    
42    0.000000000000    0.116700032239    0.000000000000    
43    0.000000000000    0.119478604435    0.000000000000    
44    0.000000000000    0.122257176631    0.000000000000    
45    0.000000000000    0.125035748827    0.000000000000    
46    0.000000000000    0.127814321023    0.000000000000    
47    0.000000000000    0.130592893220    0.000000000000    
48    0.000000000000    0.133371465416    0.000000000000    
49    0.000000000000    0.136150037612    0.000000000000    
50    0.000000000000    0.138928609808    0.000000000000    
51    0.000000000000    0.141707182004    0.000000000000    
52    0.000000000000    0.144485754200    0.000000000000    
53    0.000000000000    0.147264326396    0.000000000000    
54    0.000000000000    0.150042898593    0.000000000000    
55    0.000000000000    0.152821470789    0.000000000000    
56    0.000000000000    0.155600042985    0.000000000000    
57    0.000000000000    0.158378615181    0.000000000000    
58    0.000000000000    0.161157187377    0.000000000000    
59    0.000000000000    0.163935759573    0.000000000000    
60    0.000000000000    0.166714331770    0.000000000000    
61    0.000000000000    0.169492903966    0.000000000000    
62    0.000000000000    0.172271476162    0.000000000000    
63    0.000000000000    0.175050048358    0.000000000000    
64    0.000000000000    0.177828620554    0.000000000000    
65    0.000000000000    0.180607192750    0.000000000000    
66    0.000000000000    0.183385764947    0.000000000000    
67    0.000000000000    0.186164337143    0.000000000000    
68    0.000000000000    0.188942909339    0.000000000000    
69    0.000000000000    0.191721481535    0.000000000000    
70    0.000000000000    0.194500053731    0.000000000000    
71    0.000000000000    0.197278625927    0.000000000000    
72    0.000000000000    0.200057198124    0.000000000000    
73    0.000000000000    0.202835770320    0.000000000000    
74    0.000000000000    0.205614342516    0.000000000000    
75    0.000000000000    0.208392914712    0.000000000000    
76    0.000000000000    0.211171486908    0.000000000000    
77    0.000000000000    0.213950059104    0.000000000000    
78    0.000000000000    0.216728631300    0.000000000000    
79    0.000000000000    0.219507203497    0.000000000000    
80    0.000000000000    0.222285775693    0.000000000000    
81    0.000000000000    0.225064347889    0.000000000000    
82    0.000000000000    0.227842920085    0.000000000000    
83    0.000000000000    0.230621492281    0.000000000000    
84    0.000000000000    0.233400064477    0.000000000000    
85    0.000000000000    0.236178636674    0.000000000000    
86    0.000000000000    0.238957208870    0.000000000000    
87    0.000000000000    0.241735781066    0.000000000000    
88    0.000000000000    0.244514353262    0.000000000000    
89    0.000000000000    0.247292925458    0.000000000000    
90    0.000000000000    0.250071497654    0.000000000000    
91    0.000000000000    0.252850069851    0.000000000000    
92    0.000000000000    0.255628642047    0.000000000000    
93    0.000000000000    0.258407214243    0.000000000000    
94    0.000000000000    0.261185786439    0.000000000000    
95    0.000000000000    0.263964358635    0.000000000000    
96    0.000000000000    0.266742930831    0.000000000000    
97    0.000000000000    0.269521503028    0.000000000000    
98    0.000000000000    0.272300075224    0.000000000000    
99    0.000000000000    0.275078647420    0.000000000000    
100   0.000000000000    0.277857219616    0.000000000000    
101   0.000000000000    0.280635791812    0.000000000000    
102   0.000000000000    0.283414364008    0.000000000000    
103   0.000000000000    0.286192936204    0.000000000000    
104   0.000000000000    0.288971508401    0.000000000000    
105   0.000000000000    0.291750080597    0.000000000000    
106   0.000000000000    0.294528652793    0.000000000000    
107   0.000000000000    0.297307224989    0.000000000000    
108   0.000000000000    0.300085797185    0.000000000000    
109   0.000000000000    0.302864369381    0.000000000000    
110   0.000000000000    0.305642941578    0.000000000000    
111   0.000000000000    0.308421513774    0.000000000000    
112   0.000000000000    0.311200085970    0.000000000000    
113   0.000000000000    0.313978658166    0.000000000000    
114   0.000000000000    0.316757230362    0.000000000000    
115   0.000000000000    0.319535802558    0.000000000000    
116   0.000000000000    0.322314374755    0.000000000000    
117   0.000000000000    0.325092946951    0.000000000000    
118   0.000000000000    0.327871519147    0.000000000000    
119   0.000000000000    0.330650091343    0.000000000000    
120   0.000000000000    0.333428663539    0.000000000000    
121   0.000000000000    0.336207235735    0.000000000000    
122   0.000000000000    0.338985807932    0.000000000000    
123   0.000000000000    0.341764380128    0.000000000000    
124   0.000000000000    0.344542952324    0.000000000000    
125   0.000000000000    0.347321524520    0.000000000000    
126   0.000000000000    0.350100096716    0.000000000000    
127   0.000000000000    0.352878668912    0.000000000000    
128   0.000000000000    0.355657241108    0.000000000000    
129   0.000000000000    0.358435813305    0.000000000000    
130   0.000000000000    0.361214385501    0.000000000000    
131   0.000000000000    0.363992957697    0.000000000000    
132   0.000000000000    0.366771529893    0.000000000000    
133   0.000000000000    0.369550102089    0.000000000000    
134   0.000000000000    0.372328674285    0.000000000000    
135   0.000000000000    0.375107246482    0.000000000000    
136   0.000000000000    0.377885818678    0.000000000000    
137   0.000000000000    0.380664390874    0.000000000000    
138   0.000000000000    0.383442963070    0.000000000000    
139   0.000000000000    0.386221535266    0.000000000000    
140   0.000000000000    0.389000107462    0.000000000000    
141   0.000000000000    0.391778679659    0.000000000000    
142   0.000000000000    0.394557251855    0.000000000000    
143   0.000000000000    0.397335824051    0.000000000000    
144   0.000000000000    0.400114396247    0.000000000000    
145   0.000000000000    0.402892968443    0.000000000000    
146   0.000000000000    0.405671540639    0.000000000000    
147   0.000000000000    0.408450112836    0.000000000000    
148   0.000000000000    0.411228685032    0.000000000000    
149   0.000000000000    0.414007257228    0.000000000000    
150   0.000000000000    0.416785829424    0.000000000000    
151   0.000000000000    0.419564401620    0.000000000000    
152   0.000000000000    0.422342973816    0.000000000000    
153   0.000000000000    0.425121546012    0.000000000000    
154   0.000000000000    0.427900118209    0.000000000000    
155   0.000000000000    0.430678690405    0.000000000000    
156   0.000000000000    0.433457262601    0.000000000000    
157   0.000000000000    0.436235834797    0.000000000000    
158   0.000000000000    0.439014406993    0.000000000000    
159   0.000000000000    0.441792979189    0.000000000000    
160   0.000000000000    0.444571551386    0.000000000000    
161   0.000000000000    0.447350123582    0.000000000000    
162   0.000000000000    0.450128695778    0.000000000000    
163   0.000000000000    0.452907267974    0.000000000000    
164   0.000000000000    0.455685840170    0.000000000000    
165   0.000000000000    0.458464412366    0.000000000000    
166   0.000000000000    0.461242984563    0.000000000000    
167   0.000000000000    0.464021556759    0.000000000000    
168   0.000000000000    0.466800128955    0.000000000000    
169   0.000000000000    0.469578701151    0.000000000000    
170   0.000000000000    0.472357273347    0.000000000000    
171   0.000000000000    0.475135845543    0.000000000000    
172   0.000000000000    0.477914417740    0.000000000000    
173   0.000000000000    0.480692989936    0.000000000000    
174   0.000000000000    0.483471562132    0.000000000000    
175   0.000000000000    0.486250134328    0.000000000000    
176   0.000000000000    0.489028706524    0.000000000000    
177   0.000000000000    0.491807278720    0.000000000000    
178   0.000000000000    0.494585850916    0.000000000000    
179   0.000000000000    0.497364423113    0.000000000000    
180   0.000000000000    0.500142995309    0.000000000000    
181   0.000000000000    0.502921567505    0.000000000000    
182   0.000000000000    0.505700139701    0.000000000000    
183   0.000000000000    0.508478711897    0.000000000000    
184   0.000000000000    0.511257284093    0.000000000000    
185   0.000000000000    0.514035856290    0.000000000000    
186   0.000000000000    0.516814428486    0.000000000000    
187   0.000000000000    0.519593000682    0.000000000000    
188   0.000000000000    0.522371572878    0.000000000000    
189   0.000000000000    0.525150145074    0.000000000000    
190   0.000000000000    0.527928717270    0.000000000000    
191   0.000000000000    0.530707289467    0.000000000000    
192   0.000000000000    0.533485861663    0.000000000000    
193   0.000000000000    0.536264433859    0.000000000000    
194   0.000000000000    0.539043006055    0.000000000000    
195   0.000000000000    0.541821578251    0.000000000000    
196   0.000000000000    0.544600150447    0.000000000000    
197   0.000000000000    0.547378722644    0.000000000000    
198   0.000000000000    0.550157294840    0.000000000000    
199   0.000000000000    0.552935867036    0.000000000000    
200   0.000000000000    0.555714439232    0.000000000000    
