|k|[1/nm]            Band_1[m_0]          Band_2[m_0]          Band_3[m_0]          Band_4[m_0]          Band_5[m_0]          Band_6[m_0]          Band_7[m_0]          Band_8[m_0]          Band_9[m_0]          Band_10[m_0]         Band_11[m_0]         Band_12[m_0]         Band_13[m_0]         Band_14[m_0]        
0.00277857219616     -0.078472856035357   -0.078938421066541   0.1789423518452      0.18323575688578     -0.16470457452687    -0.16563679032266    -0.043109368829646   -0.012908957583187   0.032138962690224    -0.043189302358167   0.06896944396985     0.068974326952323    0.082667498706953    0.082676851397101
0.00555714439232     -0.078416428031593   -0.079346576683918   0.17657135418284     0.18510368867991     -0.1643306655783     -0.16619779809928    0.16801495360543     0.16819749473173     0.16836923954851     0.16855184404897     0.068675623555923    0.06868529798796     0.081252666077931    0.081270717546293
0.00833571658848     -0.078468888785344   -0.07986131458195    0.17594114908696     0.18888575072668     -0.1640109301083     -0.1668181822054     0.16789073893752     0.1680570215289      0.1685323738498      0.16869886501783     0.068677935058297    0.068692442981517    0.081252086167438    0.081279153618954
0.01111428878464     -0.078637058672608   -0.080488409266704   0.17588029530221     0.19341777506709     -0.16374799210587    -0.16750329844245    0.16778977315808     0.16795390112846     0.16866697452166     0.16883140385462     0.068682136993389    0.068701479781199    0.081253079425509    0.081289160514145
0.0138928609808      -0.078922114644242   -0.081227926548443   0.17638450394538     0.1987651041589      -0.16354111653911    -0.16825512167732    0.16769669672023     0.16786008575225     0.16880112942883     0.16896490179609     0.068688233663042    0.068712407958805    0.081255645289706    0.081300742315585
0.01667143317696     -0.079325638791242   -0.082080355734776   0.1774078730772      0.20494614391952     -0.16338980669826    -0.16907595524386    0.13281707834707     0.13291577547069     0.13367982824993     0.13377844353912     0.068677347780184    0.068706256674642    0.081166298486078    0.081219987192401
0.01945000537312     -0.079849511731729   -0.083046511481309   0.17896919420786     0.21206576230411     -0.16329370353796    -0.16996833903583    0.097526732636884    0.097576493717825    0.098105234045081    0.098154697688694    0.068654431384876    0.068687934216643    0.081009903918109    0.081071618583297
0.02222857756928     -0.080494519359229   -0.084126043254585   0.18133907489571     0.22060306533562     -0.16325203300067    -0.1709344891649     0.16745073575837     0.16761290070767     0.16927824952952     0.16944107331525     0.06871796916681     0.06875655284791     0.08127313230623     0.081344951301152
0.02500714976544     -0.081264251123458   -0.085321597890095   0.18418587174643     0.23022267317877     -0.16326513127103    -0.171977915466      0.16737647617784     0.16753819294774     0.16942770342916     0.16959015472052     0.0687316389365      0.068775054991045    0.081282012001677    0.081362841815343
0.0277857219616      -0.082161257388736   -0.086634735109773   0.18767166315119     0.24129362764086     -0.163332858362      -0.17310175813588    0.16730668216297     0.16746792114501     0.16958160284597     0.16974363761121     0.068747203207838    0.068795451903498    0.081292466532665    0.081382307330309
0.03056429415776     -0.083189083938991   -0.088068113158523   0.19183276280572     0.25404820296576     -0.16345535710365    -0.1743096753331     0.16724132854272     0.16740203730752     0.16973998545929     0.1699015632294      0.068764661635325    0.068817740410033    0.081304493785553    0.081403344209039
0.03334286635392     -0.084352098836423   -0.089625315460535   0.19671442660729     0.26877971358399     -0.16363291578477    -0.17560566144504    0.16718039824952     0.16734053374885     0.16990286805898     0.1700639453507      0.068784012614425    0.06884192314279     0.081318096448246    0.081425953985934
0.03612143855008     -0.085655733210117   -0.091311121908009   0.20237219086654     0.28586300558079     -0.16386596639233    -0.17699411270632    0.16712387011735     0.16728340442047     0.17007026492917     0.17023078713168     0.068805257300287    0.068867997296719    0.081333271886018    0.081450135667906
0.03890001074624     -0.087106822267498   -0.093131886931232   0.2088735855772      0.30578379112204     -0.16415509825316    -0.17847987853176    0.16707175331912     0.16723062786995     0.17024218134544     0.170402119797       0.068828397462014    0.068895967932905    0.081350022636895    0.081475892816878
0.0416785829424      -0.08871406048194    -0.095096025348208   0.21630034748166     0.32918198678023     -0.16450102940235    -0.18006827092425    0.16702402670757     0.16718220406074     0.17041864123377     0.17057792916497     0.068853431175361    0.068925830146418    0.081368348130343    0.0815032204411
0.04445715513856     -0.09048863884104    -0.097214702673396   0.22475129767699     0.35691703581913     -0.16490468471388    -0.18176513542383    0.16698069695171     0.16713813212382     0.17059962940434     0.17075823289248     0.068880360572363    0.068957587991919    0.081388249195355    0.081532123130488
