wavelength_nm,observable magnitude__magnitude,observable Re__Re,observable abs_Re__abs_Re,observable Im__Im,observable abs_Im__abs_Im,observable Re_squared__Re_squared,observable magnitude_squared__magnitude_squared,Gamma 0 meV magnitude__magnitude,Gamma 0 meV Re__Re,Gamma 0 meV abs_Re__abs_Re,Gamma 0.25 meV magnitude__magnitude,Gamma 0.25 meV Re__Re,Gamma 0.25 meV abs_Re__abs_Re,Gamma 0.5 meV magnitude__magnitude,Gamma 0.5 meV Re__Re,Gamma 0.5 meV abs_Re__abs_Re,Gamma 1 meV magnitude__magnitude,Gamma 1 meV Re__Re,Gamma 1 meV abs_Re__abs_Re,Gamma 2.5 meV magnitude__magnitude,Gamma 2.5 meV Re__Re,Gamma 2.5 meV abs_Re__abs_Re,Gamma 5 meV magnitude__magnitude,Gamma 5 meV Re__Re,Gamma 5 meV abs_Re__abs_Re,Gamma 7.5 meV magnitude__magnitude,Gamma 7.5 meV Re__Re,Gamma 7.5 meV abs_Re__abs_Re,Gamma 10 meV magnitude__magnitude,Gamma 10 meV Re__Re,Gamma 10 meV abs_Re__abs_Re,full16__magnitude,electron_diagonal__magnitude,hh_diagonal__magnitude,both_diagonal__magnitude,offdiagonal_only__magnitude,electron_family__magnitude,hh_family__magnitude,production__magnitude,radial_kdk__magnitude,bare_2pi_kdk__magnitude,equal_points__magnitude,k0_only__magnitude,Simpson__magnitude,left_rectangle__magnitude,right_rectangle__magnitude,correct truncated trapezoid 0.025__magnitude,correct truncated trapezoid 0.05__magnitude,correct truncated trapezoid 0.075__magnitude,correct truncated trapezoid 0.1__magnitude,downsample existing grid stride 2__magnitude,linear stride 2__magnitude,shape_preserving_cubic stride 2__magnitude,downsample existing grid stride 3__magnitude,linear stride 3__magnitude,shape_preserving_cubic stride 3__magnitude,downsample existing grid stride 5__magnitude,linear stride 5__magnitude,shape_preserving_cubic stride 5__magnitude,independent raw grid_y_n101_k0100__magnitude,independent raw grid_y_n201_k0100__magnitude,independent raw production_y_n301_k0100__magnitude,independent raw kmax_y_n301_k0050__magnitude,independent raw kmax_y_n301_k0075__magnitude,independent raw kmax_y_n301_k0125__magnitude,independent raw isotropy_yz45_n301_k0100__magnitude,projected kp8 branch A__magnitude,projected kp8 branch B__magnitude,projected branch matrix mean__magnitude,e1 -5 meV__magnitude,e1 +5 meV__magnitude,e2 -5 meV__magnitude,e2 +5 meV__magnitude,hh1 -5 meV__magnitude,hh1 +5 meV__magnitude,hh2 -5 meV__magnitude,hh2 +5 meV__magnitude,C_m1_n1_l1 numerator -10%__magnitude,C_m1_n1_l1 numerator +10%__magnitude,C_m2_n2_l2 numerator -10%__magnitude,C_m2_n2_l2 numerator +10%__magnitude,V_m1_n1_l1 numerator -10%__magnitude,V_m1_n1_l1 numerator +10%__magnitude,global transition offset -0.1 eV__magnitude,global transition offset -0.05 eV__magnitude,global transition offset -0.02 eV__magnitude,global transition offset 0 eV__magnitude,global transition offset 0.02 eV__magnitude,global transition offset 0.05 eV__magnitude,global transition offset 0.1 eV__magnitude,global transition scale 0.9__magnitude,global transition scale 0.95__magnitude,global transition scale 1__magnitude,global transition scale 1.05__magnitude,global transition scale 1.1__magnitude,paper linear__magnitude,paper shape_preserving_cubic__magnitude
867.0,0.0868034540479324,-0.09918944610136993,0.09918944610136993,0.0013212274650655385,0.0013212274650655385,0.00983854621789657,0.007534839634651511,0.0021410072177486545,-0.0021410072177486545,0.0021410072177486545,0.04416107652399803,-0.05180566115871571,0.05180566115871571,0.04788705277036736,-0.054306305291452826,0.054306305291452826,0.054989459170081204,-0.06081727733152933,0.06081727733152933,0.0703130346611719,-0.07799931434934484,0.07799931434934484,0.0868034540479324,-0.09918944610136993,0.09918944610136993,0.09915739050234508,-0.11572868514664064,0.11572868514664064,0.10942825607783137,-0.13051732718087783,0.13051732718087783,0.0868034540479324,0.20099519249496003,0.19783467968683305,0.1097594322949199,0.1800374856385364,0.20075550261178607,0.19751602237771465,0.0868034540479324,0.08680345404793487,0.08680345404793614,0.04161105255098541,0.013069895837327056,0.08680327331770629,0.0865937065484143,0.08701301333718287,0.01486947640630656,0.03220470765312519,0.0572244617576613,0.0868034540479324,0.08680399615822164,0.08680475289079391,0.08680345626078688,0.0868050170456723,0.08680691806242026,0.0868034633206416,0.08680803584826637,0.08681382905185253,0.08680350453469059,0.08680501704566573,0.08680367983858644,0.08680345404792057,0.03220450266369674,0.05722435392842945,0.11846400007927389,0.08832979865973883,0.19764783867906058,0.19764783867905972,0.19764783867906022,0.08627026013974494,0.0872818025921979,0.08809680536727317,0.08573659213149833,0.08720030335256079,0.08636139778418246,0.08582214348752049,0.08800985666632125,0.09735716518977582,0.2013825250029313,0.0831715966119604,0.08875141757832665,0.20122551602307573,0.09676107246876725,0.11599324341328851,0.09293194342401678,0.08972362731551527,0.0868034540479324,0.08418126545421524,0.08079530888269693,0.0764593098840009,0.18727458054543852,0.10122170664404927,0.0868034540479324,0.08009243361636148,0.0774266731351471,0.0868034540479324,0.0868034540479324
868.0,0.0866210576533119,-0.09898106651337692,0.09898106651337692,0.00131354920020999,0.00131354920020999,0.009797251528125545,0.007503207628978385,0.0021365185195366667,-0.0021365185195366667,0.0021365185195366667,0.0440684907216889,-0.05169704817564655,0.05169704817564655,0.04778665357083495,-0.05419244782593818,0.05419244782593818,0.054874161329550704,-0.06068976119264578,0.06068976119264578,0.07016553732932325,-0.07783570169029168,0.07783570169029168,0.0866210576533119,-0.09898106651337692,0.09898106651337692,0.09894846142581103,-0.11548495417477592,0.11548495417477592,0.10919682196489472,-0.13024152557516167,0.13024152557516167,0.0866210576533113,0.19904733481141357,0.19586754160098666,0.10933306042071254,0.17806693206320814,0.1988073926515489,0.1955472101798574,0.0866210576533119,0.08662105765331156,0.08662105765331193,0.041521588559128776,0.013051354518514989,0.08662087683604093,0.08641149467891177,0.08683043259250393,0.014839817200333706,0.03212257086162689,0.05708263846826342,0.0866210576533119,0.08662160002491433,0.08662235420345431,0.08662105986457612,0.08662262110116982,0.08662451555303835,0.08662106691902609,0.08662564102798638,0.08663141434911154,0.08662110809796009,0.08662262110116327,0.08662128355303843,0.08662105765329838,0.0321223664932693,0.057082530771577815,0.11827097469150694,0.08814914275104424,0.1958075013018951,0.19580750130189425,0.1958075013018949,0.08609955290619013,0.08708940252326045,0.08789802320606094,0.08556940403576123,0.08700981147001968,0.08618849468210552,0.08565298353117505,0.08781320181349034,0.09583292602852282,0.19972019498127838,0.083030225082261,0.08854693182599234,0.1995664340134248,0.09524159411144743,0.11448159233300062,0.09291549185944109,0.08953074586369769,0.0866210576533119,0.08402241976357681,0.08067482070774398,0.07639535459680602,0.18416627842551428,0.10008580219637192,0.0866210576533119,0.0800135697626013,0.07742838517389478,0.0866210576533119,0.0866210576533119
869.0,0.08644104654623586,-0.0987754152760856,0.0987754152760856,0.0013055782377351794,0.0013055782377351794,0.009756582662963163,0.007472054528008513,0.002132087607242857,-0.002132087607242857,0.002132087607242857,0.04397709688415801,-0.05158983349823011,0.05158983349823011,0.04768754708252651,-0.05408005637454443,0.05408005637454443,0.05476034874477229,-0.06056388778566448,0.06056388778566448,0.07001994641685969,-0.07767420439204334,0.07767420439204334,0.08644104654623586,-0.0987754152760856,0.0987754152760856,0.09874231631364416,-0.11524447933663177,0.11524447933663177,0.1089685488109227,-0.12996950743173818,0.12996950743173818,0.08644104654623624,0.1971647567069765,0.19396662427000375,0.10891724399847841,0.17616277897571392,0.1969245898862862,0.1936446976287596,0.08644104654623586,0.08644104654623476,0.08644104654623681,0.04143230353186201,0.013031519796797305,0.08644086561749954,0.08623166168302072,0.08665024354356742,0.014809410264881716,0.03204055277530762,0.056942139781149786,0.08644104654623586,0.08644158925242232,0.08644234089144004,0.08644104875589963,0.08644261064284113,0.0864444985652909,0.0864410558049044,0.08644563208837337,0.08645138563568626,0.08644109694854152,0.08644261064283527,0.08644127258556014,0.0864410465462213,0.032040348998776495,0.05694203220474885,0.11808117787831443,0.08797073898771478,0.19402496008989478,0.19402496008989378,0.1940249600898944,0.085930649215897,0.08689985493708025,0.08770195335105556,0.08540430091308185,0.0868221035162509,0.08601747823986752,0.08548597985295457,0.0876191793615189,0.09436313921290448,0.1981119451685502,0.08288985718077742,0.08834557587796957,0.19796131345065368,0.0937764144254803,0.11325462910301834,0.09286906485463671,0.08933828980960384,0.08644104654623586,0.08386633117531166,0.08055695754095468,0.0763335606071509,0.1811777454780835,0.09890048662863134,0.08644104654623586,0.07993700095782809,0.0774319018935387,0.08644104654623586,0.08644104654623586
870.0,0.08626347417166261,-0.09857255309109565,0.09857255309109565,0.0012973538622737088,0.0012973538622737088,0.009716548222896871,0.007441386976165103,0.0021277159118896984,-0.0021277159118896984,0.0021277159118896984,0.04388692452221822,-0.05148405174531108,0.05148405174531108,0.04758976528696445,-0.053969167203850386,0.053969167203850386,0.05464805805253908,-0.06043969762093747,0.06043969762093747,0.0698763079841282,-0.07751487347634282,0.07751487347634282,0.08626347417166261,-0.09857255309109565,0.09857255309109565,0.09853900989110256,-0.11500732355677075,0.11500732355677075,0.10874348763958881,-0.12970133177357648,0.12970133177357648,0.08626347417166295,0.19534409852390064,0.19212850547648974,0.10851161736728103,0.17432159590310622,0.1951037324154959,0.19180505749282975,0.08626347417166261,0.08626347417166363,0.08626347417166234,0.041343317500121664,0.013010556192286343,0.0862632931091234,0.08605426111255751,0.08647249952854727,0.014778373959535828,0.03195875512177157,0.05680303965634507,0.08626347417166261,0.08626401727944155,0.08626476639462742,0.0862634763797195,0.0862650390990172,0.08626692053059318,0.08626348342326214,0.08626806242443427,0.08627379631592808,0.08626352453154337,0.08626503909901206,0.08626370037850063,0.08626347417164879,0.031958551909855686,0.05680293218890702,0.11789465040894931,0.0877946506025871,0.19229744958151404,0.1922974495815131,0.1922974495815137,0.08576364463173504,0.08671318161363058,0.08750863922971437,0.08524134558250297,0.08663720478901527,0.08584843949750007,0.08532119157322242,0.08742783703054295,0.09294484095422785,0.19655506990430646,0.0827506170533023,0.08814736504584428,0.19640745525856768,0.0923625772480063,0.11227876042146964,0.09279773683659381,0.08914655210997868,0.08626347417166261,0.08371299382484376,0.08044169504304977,0.07627390694307197,0.17830058040819263,0.09766413123937338,0.08626347417166261,0.07986270639502116,0.0774372125720956,0.08626347417166261,0.08626347417166261
871.0,0.08608838542670291,-0.09837253093287378,0.09837253093287378,0.001288910968192659,0.001288910968192659,0.009677154842139208,0.007411210105376554,0.002123404639735771,-0.002123404639735771,0.002123404639735771,0.04379799851136429,-0.05137973209806483,0.05137973209806483,0.04749333514164142,-0.05385981088316117,0.05385981088316117,0.0545373201314025,-0.06031722484132725,0.06031722484132725,0.06973466082598379,-0.07735775191330203,0.07735775191330203,0.08608838542670291,-0.09837253093287378,0.09837253093287378,0.0983385878922837,-0.11477353936890947,0.11477353936890947,0.10852168068160827,-0.12943704733397823,0.12943704733397823,0.08608838542670284,0.19358224591395895,0.1903500132907262,0.10811583658784513,0.17254020158323552,0.1933417038337103,0.19002511320399323,0.08608838542670291,0.08608838542670214,0.08608838542670506,0.041254736793237795,0.012988610574394486,0.08608820420988926,0.08587933796602225,0.08629724534326191,0.014746814248653253,0.03187726842882436,0.05666540243763025,0.08608838542670291,0.08608892899748975,0.08608967560557938,0.08608838763315545,0.0860899513519586,0.08609182633391947,0.08608839467123934,0.08609297688864156,0.0860986912505014,0.08608843574421259,0.08608995135195244,0.08608861182664419,0.08608838542668945,0.03187706575615071,0.056665295068670435,0.11771142524775066,0.08762093155072913,0.19062239317096624,0.19062239317096535,0.19062239317096577,0.0855986221675926,0.08652939860284313,0.08731811612765024,0.08508059192361225,0.08645513462101088,0.08568145726885489,0.08515866912405899,0.08723921409829172,0.091575288492652,0.19504705897571914,0.08261261524063644,0.08795230882336107,0.1949023553147383,0.09099734689652968,0.11143779772342186,0.09270576772238719,0.0889557877409845,0.08608838542670291,0.0835623996463849,0.08032900884823191,0.07621637302581849,0.17552714539511705,0.09638987163260011,0.08608838542670291,0.07979066550786439,0.07744430676698061,0.08608838542670291,0.08608838542670291
872.0,0.08591581763284621,-0.09817539115509867,0.09817539115509867,0.001280280596902704,0.001280280596902704,0.009638407428456626,0.007381527719520489,0.0021191547982328984,-0.0021191547982328984,0.0021191547982328984,0.04371033962706855,-0.05127689892795021,0.05127689892795021,0.04739827916014005,-0.05375201294236699,0.05375201294236699,0.0544281607662682,-0.06019649795712045,0.06019649795712045,0.06959503730770747,-0.07720287554777029,0.07720287554777029,0.08591581763284621,-0.09817539115509867,0.09817539115509867,0.09814108806228461,-0.11454317007393694,0.11454317007393694,0.10830316232491205,-0.12917669366782727,0.12917669366782727,0.08591581763284582,0.1918763067364,0.1886282024817344,0.10772957759852282,0.17081564063746663,0.19163561011031757,0.18830191523405845,0.08591581763284621,0.0859158176328434,0.0859158176328448,0.04116665560706139,0.012965814267156248,0.08591563624295155,0.08570692966125575,0.08612451821291209,0.014714826103928602,0.031796173243546916,0.05652928391637271,0.08591581763284621,0.08591636172304304,0.0859171058416805,0.08591581983769771,0.08591738470983795,0.08591925328582044,0.085915826870342,0.08592041276249361,0.08592610772810416,0.08591586790815535,0.0859173847098311,0.08591604424938483,0.08591581763283139,0.031795971086399,0.05652917663616066,0.11753152846202664,0.08744962754656398,0.188997386290635,0.18899738629063417,0.18899738629063478,0.08543565372686787,0.08634851688868572,0.08713041213861102,0.08492208587142629,0.08627590706331245,0.08551659955148348,0.08499845522299426,0.08705334237602912,0.09025193907867704,0.1935855792959544,0.08247595011581613,0.08776041160737184,0.19344368617592841,0.08967818720166867,0.11064387705311775,0.09259669831725653,0.08876621878504785,0.08591581763284621,0.08341453863104138,0.08021887460707794,0.07616093866667789,0.17285047264554906,0.09512981154014573,0.08591581763284621,0.07972085798072283,0.07745317431168297,0.08591581763284621,0.08591581763284621
873.0,0.08574580139080465,-0.09798116846344672,0.09798116846344672,0.0012714903995026128,0.0012714903995026128,0.009600309373462325,0.007352342456151317,0.0021149672187713176,-0.0021149672187713176,0.0021149672187713176,0.043623965013842615,-0.05117557234696355,0.05117557234696355,0.04730461592048379,-0.05364579444841546,0.05364579444841546,0.05432060123083686,-0.06007754049009417,0.06007754049009417,0.06945746409812907,-0.07705027391178675,0.07705027391178675,0.08574580139080465,-0.09798116846344672,0.09798116846344672,0.09794654104249179,-0.11431625076295497,0.11431625076295497,0.10808795996009575,-0.1289203021405788,0.1289203021405788,0.08574580139080465,0.19022359060588895,0.18696033363523032,0.10735253457309947,0.16914516290522472,0.18998275912146123,0.18663272018183408,0.08574580139080465,0.08574580139080548,0.08574580139080344,0.04107915737164804,0.0129422848696759,0.08574561981053044,0.08553706689071858,0.08595434864655667,0.014682494727993546,0.03171554120395118,0.056394732267552664,0.08574580139080465,0.08574634605233299,0.08574708769994974,0.08574580359406771,0.08574736976143917,0.08574923197715528,0.08574581062131115,0.08575040061084226,0.08575607631985575,0.08574585162420026,0.0857473697614344,0.0857460282455745,0.0857458013907888,0.03171533954011251,0.056394625067032085,0.11735498001991375,0.08728077697679802,0.1874201814391564,0.18742018143915554,0.18742018143915593,0.08527480135972582,0.08617054297554869,0.08694554899873508,0.08476586629210556,0.08609953148924078,0.08535392475832182,0.0848405857296905,0.08687024706612544,0.08897243137774262,0.19216845867984986,0.08234070915185532,0.08757167332959245,0.19202928089539092,0.08840274295716434,0.10985470715260393,0.09247346643319405,0.08857803874183721,0.08574580139080465,0.08326939905769606,0.08011126802488414,0.07610758406355955,0.1702641843896253,0.09401193791436864,0.08574580139080465,0.07965326375733982,0.07746380531245027,0.08574580139080465,0.08574580139080465
874.0,0.08557836133395687,-0.09778989077300378,0.09778989077300378,0.0012625650364794245,0.0012625650364794245,0.009562862737396009,0.007323655928605286,0.0021108425766607395,-0.0021108425766607395,0.0021108425766607395,0.043538888597300235,-0.05107576869102777,0.05107576869102777,0.047212360511728405,-0.053541172511748766,0.053541172511748766,0.05421465879933506,-0.05996037153939117,0.05996037153939117,0.0693219628141462,-0.07689997093884367,0.07689997093884367,0.08557836133395687,-0.09778989077300378,0.09778989077300378,0.09775497115416355,-0.11409280922284855,0.11409280922284855,0.10787609473364963,-0.12866789680956425,0.12866789680956425,0.08557836133395706,0.18862159073450102,0.18534385461479547,0.10698441845402479,0.16752620508425398,0.18838064247780326,0.18501497220681418,0.08557836133395687,0.0855783613339578,0.08557836133395748,0.040992315947352496,0.012918127834974166,0.08557817954734098,0.085369774375264,0.08578676119016891,0.014649896624720425,0.031635435983307376,0.05626178887525754,0.08557836133395687,0.08557890661468945,0.08557964581041803,0.08557836353564936,0.08557993112939914,0.08558178703237236,0.08557837055753727,0.08558296503481194,0.08558862163235774,0.08557841152581473,0.08557993112939336,0.08557858844689978,0.08557836133394385,0.03163523479192873,0.05626168174598732,0.11718179449313061,0.08711441170586896,0.18588867481553958,0.18588867481553867,0.18588867481553922,0.08511611836508333,0.08599547940705798,0.08676354282090057,0.08461196575563411,0.08592601312896077,0.08519348279674925,0.08468509040147054,0.08668994751734595,0.08773456897129256,0.19079367143559253,0.08220697004286887,0.08738609001141907,0.19065711865147156,0.08716882346128149,0.10905383384479525,0.09233851468566259,0.08839141619795698,0.08557836133395687,0.08312696769973438,0.0800061648959047,0.07605628979736637,0.16776242386216544,0.09323003087315826,0.08557836133395687,0.07958786304833243,0.07747619014502438,0.08557836133395687,0.08557836133395687
875.0,0.08541351679372536,-0.09760157996547295,0.09760157996547295,0.0012535265241292426,0.0012535265241292426,0.00952606841175661,0.007295468851072004,0.0021067814087261803,-0.0021067814087261803,0.0021067814087261803,0.043455121447029524,-0.050977500945676,0.050977500945676,0.04712152492724968,-0.05343816073229391,0.05343816073229391,0.054110347197203396,-0.059845006279893656,0.059845006279893656,0.06918855058873245,-0.07675198559336162,0.07675198559336162,0.08541351679372536,-0.09760157996547295,0.09760157996547295,0.09756639709315923,-0.11387286673922643,0.11387286673922643,0.10766758221982055,-0.12841949521025695,0.12841949521025695,0.08541351679372548,0.18706796776626355,0.1837763840582305,0.10662495563843254,0.16595637437478575,0.18682691934641144,0.18344628650097244,0.08541351679372536,0.08541351679372587,0.08541351679372576,0.04090619667363411,0.012893437843248846,0.08541333478601794,0.08520507152984791,0.08562177509170117,0.014617100537812974,0.03155591412420445,0.0561304890623102,0.08541351679372536,0.08541406273790406,0.08541479950147032,0.08541351899386475,0.08541508813547434,0.08541693777480036,0.08541352601046025,0.08541812533679316,0.08542376297274708,0.08541356694451036,0.08541508813546891,0.08541374418327231,0.08541351679371235,0.03155571338567495,0.05613038199639772,0.11701198167730432,0.08695055778810533,0.18440089435541904,0.1844008943554182,0.18440089435541873,0.08495965025889361,0.08582332522579955,0.08658440474234365,0.08446041121899037,0.08575535354350619,0.08503531601627852,0.08453199356101837,0.08651245789137058,0.08653630567791686,0.18945932553393807,0.08207480169767084,0.08720365425201777,0.18932531194968083,0.08597438787388494,0.10823572124639608,0.09219388196621087,0.08820649796396567,0.08541351679372536,0.08298723001032843,0.07990354113387456,0.07600703682818732,0.16533979519494854,0.09288823754956352,0.08541351679372536,0.07952463633761708,0.0774903194514183,0.08541351679372536,0.08541351679372536
876.0,0.08525128238845565,-0.09741625255934058,0.09741625255934058,0.0012443945357128732,0.0012443945357128732,0.009489926262705228,0.007267781148876208,0.002102784128837488,-0.002102784128837488,0.002102784128837488,0.04337267209685945,-0.05088077912175475,0.05088077912175475,0.04703211841185712,-0.05333676959309169,0.05333676959309169,0.05400767699889848,-0.05973145640211577,0.05973145640211577,0.06905724057256461,-0.07660633242660282,0.07660633242660282,0.08525128238845565,-0.09741625255934058,0.09741625255934058,0.09738083254699184,-0.11365643880963708,0.11365643880963708,0.10746243302061946,-0.12817510905859006,0.12817510905859006,0.08525128238845556,0.18556053534790437,0.1822556966471882,0.10627388679786218,0.1644334338708756,0.18531940201022296,0.18192443453639529,0.08525128238845565,0.08525128238845471,0.08525128238845567,0.04082085729095875,0.012868299999621859,0.08525110014600006,0.0850429730527007,0.08545940488968558,0.014584168275895565,0.031477025776785274,0.056000862736492005,0.08525128238845565,0.08525182903704723,0.08525256338868903,0.08525128458706462,0.08525285538929264,0.08525469881542073,0.0852512915984428,0.08525589610895334,0.08526151493727796,0.08525133249870281,0.08525285538928756,0.08525151007167246,0.08525128238844197,0.031476825472621275,0.05600075572655027,0.11684554714050797,0.08678923609871889,0.18295498899526144,0.18295498899526072,0.1829549889952612,0.08480543562711797,0.08565407638141602,0.0864081414969964,0.08431122463152242,0.08558755104584892,0.08487946004302441,0.08438131468773108,0.08633778775215985,0.08537573245955167,0.18816365115232483,0.08194426512242313,0.08702435565854383,0.18803209519611194,0.08481753215473017,0.10739872134652453,0.0920412782291128,0.0880234117666123,0.08525128238845565,0.08285017028863025,0.07980337279920069,0.07595980649132698,0.16299131045763696,0.09287665566894783,0.08525128238845565,0.0794635643878637,0.07750618413674082,0.08525128238845565,0.08525128238845565
877.0,0.08509166854553116,-0.09723392030407528,0.09723392030407528,0.0012351866640131204,0.0012351866640131204,0.009454435257699262,0.007240592055862537,0.002098851041644346,-0.002098851041644346,0.002098851041644346,0.04329154682811591,-0.05078561058771031,0.05078561058771031,0.04694414776880302,-0.05323700680844652,0.05323700680844652,0.05390665597976812,-0.05961973050131,0.05961973050131,0.06892804237794732,-0.07646302206863904,0.07646302206863904,0.08509166854553116,-0.09723392030407528,0.09723392030407528,0.09719828674374184,-0.11344353577807109,0.11344353577807109,0.10726065330227297,-0.12793474487900436,0.12793474487900436,0.085091668545531,0.1840972472170634,0.18077970992662168,0.10593096581522744,0.16295528947973034,0.18385604294617336,0.1804473308649761,0.08509166854553116,0.08509166854553095,0.0850916685455314,0.04073634875308553,0.012842790881566825,0.08509148605566007,0.08488348944769743,0.08529966093508222,0.014551155439504877,0.031398815353528786,0.05587293496403596,0.08509166854553116,0.0850922159365453,0.08509294789694555,0.08509167074263765,0.0850932433103674,0.08509508057490975,0.08509167774887663,0.08509628775503375,0.08510188793320368,0.08509171861585026,0.08509324331036129,0.08509189653825346,0.08509166854551681,0.03139861546628351,0.05587282800312862,0.11668249270935074,0.08663046289388472,0.18154921901523782,0.18154921901523713,0.1815492190152377,0.08465350687879018,0.08548772609336354,0.08623475592217981,0.08416442347237439,0.08542260107542173,0.08472594451603847,0.08423306894245844,0.08616594258806629,0.08425106571239283,0.18690499042085068,0.08181541420629519,0.08684818122593713,0.1867758144696195,0.08369647738310941,0.10654216296926497,0.09188214468697999,0.08784226856805145,0.08509166854553116,0.08271577182896593,0.07970563612312316,0.07591458049320443,0.1607123423283306,0.09300824507287786,0.08509166854553116,0.07940462824506636,0.07752377536605733,0.08509166854553116,0.08509166854553116
878.0,0.08493468196514499,-0.09705459070794024,0.09705459070794024,0.0012259186508674772,0.0012259186508674772,0.009419593577485801,0.007213900200520325,0.0020949823547479858,-0.0020949823547479858,0.0020949823547479858,0.04321174992064022,-0.05069200036405746,0.05069200036405746,0.04685761763185533,-0.053138877632458885,0.053138877632458885,0.05380728942790268,-0.05950983442231509,0.05950983442231509,0.06880096247245916,-0.07632206166460187,0.07632206166460187,0.08493468196514499,-0.09705459070794024,0.09705459070794024,0.09701876494110012,-0.1132341634002972,0.1132341634002972,0.10706224527536028,-0.12769840456667056,0.12769840456667056,0.08493468196514424,0.1826761856206665,0.1793464724826969,0.10559595882496726,0.16151997818123362,0.18243492323453794,0.1790130212785524,0.08493468196514499,0.08493468196514357,0.0849346819651442,0.04065271594435765,0.01281697945721561,0.08493449921607671,0.08472662748835515,0.08514254985482392,0.014518112063081243,0.03132132211116917,0.05574672647951081,0.08493468196514499,0.08493523013391553,0.08493595972413208,0.08493468416077819,0.08493625859176746,0.08493808974732465,0.08493469116197104,0.08493930695384659,0.08494488864231967,0.08493473199620237,0.08493625859176171,0.08493491028209227,0.08493468196513065,0.03132112262433532,0.055746619561111724,0.11652281690034426,0.08647425030886384,0.1801819473323311,0.18018194733233014,0.18018194733233084,0.08450389091236724,0.08532426517382337,0.08606424740794572,0.08402002122850645,0.0852604965317683,0.08457479373858533,0.08408726763399421,0.08599692427513811,0.08316063677099464,0.18568178822196627,0.08168829642222085,0.08667511567273041,0.18555491834499915,0.0826095592877368,0.10566518289104723,0.09171770200466955,0.08766316457073853,0.08493468196514499,0.08258401705486382,0.0796103075291468,0.07587134090714318,0.15849858105958128,0.09316134576552881,0.08493468196514499,0.07934780924231363,0.07754308456131971,0.08493468196514499,0.08493468196514499
879.0,0.08478032603290452,-0.09687826750758377,0.09687826750758377,0.0012166045883518785,0.0012166045883518785,0.009385398715270964,0.0071877036822455866,0.002091178189507309,-0.002091178189507309,0.002091178189507309,0.043133283875645,-0.050599951384810576,0.050599951384810576,0.046772530706848545,-0.05304238513294533,0.05304238513294533,0.05370958042101948,-0.05940177156573746,0.05940177156573746,0.06867600452859868,-0.07618345526217232,0.07618345526217232,0.08478032603290452,-0.09687826750758377,0.09687826750758377,0.09684226886268113,-0.11302832334827644,0.11302832334827644,0.10686720762501396,-0.12746608589132952,0.12746608589132952,0.08478032603290392,0.18129555090255403,0.17795415331479983,0.10526864334423398,0.16012565746627255,0.18105424213845328,0.17761967216488217,0.08478032603290452,0.08478032603290293,0.08478032603290374,0.04056999831447588,0.012790927892416494,0.08478014301366832,0.08457239063065104,0.08498807496420567,0.014485083183093602,0.031244580668789018,0.05562225413994914,0.08478032603290452,0.08478087501234938,0.08478160225374694,0.08478032822709446,0.08478190461265074,0.08478372971266149,0.08478033522334191,0.08478495707163951,0.08479052043338156,0.08478037602542195,0.08478190461264534,0.08478055468778796,0.08478032603289161,0.031244381566726903,0.055622147257912195,0.1163665153034263,0.0863206068016982,0.17885163163285728,0.17885163163285642,0.1788516316328568,0.08435660970654138,0.08516368231552635,0.08589661229618703,0.08387802782059164,0.08510122807211541,0.08442602725528352,0.08394391863448776,0.08583073148889506,0.0821028824783112,0.18449258391656828,0.08156295345306114,0.0865051417383515,0.18436794964018094,0.08155521883998591,0.10476624469917616,0.09154898888569266,0.08748618295640391,0.08478032603290452,0.08245488763951422,0.07951736365200633,0.07583007016906967,0.15634599454177844,0.09328470897227666,0.08478032603290452,0.07929308900284007,0.07756410339832998,0.08478032603290452,0.08478032603290452
