wavelength_nm,consistent scalar Abrupt reference production,consistent scalar Abrupt reference k0_only,consistent scalar Linear 0.2 nm production,consistent scalar Linear 0.2 nm k0_only,consistent scalar Linear 0.4 nm production,consistent scalar Linear 0.4 nm k0_only,consistent scalar Linear 0.7 nm production,consistent scalar Linear 0.7 nm k0_only,consistent scalar Linear 1.0 nm production,consistent scalar Linear 1.0 nm k0_only,consistent scalar Linear 1.4 nm production,consistent scalar Linear 1.4 nm k0_only,consistent scalar Asymmetric inner grading A production,consistent scalar Asymmetric inner grading A k0_only,consistent scalar Asymmetric inner grading B production,consistent scalar Asymmetric inner grading B k0_only,consistent scalar Inner interfaces graded only production,consistent scalar Inner interfaces graded only k0_only,consistent scalar Outer interfaces graded only production,consistent scalar Outer interfaces graded only k0_only,consistent scalar Fermi-like 0.7 nm production,consistent scalar Fermi-like 0.7 nm k0_only,consistent scalar erf 0.7 nm production,consistent scalar erf 0.7 nm k0_only,consistent scalar Cosine 0.7 nm production,consistent scalar Cosine 0.7 nm k0_only,raw unanchored production labels frozen matrices,pureHH alternative branch A k0_only,pureHH alternative branch A production,pureHH alternative branch B k0_only,pureHH alternative branch B production
423.0,0.01151614693768829,0.0007153826513341111,0.011551484234025229,0.0007202274417393125,0.011592262975997263,0.0007189767462999282,0.011681097570125492,0.0007250197314182966,0.011798268727697235,0.0007302347060791721,0.011995889428476028,0.0007366884658847395,0.01158683166150201,0.0007187948179418292,0.011581978657379357,0.00072334880987906,0.0116011992601618,0.0007196239459219194,0.011598910657108068,0.0007185646745158575,0.0115966474335777,0.0007188113627706964,0.011625429793417285,0.0007226078470893452,0.011627184170793104,0.0007207110829777217,0.00632144244862833,0.0007998990798044502,0.007261286104545638,0.0007998990798025889,0.007551009717478428
424.0,0.011625849947841308,0.0007215890199015729,0.011661657190094214,0.0007264824091982761,0.011703022074664123,0.0007252305211373145,0.011793116207308154,0.0007313462089529669,0.011911940542596715,0.0007366325349623866,0.012112329990100668,0.0007431846070136492,0.011697633381519624,0.0007250516883184044,0.011692505648651479,0.0007296339796675008,0.011712092902194488,0.0007258857767495873,0.011709758293052954,0.0007248160924512228,0.011707462228731407,0.0007250643755966282,0.011736655106376332,0.0007289005405156525,0.011738443299357058,0.0007269880928010522,0.006380559309588576,0.0008070825153459756,0.007330314424450153,0.0008070825153440991,0.007623266653908722
425.0,0.011736647789566847,0.0007278482899358849,0.011772931810438814,0.0007327907855341336,0.011814891864856143,0.0007315378317179277,0.011906264784986046,0.0007377271309320214,0.012026767559462075,0.0007430857917129945,0.012229968052917472,0.0007497376297207519,0.011809547696846065,0.0007313621857236838,0.011804138881129822,0.0007359728608696014,0.011824099358221008,0.0007322012460730122,0.011821717908721078,0.0007311210433205368,0.01181938849535227,0.0007313709272234622,0.011848998185836438,0.000735247206900846,0.011850820808064539,0.0007333189528985727,0.006440246949753823,0.0008143307892713567,0.0074000272043774845,0.000814330789269464,0.007696247908260515
426.0,0.0118485538217964,0.0007341609831694765,0.01188532157058563,0.0007391530986942447,0.011927885981535467,0.0007378992090215463,0.012020557277401428,0.0007441630410797151,0.012142764199718001,0.0007495950347275492,0.012348818791864141,0.0007563481150508054,0.011922588287768578,0.0007377268428540778,0.011916891902889434,0.00074236598501894,0.01193723230088727,0.0007385708863181423,0.011934803161035887,0.0007374800582997904,0.011932439881398985,0.0007377315487854329,0.011962472790812837,0.0007416483829127643,0.01196433046773,0.0007397041988720188,0.0065005120055879415,0.0008216445910248209,0.007470432680222204,0.0008216445910229103,0.007769962322298972
427.0,0.01196158161361975,0.0007405276278014054,0.011998840158609475,0.0007455698831856089,0.012042018275546105,0.0007443151906486502,0.012136007881781567,0.0007506544899493441,0.012259945117201883,0.0007561608294808692,0.012468897630337416,0.0007630166515227497,0.012036769051522834,0.0007441461990583089,0.0120307784759853,0.0007488138902614047,0.012051505619505375,0.0007449952365551145,0.012049027923251918,0.0007438936751910554,0.012046630250974853,0.0007441467780410474,0.012077092898788644,0.000748104611928715,0.012078986267894902,0.0007461443730212899,0.006561361211951089,0.0008290246193131069,0.0075415392145835826,0.0008290246193111807,0.007844418876012555
428.0,0.012075744948427752,0.0007469487585960327,0.012113501479335214,0.0007520416801751771,0.012157302817897973,0.0007507863209220821,0.012252631022799746,0.0007572020350288464,0.012378325202859296,0.0007627837486364916,0.012590220245295011,0.0007697438352481617,0.012152104106605329,0.0007506208004396673,0.0121458125806882,0.0007553171214564803,0.0121669334243571,0.0007514748426003205,0.012164406289249514,0.0007503624385242499,0.012161973688618873,0.0007506171594748025,0.01219287271006423,0.0007546164441387328,0.0121948024211824,0.000752640024447587,0.0066228014039108945,0.0008364715822590241,0.007613355299188724,0.000836471582257083,0.007919626690302689
429.0,0.012191057828155336,0.0007534249169834883,0.012229319658640247,0.00075856903759206,0.012273753904154507,0.0007573131509905326,0.012370441357142737,0.0007638062408484025,0.012497919589556362,0.0007694643721592401,0.012712802572485785,0.0007765302700519399,0.012268607797188831,0.0007571511999602046,0.012262008419822418,0.0007618762302803644,0.01228353005110079,0.0007580102571203762,0.01228095257793362,0.0007568868996607644,0.01227848450369873,0.0007571432444007584,0.012309826652209217,0.0007611844366507861,0.012311793367757066,0.0007591917091584362,0.006684839518593451,0.0008439861975580351,0.007685889557371411,0.0008439861975560774,0.00799559502973563
430.0,0.012307534477625786,0.0007599566511619656,0.012346309047860634,0.0007651525102315229,0.012391386058925492,0.0007638962389339478,0.012489453778192331,0.0007704676790899451,0.012618743657008132,0.0007762032874298878,0.012836660811809363,0.0007833765675952411,0.012386294697646691,0.0007637379575467682,0.012379380423208523,0.0007684917753309926,0.012401310065285644,0.000764602039737977,0.012398681337738554,0.0007634676168989921,0.012396177234911305,0.0007637255910680431,0.012427969384624104,0.0007678091535978506,0.012429973779893027,0.0007657999901746619,0.006747482597076181,0.000851569192637969,0.007759150746608576,0.0008515691926359966,0.008072333305359981
431.0,0.01242518934900008,0.0007665445162019332,0.012464484228303771,0.0007717926598609837,0.012510214040470554,0.0007705361498708932,0.012609683420818413,0.0007771869286987865,0.012740813036831484,0.000783001089361975,0.012961811432811138,0.000790283347500803,0.012505179617184406,0.0007703816401990391,0.01249794325221315,0.0007751643222349947,0.012520288266974619,0.0007712507571397402,0.012517607351242865,0.0007701051555818431,0.012515066654892477,0.0007703647647682789,0.012547315803212836,0.0007744911662470613,0.012549358566653726,0.0007724654376393401,0.006810737786322115,0.0008592213048219409,0.007833147761115463,0.0008592213048199487,0.008149851077590226
432.0,0.012544037126333406,0.0007731890741522062,0.012583860015871449,0.0007784900553279303,0.012630252845413373,0.0007772334560678783,0.012731145666292722,0.0007839645759972797,0.012864143617721662,0.000789858380520818,0.013088271180316758,0.0007972512374806775,0.012625277604586989,0.0007770828220995874,0.01261771180441023,0.0007818944437566316,0.01264047969548153,0.0007779569831860083,0.012637745639896366,0.0007768000882062075,0.01263516777493895,0.0007770613379450277,0.01266788104516873,0.0007812310531107961,0.012669962878685518,0.000779188628928783,0.006874612341158309,0.0008669432814945149,0.007907889634501428,0.0008669432814925083,0.008228158059159045
433.0,0.012664092730244592,0.0007798908941480338,0.012704451465794336,0.0007852452726698073,0.012751517713572774,0.0007839887370507543,0.012853856147322583,0.000790801214800643,0.012988751550759394,0.0007967757712447854,0.013216057080208898,0.0008042808734663644,0.012746603953081595,0.0007838420847259679,0.012738701218355448,0.0007886827199087579,0.01276189963422345,0.0007847212990227415,0.012759111468862883,0.0007835529945344882,0.012756495849846037,0.0007838158903052499,0.012789680493879105,0.0007880294000599258,0.01279180211312969,0.000785970148765592,0.006939113626297889,0.0008747358802712275,0.007983385542487615,0.0008747358802692021,0.008307264118139927
434.0,0.012785371322696693,0.0007866505525211628,0.012826273877484373,0.0007920588952260128,0.012874024132911601,0.0007908025797181568,0.012977830753209343,0.0007976974465349381,0.013114653254850303,0.0008037538797688725,0.013345186445351471,0.0008113728997414863,0.012869174205320178,0.000790660016964872,0.012860926878478616,0.0007955297380658396,0.01288456361569315,0.0007915442931954587,0.012881720351983357,0.0007903644617081911,0.012879066382865078,0.000790629008932847,0.012912729783951103,0.0007948868004390917,0.012914891918656335,0.0007928105893338095,0.0070042491184088215,0.0008825998691715251,0.008059644805689034,0.0008825998691694827,0.008387179281042195
435.0,0.01290788831189813,0.0007934686329119397,0.012949342799505291,0.0007989315137519143,0.012997787844609053,0.0007976755784570876,0.013103085635136482,0.0008046538803572746,0.013241865422301467,0.000810793332350599,0.013475676881665632,0.0008185279690770369,0.012993004158485748,0.0007975372152284774,0.012984404420096787,0.0008024360930790748,0.013008487426554223,0.0007984265617653327,0.013005588056860515,0.0007972350843636647,0.013002895130782392,0.0007975012884043426,0.013037044806361453,0.0008018038551842036,0.013039248200621419,0.0007997105503962541,0.0070700264082286515,0.0008905360267952114,0.008136676892461728,0.0008905360267931497,0.0084679137359804
436.0,0.013031659357322577,0.0008003457263835362,0.01307367403466675,0.0008058637265350449,0.013122824848258325,0.0008046083352606481,0.013229637211589667,0.0008116711332782923,0.013370405024539678,0.0008178947633983676,0.013607546294362853,0.0008257467428692344,0.013118109869525326,0.000804474283572931,0.013109149734550919,0.0008094023873936983,0.01313368711286335,0.0008053687084274689,0.013130730610070576,0.0008041654647499871,0.013127998109125787,0.0008044333309067085,0.0131626417137346,0.000808781172942147,0.013164887126354805,0.0008066706394140548,0.007136453202727717,0.000898545142502472,0.008214491421817622,0.0008985451425003953,0.008549477835920272
437.0,0.013156700374853569,0.0008072824315382681,0.013199283645244246,0.0008128561395134466,0.013249151407193915,0.0008116014598480048,0.013357502173912463,0.0008187498302869751,0.01350028931797436,0.0008250588156022097,0.013740812894337838,0.0008330298912800306,0.01324450766051437,0.000811471833819121,0.013235178974470255,0.0008164292311684507,0.013260178985422595,0.0008123713446313882,0.013257164302504976,0.0008111562128490905,0.013254391597499625,0.0008114257463574444,0.0132895369257532,0.0008158193701927117,0.013291825130578024,0.0008136914716684364,0.00720353732732219,0.0009066280165975747,0.008293098166408965,0.0009066280165954814,0.008631882102003125
438.0,0.01328302754205835,0.0008142793546361227,0.013326187958331006,0.0008199093663962581,0.013376784053952767,0.0008186555697866239,0.013486697492003605,0.0008258906044778208,0.01363153585001026,0.0008322861400671014,0.013875495204728775,0.0008403780933804051,0.013372214124154505,0.0008185304856756652,0.013362508559169794,0.0008235172423973346,0.013387979625265615,0.0008194350897038154,0.01338490569484529,0.0008182079464981538,0.013382092145054775,0.0008184791525268878,0.013417747134705147,0.0008229190713728717,0.013420078920960423,0.0008207736703848053,0.007271286728136733,0.0009147854605163327,0.008372507055583461,0.0009147854605142234,0.008715137226951603
439.0,0.013410657303591792,0.0008213371097155213,0.013454403571321879,0.0008270240287865819,0.013505739595872495,0.0008257712906167967,0.013617240420157675,0.0008330940971804382,0.01376416246521503,0.0008395773964488157,0.014011612067647639,0.0008477920372964615,0.013501246129411759,0.0008256508668642917,0.013491155180181173,0.0008306670470336248,0.013517105889283051,0.0008265605709737757,0.013513971623177329,0.0008253212915143029,0.013511116576095389,0.0008255941751628655,0.013547289311168999,0.000830080909003389,0.013549665483813804,0.0008279178668592305,0.007339709474320894,0.0009230182970174147,0.008452728178513237,0.0009230182970152849,0.008799254078558184
440.0,0.013539606376737501,0.0008284563187163391,0.01358394735753668,0.0008342007563066394,0.013636035120831584,0.0008329492559785524,0.013749148503055827,0.0008403609580916418,0.013898187311644732,0.0008469332530924071,0.01414918265108755,0.0008552724203583389,0.01363162082729539,0.000832833613247568,0.01362113580692464,0.0008378792791162954,0.013647574915989254,0.0008337484239000683,0.01364437920474596,0.0008324968818216762,0.013641481995827718,0.0008327714481176996,0.013678180709845467,0.0008373055238178437,0.013680602089933809,0.000835124700587276,0.0074088137604174905,0.0009313273603775656,0.008533771787398808,0.0009313273603754169,0.008884243703259792
441.0,0.013669891757087915,0.0008356376116052819,0.013714836471985792,0.0008414401867253584,0.013767688003135044,0.0008401901077409808,0.013882439581909127,0.000847691845410071,0.014033628847334258,0.0008543543871733927,0.014288226456012522,0.0008628199492521272,0.013763355656785313,0.0008400793689590918,0.013752467692523834,0.0008451545808987862,0.013779404131436208,0.0008409992922011946,0.013776145843857524,0.0008397353595809538,0.013773205796255681,0.0008400116134776463,0.013810438875536228,0.0008445935648941518,0.013812906300587464,0.0008423948193953534,0.007478607908786728,0.0009397134965909395,0.008615648300750636,0.0009397134965887735,0.008970117329799979
442.0,0.013801530724368183,0.0008428816265036098,0.013847088357281387,0.0008487429660883427,0.013900715909549822,0.0008474944961340286,0.014017131800760278,0.0008550874259734217,0.014170505846955292,0.0008618414848416538,0.014428763323633678,0.000870435340174724,0.01389646835091053,0.000847388786536134,0.013885168379769252,0.0008524936029802446,0.013912611255278595,0.0008483138279877406,0.013909289237930765,0.0008470373753213029,0.013906305662225659,0.0008473153216948146,0.013944081649276175,0.0008519456897885726,0.013946595973655914,0.0008497288795745416,0.007549100372086837,0.000948177563572467,0.008698368306750342,0.0009481775635702874,0.009056886372982253
