x[nm]                    E_11_real[eV]            Psi_11_so1_real[nm^-1/2] E_11_imag[eV]            Psi_11_so1_imag[nm^-1/2]
7.1142317671146          2.9525116792099          2.9515861279762          2.9525116792099          2.9537624501269
7.260978922993           2.9525116792099          2.9676748040241          2.9525116792099          2.9320205439394
7.4003918486039          2.9525116792099          2.9639936396892          2.9525116792099          2.9369951937733
7.532837099151           2.9525116792099          2.9638813885028          2.9525116792099          2.9371468877199
7.6586629098899          2.9525116792099          2.9636091052993          2.9525116792099          2.9375148456457
7.7782001117354          2.9525116792099          2.963562060409           2.9525116792099          2.9375784211437
7.891763001107           2.9525116792099          2.9636565521328          2.9525116792099          2.9374507269699
7.9996501663019          2.9525116792099          2.9638684941179          2.9525116792099          2.9371643129266
8.1021452725658          2.9525116792099          2.9641782597323          2.9525116792099          2.9367457020411
8.1995178079279          2.9525116792099          2.9645708815739          2.9525116792099          2.9362151209528
8.2920237917592          2.9525116792099          2.9650342764494          2.9525116792099          2.9355888986407
8.3799064479186          2.9525116792099          2.9655582781454          2.9525116792099          2.9348807735171
8.4633968442558          2.9525116792099          2.9661339753651          2.9525116792099          2.9341027881251
8.5427145001525          2.9525116792099          2.9667529622023          2.9525116792099          2.9332663020334
8.6180679636999          2.9525116792099          2.9674055592144          2.9525116792099          2.9323843958423
8.6896553600291          2.9525116792099          2.9681050119126          2.9525116792099          2.9314391698397
8.7576649122373          2.9525116792099          2.9687938085186          2.9525116792099          2.9305083442612
8.8222754362784          2.9525116792099          2.9694415072862          2.9525116792099          2.9296330574569
8.8836568111193          2.9525116792099          2.9700411570256          2.9525116792099          2.9288227031219
8.9419704253995          2.9525116792099          2.9705905792417          2.9525116792099          2.9280802252298
8.9973696017656          2.9525116792099          2.9710890450384          2.9525116792099          2.9274066087957
9.05                     2.9525116792099          2.9715365731113          2.9525116792099          2.9268018285547
9.1                      2.9525116792099          2.9719337716115          2.9525116792099          2.9262650626639
9.15                     2.9525116792099          2.9722996322121          2.9525116792099          2.9257706461668
9.2                      2.9525116792099          2.9726296155844          2.9525116792099          2.9253247134187
