x[nm]                   E_11_real[eV]           Psi_11_s1_real[nm^-1/2] E_11_imag[eV]           Psi_11_s1_imag[nm^-1/2]
7.1142317671146         2.9525116792099         2.9518538090057         2.9525116792099         2.9525116792099
7.260978922993          2.9525116792099         2.9657684764759         2.9525116792099         2.9525116792099
7.4003918486039         2.9525116792099         2.9595332000075         2.9525116792099         2.9525116792099
7.532837099151          2.9525116792099         2.9568285452187         2.9525116792099         2.9525116792099
7.6586629098899         2.9525116792099         2.9539177627738         2.9525116792099         2.9525116792099
7.7782001117354         2.9525116792099         2.9512082887433         2.9525116792099         2.9525116792099
7.891763001107          2.9525116792099         2.9486157078697         2.9525116792099         2.9525116792099
7.9996501663019         2.9525116792099         2.946112466796          2.9525116792099         2.9525116792099
8.1021452725658         2.9525116792099         2.9436751675279         2.9525116792099         2.9525116792099
8.1995178079279         2.9525116792099         2.9412863081987         2.9525116792099         2.9525116792099
8.2920237917592         2.9525116792099         2.9389329581876         2.9525116792099         2.9525116792099
8.3799064479186         2.9525116792099         2.9366058371628         2.9525116792099         2.9525116792099
8.4633968442558         2.9525116792099         2.9342986580764         2.9525116792099         2.9525116792099
8.5427145001525         2.9525116792099         2.9320079329311         2.9525116792099         2.9525116792099
8.6180679636999         2.9525116792099         2.9297341117889         2.9525116792099         2.9525116792099
8.6896553600291         2.9525116792099         2.9275844893099         2.9525116792099         2.9525116792098
8.7576649122373         2.9525116792099         2.9255333438803         2.9525116792099         2.9525116792098
8.8222754362784         2.9525116792099         2.9235565971742         2.9525116792099         2.9525116792098
8.8836568111193         2.9525116792099         2.9216536656087         2.9525116792099         2.9525116792098
8.9419704253995         2.9525116792099         2.919827580484          2.9525116792099         2.9525116792098
8.9973696017656         2.9525116792099         2.918081346847          2.9525116792099         2.9525116792098
9.05                    2.9525116792099         2.9164171315343         2.9525116792099         2.9525116792098
9.1                     2.9525116792099         2.9148360803682         2.9525116792099         2.9525116792098
9.15                    2.9525116792099         2.9132594476854         2.9525116792099         2.9525116792098
9.2                     2.9525116792099         2.9116917910537         2.9525116792099         2.9525116792098
9.25                    2.9525116792099         2.9101374912651         2.9525116792099         2.9525116792098
9.3                     2.9525116792099         2.9086004083896         2.9525116792099         2.9525116792098
9.35                    2.9525116792099         2.9070834047133         2.9525116792099         2.9525116792098
9.4                     2.9525116792099         2.9055876856169         2.9525116792099         2.9525116792098
9.45                    2.9525116792099         2.9041118963491         2.9525116792099         2.9525116792098
9.5                     2.9525116792099         2.9026508941212         2.9525116792099         2.9525116792098
9.55                    2.9525116792099         2.9011940899261         2.9525116792099         2.9525116792098
9.6                     2.9525116792099         2.8997232211975         2.9525116792099         2.9525116792098
9.65                    2.9525116792099         2.8982071910479         2.9525116792099         2.9525116792098
9.7                     2.9525116792099         2.8966392041562         2.9525116792099         2.9525116792098
9.75                    2.9525116792099         2.8950419379771         2.9525116792099         2.9525116792098
9.8                     2.9525116792099         2.8934308572439         2.9525116792099         2.9525116792098
9.85                    2.9525116792099         2.8918165562503         2.9525116792099         2.9525116792098
9.9                     2.9525116792099         2.8902063401116         2.9525116792099         2.9525116792098
9.95                    2.9525116792099         2.8886052922061         2.9525116792099         2.9525116792098
10                      2.9525116792099         2.8870169947083         2.9525116792099         2.9525116792098
10.05                   2.9525116792099         2.8854440149126         2.9525116792099         2.9525116792098
10.1                    2.9525116792099         2.8838882334371         2.9525116792099         2.9525116792098
10.15                   2.9525116792099         2.8823510656859         2.9525116792099         2.9525116792098
10.2                    2.9525116792099         2.8808336112533         2.9525116792099         2.9525116792098
10.25                   2.9525116792099         2.8793367546893         2.9525116792099         2.9525116792098
10.3                    2.9525116792099         2.8778612334365         2.9525116792099         2.9525116792098
10.35                   2.9525116792099         2.8764076836113         2.9525116792099         2.9525116792098
10.4                    2.9525116792099         2.874976670834          2.9525116792099         2.9525116792098
10.45                   2.9525116792099         2.8735687109717         2.9525116792099         2.9525116792098
10.5                    2.9525116792099         2.8721842840769         2.9525116792099         2.9525116792098
10.55                   2.9525116792099         2.8708238437368         2.9525116792099         2.9525116792098
10.6                    2.9525116792099         2.8694878233286         2.9525116792099         2.9525116792098
10.65                   2.9525116792099         2.8681766401906         2.9525116792099         2.9525116792098
10.7                    2.9525116792099         2.8668906983875         2.9525116792099         2.9525116792098
10.75                   2.9525116792099         2.8656303905317         2.9525116792099         2.9525116792098
10.8                    2.9525116792099         2.8643960989679         2.9525116792099         2.9525116792098
10.85                   2.9525116792099         2.8631881965319         2.9525116792099         2.9525116792098
10.9                    2.9525116792099         2.8620070470216         2.9525116792099         2.9525116792098
10.95                   2.9525116792099         2.8608530054782         2.9525116792099         2.9525116792098
11                      2.9525116792099         2.8597264183383         2.9525116792099         2.9525116792098
11.05                   2.9525116792099         2.8586276235019         2.9525116792099         2.9525116792098
11.1                    2.9525116792099         2.857556950345          2.9525116792099         2.9525116792098
11.15                   2.9525116792099         2.856514719695          2.9525116792099         2.9525116792098
11.2                    2.9525116792099         2.8555012437834         2.9525116792099         2.9525116792098
11.25                   2.9525116792099         2.8545168261835         2.9525116792099         2.9525116792098
11.3                    2.9525116792099         2.8535617617393         2.9525116792099         2.9525116792098
11.35                   2.9525116792099         2.85263633649           2.9525116792099         2.9525116792098
11.4                    2.9525116792099         2.851740827592          2.9525116792099         2.9525116792098
11.45                   2.9525116792099         2.85087550324           2.9525116792099         2.9525116792098
11.5                    2.9525116792099         2.85004062259           2.9525116792099         2.9525116792098
11.55                   2.9525116792099         2.8492364356821         2.9525116792099         2.9525116792098
11.6                    2.9525116792099         2.8484631833666         2.9525116792099         2.9525116792098
11.65                   2.9525116792099         2.8477210972321         2.9525116792099         2.9525116792098
11.7                    2.9525116792099         2.8470103995351         2.9525116792099         2.9525116792098
11.75                   2.9525116792099         2.8463313031342         2.9525116792099         2.9525116792098
11.8                    2.9525116792099         2.845684011425          2.9525116792099         2.9525116792098
11.85                   2.9525116792099         2.8450687182793         2.9525116792099         2.9525116792098
11.9                    2.9525116792099         2.8444856079868         2.9525116792099         2.9525116792098
11.95                   2.9525116792099         2.8439348551988         2.9525116792099         2.9525116792098
12                      2.9525116792099         2.8434166248764         2.9525116792099         2.9525116792098
12.05                   2.9525116792099         2.8429310722406         2.9525116792099         2.9525116792098
12.1                    2.9525116792099         2.8424783427253         2.9525116792099         2.9525116792098
12.15                   2.9525116792099         2.8420585719337         2.9525116792099         2.9525116792098
12.2                    2.9525116792099         2.8416718855977         2.9525116792099         2.9525116792098
12.25                   2.9525116792099         2.8413183995399         2.9525116792099         2.9525116792098
12.3                    2.9525116792099         2.8409982196389         2.9525116792099         2.9525116792098
12.35                   2.9525116792099         2.8407114417974         2.9525116792099         2.9525116792098
12.4                    2.9525116792099         2.8404581519135         2.9525116792099         2.9525116792098
12.45                   2.9525116792099         2.8402384258548         2.9525116792099         2.9525116792098
12.5                    2.9525116792099         2.8400523294358         2.9525116792099         2.9525116792098
12.55                   2.9525116792099         2.8398999183979         2.9525116792099         2.9525116792098
12.6                    2.9525116792099         2.8397812383929         2.9525116792099         2.9525116792098
12.65                   2.9525116792099         2.8396963249692         2.9525116792099         2.9525116792098
12.7                    2.9525116792099         2.8396452035613         2.9525116792099         2.9525116792098
12.75                   2.9525116792099         2.8396278894818         2.9525116792099         2.9525116792098
12.8                    2.9525116792099         2.8396443879172         2.9525116792099         2.9525116792098
12.85                   2.9525116792099         2.8396946939263         2.9525116792099         2.9525116792098
12.9                    2.9525116792099         2.8397787924415         2.9525116792099         2.9525116792098
12.95                   2.9525116792099         2.8398966582735         2.9525116792099         2.9525116792098
13                      2.9525116792099         2.8400482561189         2.9525116792099         2.9525116792098
13.05                   2.9525116792099         2.8402335405707         2.9525116792099         2.9525116792098
13.1                    2.9525116792099         2.8404524561321         2.9525116792099         2.9525116792098
13.15                   2.9525116792099         2.8407049372333         2.9525116792099         2.9525116792098
13.2                    2.9525116792099         2.8409909082508         2.9525116792099         2.9525116792098
13.25                   2.9525116792099         2.8413102835308         2.9525116792099         2.9525116792098
13.3                    2.9525116792099         2.8416629674143         2.9525116792099         2.9525116792098
13.35                   2.9525116792099         2.8420488542665         2.9525116792099         2.9525116792098
13.4                    2.9525116792099         2.8424678285086         2.9525116792099         2.9525116792098
13.45                   2.9525116792099         2.8429197646522         2.9525116792099         2.9525116792098
13.5                    2.9525116792099         2.8434045273377         2.9525116792099         2.9525116792098
13.55                   2.9525116792099         2.8439219713749         2.9525116792099         2.9525116792098
13.6                    2.9525116792099         2.8444719417867         2.9525116792099         2.9525116792098
13.65                   2.9525116792099         2.8450542738564         2.9525116792099         2.9525116792098
13.7                    2.9525116792099         2.845668793177          2.9525116792099         2.9525116792098
13.75                   2.9525116792099         2.846315315704          2.9525116792099         2.9525116792098
13.8                    2.9525116792099         2.846993647811          2.9525116792099         2.9525116792098
13.85                   2.9525116792099         2.8477035863476         2.9525116792099         2.9525116792098
13.9                    2.9525116792099         2.8484449187002         2.9525116792099         2.9525116792098
13.95                   2.9525116792099         2.8492174228554         2.9525116792099         2.9525116792098
14                      2.9525116792099         2.8500208674645         2.9525116792099         2.9525116792098
14.05                   2.9525116792099         2.8508550119099         2.9525116792099         2.9525116792098
14.1                    2.9525116792099         2.8517196063725         2.9525116792099         2.9525116792098
14.15                   2.9525116792099         2.852614391897          2.9525116792099         2.9525116792098
14.2                    2.9525116792099         2.8535391004558         2.9525116792099         2.9525116792098
14.25                   2.9525116792099         2.8544934550065         2.9525116792099         2.9525116792098
14.3                    2.9525116792099         2.8554771695394         2.9525116792099         2.9525116792098
14.35                   2.9525116792099         2.8564899491089         2.9525116792099         2.9525116792098
14.4                    2.9525116792099         2.8575314898374         2.9525116792099         2.9525116792098
14.45                   2.9525116792099         2.8586014788798         2.9525116792099         2.9525116792098
14.5                    2.9525116792099         2.8596995943236         2.9525116792099         2.9525116792098
14.55                   2.9525116792099         2.8608255049951         2.9525116792099         2.9525116792098
14.6                    2.9525116792099         2.8619788701218         2.9525116792099         2.9525116792098
14.65                   2.9525116792099         2.8631593387803         2.9525116792099         2.9525116792098
14.7                    2.9525116792099         2.8643665490236         2.9525116792099         2.9525116792098
14.75                   2.9525116792099         2.8656001265297         2.9525116792099         2.9525116792098
14.8                    2.9525116792099         2.8668596825386         2.9525116792099         2.9525116792098
14.85                   2.9525116792099         2.8681448107311         2.9525116792099         2.9525116792098
14.9                    2.9525116792099         2.8694550825341         2.9525116792099         2.9525116792098
14.95                   2.9525116792099         2.8707900400931         2.9525116792099         2.9525116792098
15                      2.9525116792099         2.8721491857802         2.9525116792099         2.9525116792098
15.05                   2.9525116792099         2.8735319665658         2.9525116792099         2.9525116792098
