x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             2.4023548450026e-17         4.6203518408428e-17
7.260978922993              2.8018494642457e-16         7.6692961238675e-16
7.4003918486039             1.1262150066693e-16         5.9195924840029e-16
7.532837099151              3.834280982995e-16          8.1068214918636e-16
7.6586629098899             5.1353235899776e-16         4.4809465382782e-16
7.7782001117354             5.7522346261218e-16         -4.2175805205245e-16
7.891763001107              7.6138097562795e-16         -1.1019058735716e-15
7.9996501663019             8.229094489165e-16          -1.4530553185655e-15
8.1021452725658             7.1101978471599e-16         -1.7541783327535e-15
8.1995178079279             5.1651391497209e-16         -1.5052880753356e-15
8.2920237917592             3.119791751327e-16          -1.9825907560496e-15
8.3799064479186             5.1933284062056e-16         -2.5149553162109e-15
8.4633968442558             -4.8192786566981e-17        -2.8343862638383e-15
8.5427145001525             -4.2896458954389e-16        -2.9810036595622e-15
8.6180679636999             -7.9672596645097e-16        -3.1108664171714e-15
8.6896553600291             -1.0425688090621e-15        -3.1136696620591e-15
8.7576649122373             -1.0739022518469e-15        -2.9153189780807e-15
8.8222754362784             -1.0007186052041e-15        -2.9110746182563e-15
8.8836568111193             -7.6013414312959e-16        -2.9254440492756e-15
8.9419704253995             -4.9255304696016e-16        -2.852159820353e-15
8.9973696017656             -1.4419888894057e-16        -2.7630950985748e-15
9.05                        1.5905245870362e-16         -2.4159446731902e-15
9.1                         4.4983548136424e-16         -2.0685371426493e-15
9.15                        7.782403194101e-16          -1.7252224581951e-15
9.2                         1.0689149218535e-15         -1.6088593488082e-15
9.25                        1.2950794950339e-15         -1.4720642174428e-15
9.3                         1.3894050840402e-15         -1.3917766299201e-15
9.35                        1.6425662913155e-15         -1.4562798869911e-15
9.4                         1.8011850691502e-15         -1.4957937966172e-15
9.45                        1.9697785069717e-15         -1.5910988293543e-15
9.5                         2.0599841277225e-15         -1.7108362652363e-15
9.55                        1.797173521112e-15          -1.6348069449049e-15
9.6                         1.4218227289975e-15         -1.6103094560444e-15
9.65                        1.0859368959615e-15         -1.4057517067885e-15
9.7                         8.5879654082577e-16         -9.2153188602821e-16
9.75                        8.3147464607913e-16         -4.9665299211197e-16
9.8                         8.8958788252436e-16         -2.0296863668341e-16
9.85                        9.1886134118147e-16         1.9949104357751e-16
9.9                         9.6385573133961e-16         4.4862150728903e-16
9.95                        1.0452793144933e-15         6.3501124670595e-16
10                          1.1587952819525e-15         7.7242837887267e-16
10.05                       9.2666759682336e-16         8.731321271476e-16
10.1                        7.8290238875178e-16         9.7819938391603e-16
10.15                       4.598101413511e-16          9.3810728155108e-16
10.2                        1.0299920638612e-16         8.9452824263252e-16
10.25                       4.7813315806611e-17         8.8066364850828e-16
10.3                        -1.6501557065229e-16        8.1192171112026e-16
10.35                       -1.4972832002025e-16        6.4397698825061e-16
10.4                        -1.3671789395042e-16        3.3213641871244e-16
10.45                       -1.1525069093521e-16        1.1511781325156e-16
10.5                        -1.6577451217303e-16        5.469169688787e-17
10.55                       -3.4130684389844e-16        -1.0700975024033e-17
10.6                        -5.2974118147642e-16        -1.1892337523385e-16
10.65                       -7.9786437873208e-16        -1.4267463244705e-16
10.7                        -9.3360649072727e-16        -2.1696587741341e-16
10.75                       -8.3646197607257e-16        -2.7457393381687e-16
10.8                        -8.6063968451899e-16        -2.9871887715745e-16
10.85                       -8.6475965277444e-16        -4.7243727737927e-16
10.9                        -9.5366423091825e-16        -5.4447623882305e-16
10.95                       -1.2834785317883e-15        -7.0561299050644e-16
11                          -1.4921874499918e-15        -7.7397503431884e-16
11.05                       -1.590849847688e-15         -7.7001643822868e-16
11.1                        -1.8595151460299e-15        -7.883876922836e-16
11.15                       -1.9957451490027e-15        -8.3777670972592e-16
11.2                        -2.0875770730122e-15        -9.5252465501099e-16
11.25                       -2.0173749823438e-15        -9.8608113628903e-16
11.3                        -1.9037505946673e-15        -1.0618408683089e-15
11.35                       -2.0436668850266e-15        -1.068338008519e-15
11.4                        -1.9929804334629e-15        -1.1669517657738e-15
11.45                       -1.6175212211311e-15        -1.2706302125497e-15
11.5                        -1.299253673398e-15         -1.2541177633349e-15
11.55                       -9.4764690886096e-16        -1.398510532145e-15
11.6                        -6.6754327759933e-16        -1.5702440069279e-15
11.65                       -3.9811903773668e-16        -1.7368406992e-15
11.7                        -1.4734307524078e-16        -1.6061226192329e-15
11.75                       -1.8463962997428e-16        -1.5014870308479e-15
11.8                        -2.6422006943472e-16        -1.5827294644225e-15
11.85                       -3.6060564256868e-16        -1.4244862391676e-15
11.9                        -2.7630892365793e-16        -1.3470717637665e-15
11.95                       -2.3212768512915e-16        -1.3117639998041e-15
12                          -4.3427718018907e-16        -1.2864169930118e-15
12.05                       -2.8780146668628e-16        -1.3149980984622e-15
12.1                        -2.3272399632401e-16        -1.1832855685667e-15
12.15                       -1.4815622687014e-16        -1.0618780141051e-15
12.2                        -6.0037695301385e-17        -8.2463161613921e-16
12.25                       -6.6488698227674e-17        -9.0824079167835e-16
12.3                        7.3698642674702e-17         -9.6438720770135e-16
12.35                       3.01150705935e-16           -1.0784595687018e-15
12.4                        2.1312704205634e-16         -1.0492683398839e-15
12.45                       -7.5297840879118e-17        -1.038375565358e-15
12.5                        -2.839389964468e-16         -1.0344701928685e-15
12.55                       -3.9895929442035e-16        -1.0175161625932e-15
12.6                        -4.5535813618033e-16        -1.0045044668524e-15
12.65                       -5.5252975588935e-16        -1.0439352114104e-15
12.7                        -5.7172013434234e-16        -1.0509914844964e-15
12.75                       -5.5493307952828e-16        -1.1515325752145e-15
12.8                        -6.1771741151004e-16        -1.1793938896442e-15
12.85                       -7.7021383520191e-16        -1.1967800046545e-15
12.9                        -8.7070921219595e-16        -1.0502931897859e-15
12.95                       -1.0569480403747e-15        -9.1636166076357e-16
13                          -1.0836329663449e-15        -9.9741199014649e-16
13.05                       -9.412772210976e-16         -1.156617287671e-15
13.1                        -7.8639894075805e-16        -1.2133191881081e-15
13.15                       -6.8480919719616e-16        -1.0522356747269e-15
13.2                        -5.5161496030631e-16        -9.8914340625084e-16
13.25                       -6.9223598207768e-16        -1.0155305416359e-15
13.3                        -8.3009228830921e-16        -1.1104442294073e-15
13.35                       -7.8734761765897e-16        -1.2225917277266e-15
13.4                        -7.7672243636862e-16        -1.2459820843161e-15
13.45                       -7.2134681040892e-16        -1.3226751028014e-15
13.5                        -4.586988341243e-16         -1.3976408916667e-15
13.55                       -2.4657467907752e-16        -1.4613776401873e-15
13.6                        1.7829704726524e-16         -1.4553617887125e-15
13.65                       4.8686098555462e-16         -1.4693932524331e-15
13.7                        8.0453222209287e-16         -1.3672889921944e-15
13.75                       1.168824152048e-15          -1.4119408105685e-15
13.8                        1.3800267352482e-15         -1.2677556583677e-15
13.85                       1.6599135260753e-15         -1.1964930011419e-15
13.9                        1.6721650106244e-15         -8.4386524636848e-16
13.95                       1.6042397445182e-15         -5.8124494488145e-16
14                          1.4513130280891e-15         -2.2327329473432e-16
14.05                       1.1693120430256e-15         -1.8477852002736e-17
14.1                        1.0815458771629e-15         3.0067459154376e-17
14.15                       8.9977938294572e-16         1.873788885976e-16
14.2                        7.5265314813944e-16         7.7861855311876e-17
14.25                       6.4482924208575e-16         3.1121543820366e-17
14.3                        6.8770943800756e-16         -4.2324855434691e-17
14.35                       8.5473078267895e-16         -6.0033476223314e-17
14.4                        7.7655980604274e-16         4.9330044620451e-17
14.45                       7.4294953869569e-16         3.6354842895145e-16
14.5                        6.6158016565065e-16         8.199229935465e-16
14.55                       6.5800229848145e-16         1.0093053044863e-15
14.6                        6.7524111302397e-16         1.1429444228702e-15
14.65                       4.4929338027799e-16         1.4343765096446e-15
14.7                        5.4210108624275e-17         1.7327612477688e-15
14.75                       -1.5829351718288e-16        2.0386511866638e-15
14.8                        -3.5952144039619e-16        2.3588949170981e-15
14.85                       -7.2782491838952e-16        2.5912267772963e-15
14.9                        -1.008091179977e-15         2.6009278906402e-15
14.95                       -1.2988742026376e-15        2.386441442909e-15
15                          -1.6362779187151e-15        2.1414483177935e-15
15.05                       -1.8319764108488e-15        1.8650282280603e-15
15.1                        -2.1224341728576e-15        1.8201360394456e-15
15.15                       -2.3678975447083e-15        1.5628419346761e-15
15.2                        -2.5655476007524e-15        1.1640033147189e-15
15.25                       -2.6533679767238e-15        6.9841921354597e-16
15.3                        -2.6430680560852e-15        3.7080669362764e-16
15.35                       -2.502121773662e-15         1.835503664664e-16
15.4                        -2.3399251286582e-15        1.5388298136027e-16
15.45                       -2.3375398838787e-15        3.4024652711689e-16
15.5                        -2.1276383432856e-15        4.5878980787544e-16
15.55                       -1.9569849213363e-15        2.8715101341617e-16
15.6                        -2.1448771578281e-15        -1.0134855278281e-17
15.65                       -2.1922567927657e-15        -1.8544625127033e-16
15.7                        -2.1587549456359e-15        -2.4476304696133e-16
15.75                       -2.0668146014091e-15        -2.326631905384e-16
15.8                        -1.8910654292492e-15        -1.5396879858554e-16
15.85                       -1.7922946113358e-15        9.6164011271704e-17
15.9                        -1.5070410197549e-15        2.0475586918187e-16
15.95                       -1.1312565467714e-15        1.1381254585639e-16
16                          -6.91829406263e-16          2.6635387160878e-16
16.05                       -1.6154612370034e-16        3.5071437935919e-16
16.1                        3.6450877038963e-16         2.5984573597306e-16
16.15                       5.4307686819799e-16         6.7199017430877e-17
16.2                        7.1654921579567e-16         -1.3462886122132e-16
16.25                       7.6522989334027e-16         -5.7979650456822e-17
16.3                        9.9974282324888e-16         -1.3382994754305e-17
16.35                       8.5359237039784e-16         -8.3909022320743e-17
16.4                        6.6087543423854e-16         1.4435141883957e-17
16.45                       1.7683337433239e-16         2.004599155581e-16
16.5                        -2.3256136599814e-16        4.8344171642061e-16
16.55                       -5.7679555576229e-16        5.6630208944169e-16
16.6                        -7.532494593343e-16         5.8612181287455e-16
16.65                       -9.2124658596093e-16        5.3040989532964e-16
16.7                        -8.340767312931e-16         6.3697204149913e-16
16.75                       -8.5315868952884e-16        7.5356252990854e-16
16.8                        -7.0630350526568e-16        8.9715835578693e-16
16.85                       -8.1017007338979e-16        1.1309165143595e-15
16.9                        -9.0070095479233e-16        1.3608001155944e-15
16.95                       -1.0032664803095e-15        1.5093655304665e-15
17                          -1.0171984782259e-15        1.8462853526468e-15
17.05                       -9.3336254523846e-16        2.1239154162319e-15
17.1                        -6.929407134898e-16         2.1242766811345e-15
17.15                       -4.4696234560715e-16        2.0655320362398e-15
17.2                        -3.1092207801453e-16        2.081566873649e-15
17.25                       -7.4511794304066e-17        2.0822504075886e-15
17.3                        1.8374516318198e-16         1.9903585189567e-15
17.35                       3.1081365779728e-16         1.6820203568395e-15
17.4                        1.581037818027e-16          1.4122089414472e-15
17.45                       5.5402731014009e-17         1.1351825799535e-15
17.5                        7.4647319575627e-17         8.3505062545603e-16
17.55                       -9.9583969542794e-17        6.6712901223078e-16
17.6                        -3.5120018872237e-16        3.5454701350419e-16
17.65                       -2.540150164862e-16         2.2302706613372e-16
17.7                        -2.0220370516855e-16        2.1365260015265e-16
17.75                       -1.2487298521602e-16        1.1394400255684e-16
17.8                        -2.5194147983132e-17        1.5803982426507e-16
17.85                       8.8403134639037e-17         2.2144164784515e-16
17.9                        2.5538382172896e-16         2.0628523796993e-16
17.95                       4.046513558259e-16          1.2088373062899e-16
18                          6.8756036020884e-16         5.858131446713e-17
18.05                       9.1064850972489e-16         2.1155767191733e-17
