x[nm]                   E_8_real[eV]            Psi_8_so1_real[nm^-1/2] E_8_imag[eV]            Psi_8_so1_imag[nm^-1/2]
7.1142317671146         2.3390669310193         2.3706999968039         2.3390669310193         2.3412773548937
7.260978922993          2.3390669310193         1.8842488233074         2.3390669310193         2.3072856041434
7.4003918486039         2.3390669310193         2.0487126283555         2.3390669310193         2.3187778421587
7.532837099151          2.3390669310193         2.0874803900547         2.3390669310193         2.3214868172103
7.6586629098899         2.3390669310193         2.1283065306176         2.3390669310193         2.3243396256107
7.7782001117354         2.3390669310193         2.1593003186533         2.3390669310193         2.326505378671
7.891763001107          2.3390669310193         2.1842343349603         2.3390669310193         2.3282476930362
7.9996501663019         2.3390669310193         2.2045427184892         2.3390669310193         2.3296667820397
8.1021452725658         2.3390669310193         2.2213070362942         2.3390669310193         2.3308382223473
8.1995178079279         2.3390669310193         2.2353054167603         2.3390669310193         2.3318163872396
8.2920237917592         2.3390669310193         2.2471144580073         2.3390669310193         2.3326415676657
8.3799064479186         2.3390669310193         2.2571697671394         2.3390669310193         2.3333442025454
8.4633968442558         2.3390669310193         2.265801178399          2.3390669310193         2.3339473397072
8.5427145001525         2.3390669310193         2.2732372775793         2.3390669310193         2.3344669520417
8.6180679636999         2.3390669310193         2.279534051309          2.3390669310193         2.3349069517268
8.6896553600291         2.3390669310193         2.2847850837298         2.3390669310193         2.335273878142
8.7576649122373         2.3390669310193         2.2892353795231         2.3390669310193         2.3355848514803
8.8222754362784         2.3390669310193         2.2930554778175         2.3390669310193         2.3358517885053
8.8836568111193         2.3390669310193         2.2963587412034         2.3390669310193         2.3360826106552
8.9419704253995         2.3390669310193         2.2992309697197         2.3390669310193         2.3362833133796
8.9973696017656         2.3390669310193         2.3017399008567         2.3390669310193         2.3364586299715
9.05                    2.3390669310193         2.3039401093723         2.3390669310193         2.3366123739515
9.1                     2.3390669310193         2.3058761806132         2.3390669310193         2.3367476608099
9.15                    2.3390669310193         2.3076726139013         2.3390669310193         2.3368731901866
9.2                     2.3390669310193         2.3093370769748         2.3390669310193         2.3369894978799
9.25                    2.3390669310193         2.3108769619119         2.3390669310193         2.3370971004263
9.3                     2.3390669310193         2.3122994182306         2.3390669310193         2.3371964974127
9.35                    2.3390669310193         2.3136115221991         2.3390669310193         2.3372881833073
9.4                     2.3390669310193         2.3148205501689         2.3390669310193         2.33737266656
9.45                    2.3390669310193         2.3159343550886         2.3390669310193         2.3374504959112
9.5                     2.3390669310193         2.3169618642154         2.3390669310193         2.3375222951709
9.55                    2.3390669310193         2.3179137305357         2.3390669310193         2.3375888087378
9.6                     2.3390669310193         2.3188031845389         2.3390669310193         2.3376509611191
9.65                    2.3390669310193         2.3196361698013         2.3390669310193         2.3377091676338
9.7                     2.3390669310193         2.3204164316326         2.3390669310193         2.3377636899932
9.75                    2.3390669310193         2.3211524783725         2.3390669310193         2.3378151227344
9.8                     2.3390669310193         2.3218504614018         2.3390669310193         2.3378638956976
9.85                    2.3390669310193         2.3225149082644         2.3390669310193         2.3379103252538
9.9                     2.3390669310193         2.3231492229515         2.3390669310193         2.337954649264
9.95                    2.3390669310193         2.3237560276855         2.3390669310193         2.337997050961
10                      2.3390669310193         2.3243373967648         2.3390669310193         2.3380376752907
10.05                   2.3390669310193         2.3248950168607         2.3390669310193         2.3380766401125
10.1                    2.3390669310193         2.3254302971673         2.3390669310193         2.3381140438968
10.15                   2.3390669310193         2.3259444453309         2.3390669310193         2.3381499710302
10.2                    2.3390669310193         2.3264385200015         2.3390669310193         2.3381844954881
10.25                   2.3390669310193         2.3269134673922         2.3390669310193         2.338217683389
10.3                    2.3390669310193         2.3273701468807         2.3390669310193         2.3382495947836
10.35                   2.3390669310193         2.3278093490843         2.3390669310193         2.3382802849179
10.4                    2.3390669310193         2.328231808754          2.3390669310193         2.338309805134
10.45                   2.3390669310193         2.3286382140864         2.3390669310193         2.3383382035212
10.5                    2.3390669310193         2.3290292135514         2.3390669310193         2.3383655253925
10.55                   2.3390669310193         2.3294054209866         2.3390669310193         2.3383918136411
10.6                    2.3390669310193         2.3297674194734         2.3390669310193         2.3384171090109
10.65                   2.3390669310193         2.3301157643515         2.3390669310193         2.3384414503075
10.7                    2.3390669310193         2.330450985617          2.3390669310193         2.3384648745653
10.75                   2.3390669310193         2.3307735898747         2.3390669310193         2.3384874171844
10.8                    2.3390669310193         2.3310840619641         2.3390669310193         2.3385091120439
10.85                   2.3390669310193         2.3313828663412         2.3390669310193         2.3385299915987
10.9                    2.3390669310193         2.3316704482769         2.3390669310193         2.3385500869628
10.95                   2.3390669310193         2.3319472349125         2.3390669310193         2.3385694279838
11                      2.3390669310193         2.3322136362036         2.3390669310193         2.3385880433079
11.05                   2.3390669310193         2.3324700457741         2.3390669310193         2.3386059604406
11.1                    2.3390669310193         2.3327168416969         2.3390669310193         2.3386232058003
11.15                   2.3390669310193         2.3329543872125         2.3390669310193         2.3386398047694
11.2                    2.3390669310193         2.3331830313968         2.3390669310193         2.33865578174
11.25                   2.3390669310193         2.333403109783          2.3390669310193         2.3386711601584
11.3                    2.3390669310193         2.333614944945          2.3390669310193         2.3386859625649
11.35                   2.3390669310193         2.3338188470456         2.3390669310193         2.3387002106329
11.4                    2.3390669310193         2.3340151143545         2.3390669310193         2.3387139252044
11.45                   2.3390669310193         2.3342040337373         2.3390669310193         2.338727126325
11.5                    2.3390669310193         2.3343858811203         2.3390669310193         2.3387398332753
11.55                   2.3390669310193         2.3345609219309         2.3390669310193         2.3387520646028
11.6                    2.3390669310193         2.3347294115175         2.3390669310193         2.3387638381504
11.65                   2.3390669310193         2.334891595549          2.3390669310193         2.3387751710847
11.7                    2.3390669310193         2.335047710396          2.3390669310193         2.3387860799225
11.75                   2.3390669310193         2.3351979834949         2.3390669310193         2.3387965805565
11.8                    2.3390669310193         2.335342633696          2.3390669310193         2.3388066882792
11.85                   2.3390669310193         2.3354818715965         2.3390669310193         2.3388164178066
11.9                    2.3390669310193         2.3356158998586         2.3390669310193         2.3388257833
11.95                   2.3390669310193         2.3357449135154         2.3390669310193         2.3388347983879
12                      2.3390669310193         2.335869100263          2.3390669310193         2.3388434761858
12.05                   2.3390669310193         2.3359886407411         2.3390669310193         2.3388518293163
12.1                    2.3390669310193         2.3361037088021         2.3390669310193         2.3388598699277
12.15                   2.3390669310193         2.3362144717695         2.3390669310193         2.338867609712
12.2                    2.3390669310193         2.3363210906853         2.3390669310193         2.3388750599225
12.25                   2.3390669310193         2.3364237205488         2.3390669310193         2.3388822313899
12.3                    2.3390669310193         2.3365225105445         2.3390669310193         2.3388891345388
12.35                   2.3390669310193         2.3366176042625         2.3390669310193         2.338895779403
12.4                    2.3390669310193         2.336709139909          2.3390669310193         2.3389021756397
12.45                   2.3390669310193         2.3367972505096         2.3390669310193         2.3389083325446
12.5                    2.3390669310193         2.3368820641043         2.3390669310193         2.3389142590645
12.55                   2.3390669310193         2.3369637039351         2.3390669310193         2.3389199638113
12.6                    2.3390669310193         2.3370422886262         2.3390669310193         2.3389254550741
12.65                   2.3390669310193         2.3371179323576         2.3390669310193         2.3389307408314
12.7                    2.3390669310193         2.3371907450317         2.3390669310193         2.338935828763
