x[nm]                   E_14_real[eV]           Psi_14_z1_real[nm^-1/2] E_14_imag[eV]           Psi_14_z1_imag[nm^-1/2]
7.1142317671146         3.0911484520155         3.0911586793602         3.0911484520155         3.0911064552784
7.260978922993          3.0911484520155         3.0913880142662         3.0911484520155         3.0901647330614
7.4003918486039         3.0911484520155         3.0914773019374         3.0911484520155         3.0897980894257
7.532837099151          3.0911484520155         3.0915243335513         3.0911484520155         3.0896049626293
7.6586629098899         3.0911484520155         3.0915499710953         3.0911484520155         3.0894996867023
7.7782001117354         3.0911484520155         3.0915666236276         3.0911484520155         3.0894313060975
7.891763001107          3.0911484520155         3.0915798834139         3.0911484520155         3.0893768571888
7.9996501663019         3.0911484520155         3.0915924011792         3.0911484520155         3.0893254552549
8.1021452725658         3.0911484520155         3.0916054017168         3.0911484520155         3.0892720709039
8.1995178079279         3.0911484520155         3.0916194174407         3.0911484520155         3.0892145178746
8.2920237917592         3.0911484520155         3.0916346434685         3.0911484520155         3.0891519949516
8.3799064479186         3.0911484520155         3.0916511138777         3.0911484520155         3.0890843622021
8.4633968442558         3.0911484520155         3.0916687916128         3.0911484520155         3.0890117717873
8.5427145001525         3.0911484520155         3.0916876179392         3.0911484520155         3.0889344648907
8.6180679636999         3.0911484520155         3.0917075515091         3.0911484520155         3.0888526112998
8.6896553600291         3.0911484520155         3.0917280582747         3.0911484520155         3.088768403984
8.7576649122373         3.0911484520155         3.0917482012387         3.0911484520155         3.0886856905541
8.8222754362784         3.0911484520155         3.0917672368161         3.0911484520155         3.0886075244063
8.8836568111193         3.0911484520155         3.0917846920441         3.0911484520155         3.0885358476769
8.9419704253995         3.0911484520155         3.0918002871093         3.0911484520155         3.0884718093687
8.9973696017656         3.0911484520155         3.0918138766042         3.0911484520155         3.0884160065716
9.05                    3.0911484520155         3.091825409871          3.0911484520155         3.0883686473021
9.1                     3.0911484520155         3.0918349040858         3.0911484520155         3.0883296610302
9.15                    3.0911484520155         3.0918427708423         3.0911484520155         3.0882973576205
9.2                     3.0911484520155         3.0918488297422         3.0911484520155         3.0882724778468
9.25                    3.0911484520155         3.0918529144157         3.0911484520155         3.0882557048753
9.3                     3.0911484520155         3.0918548753927         3.0911484520155         3.0882476524787
9.35                    3.0911484520155         3.0918545829958         3.0911484520155         3.0882488531537
9.4                     3.0911484520155         3.09185192956           3.0911484520155         3.0882597490067
9.45                    3.0911484520155         3.0918468299619         3.0911484520155         3.088280689582
9.5                     3.0911484520155         3.0918392189939         3.0911484520155         3.0883119426424
9.55                    3.0911484520155         3.0918290435092         3.0911484520155         3.0883537264257
9.6                     3.0911484520155         3.0918162464242         3.0911484520155         3.0884062753351
9.65                    3.0911484520155         3.0918007712166         3.0911484520155         3.0884698214698
9.7                     3.0911484520155         3.0917827056549         3.0911484520155         3.088544004424
9.75                    3.0911484520155         3.0917622995904         3.0911484520155         3.0886277982286
9.8                     3.0911484520155         3.0917398053675         3.0911484520155         3.0887201666773
9.85                    3.0911484520155         3.0917154633238         3.0911484520155         3.0888201228669
9.9                     3.0911484520155         3.0916894945925         3.0911484520155         3.0889267587544
9.95                    3.0911484520155         3.0916620983443         3.0911484520155         3.0890392564812
10                      3.0911484520155         3.0916334516299         3.0911484520155         3.0891568890206
10.05                   3.0911484520155         3.0916037106562         3.0911484520155         3.0892790149377
10.1                    3.0911484520155         3.0915730127686         3.0911484520155         3.089405070248
10.15                   3.0911484520155         3.0915414786992         3.0911484520155         3.0895345591876
10.2                    3.0911484520155         3.0915092148208         3.0911484520155         3.0896670449552
10.25                   3.0911484520155         3.0914763152664         3.0911484520155         3.0898021410112
10.3                    3.0911484520155         3.0914428638432         3.0911484520155         3.0899395032164
10.35                   3.0911484520155         3.0914089357159         3.0911484520155         3.0900788229206
10.4                    3.0911484520155         3.0913745988593         3.0911484520155         3.0902198209977
10.45                   3.0911484520155         3.0913399152939         3.0911484520155         3.0903622427717
10.5                    3.0911484520155         3.0913049421252         3.0911484520155         3.0905058537488
10.55                   3.0911484520155         3.091269732411          3.0911484520155         3.0906504360575
10.6                    3.0911484520155         3.091234335878          3.0911484520155         3.0907957855032
10.65                   3.0911484520155         3.0911987995124         3.0911484520155         3.0909417091464
10.7                    3.0911484520155         3.0911631680414         3.0911484520155         3.091088023323
10.75                   3.0911484520155         3.0911274843245         3.0911484520155         3.0912345520373
10.8                    3.0911484520155         3.0910917896706         3.0911484520155         3.0913811256631
10.85                   3.0911484520155         3.0910561240903         3.0911484520155         3.0915275799027
10.9                    3.0911484520155         3.0910205264992         3.0911484520155         3.0916737549576
10.95                   3.0911484520155         3.090985034876          3.0911484520155         3.0918194948743
11                      3.0911484520155         3.0909496863877         3.0911484520155         3.0919646470335
11.05                   3.0911484520155         3.0909145174848         3.0911484520155         3.0921090617576
11.1                    3.0911484520155         3.090879563974          3.0911484520155         3.0922525920135
11.15                   3.0911484520155         3.0908448610706         3.0911484520155         3.092395093195
11.2                    3.0911484520155         3.090810443437          3.0911484520155         3.0925364229683
11.25                   3.0911484520155         3.0907763452065         3.0911484520155         3.0926764411702
11.3                    3.0911484520155         3.090742599999          3.0911484520155         3.0928150097476
11.35                   3.0911484520155         3.0907092409264         3.0911484520155         3.092951992732
11.4                    3.0911484520155         3.0906763005928         3.0911484520155         3.0930872562405
11.45                   3.0911484520155         3.0906438110886         3.0911484520155         3.0932206684994
11.5                    3.0911484520155         3.0906118039809         3.0911484520155         3.0933520998849
11.55                   3.0911484520155         3.0905803102995         3.0911484520155         3.0934814229783
11.6                    3.0911484520155         3.0905493605216         3.0911484520155         3.0936085126306
11.65                   3.0911484520155         3.0905189845534         3.0911484520155         3.0937332460375
11.7                    3.0911484520155         3.0904892117106         3.0911484520155         3.093855502819
11.75                   3.0911484520155         3.090460070698          3.0911484520155         3.0939751651045
11.8                    3.0911484520155         3.0904315895877         3.0911484520155         3.0940921176212
11.85                   3.0911484520155         3.090403795797          3.0911484520155         3.0942062477842
11.9                    3.0911484520155         3.0903767160665         3.0911484520155         3.0943174457881
