x[nm]                   E_4_real[eV]            Psi_4_lh2_real[nm^-1/2] E_4_imag[eV]            Psi_4_lh2_imag[nm^-1/2]
7.1142317671146         1.4167478423565         1.4175983214262         1.4167478423565         1.4169077856387
7.260978922993          1.4167478423565         1.406625429643          1.4167478423565         1.4148441953765
7.4003918486039         1.4167478423565         1.4136249359584         1.4167478423565         1.416160540544
7.532837099151          1.4167478423565         1.417535226932          1.4167478423565         1.4168959199257
7.6586629098899         1.4167478423565         1.4217245308145         1.4167478423565         1.4176837711931
7.7782001117354         1.4167478423565         1.4257884486077         1.4167478423565         1.4184480420298
7.891763001107          1.4167478423565         1.4297931590081         1.4167478423565         1.4192011781719
7.9996501663019         1.4167478423565         1.4337563774233         1.4167478423565         1.4199465112245
8.1021452725658         1.4167478423565         1.4376956441921         1.4167478423565         1.4206873398688
8.1995178079279         1.4167478423565         1.4416251258281         1.4167478423565         1.4214263282959
8.2920237917592         1.4167478423565         1.4455559876018         1.4167478423565         1.4221655762752
8.3799064479186         1.4167478423565         1.4494968122475         1.4167478423565         1.4229066978979
8.4633968442558         1.4167478423565         1.4534545420208         1.4167478423565         1.4236509987424
8.5427145001525         1.4167478423565         1.4574376184834         1.4167478423565         1.4244000663505
8.6180679636999         1.4167478423565         1.461467524421          1.4167478423565         1.4251579408302
8.6896553600291         1.4167478423565         1.4654451634112         1.4167478423565         1.4259059858532
8.7576649122373         1.4167478423565         1.4693359955347         1.4167478423565         1.4266377057535
8.8222754362784         1.4167478423565         1.4731302952306         1.4167478423565         1.4273512715171
8.8836568111193         1.4167478423565         1.4768156215609         1.4167478423565         1.4280443434692
8.9419704253995         1.4167478423565         1.4803807382793         1.4167478423565         1.4287148084924
8.9973696017656         1.4167478423565         1.483816384127          1.4167478423565         1.4293609248905
9.05                    1.4167478423565         1.4871154285616         1.4167478423565         1.4299813516754
9.1                     1.4167478423565         1.4902728419354         1.4167478423565         1.4305751429585
9.15                    1.4167478423565         1.4934442166941         1.4167478423565         1.4311715598557
9.2                     1.4167478423565         1.4966206014251         1.4167478423565         1.4317689189411
9.25                    1.4167478423565         1.4997925894594         1.4167478423565         1.4323654511724
9.3                     1.4167478423565         1.5029505268643         1.4167478423565         1.4329593410062
9.35                    1.4167478423565         1.5060847775811         1.4167478423565         1.4335487762605
9.4                     1.4167478423565         1.5091860675623         1.4167478423565         1.434132012834
9.45                    1.4167478423565         1.5122459323925         1.4167478423565         1.4347074588871
9.5                     1.4167478423565         1.5152572982559         1.4167478423565         1.4352737840996
9.55                    1.4167478423565         1.5182152339632         1.4167478423565         1.4358300610996
9.6                     1.4167478423565         1.5211179223307         1.4167478423565         1.4363759481426
9.65                    1.4167478423565         1.5239772242197         1.4167478423565         1.4369136758129
9.7                     1.4167478423565         1.5268034580449         1.4167478423565         1.437445184618
9.75                    1.4167478423565         1.5295944543955         1.4167478423565         1.437970066573
9.8                     1.4167478423565         1.5323487441114         1.4167478423565         1.4384880453838
9.85                    1.4167478423565         1.5350653240421         1.4167478423565         1.4389989323954
9.9                     1.4167478423565         1.5377434980998         1.4167478423565         1.4395025966997
9.95                    1.4167478423565         1.5403827696697         1.4167478423565         1.439998944902
10                      1.4167478423565         1.5429827690345         1.4167478423565         1.4404879074724
10.05                   1.4167478423565         1.5455432046568         1.4167478423565         1.4409694295836
10.1                    1.4167478423565         1.5480638306994         1.4167478423565         1.4414434650028
10.15                   1.4167478423565         1.5505444255874         1.4167478423565         1.44190997206
10.2                    1.4167478423565         1.552984778062          1.4167478423565         1.4423689110255
10.25                   1.4167478423565         1.5553846783079         1.4167478423565         1.4428202424407
10.3                    1.4167478423565         1.5577439125041         1.4167478423565         1.443263926094
10.35                   1.4167478423565         1.5600622596736         1.4167478423565         1.4436999204278
10.4                    1.4167478423565         1.5623394900668         1.4167478423565         1.4441281822349
10.45                   1.4167478423565         1.5645753645591         1.4167478423565         1.4445486665449
10.5                    1.4167478423565         1.566769634709          1.4167478423565         1.4449613266352
10.55                   1.4167478423565         1.5689220432372         1.4167478423565         1.4453661141212
10.6                    1.4167478423565         1.5710323247665         1.4167478423565         1.4457629790954
10.65                   1.4167478423565         1.5731002067126         1.4167478423565         1.4461518702949
10.7                    1.4167478423565         1.5751254102551         1.4167478423565         1.446532735284
10.75                   1.4167478423565         1.5771076513386         1.4167478423565         1.4469055206425
10.8                    1.4167478423565         1.5790466416754         1.4167478423565         1.4472701721543
10.85                   1.4167478423565         1.5809420897272         1.4167478423565         1.4476266349919
10.9                    1.4167478423565         1.5827937016552         1.4167478423565         1.4479748538953
10.95                   1.4167478423565         1.5846011822303         1.4167478423565         1.4483147733429
11                      1.4167478423565         1.5863642357001         1.4167478423565         1.4486463377149
11.05                   1.4167478423565         1.588082566611          1.4167478423565         1.4489694914472
