x[nm]                    E_13_real[eV]            Psi_13_so1_real[nm^-1/2] E_13_imag[eV]            Psi_13_so1_imag[nm^-1/2]
7.1142317671146          3.0911484520154          3.0922146832868          3.0911484520154          3.0911176136768
7.260978922993           3.0911484520154          3.0731688818302          3.0911484520154          3.0916684705971
7.4003918486039          3.0911484520154          3.0771632497857          3.0911484520154          3.0915529424984
7.532837099151           3.0911484520154          3.0771082263678          3.0911484520154          3.0915545339269
7.6586629098899          3.0911484520154          3.0773020353903          3.0911484520154          3.0915489284373
7.7782001117354          3.0911484520154          3.0772881652965          3.0911484520154          3.0915493295985
7.891763001107           3.0911484520154          3.077154415588           3.0911484520154          3.0915531980077
7.9996501663019          3.0911484520154          3.0769221177623          3.0911484520154          3.0915599166992
8.1021452725658          3.0911484520154          3.0766089670408          3.0911484520154          3.0915689738787
8.1995178079279          3.0911484520154          3.0762283276578          3.0911484520154          3.0915799830157
8.2920237917592          3.0911484520154          3.075790957079           3.0911484520154          3.0915926329749
8.3799064479186          3.0911484520154          3.0753059779902          3.0911484520154          3.0916066599029
8.4633968442558          3.0911484520154          3.074781969269           3.0911484520154          3.0916218156752
8.5427145001525          3.0911484520154          3.0742299915943          3.0911484520154          3.0916377803866
8.6180679636999          3.0911484520154          3.0736747524698          3.0911484520154          3.091653839428
8.6896553600291          3.0911484520154          3.0730779947274          3.0911484520154          3.0916710993019
8.7576649122373          3.0911484520154          3.0725103988628          3.0911484520154          3.0916875157342
8.8222754362784          3.0911484520154          3.0720107001822          3.0911484520154          3.0917019683933
8.8836568111193          3.0911484520154          3.0715845484677          3.0911484520154          3.091714293872
8.9419704253995          3.0911484520154          3.0712311802432          3.0911484520154          3.0917245142522
8.9973696017656          3.0911484520154          3.0709481539279          3.0911484520154          3.0917327001511
9.05                     3.0911484520154          3.0707323522047          3.0911484520154          3.09173894173
9.1                      3.0911484520154          3.07058020704            3.0911484520154          3.0917433421863
9.15                     3.0911484520154          3.0704844082265          3.0911484520154          3.0917461129513
9.2                      3.0911484520154          3.0704497975546          3.0911484520154          3.091747113987
9.25                     3.0911484520154          3.0704809573328          3.0911484520154          3.0917462127606
9.3                      3.0911484520154          3.0705818589066          3.0911484520154          3.0917432944098
9.35                     3.0911484520154          3.0707553591741          3.0911484520154          3.0917382763052
9.4                      3.0911484520154          3.0710024981126          3.0911484520154          3.0917311283679
9.45                     3.0911484520154          3.0713215337188          3.0911484520154          3.0917219009814
9.5                      3.0911484520154          3.0717066298325          3.0911484520154          3.0917107629435
9.55                     3.0911484520154          3.072146085204           3.0911484520154          3.0916980526864
9.6                      3.0911484520154          3.0726199567106          3.0911484520154          3.0916843470201
9.65                     3.0911484520154          3.0731532678793          3.0911484520154          3.0916689221955
9.7                      3.0911484520154          3.0737703106245          3.0911484520154          3.0916510756235
9.75                     3.0911484520154          3.0744473880577          3.0911484520154          3.0916314926834
9.8                      3.0911484520154          3.0751685452074          3.0911484520154          3.0916106348367
9.85                     3.0911484520154          3.0759229920135          3.0911484520154          3.0915888141617
9.9                      3.0911484520154          3.0767033756677          3.0911484520154          3.0915662433217
9.95                     3.0911484520154          3.0775046237547          3.0911484520154          3.0915430690251
10                       3.0911484520154          3.0783231707614          3.0911484520154          3.0915193943961
10.05                    3.0911484520154          3.0791564418723          3.0911484520154          3.0914952939055
10.1                     3.0911484520154          3.0800025092744          3.0911484520154          3.0914708233111
10.15                    3.0911484520154          3.0808598639998          3.0911484520154          3.0914460262562
10.2                     3.0911484520154          3.0817272650441          3.0911484520154          3.0914209386342
10.25                    3.0911484520154          3.0826036400795          3.0911484520154          3.0913955914597
10.3                     3.0911484520154          3.0834880205487          3.0911484520154          3.091370012746
10.35                    3.0911484520154          3.0843794996067          3.0911484520154          3.0913442287217
10.4                     3.0911484520154          3.085277205201           3.0911484520154          3.0913182646088
10.45                    3.0911484520154          3.0861802831404          3.0911484520154          3.091292145113
10.5                     3.0911484520154          3.0870878867229          3.0911484520154          3.091265894723
10.55                    3.0911484520154          3.087999170642           3.0911484520154          3.0912395378877
10.6                     3.0911484520154          3.0889132876621          3.0911484520154          3.0912130991113
10.65                    3.0911484520154          3.0898293870667          3.0911484520154          3.0911866029988
10.7                     3.0911484520154          3.0907466142231          3.0911484520154          3.0911600742687
10.75                    3.0911484520154          3.0916641108396          3.0911484520154          3.0911335377451
10.8                     3.0911484520154          3.092581015636           3.0911484520154          3.0911070183385
10.85                    3.0911484520154          3.0934964652527          3.0911484520154          3.0910805410198
10.9                     3.0911484520154          3.0944095952849          3.0911484520154          3.0910541307897
10.95                    3.0911484520154          3.0953195413731          3.0911484520154          3.0910278126481
11                       3.0911484520154          3.0962254403081          3.0911484520154          3.0910016115613
11.05                    3.0911484520154          3.0971264311265          3.0911484520154          3.0909755524307
11.1                     3.0911484520154          3.0980216561821          3.0911484520154          3.0909496600618
11.15                    3.0911484520154          3.0989102621881          3.0911484520154          3.0909239591341
11.2                     3.0911484520154          3.0997914012276          3.0911484520154          3.0908984741715
11.25                    3.0911484520154          3.1006642317314          3.0911484520154          3.0908732295146
11.3                     3.0911484520154          3.1015279194254          3.0911484520154          3.0908482492928
11.35                    3.0911484520154          3.1023816382484          3.0911484520154          3.0908235573983
11.4                     3.0911484520154          3.1032245712433          3.0911484520154          3.0907991774595
11.45                    3.0911484520154          3.1040559114228          3.0911484520154          3.0907751328168
11.5                     3.0911484520154          3.1048748626117          3.0911484520154          3.0907514464977
11.55                    3.0911484520154          3.1056806402662          3.0911484520154          3.0907281411935
11.6                     3.0911484520154          3.1064724722733          3.0911484520154          3.0907052392357
11.65                    3.0911484520154          3.1072495997292          3.0911484520154          3.090682762574
11.7                     3.0911484520154          3.1080112776983          3.0911484520154          3.0906607327539
11.75                    3.0911484520154          3.1087567759539          3.0911484520154          3.0906391708955
11.8                     3.0911484520154          3.1094853796989          3.0911484520154          3.0906180976728
11.85                    3.0911484520154          3.1101963902689          3.0911484520154          3.0905975332931
11.9                     3.0911484520154          3.1108891258167          3.0911484520154          3.0905774974773
11.95                    3.0911484520154          3.111562921977           3.0911484520154          3.0905580094406
12                       3.0911484520154          3.1122171325138          3.0911484520154          3.090539087874
12.05                    3.0911484520154          3.1128511299473          3.0911484520154          3.0905207509258
12.1                     3.0911484520154          3.1134643061625          3.0911484520154          3.0905030161845
12.15                    3.0911484520154          3.1140560729972          3.0911484520154          3.0904859006614
12.2                     3.0911484520154          3.1146258628105          3.0911484520154          3.0904694207741
12.25                    3.0911484520154          3.1151731290306          3.0911484520154          3.090453592331
12.3                     3.0911484520154          3.1156973466817          3.0911484520154          3.0904384305158
12.35                    3.0911484520154          3.1161980128902          3.0911484520154          3.0904239498731
12.4                     3.0911484520154          3.1166746473681          3.0911484520154          3.0904101642941
12.45                    3.0911484520154          3.117126792876           3.0911484520154          3.0903970870034
12.5                     3.0911484520154          3.1175540156621          3.0911484520154          3.0903847305464
12.55                    3.0911484520154          3.1179559058796          3.0911484520154          3.0903731067768
12.6                     3.0911484520154          3.1183320779801          3.0911484520154          3.0903622268458
12.65                    3.0911484520154          3.1186821710842          3.0911484520154          3.0903521011911
12.7                     3.0911484520154          3.119005849328           3.0911484520154          3.0903427395268
12.75                    3.0911484520154          3.1193028021848          3.0911484520154          3.0903341508341
12.8                     3.0911484520154          3.1195727447638          3.0911484520154          3.0903263433528
12.85                    3.0911484520154          3.1198154180823          3.0911484520154          3.0903193245735
12.9                     3.0911484520154          3.1200305893143          3.0911484520154          3.0903131012302
12.95                    3.0911484520154          3.120218052013           3.0911484520154          3.0903076792937
13                       3.0911484520154          3.1203776263081          3.0911484520154          3.0903030639666
13.05                    3.0911484520154          3.1205091590769          3.0911484520154          3.0902992596774
13.1                     3.0911484520154          3.1206125240904          3.0911484520154          3.0902962700771
13.15                    3.0911484520154          3.1206876221323          3.0911484520154          3.0902940980354
13.2                     3.0911484520154          3.1207343810917          3.0911484520154          3.0902927456378
13.25                    3.0911484520154          3.12075275603            3.0911484520154          3.0902922141841
13.3                     3.0911484520154          3.1207427292203          3.0911484520154          3.090292504187
13.35                    3.0911484520154          3.1207043101605          3.0911484520154          3.0902936153718
13.4                     3.0911484520154          3.1206375355586          3.0911484520154          3.0902955466767
13.45                    3.0911484520154          3.1205424692916          3.0911484520154          3.0902982962545
13.5                     3.0911484520154          3.120419202336           3.0911484520154          3.0903018614736
13.55                    3.0911484520154          3.1202678526712          3.0911484520154          3.0903062389218
13.6                     3.0911484520154          3.1200885651547          3.0911484520154          3.0903114244095
13.65                    3.0911484520154          3.1198815113685          3.0911484520154          3.0903174129741
13.7                     3.0911484520154          3.1196468894369          3.0911484520154          3.0903241988851
13.75                    3.0911484520154          3.1193849238153          3.0911484520154          3.0903317756508
13.8                     3.0911484520154          3.1190958650481          3.0911484520154          3.0903401360248
13.85                    3.0911484520154          3.1187799894966          3.0911484520154          3.0903492720138
13.9                     3.0911484520154          3.1184375990349          3.0911484520154          3.0903591748869
13.95                    3.0911484520154          3.1180690207129          3.0911484520154          3.0903698351849
14                       3.0911484520154          3.117674606385           3.0911484520154          3.0903812427312
14.05                    3.0911484520154          3.1172547323037          3.0911484520154          3.0903933866436
14.1                     3.0911484520154          3.1168097986748          3.0911484520154          3.0904062553469
14.15                    3.0911484520154          3.1163402291743          3.0911484520154          3.0904198365873
14.2                     3.0911484520154          3.1158464704232          3.0911484520154          3.0904341174474
14.25                    3.0911484520154          3.1153289914198          3.0911484520154          3.0904490843623
14.3                     3.0911484520154          3.114788282927           3.0911484520154          3.0904647231379
14.35                    3.0911484520154          3.1142248568152          3.0911484520154          3.0904810189695
14.4                     3.0911484520154          3.1136392453618          3.0911484520154          3.0904979564621
14.45                    3.0911484520154          3.1130320005121          3.0911484520154          3.090515519652
14.5                     3.0911484520154          3.1124036931131          3.0911484520154          3.0905336920287
14.55                    3.0911484520154          3.1117549121382          3.0911484520154          3.0905524565575
14.6                     3.0911484520154          3.1110862639394          3.0911484520154          3.090571795701
14.65                    3.0911484520154          3.1103983715811          3.0911484520154          3.0905916914385
14.7                     3.0911484520154          3.1096918743496          3.0911484520154          3.0906121252801
14.75                    3.0911484520154          3.108967427584           3.0911484520154          3.0906330782715
14.8                     3.0911484520154          3.1082257030556          3.0911484520154          3.0906545309832
14.85                    3.0911484520154          3.1074673902489          3.0911484520154          3.0906764634736
14.9                     3.0911484520154          3.106693199087           3.0911484520154          3.0906988552097
14.95                    3.0911484520154          3.1059038649234          3.0911484520154          3.090721684923
15                       3.0911484520154          3.1051001570523          3.0911484520154          3.0907449303634
15.05                    3.0911484520154          3.1042828926248          3.0911484520154          3.0907685678966
15.1                     3.0911484520154          3.103452958812           3.0911484520154          3.0907925718633
15.15                    3.0911484520154          3.1026113474819          3.0911484520154          3.0908169135759
15.2                     3.0911484520154          3.1017592087785          3.0911484520154          3.0908415597691
15.25                    3.0911484520154          3.1008979331614          3.0911484520154          3.0908664702269
15.3                     3.0911484520154          3.1000292761747          3.0911484520154          3.0908915941743
15.35                    3.0911484520154          3.0991555472331          3.0911484520154          3.0909168648165
15.4                     3.0911484520154          3.0982798941451          3.0911484520154          3.0909421911103
15.45                    3.0911484520154          3.0974067306072          3.0911484520154          3.0909674453994
15.5                     3.0911484520154          3.0965423769602          3.0911484520154          3.0909924448823
15.55                    3.0911484520154          3.0956960187447          3.0911484520154          3.0910169238879
15.6                     3.0911484520154          3.094881138477           3.0911484520154          3.0910404924647
15.65                    3.0911484520154          3.0941176516109          3.0911484520154          3.0910625746031
15.7                     3.0911484520154          3.0934350898367          3.0911484520154          3.0910823161655
15.75                    3.0911484520154          3.0928028003599          3.0911484520154          3.0911006037148
15.8                     3.0911484520154          3.0921905990939          3.0911484520154          3.0911183102579
15.85                    3.0911484520154          3.0916300456354          3.0911484520154          3.0911345230044
15.9                     3.0911484520154          3.091142089475           3.0911484520154          3.0911486360376
15.95                    3.0911484520154          3.0907400512457          3.0911484520154          3.0911602640881
16                       3.0911484520154          3.0904318564541          3.0911484520154          3.0911691779284
16.05                    3.0911484520154          3.0902217061232          3.0911484520154          3.0911752560536
16.1                     3.0911484520154          3.090111324159           3.0911484520154          3.0911784486033
16.15                    3.0911484520154          3.0901008872109          3.0911484520154          3.0911787504685
16.2                     3.0911484520154          3.0901897166566          3.0911484520154          3.0911761812768
16.25                    3.0911484520154          3.090376791901           3.0911484520154          3.0911707705466
16.3                     3.0911484520154          3.0906611272692          3.0911484520154          3.0911625467864
16.35                    3.0911484520154          3.0910420386034          3.0911484520154          3.0911515297838
16.4                     3.0911484520154          3.0915193051837          3.0911484520154          3.0911377259226
16.45                    3.0911484520154          3.0920931960391          3.0911484520154          3.0911211274219
16.5                     3.0911484520154          3.092764246114           3.0911484520154          3.0911017188095
16.55                    3.0911484520154          3.0935324483473          3.0911484520154          3.0910795002898
16.6                     3.0911484520154          3.0943949009244          3.0911484520154          3.091054555791
16.65                    3.0911484520154          3.0953390257644          3.0911484520154          3.091027249106
16.7                     3.0911484520154          3.0963221178414          3.0911484520154          3.0909988153814
16.75                    3.0911484520154          3.0973888367488          3.0911484520154          3.090967962939
16.8                     3.0911484520154          3.0985724238483          3.0911484520154          3.0909337303473
16.85                    3.0911484520154          3.0998072936592          3.0911484520154          3.0908980145187
16.9                     3.0911484520154          3.1010688903097          3.0911484520154          3.0908615256764
16.95                    3.0911484520154          3.1023489519052          3.0911484520154          3.0908245027771
17                       3.0911484520154          3.1036456556399          3.0911484520154          3.0907869985415
17.05                    3.0911484520154          3.1049597000152          3.0911484520154          3.0907489927669
17.1                     3.0911484520154          3.106292748375           3.0911484520154          3.0907104373448
17.15                    3.0911484520154          3.1076467956405          3.0911484520154          3.0906712745767
17.2                     3.0911484520154          3.109023857764           3.0911484520154          3.0906314461556
17.25                    3.0911484520154          3.1104256774803          3.0911484520154          3.0905909016769
17.3                     3.0911484520154          3.1118531560034          3.0911484520154          3.0905496150749
17.35                    3.0911484520154          3.1133049730169          3.0911484520154          3.090507624537
17.4                     3.0911484520154          3.1147741233638          3.0911484520154          3.0904651326714
17.45                    3.0911484520154          3.1162392156345          3.0911484520154          3.0904227581765
17.5                     3.0911484520154          3.1176426451353          3.0911484520154          3.0903821671384
17.55                    3.0911484520154          3.1190366265642          3.0911484520154          3.0903418493645
17.6                     3.0911484520154          3.1204478602823          3.0911484520154          3.090301032607
17.65                    3.0911484520154          3.12178746361            3.0911484520154          3.0902622875972
17.7                     3.0911484520154          3.1230223455664          3.0911484520154          3.0902265714173
17.75                    3.0911484520154          3.1241378367137          3.0911484520154          3.0901943083477
17.8                     3.0911484520154          3.1251251921755          3.0911484520154          3.0901657513143
17.85                    3.0911484520154          3.1259771632143          3.0911484520154          3.0901411099705
17.9                     3.0911484520154          3.1266863938528          3.0911484520154          3.0901205970713
17.95                    3.0911484520154          3.1272448975464          3.0911484520154          3.0901044436095
18                       3.0911484520154          3.1276440098589          3.0911484520154          3.0900929001846
18.05                    3.0911484520154          3.1278746133825          3.0911484520154          3.090086230497
18.1                     3.0911484520154          3.1279275847486          3.0911484520154          3.0900846984195
18.15                    3.0911484520154          3.1277944820327          3.0911484520154          3.0900885481158
18.2                     3.0911484520154          3.1274685306637          3.0911484520154          3.0900979755252
18.25                    3.0911484520154          3.126945998619           3.0911484520154          3.090113088588
18.3                     3.0911484520154          3.1262280866808          3.0911484520154          3.0901338525742
18.35                    3.0911484520154          3.1253235022352          3.0911484520154          3.0901600156424
18.4                     3.0911484520154          3.1242519398435          3.0911484520154          3.0901910081716
18.45                    3.0911484520154          3.1230487631997          3.0911484520154          3.0902258073468
18.5                     3.0911484520154          3.1217712766411          3.0911484520154          3.0902627557689
18.55                    3.0911484520154          3.1203543142799          3.0911484520154          3.0903037382145
18.6                     3.0911484520154          3.1187336476817          3.0911484520154          3.0903506123465
18.65                    3.0911484520154          3.1169716631243          3.0911484520154          3.0904015737822
18.7                     3.0911484520154          3.1151103861467          3.0911484520154          3.0904554070276
18.75                    3.0911484520154          3.1131782459053          3.0911484520154          3.0905112898333
18.8                     3.0911484520154          3.1111946113273          3.0911484520154          3.0905686619968
18.85                    3.0911484520154          3.1091728295511          3.0911484520154          3.0906271374821
18.9                     3.0911484520154          3.1071222582482          3.0911484520154          3.0906864456396
18.95                    3.0911484520154          3.105049622547           3.0911484520154          3.0907463919601
19                       3.0911484520154          3.1029599189508          3.0911484520154          3.0908068319311
19.05                    3.0911484520154          3.1008570157359          3.0911484520154          3.0908676536713
19.1                     3.0911484520154          3.0987440502416          3.0911484520154          3.0909287664403
19.15                    3.0911484520154          3.0966236904637          3.0911484520154          3.0909900930723
19.2                     3.0911484520154          3.0944983061695          3.0911484520154          3.0910515650272
19.25                    3.0911484520154          3.0923700798509          3.0911484520154          3.0911131191811
19.3                     3.0911484520154          3.0902410778334          3.0911484520154          3.0911746957705
19.35                    3.0911484520154          3.0881132951728          3.0911484520154          3.0912362370926
19.4                     3.0911484520154          3.0859886835239          3.0911484520154          3.0912976867004
19.45                    3.0911484520154          3.0838691682389          3.0911484520154          3.0913589889074
19.5                     3.0911484520154          3.0817566590862          3.0911484520154          3.0914200884777
19.55                    3.0911484520154          3.079653057856           3.0911484520154          3.0914809304065
19.6                     3.0911484520154          3.0775602655686          3.0911484520154          3.0915414597109
19.65                    3.0911484520154          3.0754801919303          3.0911484520154          3.091601621157
19.7                     3.0911484520154          3.0734147700753          3.0911484520154          3.0916613588333
19.75                    3.0911484520154          3.0713659805606          3.0911484520154          3.0917206154566
19.8                     3.0911484520154          3.0693358901911          3.0911484520154          3.0917793312492
19.85                    3.0911484520154          3.0673267138014          3.0911484520154          3.0918374421521
19.9                     3.0911484520154          3.0653409110301          3.0911484520154          3.0918948770257
19.95                    3.0911484520154          3.0633813360071          3.0911484520154          3.0919515533207
20                       3.0911484520154          3.0614514666899          3.0911484520154          3.092007370445
20.05                    3.0911484520154          3.0595557537333          3.0911484520154          3.0920621996736
20.1                     3.0911484520154          3.0577001483598          3.0911484520154          3.0921158688806
20.15                    3.0911484520154          3.0558928978333          3.0911484520154          3.0921681395326
20.2                     3.0911484520154          3.0541457404583          3.0911484520154          3.0922186721254
20.25                    3.0911484520154          3.0524756964062          3.0911484520154          3.0922669743891
20.3                     3.0911484520154          3.0509077463198          3.0911484520154          3.0923123238147
20.35                    3.0911484520154          3.0494788317161          3.0911484520154          3.092353651952
20.4                     3.0911484520154          3.0482438221814          3.0911484520154          3.0923893718218
