x[nm]                E_6[eV]              Psi^2_6_hh1[nm^-1/2]
15.2                 1.4437721218703      1.4876555267267
15.25                1.4437721218703      1.4852126905331
15.3                 1.4437721218703      1.4828104667695
15.35                1.4437721218703      1.4804523591849
15.4                 1.4437721218703      1.4781418071829
15.45                1.4437721218703      1.4758821808052
15.5                 1.4437721218703      1.4736767758162
15.55                1.4437721218703      1.4715288088962
15.6                 1.4437721218703      1.4694414129493
15.65                1.4437721218703      1.4674176325343
15.7                 1.4437721218703      1.4654604194241
15.75                1.4437721218703      1.4635693832964
15.8                 1.4437721218703      1.4617502711633
15.85                1.4437721218703      1.4600162613445
15.9                 1.4437721218703      1.4583774103704
15.95                1.4437721218703      1.4568408697576
16                   1.4437721218703      1.4554111447389
16.05                1.4437721218703      1.4540903809384
16.1                 1.4437721218703      1.4528786663363
16.15                1.4437721218703      1.4517743374481
16.2                 1.4437721218703      1.4507742803419
16.25                1.4437721218703      1.4498742188609
16.3                 1.4437721218703      1.4490689841186
16.35                1.4437721218703      1.4483527609542
16.4                 1.4437721218703      1.4477193085046
16.45                1.4437721218703      1.4471621533672
16.5                 1.4437721218703      1.4466747549493
16.55                1.4437721218703      1.4462506435371
16.6                 1.4437721218703      1.4458835323643
16.65                1.4437721218703      1.4455674055253
16.7                 1.4437721218703      1.4452965839827
16.75                1.4437721218703      1.445066427305
16.8                 1.4437721218703      1.4448718961961
16.85                1.4437721218703      1.4447074809059
16.9                 1.4437721218703      1.4445685246614
16.95                1.4437721218703      1.4444510917727
17                   1.4437721218703      1.4443518561604
17.05                1.4437721218703      1.4442680071511
17.1                 1.4437721218703      1.4441971698698
17.15                1.4437721218703      1.4441373379754
17.2                 1.4437721218703      1.4440868168353
17.25                1.4437721218703      1.4440441755274
17.3                 1.4437721218703      1.444008206312
17.35                1.4437721218703      1.4439778904245
17.4                 1.4437721218703      1.443952369221
17.45                1.4437721218703      1.4439309198584
17.5                 1.4437721218703      1.4439129348215
17.55                1.4437721218703      1.4438979402249
17.6                 1.4437721218703      1.4438854756792
17.65                1.4437721218703      1.443875087826
17.7                 1.4437721218703      1.4438664117428
17.75                1.4437721218703      1.4438591523132
17.8                 1.4437721218703      1.4438530696501
17.85                1.4437721218703      1.4438479676483
17.9                 1.4437721218703      1.4438436849598
17.95                1.4437721218703      1.4438400878541
18                   1.4437721218703      1.4438370645513
18.05                1.4437721218703      1.4438345207135
18.1                 1.4437721218703      1.4438323758507
18.15                1.4437721218703      1.4438305604574
18.2                 1.4437721218703      1.4438290137352
18.25                1.4437721218703      1.4438276817929
18.3                 1.4437721218703      1.4438265162381
18.35                1.4437721218703      1.4438254730968
18.4                 1.4437721218703      1.4438245120086
18.45                1.4437721218703      1.4438235956591
18.5                 1.4437721218703      1.4438226894158
18.55                1.4437721218703      1.4438217659064
18.6                 1.4437721218703      1.4438208150424
18.65                1.4437721218703      1.4438198382106
18.7                 1.4437721218703      1.4438188368358
18.75                1.4437721218703      1.4438178123787
18.8                 1.4437721218703      1.4438167663333
18.85                1.4437721218703      1.4438157002253
18.9                 1.4437721218703      1.4438146156099
18.95                1.4437721218703      1.4438135140688
19                   1.4437721218703      1.4438123972088
19.05                1.4437721218703      1.4438112666589
19.1                 1.4437721218703      1.4438101240679
19.15                1.4437721218703      1.4438089711025
19.2                 1.4437721218703      1.4438078094443
19.25                1.4437721218703      1.4438066407875
19.3                 1.4437721218703      1.4438054668368
19.35                1.4437721218703      1.4438042893044
19.4                 1.4437721218703      1.4438031099078
19.45                1.4437721218703      1.4438019303672
19.5                 1.4437721218703      1.443800752403
19.55                1.4437721218703      1.4437995777332
19.6                 1.4437721218703      1.4437984080713
19.65                1.4437721218703      1.4437972451232
19.7                 1.4437721218703      1.4437960905852
19.75                1.4437721218703      1.4437949461411
19.8                 1.4437721218703      1.4437938134602
19.85                1.4437721218703      1.4437926941946
19.9                 1.4437721218703      1.4437915899767
19.95                1.4437721218703      1.4437905024171
20                   1.4437721218703      1.4437894331021
20.05                1.4437721218703      1.4437883835914
20.1                 1.4437721218703      1.4437873554155
20.15                1.4437721218703      1.4437863500743
20.2                 1.4437721218703      1.443785369034
20.25                1.4437721218703      1.4437844137256
20.3                 1.4437721218703      1.4437834855423
20.35                1.4437721218703      1.443782585838
20.4                 1.4437721218703      1.443781715925
20.45                1.4437721218703      1.4437808756234
20.5                 1.4437721218703      1.4437800674691
20.55                1.4437721218703      1.4437792972938
20.6                 1.4437721218703      1.4437785695424
20.65                1.4437721218703      1.4437778873693
20.7                 1.4437721218703      1.4437772527544
20.75                1.4437721218703      1.44377666663
20.8                 1.4437721218703      1.4437761290159
20.85                1.4437721218703      1.4437756391553
20.9                 1.4437721218703      1.4437751956485
20.95                1.4437721218703      1.4437747965809
21.002630398234      1.4437721218703      1.443774422023
21.058029574601      1.4437721218703      1.4437740748863
21.116343188881      1.4437721218703      1.4437737575791
21.177724563722      1.4437721218703      1.4437734718875
21.242335087763      1.4437721218703      1.4437732188764
21.310344639971      1.4437721218703      1.4437729988215
21.3819320363        1.4437721218703      1.4437728111822
21.457285499847      1.4437721218703      1.4437726548976
21.536603155744      1.4437721218703      1.4437725280457
21.620093552081      1.4437721218703      1.4437724264826
21.707976208241      1.4437721218703      1.443772346331
21.800482192072      1.4437721218703      1.4437722840328
21.897854727434      1.4437721218703      1.4437722363856
22.000349833698      1.4437721218703      1.443772200565
22.108236998893      1.4437721218703      1.4437721741315
22.221799888265      1.4437721218703      1.4437721550249
22.34133709011       1.4437721218703      1.4437721415505
22.467162900849      1.4437721218703      1.4437721323585
22.599608151396      1.4437721218703      1.4437721264262
22.739021077007      1.4437721218703      1.4437721230511
22.885768232885      1.4437721218703      1.4437721218726
