x[nm]                   E_8_real[eV]            Psi_8_lh1_real[nm^-1/2] E_8_imag[eV]            Psi_8_lh1_imag[nm^-1/2]
7.1142317671146         2.3390669310193         2.2964288859056         2.3390669310193         2.3360875121569
7.260978922993          2.3390669310193         3.0313333559645         2.3390669310193         2.3874404349835
7.4003918486039         2.3390669310193         2.8132913155976         2.3390669310193         2.3722043103876
7.532837099151          2.3390669310193         2.7621705804773         2.3390669310193         2.3686321465589
7.6586629098899         2.3390669310193         2.7025039898321         2.3390669310193         2.3644628239468
7.7782001117354         2.3390669310193         2.6543546322407         2.3390669310193         2.3610982910786
7.891763001107          2.3390669310193         2.6139482286287         2.3390669310193         2.358274812639
7.9996501663019         2.3390669310193         2.5800228149757         2.3390669310193         2.3559042063627
8.1021452725658         2.3390669310193         2.5514052231313         2.3390669310193         2.3539044947739
8.1995178079279         2.3390669310193         2.52714300343           2.3390669310193         2.352209123543
8.2920237917592         2.3390669310193         2.506464590334          2.3390669310193         2.3507641779819
8.3799064479186         2.3390669310193         2.4887480775414         2.3390669310193         2.349526201141
8.4633968442558         2.3390669310193         2.4734997091419         2.3390669310193         2.3484606908365
8.5427145001525         2.3390669310193         2.4603618540895         2.3390669310193         2.3475426568823
8.6180679636999         2.3390669310193         2.4492202708075         2.3390669310193         2.3467641164192
8.6896553600291         2.3390669310193         2.4399086809651         2.3390669310193         2.3461134504156
8.7576649122373         2.3390669310193         2.4320180576219         2.3390669310193         2.3455620772942
8.8222754362784         2.3390669310193         2.4252500818126         2.3390669310193         2.3450891514194
8.8836568111193         2.3390669310193         2.4194010472389         2.3390669310193         2.3446804384052
8.9419704253995         2.3390669310193         2.4143161708321         2.3390669310193         2.3443251224746
8.9973696017656         2.3390669310193         2.4098734767837         2.3390669310193         2.3440146803234
9.05                    2.3390669310193         2.4059749893062         2.3390669310193         2.3437422656971
9.1                     2.3390669310193         2.4025409165665         2.3390669310193         2.3435023029814
9.15                    2.3390669310193         2.3993499467604         2.3390669310193         2.3432793275705
9.2                     2.3390669310193         2.396387215203          2.3390669310193         2.3430723007647
9.25                    2.3390669310193         2.3936385038657         2.3390669310193         2.3428802290507
9.3                     2.3390669310193         2.391090116552          2.3390669310193         2.3427021553794
9.35                    2.3390669310193         2.3887285724409         2.3390669310193         2.3425371377513
9.4                     2.3390669310193         2.3865401630532         2.3390669310193         2.3423842182591
