x[nm]                 E_13[eV]              Psi^2_13_so2[nm^-1/2]
21.116343188881       3.0911484520154       3.0931450717526
21.177724563722       3.0911484520154       3.0930590364112
21.242335087763       3.0911484520154       3.092960566057
21.310344639971       3.0911484520154       3.0928518759884
21.3819320363         3.0911484520154       3.0927412262617
21.457285499847       3.0911484520154       3.0926416115042
21.536603155744       3.0911484520154       3.0925457700023
21.620093552081       3.0911484520154       3.0924577260506
21.707976208241       3.0911484520154       3.0923787925101
21.800482192072       3.0911484520154       3.0923097119677
21.897854727434       3.0911484520154       3.0922512161006
22.000349833698       3.0911484520154       3.0922042251032
22.108236998893       3.0911484520154       3.0921700277598
22.221799888265       3.0911484520154       3.0921505934125
22.34133709011        3.0911484520154       3.092148588717
22.467162900849       3.0911484520154       3.0921767825945
22.599608151396       3.0911484520154       3.0921687383668
22.739021077007       3.0911484520154       3.0928347844238
22.885768232885       3.0911484520154       3.0911543824621
