|k|[1/nm]            Band_1[eV]           Band_2[eV]           Band_3[eV]           Band_4[eV]           Band_5[eV]           Band_6[eV]           Band_7[eV]           Band_8[eV]           Band_9[eV]           Band_10[eV]          Band_11[eV]          Band_12[eV]          Band_13[eV]          Band_14[eV]         
0                    1.3976942530797      1.3976942530798      1.4167478423565      1.4167478423565      1.4437721218703      1.4437721218703      2.3390669310193      2.3390669310193      2.3390988947366      2.3390988947366      2.9525116792099      2.9525116792099      3.0911484520154      3.0911484520155
0.00555714439232     1.3976792704984      1.397679329484       1.4166897289004      1.4168190892792      1.4437649845202      1.4437650113227      2.3388286241992      2.338860561931       2.3393517665848      2.3393836623858      2.9525178609995      2.9525398312231      3.0911446284419      3.0911814694137
0.01111428878464     1.3976342894852      1.3976347582798      1.4166449103442      1.4169030177639      1.4437435284943      1.4437437430007      2.3385871777247      2.3386191159877      2.3396334220852      2.3396652765453      2.9525582712396      2.9526022068606      3.091169642345       3.0912433178562
0.01667143317696     1.3975593948129      1.3975609598897      1.4166134605457      1.4169991037388      1.4437077029043      1.4437084273517      2.3383597556982      2.3383916807582      2.3399290292706      2.3399608287729      2.9526329432266      2.9526988345994      3.0912236173023      3.0913341144981
0.02222857756928     1.3974548459895      1.3974585003692      1.4165952653291      1.4171066645814      1.4436574762438      1.4436591950728      2.3381507326758      2.3381826314639      2.3402429197643      2.3402746514206      2.9527418810876      2.9528297138109      3.0913065904414      3.0914538901954
0.0277857219616      1.3973210732383      1.3973280757851      1.4165900396479      1.4172248884146      1.4435928363544      1.4435961975149      2.3379582831236      2.3379901423727      2.3405732297474      2.3406048805306      2.9528850692865      2.9529948241692      3.0914185403585      3.0916026171706
0.03334286635392     1.3971586688497      1.3971704950568      1.4165973441432      1.4173528594617      1.4435137903659      1.4435196070627      2.3377798985851      2.3378117047547      2.3409174160687      2.3409489727335      2.9530624868061      2.9531941398432      3.0915594372981      3.0917802592135
0.03890001074624     1.3969683759166      1.3969866636304      1.4166166035815      1.4174895817011      1.4434203646997      1.4434296175823      2.3376155896854      2.3376473293063      2.3412754524898      2.3413069019191      2.9532741153297      2.9534276377436      3.0917292721368      3.0919868008252
0.04445715513856     1.3967510759793      1.3967775694693      1.4166471228752      1.4176339968483      1.443312605107       1.4433264449058      2.3374653655774      2.3374970252696      2.3416473114062      2.3416786406277      2.9535199327965      2.9536952910575      3.091928033518       3.0922222242928
0.05001429953088     1.3965077782649      1.3965442735646      1.4166881074474      1.4177850034834      1.443190576758       1.4432103273713      2.3373292339419      2.3373608004321      2.342032963857       2.3420641600599      2.953799913415       2.9539970692644      3.0921557078556      3.0924865096977
0.0555714439232      1.3962396139272      1.3962879074671      1.416738684258       1.4179414742508      1.4430543643791      1.4430815264122      2.337207200987       2.337238661126       2.3424323795379      2.3424634300892      2.9541140276778      2.9543329381542      3.09241227934        3.0927796349235
0.06112858831552     1.3959478403712      1.396009681425       1.4167979223893      1.4181022707038      1.4429040724412      1.4429403271986      2.3370992714475      2.3371306122274      2.3428455268149      2.3428764192755      2.9544622423789      2.9547028598484      3.092697729944       3.093101575666
0.06668573270784     1.3956338639954      1.3957109088459      1.4168648522952      1.4182662555947      1.4427398253994      1.4427870393249      2.3370054485849      2.3370366571563      2.3432723727394      2.3433030948793      2.9548445206334      2.9551067928221      3.09301203943        3.0934523054433
0.07224287710016     1.3952992964794      1.3953930570259      1.4169384830619      1.4184323025974      1.4425617679866      1.442621997544       2.3369257341887      2.3369567978768      2.3437128830636      2.3437434228772      2.9552608218984      2.9555446919288      3.0933551853581      3.0938317956072
0.07780002149248     1.3949460744715      1.3950578423671      1.4170178172774      1.4185993035954      1.4423700655619      1.442445562541       2.3368601285779      2.3368910348991      2.344167022257       2.3441973679776      2.9557111019977      2.9560165084273      3.0937271430953      3.0942400153548
0.0833571658848      1.3945767050877      1.3947074044369      1.4171018633269      1.4187661737598      1.4421649045187      1.4422581217396      2.3368086306036      2.3368393672809      2.3446347535231      2.3446648936366      2.9561953131466      2.9565221900103      3.094127885825       3.0946769317422
0.08891431027712     1.3941947707152      1.3943446237514      1.4171896451162      1.4189318547006      1.4419464927511      1.4420600901325      2.3367712376523      2.3368017926308      2.3451160388173      2.3451459620761      2.9567134039801      2.9570616808352      3.0945573845583      3.0951425096976
0.09447145466944     1.3938059587491      1.393973699557       1.4172802093588      1.4190953159983      1.441715060186       1.4418519111194      2.33674794565        2.3367783071113      2.3456108388651      2.3456405343001      2.957265319583       2.9576349215566      3.0950156081449      3.0956367120362
0.10002859906176     1.3934199222779      1.3936011556905      1.4173726306508      1.4192555554227      1.4414708593786      1.4416340573363      2.3367387490673      2.3367689054438      2.3461191131802      2.346148570114       2.957851001521       2.9582418493609      3.0955025232863      3.0961594994757
0.10558574345408     1.393051799332       1.3932373159206      1.4174660146071      1.4194115981331      1.4412141661787      1.4414070314509      2.336743640925       2.3367735809136      2.3466408200848      2.3466700281421      2.9584703878747      2.958882398003       3.096018094549       3.0967108306524
