k_per_nm,integration_weight_nm_minus2
0.43299416723493001,0.00031913366001491499
0.43530964406507,0.00032084025712729913
0.4376251208952,0.00032254685423897995
0.43994059772533001,0.00032425345135205262
0.44225607455547,0.00032596004846443681
0.44457155138560001,0.00032766664557610663
0.44688702821573001,0.0003293732426891904
0.44920250504587,0.00033107983980157455
0.45151798187600001,0.00033278643691323325
0.45383345870613001,0.00033449303402632808
0.45614893553627001,0.00033619963113871223
0.45846441236640001,0.00033790622825035998
0.46077988919653001,0.00033961282536346582
0.46309536602667001,0.00034131942247584996
0.46541084285680001,0.0003430260195874866
0.46772631968693001,0.00034473261670060355
0.47004179651707001,0.0003464392138129877
0.47235727334720001,0.00034814581092461327
0.47467275017733002,0.00034985240803774123
0.47698822700747001,0.00035155900515012538
0.47930370383760001,0.0003532656022617399
0.48161918066773002,0.00035497219937487897
0.48393465749787001,0.00035667879648726311
0.48625013432800002,0.00035838539359886663
0.48856561115813002,0.00036009199071201665
0.49088108798827002,0.00036179858782440079
0.49319656481840002,0.00036350518493599325
0.49551204164853002,0.00036521178204915438
0.49782751847867002,0.00036691837916153852
0.50014299530880002,0.00036862497627311992
0.50245847213893002,0.00037033157338629206
0.50477394896907002,0.0003720381704986762
0.50708942579920002,0.0003737447676102466
0.50940490262933003,0.0003754513647234298
0.51172037945947002,0.00037715796183581394
0.51403585628960002,0.00037886455894737327
0.51635133311973003,0.00038057115606056753
0.51866680994987002,0.00038227775317295167
0.52098228678000003,0.00038398435028449989
0.52329776361013003,0.00038569094739770521
0.52561324044027002,0.00038739754451008935
0.52792871727040003,0.00038910414162162662
0.53024419410053003,0.00039081073873484294
0.53255967093067003,0.00039251733584722709
0.53487514776080003,0.00039422393295875324
0.53719062459093003,0.00039593053007198062
0.53950610142107003,0.00039763712718436477
0.54182157825120003,0.00039934372429587992
0.54413705508133003,0.00040105032140911836
0.54645253191147003,0.0004027569185215025
0.54876800874160003,0.00040446351563300654
0.55108348557173004,0.00040617011274625604
0.55339896240187003,0.00040787670985864018
0.55571443923200003,0.00020479165348506664
