x[nm]                   E_5_real[eV]            Psi_5_hh2_real[nm^-1/2] E_5_imag[eV]            Psi_5_hh2_imag[nm^-1/2]
7.1142317671146         1.4437721218703         1.4437207465111         1.4437721218703         1.4437213222788
7.260978922993          1.4437721218703         1.4426148654691         1.4437721218703         1.4426278349321
7.4003918486039         1.4437721218703         1.4414989887938         1.4437721218703         1.4415244639739
7.532837099151          1.4437721218703         1.4403231778066         1.4437721218703         1.4403618303924
7.6586629098899         1.4437721218703         1.4390476876068         1.4437721218703         1.439100634711
7.7782001117354         1.4437721218703         1.4376400566214         1.4437721218703         1.4377087791562
7.891763001107          1.4437721218703         1.4360733041117         1.4437721218703         1.4361595853643
7.9996501663019         1.4437721218703         1.4343248304791         1.4437721218703         1.4344307070125
8.1021452725658         1.4437721218703         1.432375761048          1.4437721218703         1.432503480955
8.1995178079279         1.4437721218703         1.4302105647825         1.4437721218703         1.4303625502133
8.2920237917592         1.4437721218703         1.4278168370674         1.4437721218703         1.4279956491919
8.3799064479186         1.4437721218703         1.42518517313           1.4437721218703         1.425393478518
8.4633968442558         1.4437721218703         1.4223090835706         1.4437721218703         1.4225496215193
8.5427145001525         1.4437721218703         1.4191849204046         1.4437721218703         1.4194604710942
8.6180679636999         1.4437721218703         1.4158117937831         1.4437721218703         1.4161251473665
8.6896553600291         1.4437721218703         1.4122349992661         1.4437721218703         1.4125884382653
8.7576649122373         1.4437721218703         1.4084994079221         1.4437721218703         1.4088947119857
8.8222754362784         1.4437721218703         1.4046426476396         1.4437721218703         1.4050811747172
8.8836568111193         1.4437721218703         1.4007008839801         1.4437721218703         1.4011835867113
8.9419704253995         1.4437721218703         1.3967082934725         1.4437721218703         1.3972357414778
8.9973696017656         1.4437721218703         1.3926966151608         1.4437721218703         1.3932690223586
9.05                    1.4437721218703         1.3886948081403         1.4437721218703         1.3893120639023
9.1                     1.4437721218703         1.3847288235641         1.4437721218703         1.3853905264254
9.15                    1.4437721218703         1.3806127021691         1.4437721218703         1.3813205347248
9.2                     1.4437721218703         1.3763578400298         1.4437721218703         1.3771133571582
9.25                    1.4437721218703         1.3719778475158         1.4437721218703         1.3727824515628
9.3                     1.4437721218703         1.3674886503519         1.4437721218703         1.3683435651826
9.35                    1.4437721218703         1.3629085724965         1.4437721218703         1.3638148166178
9.4                     1.4437721218703         1.358258397902          1.4437721218703         1.3592167568937
9.45                    1.4437721218703         1.3535614081907         1.4437721218703         1.3545724067134
9.5                     1.4437721218703         1.3488433932885         1.4437721218703         1.3499072669732
9.55                    1.4437721218703         1.3441326321328         1.4437721218703         1.3452492996861
9.6                     1.4437721218703         1.3394598406911         1.4437721218703         1.3406288765835
9.65                    1.4437721218703         1.3348333327509         1.4437721218703         1.3360542182796
9.7                     1.4437721218703         1.3302465514363         1.4437721218703         1.3315188413818
9.75                    1.4437721218703         1.3257011694052         1.4437721218703         1.3270243998026
9.8                     1.4437721218703         1.3211988442187         1.4437721218703         1.3225725325266
9.85                    1.4437721218703         1.3167412177364         1.4437721218703         1.3181648630129
9.9                     1.4437721218703         1.3123299155175         1.4437721218703         1.3138029986028
9.95                    1.4437721218703         1.3079665462281         1.4437721218703         1.3094885299344
10                      1.4437721218703         1.303652701055          1.4437721218703         1.3052230303614
10.05                   1.4437721218703         1.2993899531247         1.4437721218703         1.3010080553805
10.1                    1.4437721218703         1.2951798569303         1.4437721218703         1.2968451420634
10.15                   1.4437721218703         1.2910239477644         1.4437721218703         1.2927358084965
10.2                    1.4437721218703         1.2869237411591         1.4437721218703         1.2886815532273
10.25                   1.4437721218703         1.2828807323338         1.4437721218703         1.2846838547181
