x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             1.2590282568128e-06         3.0660753422422e-07
7.260978922993              2.9491099712912e-05         7.1818827854897e-06
7.4003918486039             4.0482779780602e-05         9.8586550532338e-06
7.532837099151              4.6272565150782e-05         1.1268624850453e-05
7.6586629098899             4.9428652412619e-05         1.2037217714261e-05
7.7782001117354             5.1478647715096e-05         1.2536447180966e-05
7.891763001107              5.3110982020702e-05         1.2933964864447e-05
7.9996501663019             5.4651970485044e-05         1.330923735739e-05
8.1021452725658             5.6252390209818e-05         1.3698982974867e-05
8.1995178079279             5.797778354329e-05          1.4119163056378e-05
8.2920237917592             5.9852170277697e-05         1.4575627072664e-05
8.3799064479186             6.1879745482645e-05         1.5069396636925e-05
8.4633968442558             6.4055947485115e-05         1.559936085824e-05
8.5427145001525             6.6373545806678e-05         1.6163758918967e-05
8.6180679636999             6.8827450349789e-05         1.6761351242303e-05
8.6896553600291             7.1351917664037e-05         1.7376127514837e-05
8.7576649122373             7.3831599488587e-05         1.7979997305516e-05
8.8222754362784             7.6174957463797e-05         1.8550668540681e-05
8.8836568111193             7.83237679202e-05           1.9073962178018e-05
8.9419704253995             8.0243584676842e-05         1.9541489637096e-05
8.9973696017656             8.1916507464173e-05         1.9948891717263e-05
9.05                        8.3336300111813e-05         2.0294649741907e-05
9.1                         8.4505077055652e-05         2.0579278633113e-05
9.15                        8.5473507185721e-05         2.0815117640518e-05
9.2                         8.6219382707836e-05         2.0996758563727e-05
9.25                        8.6722222845747e-05         2.1119213778287e-05
9.3                         8.6963627193306e-05         2.1178002285555e-05
9.35                        8.6927631925386e-05         2.1169236461585e-05
9.4                         8.6600983054255e-05         2.1089688600449e-05
9.45                        8.5973201518819e-05         2.0936806766421e-05
9.5                         8.5036260012052e-05         2.0708636093197e-05
9.55                        8.3783615937617e-05         2.04035832807e-05
9.6                         8.2208242076713e-05         2.0019937010148e-05
9.65                        8.030318028153e-05          1.9556002784374e-05
9.7                         7.8079235232337e-05         1.9014411835467e-05
9.75                        7.5567164646862e-05         1.8402654502781e-05
9.8                         7.2798033160672e-05         1.772829586741e-05
9.85                        6.9801427328049e-05         1.6998541058171e-05
9.9                         6.6604569550064e-05         1.6220019467744e-05
9.95                        6.3231978562599e-05         1.5398702073767e-05
10                          5.9705450041164e-05         1.4539896714434e-05
10.05                       5.6044213684687e-05         1.3648286343114e-05
10.1                        5.2265177293005e-05         1.2727988467721e-05
10.15                       4.8383203471685e-05         1.1782622536325e-05
10.2                        4.4411387162847e-05         1.081537752138e-05
10.25                       4.0361316521353e-05         9.8290754539021e-06
10.3                        3.6243308553046e-05         8.8262288043875e-06
10.35                       3.2066616346157e-05         7.8090909508778e-06
10.4                        2.7839607878773e-05         6.779699722985e-06
10.45                       2.3569918124684e-05         5.7399144439217e-06
10.5                        1.9264577023514e-05         4.691447095222e-06
10.55                       1.4930116184793e-05         3.6358883002284e-06
10.6                        1.057265719672e-05          2.5747288324009e-06
10.65                       6.1979842355274e-06         1.5093772948253e-06
10.7                        1.8116033946709e-06         4.4117457103186e-07
10.75                       -2.5812091113985e-06        -6.2859443768135e-07
10.8                        -6.9753680286555e-06        -1.6986913341781e-06
10.85                       -1.1365947843782e-05        -2.7679166223787e-06
10.9                        -1.5748157926664e-05        -3.8351036535601e-06
10.95                       -2.011732291661e-05         -4.8991138509066e-06
11                          -2.446886741412e-05         -5.9588329801704e-06
11.05                       -2.8798304200717e-05        -7.0131682824373e-06
11.1                        -3.3101225346493e-05        -8.0610463068919e-06
11.15                       -3.7373295672326e-05        -9.1014113200333e-06
11.2                        -4.1610248127808e-05        -1.0133224178896e-05
11.25                       -4.5807880729647e-05        -1.1155461587067e-05
11.3                        -4.9962054761699e-05        -1.2167115654596e-05
11.35                       -5.4068693994603e-05        -1.3167193708695e-05
11.4                        -5.8123784729098e-05        -1.4154718305306e-05
11.45                       -6.2123376496229e-05        -1.512872739776e-05
11.5                        -6.6063583281911e-05        -1.6088274636172e-05
11.55                       -6.9940585167749e-05        -1.7032429766936e-05
11.6                        -7.3750630297364e-05        -1.7960279110957e-05
11.65                       -7.7490037091351e-05        -1.8870926104435e-05
11.7                        -8.115519665599e-05         -1.9763491883324e-05
11.75                       -8.4742575326738e-05        -2.0637115904687e-05
11.8                        -8.8248717316008e-05        -2.1490956590201e-05
11.85                       -9.1670247420288e-05        -2.23241919865e-05
11.9                        -9.5003873766419e-05        -2.3136020432896e-05
11.95                       -9.82463905677e-05          -2.3925661233974e-05
12                          -0.00010139468087279        -2.4692355326776e-05
12.05                       -0.00010444571929231        -2.5435365947587e-05
12.1                        -0.00010739657468386        -2.6153979283287e-05
12.15                       -0.00011024441279225        -2.6847505116148e-05
12.2                        -0.00011298649882302        -2.7515277449112e-05
12.25                       -0.0001156201999539         -2.8156655119002e-05
12.3                        -0.00011814298776689        -2.8771022387073e-05
12.35                       -0.0001205524405988         -2.9357789512908e-05
12.4                        -0.00012284624580483        -2.9916393304669e-05
12.45                       -0.00012502220193085        -3.0446297648456e-05
12.5                        -0.00012707822078717        -3.0946994013728e-05
12.55                       -0.00012901232942348        -3.1418001933672e-05
12.6                        -0.00013082267200213        -3.1858869461029e-05
12.65                       -0.00013250751156368        -3.226917359906e-05
12.7                        -0.00013406523168445        -3.2648520704907e-05
12.75                       -0.00013549433802662        -3.2996546866583e-05
12.8                        -0.00013679345977328        -3.3312918253376e-05
12.85                       -0.00013796135095459        -3.3597331437275e-05
12.9                        -0.00013899689165655        -3.3849513689155e-05
12.95                       -0.00013989908911831        -3.4069223244855e-05
13                          -0.00014066707871428        -3.4256249544582e-05
13.05                       -0.00014130012482223        -3.4410413444306e-05
13.1                        -0.00014179762157886        -3.4531567399959e-05
13.15                       -0.00014215909352253        -3.4619595624027e-05
13.2                        -0.00014238419612781        -3.4674414214785e-05
13.25                       -0.00014247271623191        -3.4695971261504e-05
13.3                        -0.00014242457235825        -3.4684246922208e-05
13.35                       -0.00014223981494296        -3.4639253479463e-05
13.4                        -0.00014191862646659        -3.4561035372591e-05
13.45                       -0.00014146132150324        -3.4449669208901e-05
13.5                        -0.00014086834669382        -3.4305263757072e-05
13.55                       -0.00014014028065508        -3.4127959926619e-05
13.6                        -0.00013927783384192        -3.3917930732155e-05
13.65                       -0.000138281848376          -3.3675381253269e-05
13.7                        -0.00013715329786727        -3.3400548590037e-05
13.75                       -0.00013589328725177        -3.309370182477e-05
13.8                        -0.00013450305268063        -3.2755141993596e-05
13.85                       -0.00013298396150263        -3.2385202083182e-05
13.9                        -0.00013133751238558        -3.1984247060076e-05
13.95                       -0.00012956533563942        -3.1552673948681e-05
14                          -0.0001276691938165         -3.1090911978404e-05
14.05                       -0.00012565098267913        -3.0599422818498e-05
14.1                        -0.00012351273264316        -3.0078700930594e-05
14.15                       -0.00012125661084077        -2.9529274069869e-05
14.2                        -0.00011888492396115        -2.8951703977989e-05
14.25                       -0.00011640012207476        -2.8346587313585e-05
14.3                        -0.00011380480369419        -2.771455688477e-05
14.35                       -0.00011110172236726        -2.7056283255092e-05
14.4                        -0.00010829379517343        -2.6372476813027e-05
14.45                       -0.00010538411357243        -2.5663890412141e-05
14.5                        -0.00010237595714614        -2.493132271987e-05
14.55                       -9.9272810888399e-05        -2.4175622426958e-05
14.6                        -9.6078386837011e-05        -2.3397693515083e-05
14.65                       -9.2796650991379e-05        -2.2598501813033e-05
14.7                        -8.9431856650823e-05        -2.1779083114155e-05
14.75                       -8.5988585505664e-05        -2.0940553184697e-05
14.8                        -8.2471798059554e-05        -2.008412004151e-05
14.85                       -7.8886895191743e-05        -1.9211098945576e-05
14.9                        -7.5239792932185e-05        -1.8322930610376e-05
14.95                       -7.1537012742413e-05        -1.742120318876e-05
15                          -6.7785789759865e-05        -1.6507678632975e-05
15.05                       -6.3994201486109e-05        -1.5584324033622e-05
15.1                        -6.0171319161213e-05        -1.4653348483904e-05
15.15                       -5.6327383403392e-05        -1.3717245852048e-05
15.2                        -5.24740042715e-05          -1.2778843502583e-05
15.25                       -4.8624383346461e-05        -1.1841356378525e-05
15.3                        -4.4793550986524e-05        -1.0908444779939e-05
15.35                       -4.0998604582737e-05        -9.9842723852675e-06
15.4                        -3.7258921854219e-05        -9.0735581945376e-06
15.45                       -3.3596304602097e-05        -8.1816115377986e-06
15.5                        -3.0034979317114e-05        -7.3143322227346e-06
15.55                       -2.6601336282312e-05        -6.4781469993963e-06
15.6                        -2.3323220306066e-05        -5.6798368335832e-06
15.65                       -2.022848200341e-05         -4.9261841059184e-06
15.7                        -1.7342340771893e-05        -4.2233304237955e-06
15.75                       -1.467529692999e-05         -3.5738328993426e-06
15.8                        -1.2241648713851e-05        -2.9811735412857e-06
15.85                       -1.0070796935125e-05        -2.4525122447875e-06
15.9                        -8.1907469724972e-06        -1.9946690789086e-06
15.95                       -6.6256751954294e-06        -1.6135316456009e-06
16                          -5.3947972540986e-06        -1.3137794768278e-06
16.05                       -4.5120870675292e-06        -1.098815601149e-06
16.1                        -3.9865239431985e-06        -9.7082672373763e-07
16.15                       -3.8226397260517e-06        -9.3091647116957e-07
16.2                        -4.0212066038931e-06        -9.7927289253615e-07
16.25                       -4.5799555731421e-06        -1.1153434236472e-06
16.3                        -5.4942505396934e-06        -1.3379990502228e-06
16.35                       -6.7576675310524e-06        -1.6456753600024e-06
16.4                        -8.3624461673146e-06        -2.0364824908421e-06
16.45                       -1.0299795681493e-05        -2.5082796518764e-06
16.5                        -1.2560057932541e-05        -3.0587148241338e-06
16.55                       -1.5132772173978e-05        -3.6852405318838e-06
16.6                        -1.80067959877e-05          -4.3851432939677e-06
16.65                       -2.1170943092552e-05        -5.1556989477454e-06
16.7                        -2.4616498152907e-05        -5.9947850725109e-06
16.75                       -2.8326623034113e-05        -6.8983011255077e-06
16.8                        -3.2273244745632e-05        -7.8594105722506e-06
16.85                       -3.6428301478138e-05        -8.8712796007544e-06
16.9                        -4.0764429798366e-05        -9.9272444729685e-06
16.95                       -4.5258334590261e-05        -1.102163219603e-05
17                          -4.9891202458054e-05        -1.2149861197824e-05
17.05                       -5.464809371922e-05         -1.3308293259979e-05
17.1                        -5.9517042799651e-05        -1.4494014441038e-05
17.15                       -6.4488123321803e-05        -1.5704607398864e-05
17.2                        -6.9552553069415e-05        -1.6937933425257e-05
17.25                       -7.4701853373373e-05        -1.8191927734227e-05
17.3                        -7.9927077084207e-05        -1.9464411452373e-05
17.35                       -8.5218176027139e-05        -2.0752937576563e-05
17.4                        -9.0563743614685e-05        -2.2054728292997e-05
17.45                       -9.5951792089114e-05        -2.336686425834e-05
17.5                        -0.00010137329411263        -2.4687147070168e-05
17.55                       -0.00010679390999748        -2.6007214083347e-05
17.6                        -0.0001121454128894         -2.7310450208004e-05
17.65                       -0.00011735348827888        -2.8578757844863e-05
17.7                        -0.00012234558550744        -2.9794468940807e-05
17.75                       -0.00012705409548286        -3.094111884771e-05
17.8                        -0.00013141635826793        -3.2003448171044e-05
17.85                       -0.00013537392755911        -3.2967223650648e-05
17.9                        -0.00013887189563006        -3.3819073765549e-05
17.95                       -0.00014185853437721        -3.4546401318949e-05
18                          -0.00014428531522059        -3.5137388285582e-05
18.05                       -0.00014610729788383        -3.558109048888e-05
18.1                        -0.00014728384351753        -3.5867611266687e-05
18.15                       -0.00014777957994071        -3.5988336533547e-05
18.2                        -0.00014756551208549        -3.5936205203727e-05
18.25                       -0.00014662012067034        -3.5705976748467e-05
18.3                        -0.00014493021949282        -3.5294439969697e-05
18.35                       -0.00014249123834266        -3.4700481897405e-05
18.4                        -0.00013930645411099        -3.3924900543353e-05
18.45                       -0.00013538449382128        -3.2969796821803e-05
18.5                        -0.0001307341624167         -3.1837314975299e-05
18.55                       -0.00012535360684891        -3.0527003736188e-05
18.6                        -0.00011926921384688        -2.9045288988822e-05
18.65                       -0.00011255266595728        -2.7409627378042e-05
18.7                        -0.00010527809282672        -2.5638071483318e-05
18.75                       -9.7517081473441e-05        -2.3748054685703e-05
18.8                        -8.9336103406476e-05        -2.1755764601022e-05
18.85                       -8.0795424199804e-05        -1.9675877531184e-05
18.9                        -7.1948893333384e-05        -1.7521507285362e-05
18.95                       -6.2844230952791e-05        -1.5304275013518e-05
19                          -5.3523571580167e-05        -1.303444161463e-05
19.05                       -4.4024118120964e-05        -1.0721067005667e-05
19.1                        -3.4378819724232e-05        -8.3721751978552e-06
