x[nm]                       Envelope_real_part[nm^-1/2] Envelope_imag_part[nm^-1/2]
7.1142317671146             4.0198412641195e-05         -4.719940600977e-05
7.260978922993              -0.00062696230376785        0.00073615464850542
7.4003918486039             -0.00042021908149432        0.00049340483211459
7.532837099151              -0.00037165864823305        0.00043638706810563
7.6586629098899             -0.00031691362600239        0.00037210760129343
7.7782001117354             -0.00027359003342164        0.00032123873106545
7.891763001107              -0.00023770437429633        0.00027910319178173
7.9996501663019             -0.00020784921263659        0.0002440484270765
8.1021452725658             -0.00018282617843179        0.00021466735769028
8.1995178079279             -0.0001617060636728         0.00018986894387289
8.2920237917592             -0.00014375963054825        0.00016879694306953
8.3799064479186             -0.00012841183266255        0.00015077615826324
8.4633968442558             -0.00011521311794537        0.00013527874297226
8.5427145001525             -0.00010384239238397        0.0001219276811484
8.6180679636999             -9.4204590344789e-05        0.00011061135043782
8.6896553600291             -8.6155863412832e-05        0.0001011608496504
8.7576649122373             -7.9335997084735e-05        9.3153228985796e-05
8.8222754362784             -7.3485881421754e-05        8.6284251674579e-05
8.8836568111193             -6.8429948551867e-05        8.0347772778987e-05
8.9419704253995             -6.4034943003132e-05        7.5187328928631e-05
8.9973696017656             -6.01957974763e-05          7.0679554204643e-05
9.05                        -5.6828043504797e-05        6.6725269032777e-05
9.1                         -5.3862827455727e-05        6.3243628166633e-05
9.15                        -5.1109098266487e-05        6.0010306910949e-05
9.2                         -4.855429956545e-05         5.7010562064407e-05
9.25                        -4.6186394256999e-05        5.4230260139571e-05
9.3                         -4.399377347255e-05         5.165577045636e-05
9.35                        -4.1964993967341e-05        4.9273656803677e-05
9.4                         -4.0088386005918e-05        4.7070217034012e-05
9.45                        -3.8351533673411e-05        4.5030872865115e-05
9.5                         -3.6740605805937e-05        4.3139384284568e-05
9.55                        -3.5239497831759e-05        4.1376841933334e-05
9.6                         -3.3828727632669e-05        3.9720370669061e-05
9.65                        -3.2498251259384e-05        3.8158177278823e-05
9.7                         -3.1242337319521e-05        3.6683532185547e-05
9.75                        -3.0050412341277e-05        3.528402043174e-05
9.8                         -2.891479637769e-05         3.3950624523541e-05
9.85                        -2.7829795001521e-05        3.2676658286937e-05
9.9                         -2.679108144878e-05         3.1457041404667e-05
9.95                        -2.5795275992608e-05        3.0287805533362e-05
10                          -2.4839659394503e-05        2.9165757849433e-05
10.05                       -2.3921977509451e-05        2.8088251623985e-05
10.1                        -2.3040307871157e-05        2.7053029572016e-05
10.15                       -2.219296842782e-05         2.6058116694056e-05
10.2                        -2.1378454950447e-05        2.5101746783209e-05
10.25                       -2.0595397951851e-05        2.4182311841075e-05
10.3                        -1.9842532888542e-05        2.3298327090131e-05
10.35                       -1.9118679411719e-05        2.2448406610845e-05
10.4                        -1.8422726788917e-05        2.1631246224542e-05
10.45                       -1.7753623539017e-05        2.0845611323232e-05
10.5                        -1.7110369949362e-05        2.0090328083277e-05
10.55                       -1.6492012569664e-05        1.9364277000639e-05
10.6                        -1.5897640066194e-05        1.8666388022822e-05
10.65                       -1.5326380017175e-05        1.799563678638e-05
10.7                        -1.4777396363176e-05        1.7351041622813e-05
10.75                       -1.4249887317684e-05        1.6731661105774e-05
10.8                        -1.3743083604916e-05        1.6136591981673e-05
10.85                       -1.3256246933946e-05        1.55649673782e-05
10.9                        -1.2788668646452e-05        1.501595521639e-05
10.95                       -1.2339668495513e-05        1.4488756776894e-05
11                          -1.1908593525562e-05        1.3982605384739e-05
11.05                       -1.1494817032925e-05        1.3496765188997e-05
11.1                        -1.1097737592559e-05        1.3030530019898e-05
11.15                       -1.0716778140786e-05        1.2583222311874e-05
11.2                        -1.0351385106663e-05        1.2154192083449e-05
11.25                       -1.0001027586428e-05        1.1742815968098e-05
11.3                        -9.6651965571607e-06        1.1348496291092e-05
11.35                       -9.3434041267685e-06        1.0970660188553e-05
11.4                        -9.0351828174741e-06        1.0608758766357e-05
11.45                       -8.7400848812286e-06        1.026226629624e-05
11.5                        -8.4576816452902e-06        9.9306794473426e-06
11.55                       -8.1875628863788e-06        9.6135165514755e-06
11.6                        -7.9293362326151e-06        9.3103169010631e-06
11.65                       -7.6826265918991e-06        9.0206400775033e-06
11.7                        -7.4470756056289e-06        8.7440653101537e-06
11.75                       -7.2223411272113e-06        8.4801908638925e-06
11.8                        -7.0080967242668e-06        8.2286334545724e-06
11.85                       -6.8040312037987e-06        7.9890276915213e-06
11.9                        -6.6098481597338e-06        7.7610255462853e-06
11.95                       -6.4252655418649e-06        7.5442958464417e-06
12                          -6.2500152458657e-06        7.3385237944484e-06
12.05                       -6.0838427236276e-06        7.143410509902e-06
12.1                        -5.9265066132782e-06        6.9586725950533e-06
12.15                       -5.7777783883664e-06        6.7840417230617e-06
12.2                        -5.6374420257828e-06        6.6192642480976e-06
12.25                       -5.5052936918911e-06        6.4641008366527e-06
12.3                        -5.3811414462997e-06        6.3183261197609e-06
12.35                       -5.2648049630339e-06        6.1817283657579e-06
12.4                        -5.1561152685119e-06        6.0541091724506e-06
12.45                       -5.0549144960511e-06        5.9352831789463e-06
12.5                        -4.9610556565353e-06        5.8250777962981e-06
12.55                       -4.8744024248444e-06        5.7233329569303e-06
12.6                        -4.7948289417789e-06        5.629900881916e-06
12.65                       -4.722219631285e-06         5.544645866367e-06
12.7                        -4.6564690325855e-06        5.4674440823652e-06
12.75                       -4.5974816469295e-06        5.3981833989482e-06
12.8                        -4.5451717988784e-06        5.3367632194032e-06
12.85                       -4.4994635118932e-06        5.2830943350561e-06
12.9                        -4.4602903979902e-06        5.2370987957566e-06
12.95                       -4.4275955612629e-06        5.198709796439e-06
13                          -4.401331515335e-06         5.1678715805403e-06
13.05                       -4.3814601143375e-06        5.1445393586429e-06
13.1                        -4.3679524975034e-06        5.1286792435898e-06
13.15                       -4.3607890473743e-06        5.1202682013104e-06
13.2                        -4.3599593612878e-06        5.1192940174568e-06
13.25                       -4.3654622363138e-06        5.1257552795744e-06
13.3                        -4.3773056675806e-06        5.1396613752713e-06
13.35                       -4.3955068599837e-06        5.1610325058272e-06
13.4                        -4.4200922532185e-06        5.1898997156311e-06
13.45                       -4.4510975602742e-06        5.226304937502e-06
13.5                        -4.4885678194421e-06        5.2703010536998e-06
13.55                       -4.5325574599315e-06        5.32195197285e-06
13.6                        -4.5831303810584e-06        5.3813327231155e-06
13.65                       -4.6403600452655e-06        5.4485295612084e-06
13.7                        -4.7043295851847e-06        5.5236400981634e-06
13.75                       -4.7751319246981e-06        5.6067734415269e-06
13.8                        -4.8528699143629e-06        5.6980503544702e-06
13.85                       -4.937656481347e-06         5.7976034316627e-06
13.9                        -5.0296147942476e-06        5.9055772929025e-06
13.95                       -5.1288784430138e-06        6.0221287943187e-06
14                          -5.2355916342502e-06        6.1474272575098e-06
14.05                       -5.3499094023941e-06        6.2816547179775e-06
14.1                        -5.4719978374167e-06        6.425006192074e-06
14.15                       -5.6020343294412e-06        6.5776899643583e-06
14.2                        -5.7402078309758e-06        6.7399278954074e-06
14.25                       -5.8867191379678e-06        6.9119557520886e-06
14.3                        -6.0417811907012e-06        7.0940235605041e-06
14.35                       -6.2056193963384e-06        7.2863959850567e-06
14.4                        -6.3784719753374e-06        7.4893527347177e-06
14.45                       -6.5605903347552e-06        7.7031890019048e-06
14.5                        -6.7522394728792e-06        7.9282159374004e-06
14.55                       -6.9536984214953e-06        8.1647611693542e-06
14.6                        -7.1652607346779e-06        8.4131693775821e-06
14.65                       -7.3872350368166e-06        8.6738029366884e-06
14.7                        -7.6199456484827e-06        8.9470426511644e-06
14.75                       -7.8637333173835e-06        9.2332886137398e-06
14.8                        -8.118956093989e-06         9.5329612332101e-06
14.85                       -8.3859904093681e-06        9.8465025003911e-06
14.9                        -8.6652324403526e-06        1.0174377590483e-05
14.95                       -8.9570998863295e-06        1.0517076950015e-05
15                          -9.2620343399871e-06        1.087511907968e-05
15.05                       -9.5805045202726e-06        1.124905433106e-05
15.1                        -9.9130107617459e-06        1.163947017737e-05
15.15                       -1.0260091339571e-05        1.2046998640438e-05
15.2                        -1.0622331482019e-05        1.2472326872339e-05
15.25                       -1.1000376323314e-05        1.291621236454e-05
15.3                        -1.1394949639308e-05        1.3379504946341e-05
15.35                       -1.1806881076916e-05        1.3863178756758e-05
15.4                        -1.2237145864701e-05        1.436837887115e-05
15.45                       -1.2686922870854e-05        1.4896489470523e-05
15.5                        -1.3157679639252e-05        1.5449233687563e-05
15.55                       -1.3651297101382e-05        1.6028820038573e-05
15.6                        -1.4170252646376e-05        1.6638157377188e-05
15.65                       -1.4717889036247e-05        1.7281170644128e-05
15.7                        -1.5298809608645e-05        1.796326489854e-05
15.75                       -1.5915526687704e-05        1.8687390013414e-05
15.8                        -1.657248778989e-05         1.9458768088854e-05
15.85                       -1.7278306512991e-05        2.0287512875068e-05
15.9                        -1.8040127392439e-05        2.1182013206722e-05
15.95                       -1.886411006546e-05         2.2149501489267e-05
16                          -1.9755808581812e-05        2.3196499071151e-05
16.05                       -2.0720472404008e-05        2.4329169666223e-05
16.1                        -2.1763289822667e-05        2.5553605162669e-05
16.15                       -2.2889590103872e-05        2.6876062976778e-05
16.2                        -2.4105017422873e-05        2.8303170278761e-05
16.25                       -2.5415687378416e-05        2.9842107765863e-05
16.3                        -2.6828335668778e-05        3.1500784231872e-05
16.35                       -2.8350468741612e-05        3.3288013454717e-05
16.4                        -2.9990529140207e-05        3.5213708338993e-05
16.45                       -3.1758097296173e-05        3.7289117853395e-05
16.5                        -3.3664176240093e-05        3.952716132699e-05
16.55                       -3.5721673894614e-05        4.1942994738405e-05
16.6                        -3.7946394328892e-05        4.455517460876e-05
