x[nm]                   E_8_real[eV]            Psi_8_cb1_real[nm^-1/2] E_8_imag[eV]            Psi_8_cb1_imag[nm^-1/2]
7.1142317671146         2.3390669310193         2.3793145646876         2.3390669310193         2.3418793150909
7.260978922993          2.3390669310193         1.4078487486997         2.3390669310193         2.2739961940736
7.4003918486039         2.3390669310193         1.711642557038          2.3390669310193         2.2952243953302
7.532837099151          2.3390669310193         1.783729743176          2.3390669310193         2.3002616319472
7.6586629098899         2.3390669310193         1.8643956349177         2.3390669310193         2.3058983228126
7.7782001117354         2.3390669310193         1.9280264003359         2.3390669310193         2.3103446500824
7.891763001107          2.3390669310193         1.9805156420459         2.3390669310193         2.314012441052
7.9996501663019         2.3390669310193         2.0239693988569         2.3390669310193         2.3170488594042
8.1021452725658         2.3390669310193         2.060174100456          2.3390669310193         2.3195787354942
8.1995178079279         2.3390669310193         2.090513827936          2.3390669310193         2.3216987847623
8.2920237917592         2.3390669310193         2.1160750352687         2.3390669310193         2.3234849253574
8.3799064479186         2.3390669310193         2.1377188164862         2.3390669310193         2.3249973279509
8.4633968442558         2.3390669310193         2.1561427050262         2.3390669310193         2.32628473409
8.5427145001525         2.3390669310193         2.1719629181584         2.3390669310193         2.3273902031913
8.6180679636999         2.3390669310193         2.1859160569191         2.3390669310193         2.3283652067287
8.6896553600291         2.3390669310193         2.197816282029          2.3390669310193         2.3291967588101
8.7576649122373         2.3390669310193         2.207983090117          2.3390669310193         2.3299071849028
8.8222754362784         2.3390669310193         2.2167701127614         2.3390669310193         2.330521195722
8.8836568111193         2.3390669310193         2.224420480308          2.3390669310193         2.3310557804881
8.9419704253995         2.3390669310193         2.2311221028373         2.3390669310193         2.3315240697945
8.9973696017656         2.3390669310193         2.2370252756467         2.3390669310193         2.3319365658264
9.05                    2.3390669310193         2.2422519152989         2.3390669310193         2.3323017877479
9.1                     2.3390669310193         2.2469017365983         2.3390669310193         2.3326267033309
9.15                    2.3390669310193         2.2512706094652         2.3390669310193         2.3329319870791
9.2                     2.3390669310193         2.2553789513855         2.3390669310193         2.3332190657052
9.25                    2.3390669310193         2.2592457037463         2.3390669310193         2.3334892627766
9.3                     2.3390669310193         2.2628878222827         2.3390669310193         2.3337437631093
9.35                    2.3390669310193         2.2663198453409         2.3390669310193         2.3339835825994
9.4                     2.3390669310193         2.2695534120655         2.3390669310193         2.3342095345553
9.45                    2.3390669310193         2.2725966428027         2.3390669310193         2.3344221864027
9.5                     2.3390669310193         2.2754533040349         2.3390669310193         2.3346218013319
9.55                    2.3390669310193         2.2781216737986         2.3390669310193         2.3348082590174
9.6                     2.3390669310193         2.280593006038          2.3390669310193         2.334980948311
9.65                    2.3390669310193         2.2828974511691         2.3390669310193         2.3351419760334
9.7                     2.3390669310193         2.2850781632033         2.3390669310193         2.3352943576576
9.75                    2.3390669310193         2.2871517699694         2.3390669310193         2.3354392550866
9.8                     2.3390669310193         2.2891304377846         2.3390669310193         2.335577518466
9.85                    2.3390669310193         2.2910232676622         2.3390669310193         2.3357097837475
9.9                     2.3390669310193         2.2928372455727         2.3390669310193         2.3358365390898
9.95                    2.3390669310193         2.2945778895566         2.3390669310193         2.335958170077
10                      2.3390669310193         2.2962496907455         2.3390669310193         2.3360749905359
10.05                   2.3390669310193         2.2978564142561         2.3390669310193         2.3361872635616
10.1                    2.3390669310193         2.2994013047978         2.3390669310193         2.3362952158846
10.15                   2.3390669310193         2.3008872274684         2.3390669310193         2.3363990477095
10.2                    2.3390669310193         2.3023167644544         2.3390669310193         2.3364989394716
10.25                   2.3390669310193         2.3036922817203         2.3390669310193         2.3365950564976
10.3                    2.3390669310193         2.305015975257          2.3390669310193         2.3366875522366
10.35                   2.3390669310193         2.3062899034022         2.3390669310193         2.3367765705191
10.4                    2.3390669310193         2.3075160096544         2.3390669310193         2.3368622471509
10.45                   2.3390669310193         2.3086961389936         2.3390669310193         2.3369447110539
10.5                    2.3390669310193         2.3098320497547         2.3390669310193         2.337024085095
10.55                   2.3390669310193         2.3109254224467         2.3390669310193         2.3371004867033
10.6                    2.3390669310193         2.3119778664658         2.3390669310193         2.3371740283386
10.65                   2.3390669310193         2.3129909253502         2.3390669310193         2.3372448178586
10.7                    2.3390669310193         2.3139660810137         2.3390669310193         2.3373129588151
10.75                   2.3390669310193         2.3149047572623         2.3390669310193         2.3373785506994
10.8                    2.3390669310193         2.3158083227959         2.3390669310193         2.3374416891521
10.85                   2.3390669310193         2.3166780938378         2.3390669310193         2.337502466147
10.9                    2.3390669310193         2.3175153364885         2.3390669310193         2.3375609701553
10.95                   2.3390669310193         2.3183212688689         2.3390669310193         2.3376172862957
11                      2.3390669310193         2.3190970631016         2.3390669310193         2.3376714964727
11.05                   2.3390669310193         2.3198438471598         2.3390669310193         2.3377236795055
11.1                    2.3390669310193         2.3205627066087         2.3390669310193         2.3377739112503
11.15                   2.3390669310193         2.321254686255          2.3390669310193         2.3378222647151
11.2                    2.3390669310193         2.3219207917153         2.3390669310193         2.3378688101692
11.25                   2.3390669310193         2.3225619909139         2.3390669310193         2.3379136152484
11.3                    2.3390669310193         2.3231792155153         2.3390669310193         2.3379567450545
11.35                   2.3390669310193         2.3237733622961         2.3390669310193         2.3379982622517
11.4                    2.3390669310193         2.3243452944628         2.3390669310193         2.3380382271581
11.45                   2.3390669310193         2.3248958429153         2.3390669310193         2.3380766978347
11.5                    2.3390669310193         2.3254258074627         2.3390669310193         2.3381137301697
11.55                   2.3390669310193         2.3259359579905         2.3390669310193         2.3381493779603
11.6                    2.3390669310193         2.326427035584          2.3390669310193         2.3381836929914
11.65                   2.3390669310193         2.3268997536086         2.3390669310193         2.3382167251109
11.7                    2.3390669310193         2.3273547987485         2.3390669310193         2.3382485223021
11.75                   2.3390669310193         2.327792832007          2.3390669310193         2.338279130754
11.8                    2.3390669310193         2.328214489668          2.3390669310193         2.3383085949282
11.85                   2.3390669310193         2.3286203842224         2.3390669310193         2.3383369576237
11.9                    2.3390669310193         2.3290111052586         2.3390669310193         2.3383642600393
11.95                   2.3390669310193         2.32938722032           2.3390669310193         2.338390541833
12                      2.3390669310193         2.3297492757305         2.3390669310193         2.3384158411805
12.05                   2.3390669310193         2.3300977973883         2.3390669310193         2.3384401948299
12.1                    2.3390669310193         2.3304332915311         2.3390669310193         2.3384636381556
12.15                   2.3390669310193         2.3307562454712         2.3390669310193         2.3384862052094
12.2                    2.3390669310193         2.3310671283041         2.3390669310193         2.3385079287705
12.25                   2.3390669310193         2.3313663915905         2.3390669310193         2.3385288403924
12.3                    2.3390669310193         2.3316544700118         2.3390669310193         2.3385489704495
12.35                   2.3390669310193         2.3319317820025         2.3390669310193         2.3385683481807
12.4                    2.3390669310193         2.3321987303576         2.3390669310193         2.3385870017321
12.45                   2.3390669310193         2.3324557028183         2.3390669310193         2.3386049581978
12.5                    2.3390669310193         2.332703072635          2.3390669310193         2.3386222436595
12.55                   2.3390669310193         2.3329411991098         2.3390669310193         2.3386388832243
12.6                    2.3390669310193         2.3331704281184         2.3390669310193         2.3386549010607
12.65                   2.3390669310193         2.3333910926127         2.3390669310193         2.3386703204345
12.7                    2.3390669310193         2.3336035131041         2.3390669310193         2.3386851637421
12.75                   2.3390669310193         2.3338079981298         2.3390669310193         2.3386994525431
12.8                    2.3390669310193         2.3340048447004         2.3390669310193         2.3387132075918
12.85                   2.3390669310193         2.3341943387315         2.3390669310193         2.338726448867
12.9                    2.3390669310193         2.3343767554593         2.3390669310193         2.3387391956015
12.95                   2.3390669310193         2.33455235984           2.3390669310193         2.3387514663096
13                      2.3390669310193         2.3347214069352         2.3390669310193         2.3387632788142
13.05                   2.3390669310193         2.3348841422817         2.3390669310193         2.3387746502727
13.1                    2.3390669310193         2.335040802249          2.3390669310193         2.3387855972019
13.15                   2.3390669310193         2.3351916143818         2.3390669310193         2.3387961355019
13.2                    2.3390669310193         2.3353367977312         2.3390669310193         2.3388062804795
13.25                   2.3390669310193         2.3354765631726         2.3390669310193         2.3388160468698
13.3                    2.3390669310193         2.3356111137118         2.3390669310193         2.3388254488584
13.35                   2.3390669310193         2.3357406447805         2.3390669310193         2.3388345001015
13.4                    2.3390669310193         2.3358653445194         2.3390669310193         2.3388432137457
13.45                   2.3390669310193         2.3359853940522         2.3390669310193         2.3388516024474
13.5                    2.3390669310193         2.3361009677483         2.3390669310193         2.338859678391
13.55                   2.3390669310193         2.3362122334759         2.3390669310193         2.3388674533068
13.6                    2.3390669310193         2.3363193528466         2.3390669310193         2.3388749384875
13.65                   2.3390669310193         2.3364224814494         2.3390669310193         2.3388821448053
13.7                    2.3390669310193         2.336521769077          2.3390669310193         2.3388890827273
13.75                   2.3390669310193         2.3366173599435         2.3390669310193         2.3388957623307
13.8                    2.3390669310193         2.3367093928938         2.3390669310193         2.3389021933176
13.85                   2.3390669310193         2.3367980016054         2.3390669310193         2.3389083850289
13.9                    2.3390669310193         2.3368833147824         2.3390669310193         2.3389143464581
13.95                   2.3390669310193         2.3369654563427         2.3390669310193         2.3389200862643
14                      2.3390669310193         2.3370445455981         2.3390669310193         2.3389256127845
14.05                   2.3390669310193         2.3371206974274         2.3390669310193         2.3389309340462
14.1                    2.3390669310193         2.3371940224433         2.3390669310193         2.3389360577787
14.15                   2.3390669310193         2.3372646271535         2.3390669310193         2.3389409914243
14.2                    2.3390669310193         2.3373326141149         2.3390669310193         2.3389457421495
14.25                   2.3390669310193         2.3373980820828         2.3390669310193         2.338950316855
14.3                    2.3390669310193         2.3374611261543         2.3390669310193         2.3389547221859
14.35                   2.3390669310193         2.3375218379059         2.3390669310193         2.3389589645412
14.4                    2.3390669310193         2.3375803055266         2.3390669310193         2.3389630500834
14.45                   2.3390669310193         2.3376366139446         2.3390669310193         2.3389669847469
14.5                    2.3390669310193         2.3376908449503         2.3390669310193         2.3389707742472
14.55                   2.3390669310193         2.337743077313          2.3390669310193         2.3389744240882
14.6                    2.3390669310193         2.3377933868926         2.3390669310193         2.3389779395709
14.65                   2.3390669310193         2.3378418467456         2.3390669310193         2.3389813258003
14.7                    2.3390669310193         2.3378885272253         2.3390669310193         2.3389845876924
14.75                   2.3390669310193         2.3379334960741         2.3390669310193         2.3389877299808
14.8                    2.3390669310193         2.3379768185077         2.3390669310193         2.3389907572227
14.85                   2.3390669310193         2.3380185572891         2.3390669310193         2.3389936738037
14.9                    2.3390669310193         2.3380587727876         2.3390669310193         2.3389964839422
14.95                   2.3390669310193         2.3380975230199         2.3390669310193         2.3389991916924
15                      2.3390669310193         2.3381348636649         2.3390669310193         2.3390018009448
15.05                   2.3390669310193         2.3381708480416         2.3390669310193         2.3390043154253
15.1                    2.3390669310193         2.3382055270344         2.3390669310193         2.3390067386894
15.15                   2.3390669310193         2.3382389489427         2.3390669310193         2.3390090741122
15.2                    2.3390669310193         2.3382711592195         2.3390669310193         2.3390113248699
15.25                   2.3390669310193         2.3383022000488         2.3390669310193         2.33901349391
15.3                    2.3390669310193         2.3383321096866         2.3390669310193         2.3390155839059
15.35                   2.3390669310193         2.3383609214548         2.3390669310193         2.339017597186
15.4                    2.3390669310193         2.3383886622263         2.3390669310193         2.339019535628
15.45                   2.3390669310193         2.3384153501607         2.3390669310193         2.3390214005009
15.5                    2.3390669310193         2.3384409913404         2.3390669310193         2.3390231922297
15.55                   2.3390669310193         2.338465574787          2.3390669310193         2.3390249100473
15.6                    2.3390669310193         2.3384890650966         2.3390669310193         2.3390265514798
15.65                   2.3390669310193         2.3385113915721         2.3390669310193         2.339028111587
15.7                    2.3390669310193         2.3385324321999         2.3390669310193         2.3390295818431
15.75                   2.3390669310193         2.3385524140164         2.3390669310193         2.3390309781125
15.8                    2.3390669310193         2.3385717152889         2.3390669310193         2.3390323268276
15.85                   2.3390669310193         2.3385904755609         2.3390669310193         2.3390336377393
15.9                    2.3390669310193         2.3386087740282         2.3390669310193         2.3390349163813
15.95                   2.3390669310193         2.3386266475154         2.3390669310193         2.3390361653271
16                      2.3390669310193         2.3386441038743         2.3390669310193         2.3390373851251
16.05                   2.3390669310193         2.3386611318845         2.3390669310193         2.3390385749915
16.1                    2.3390669310193         2.3386777084877         2.3390669310193         2.3390397333149
16.15                   2.3390669310193         2.338693803992          2.3390669310193         2.3390408580205
16.2                    2.3390669310193         2.3387093857395         2.3390669310193         2.3390419468263
16.25                   2.3390669310193         2.3387244206168         2.3390669310193         2.3390429974185
16.3                    2.3390669310193         2.3387388767076         2.3390669310193         2.3390440075668
16.35                   2.3390669310193         2.3387527243286         2.3390669310193         2.3390449751971
16.4                    2.3390669310193         2.3387659366634         2.3390669310193         2.3390458984355
16.45                   2.3390669310193         2.3387784902292         2.3390669310193         2.3390467756411
16.5                    2.3390669310193         2.3387903655334         2.3390669310193         2.3390476054518
16.55                   2.3390669310193         2.3388015486768         2.3390669310193         2.3390483868963
16.6                    2.3390669310193         2.3388120358469         2.3390669310193         2.3390491197084
16.65                   2.3390669310193         2.3388218463187         2.3390669310193         2.3390498052347
16.7                    2.3390669310193         2.3388310616853         2.3390669310193         2.339050449177
16.75                   2.3390669310193         2.3388395290839         2.3390669310193         2.3390510408534
16.8                    2.3390669310193         2.3388470847618         2.3390669310193         2.3390515688216
16.85                   2.3390669310193         2.3388537906166         2.3390669310193         2.3390520374066
16.9                    2.3390669310193         2.3388596852558         2.3390669310193         2.3390524493063
16.95                   2.3390669310193         2.3388647961795         2.3390669310193         2.3390528064424
17                      2.3390669310193         2.3388691447164         2.3390669310193         2.3390531103051
17.05                   2.3390669310193         2.3388727480439         2.3390669310193         2.3390533620949
17.1                    2.3390669310193         2.3388756200315         2.3390669310193         2.3390535627808
17.15                   2.3390669310193         2.3388777716087         2.3390669310193         2.3390537131265
17.2                    2.3390669310193         2.3388792109397         2.3390669310193         2.3390538137027
17.25                   2.3390669310193         2.3388799435288         2.3390669310193         2.3390538648938
17.3                    2.3390669310193         2.3388799723226         2.3390669310193         2.3390538669059
17.35                   2.3390669310193         2.338879297882          2.3390669310193         2.339053819778
17.4                    2.3390669310193         2.3388779187694         2.3390669310193         2.3390537234097
17.45                   2.3390669310193         2.3388758324937         2.3390669310193         2.339053577627
17.5                    2.3390669310193         2.3388730378635         2.3390669310193         2.3390533823467
17.55                   2.3390669310193         2.3388696077365         2.3390669310193         2.3390531426597
17.6                    2.3390669310193         2.3388656080661         2.3390669310193         2.3390528631747
17.65                   2.3390669310193         2.338861014618          2.3390669310193         2.3390525421983
17.7                    2.3390669310193         2.3388558326554         2.3390669310193         2.3390521800983
17.75                   2.3390669310193         2.3388500779441         2.3390669310193         2.3390517779764
17.8                    2.3390669310193         2.3388437705604         2.3390669310193         2.3390513372353
17.85                   2.3390669310193         2.338836932834          2.3390669310193         2.3390508594355
17.9                    2.3390669310193         2.3388295886747         2.3390669310193         2.3390503462476
17.95                   2.3390669310193         2.338821763323          2.3390669310193         2.3390497994355
18                      2.3390669310193         2.3388134831436         2.3390669310193         2.3390492208414
18.05                   2.3390669310193         2.3388047752705         2.3390669310193         2.3390486123613
18.1                    2.3390669310193         2.3387956669675         2.3390669310193         2.3390479759004
18.15                   2.3390669310193         2.3387861845705         2.3390669310193         2.339047313299
18.2                    2.3390669310193         2.3387763518551         2.3390669310193         2.3390466262183
18.25                   2.3390669310193         2.3387661876355         2.3390669310193         2.3390459159731
18.3                    2.3390669310193         2.3387557023433         2.3390669310193         2.3390451832923
18.35                   2.3390669310193         2.3387448932614         2.3390669310193         2.3390444279861
18.4                    2.3390669310193         2.3387337379925         2.3390669310193         2.3390436484893
18.45                   2.3390669310193         2.3387221856122         2.3390669310193         2.3390428412436
18.5                    2.3390669310193         2.3387101447921         2.3390669310193         2.3390419998672
18.55                   2.3390669310193         2.3386973829596         2.3390669310193         2.3390411081086
18.6                    2.3390669310193         2.3386837675021         2.3390669310193         2.3390401567012
18.65                   2.3390669310193         2.3386693807759         2.3390669310193         2.3390391513999
