x[nm]                   E_9_real[eV]            Psi_9_cb1_real[nm^-1/2] E_9_imag[eV]            Psi_9_cb1_imag[nm^-1/2]
7.1142317671146         2.3390988947366         2.3400854386864         2.3390988947366         2.3390735869058
7.260978922993          2.3390988947366         2.3162731721789         2.3390988947366         2.3396844434347
7.4003918486039         2.3390988947366         2.3237198100571         2.3390988947366         2.3394934146905
7.532837099151          2.3390988947366         2.3254869081732         2.3390988947366         2.3394480832887
7.6586629098899         2.3390988947366         2.3274642901531         2.3390988947366         2.3393973574709
7.7782001117354         2.3390988947366         2.3290241165184         2.3390988947366         2.3393573432153
7.891763001107          2.3390988947366         2.3303108507452         2.3390988947366         2.3393243345975
7.9996501663019         2.3390988947366         2.331376116207          2.3390988947366         2.3392970073222
8.1021452725658         2.3390988947366         2.3322637018962         2.3390988947366         2.3392742380695
8.1995178079279         2.3390988947366         2.3330075343546         2.3390988947366         2.3392551565212
8.2920237917592         2.3390988947366         2.333634244602          2.3390988947366         2.3392390795112
8.3799064479186         2.3390988947366         2.3341649395644         2.3390988947366         2.3392254655832
8.4633968442558         2.3390988947366         2.3346167169798         2.3390988947366         2.3392138761285
8.5427145001525         2.3390988947366         2.3350046817361         2.3390988947366         2.3392039236612
8.6180679636999         2.3390988947366         2.3353468913731         2.3390988947366         2.3391951449508
8.6896553600291         2.3390988947366         2.3356387812802         2.3390988947366         2.3391876570934
8.7576649122373         2.3390988947366         2.3358881817636         2.3390988947366         2.339181259218
8.8222754362784         2.3390988947366         2.3361037613272         2.3390988947366         2.3391757289514
8.8836568111193         2.3390988947366         2.3362914787315         2.3390988947366         2.3391709134332
8.9419704253995         2.3390988947366         2.3364559390417         2.3390988947366         2.3391666945297
8.9973696017656         2.3390988947366         2.3366008253626         2.3390988947366         2.3391629777581
9.05                    2.3390988947366         2.336729125278          2.3390988947366         2.339159686478
9.1                     2.3390988947366         2.3368432822744         2.3390988947366         2.3391567580063
9.15                    2.3390988947366         2.3369505576352         2.3390988947366         2.3391540060695
9.2                     2.3390988947366         2.3370514515511         2.3390988947366         2.3391514178359
9.25                    2.3390988947366         2.3371464280277         2.3390988947366         2.3391489814025
9.3                     2.3390988947366         2.3372359024214         2.3390988947366         2.3391466861142
9.35                    2.3390988947366         2.3373202308957         2.3390988947366         2.3391445228342
9.4                     2.3390988947366         2.3373996986657         2.3390988947366         2.339142484246
9.45                    2.3390988947366         2.3374745048868         2.3390988947366         2.3391405652406
9.5                     2.3390988947366         2.3375447422898         2.3390988947366         2.3391387634391
9.55                    2.3390988947366         2.3376103695106         2.3390988947366         2.3391370799028
9.6                     2.3390988947366         2.3376711736377         2.3390988947366         2.3391355200933
9.65                    2.3390988947366         2.3377278979395         2.3390988947366         2.3391340649437
9.7                     2.3390988947366         2.3377816028439         2.3390988947366         2.3391326872508
9.75                    2.3390988947366         2.3378326946733         2.3390988947366         2.3391313765911
9.8                     2.3390988947366         2.337881470929          2.3390988947366         2.3391301253329
9.85                    2.3390988947366         2.3379281543459         2.3390988947366         2.3391289277623
9.9                     2.3390988947366         2.3379729160722         2.3390988947366         2.3391277794889
9.95                    2.3390988947366         2.3380158914531         2.3390988947366         2.3391266770406
10                      2.3390988947366         2.3380571907898         2.3390988947366         2.3391256175879
10.05                   2.3390988947366         2.338096906679          2.3390988947366         2.3391245987555
10.1                    2.3390988947366         2.3381351190292         2.3390988947366         2.3391236184933
10.15                   2.3390988947366         2.3381718984963         2.3390988947366         2.339122674989
10.2                    2.3390988947366         2.3382073088429         2.3390988947366         2.3391217666067
10.25                   2.3390988947366         2.3382414085666         2.3390988947366         2.3391208918458
10.3                    2.3390988947366         2.3382742520289         2.3390988947366         2.3391200493118
10.35                   2.3390988947366         2.3383058902446         2.3390988947366         2.3391192376961
10.4                    2.3390988947366         2.33833637144           2.3390988947366         2.3391184557614
10.45                   2.3390988947366         2.3383657414518         2.3390988947366         2.3391177023319
10.5                    2.3390988947366         2.338394044018          2.3390988947366         2.3391169762856
10.55                   2.3390988947366         2.3384213209944         2.3390988947366         2.3391162765488
10.6                    2.3390988947366         2.3384476125194         2.3390988947366         2.3391156020918
10.65                   2.3390988947366         2.3384729571438         2.3390988947366         2.3391149519257
10.7                    2.3390988947366         2.3384973919351         2.3390988947366         2.3391143250995
10.75                   2.3390988947366         2.3385209525647         2.3390988947366         2.3391137206983
10.8                    2.3390988947366         2.3385436733826         2.3390988947366         2.3391131378407
10.85                   2.3390988947366         2.3385655874829         2.3390988947366         2.3391125756778
10.9                    2.3390988947366         2.3385867267625         2.3390988947366         2.3391120333915
10.95                   2.3390988947366         2.3386071219752         2.3390988947366         2.3391115101927
11                      2.3390988947366         2.3386268027811         2.3390988947366         2.3391110053206
11.05                   2.3390988947366         2.3386457977937         2.3390988947366         2.3391105180412
11.1                    2.3390988947366         2.3386641346236         2.3390988947366         2.3391100476461
11.15                   2.3390988947366         2.3386818399208         2.3390988947366         2.3391095934518
11.2                    2.3390988947366         2.3386989394142         2.3390988947366         2.3391091547982
11.25                   2.3390988947366         2.3387154579501         2.3390988947366         2.3391087310479
11.3                    2.3390988947366         2.3387314195291         2.3390988947366         2.3391083215852
11.35                   2.3390988947366         2.338746847341          2.3390988947366         2.3391079258152
11.4                    2.3390988947366         2.3387617637993         2.3390988947366         2.339107543163
11.45                   2.3390988947366         2.3387761905738         2.3390988947366         2.3391071730727
11.5                    2.3390988947366         2.338790148622          2.3390988947366         2.3391068150066
11.55                   2.3390988947366         2.3388036582204         2.3390988947366         2.3391064684446
11.6                    2.3390988947366         2.3388167389933         2.3390988947366         2.3391061328833
11.65                   2.3390988947366         2.3388294099419         2.3390988947366         2.3391058078352
11.7                    2.3390988947366         2.3388416894717         2.3390988947366         2.3391054928282
11.75                   2.3390988947366         2.3388535954194         2.3390988947366         2.3391051874047
11.8                    2.3390988947366         2.3388651450791         2.3390988947366         2.3391048911211
11.85                   2.3390988947366         2.338876355227          2.3390988947366         2.3391046035469
11.9                    2.3390988947366         2.3388872421459         2.3390988947366         2.3391043242646
11.95                   2.3390988947366         2.3388978216491         2.3390988947366         2.3391040528684
12                      2.3390988947366         2.3389081091035         2.3390988947366         2.3391037889641
12.05                   2.3390988947366         2.3389181194514         2.3390988947366         2.3391035321685
12.1                    2.3390988947366         2.3389278672326         2.3390988947366         2.3391032821085
12.15                   2.3390988947366         2.3389373666057         2.3390988947366         2.3391030384209
12.2                    2.3390988947366         2.338946631368          2.3390988947366         2.3391028007518
12.25                   2.3390988947366         2.3389556749765         2.3390988947366         2.3391025687559
12.3                    2.3390988947366         2.3389645105665         2.3390988947366         2.3391023420963
12.35                   2.3390988947366         2.3389731509714         2.3390988947366         2.3391021204439
12.4                    2.3390988947366         2.338981608741          2.3390988947366         2.3391019034765
12.45                   2.3390988947366         2.3389898961599         2.3390988947366         2.3391016908792
12.5                    2.3390988947366         2.338998025265          2.3390988947366         2.3391014823431
12.55                   2.3390988947366         2.3390060078636         2.3390988947366         2.3391012775654
12.6                    2.3390988947366         2.3390138555498         2.3390988947366         2.3391010762485
12.65                   2.3390988947366         2.339021579722          2.3390988947366         2.3391008781002
12.7                    2.3390988947366         2.3390291915992         2.3390988947366         2.3391006828326
12.75                   2.3390988947366         2.3390367022372         2.3390988947366         2.339100490162
