x[nm]                    E_14_real[eV]            Psi_14_lh1_real[nm^-1/2] E_14_imag[eV]            Psi_14_lh1_imag[nm^-1/2]
7.1142317671146          3.0911484520155          3.0908545392563          3.0911484520155          3.0925304537503
7.260978922993           3.0911484520155          3.0967278484742          3.0911484520155          3.0649136753889
7.4003918486039          3.0911484520155          3.0957038803909          3.0911484520155          3.0697284567258
7.532837099151           3.0911484520155          3.0957909861023          3.0911484520155          3.0693188785754
7.6586629098899          3.0911484520155          3.0957735288414          3.0911484520155          3.0694009640379
7.7782001117354          3.0911484520155          3.0958027420166          3.0911484520155          3.0692636013088
7.891763001107           3.0911484520155          3.0958616081601          3.0911484520155          3.068986807907
7.9996501663019          3.0911484520155          3.0959479471035          3.0911484520155          3.0685808351622
8.1021452725658          3.0911484520155          3.0960584769376          3.0911484520155          3.0680611148789
8.1995178079279          3.0911484520155          3.0961901251618          3.0911484520155          3.0674420942051
8.2920237917592          3.0911484520155          3.0963400654743          3.0911484520155          3.0667370626419
8.3799064479186          3.0911484520155          3.0965057023398          3.0911484520155          3.0659582246083
8.4633968442558          3.0911484520155          3.0966844904215          3.0911484520155          3.0651175484847
8.5427145001525          3.0911484520155          3.0968731314597          3.0911484520155          3.0642305429571
8.6180679636999          3.0911484520155          3.0970643936679          3.0911484520155          3.0633312124744
8.6896553600291          3.0911484520155          3.0972685701249          3.0911484520155          3.0623711581425
8.7576649122373          3.0911484520155          3.0974637345509          3.0911484520155          3.0614534791138
8.8222754362784          3.0911484520155          3.0976375225862          3.0911484520155          3.0606363136156
8.8836568111193          3.0911484520155          3.0977875794618          3.0911484520155          3.0599307339636
8.9419704253995          3.0911484520155          3.0979137034667          3.0911484520155          3.0593376886191
8.9973696017656          3.0911484520155          3.0980163831182          3.0911484520155          3.0588548805335
9.05                     3.0911484520155          3.098096446327           3.0911484520155          3.0584784168042
9.1                      3.0911484520155          3.0981549543905          3.0911484520155          3.0582033071236
9.15                     3.0911484520155          3.0981946510477          3.0911484520155          3.0580166502079
9.2                      3.0911484520155          3.0982138585123          3.0911484520155          3.0579263351451
9.25                     3.0911484520155          3.0982109955101          3.0911484520155          3.0579397972143
9.3                      3.0911484520155          3.0981846836092          3.0911484520155          3.0580635179159
9.35                     3.0911484520155          3.098133897689           3.0911484520155          3.0583023174496
9.4                      3.0911484520155          3.0980581731313          3.0911484520155          3.0586583804881
9.45                     3.0911484520155          3.0979578866463          3.0911484520155          3.0591299357094
9.5                      3.0911484520155          3.0978346330488          3.0911484520155          3.0597094841648
9.55                     3.0911484520155          3.0976917272377          3.0911484520155          3.0603814389291
9.6                      3.0911484520155          3.0975348696577          3.0911484520155          3.0611189960473
9.65                     3.0911484520155          3.0973567138704          3.0911484520155          3.0619566990709
9.7                      3.0911484520155          3.0971503439801          3.0911484520155          3.0629270671056
9.75                     3.0911484520155          3.0969230139097          3.0911484520155          3.0639959916138
9.8                      3.0911484520155          3.0966797349232          3.0911484520155          3.0651399092252
9.85                     3.0911484520155          3.0964240014481          3.0911484520155          3.066342388856
9.9                      3.0911484520155          3.0961582814948          3.0911484520155          3.067591825721
9.95                     3.0911484520155          3.0958843481638          3.0911484520155          3.0688798825572
10                       3.0911484520155          3.0956035038471          3.0911484520155          3.0702004354109
10.05                    3.0911484520155          3.095316731943           3.0911484520155          3.0715488602633
10.1                     3.0911484520155          3.0950247995831          3.0911484520155          3.0729215499991
10.15                    3.0911484520155          3.0947283272353          3.0911484520155          3.074315587128
10.2                     3.0911484520155          3.0944278358946          3.0911484520155          3.0757285218893
10.25                    3.0911484520155          3.0941237790975          3.0911484520155          3.0771582217163
