x[nm]                   E_1_real[eV]            Psi_1_hh2_real[nm^-1/2] E_1_imag[eV]            Psi_1_hh2_imag[nm^-1/2]
7.1142317671146         1.3976942530797         1.3978477020284         1.3976942530797         1.3976024783193
7.260978922993          1.3976942530797         1.4011499550094         1.3976942530797         1.395627466572
7.4003918486039         1.3976942530797         1.4044480726847         1.3976942530797         1.3936549280687
7.532837099151          1.3976942530797         1.4078651824287         1.3976942530797         1.3916112227787
7.6586629098899         1.3976942530797         1.4114972831948         1.3976942530797         1.3894389356397
7.7782001117354         1.3976942530797         1.4154203686019         1.3976942530797         1.3870926163815
7.891763001107          1.3976942530797         1.4196950533179         1.3976942530797         1.3845360125785
7.9996501663019         1.3976942530797         1.4243695891932         1.3976942530797         1.3817402657596
8.1021452725658         1.3976942530797         1.4294818473619         1.3976942530797         1.3786827259538
8.1995178079279         1.3976942530797         1.4350606446435         1.3976942530797         1.3753461583951
8.2920237917592         1.3976942530797         1.4411266642218         1.3976942530797         1.3717181928832
8.3799064479186         1.3976942530797         1.4476931358714         1.3976942530797         1.3677909169535
8.4633968442558         1.3976942530797         1.4547663841928         1.3976942530797         1.3635605479883
8.5427145001525         1.3976942530797         1.4623463146617         1.3976942530797         1.3590271425207
8.6180679636999         1.3976942530797         1.470426880702          1.3976942530797         1.3541943168873
8.6896553600291         1.3976942530797         1.4788908287182         1.3976942530797         1.3491321981288
8.7576649122373         1.3976942530797         1.4876226751541         1.3976942530797         1.3439098546605
8.8222754362784         1.3976942530797         1.4965269081073         1.3976942530797         1.3385844102489
8.8836568111193         1.3976942530797         1.5055148289519         1.3976942530797         1.3332089137761
8.9419704253995         1.3976942530797         1.5145054646409         1.3976942530797         1.3278317936089
8.9973696017656         1.3976942530797         1.5234262413986         1.3976942530797         1.3224964546774
9.05                    1.3976942530797         1.5322133785669         1.3976942530797         1.3172410429229
9.1                     1.3976942530797         1.5408120047457         1.3976942530797         1.3120983758374
9.15                    1.3976942530797         1.5496200298776         1.3976942530797         1.3068304714079
9.2                     1.3976942530797         1.5585991145782         1.3976942530797         1.3014602596568
9.25                    1.3976942530797         1.5677060114781         1.3976942530797         1.2960136059746
9.3                     1.3976942530797         1.5768925012459         1.3976942530797         1.2905193493831
9.35                    1.3976942530797         1.5861053862159         1.3976942530797         1.2850093063468
9.4                     1.3976942530797         1.5952865473312         1.3976942530797         1.2795182367162
9.45                    1.3976942530797         1.6043730698253         1.3976942530797         1.2740837685604
9.5                     1.3976942530797         1.6132974426472         1.3976942530797         1.2687462788945
9.55                    1.3976942530797         1.6219878360794         1.3976942530797         1.2635487276421
9.6                     1.3976942530797         1.6303684613032         1.3976942530797         1.2585364425865
9.65                    1.3976942530797         1.6384071391072         1.3976942530797         1.2537286694731
9.7                     1.3976942530797         1.6461035627092         1.3976942530797         1.2491255917824
9.75                    1.3976942530797         1.6534467890585         1.3976942530797         1.244733754335
9.8                     1.3976942530797         1.6604263772928         1.3976942530797         1.2405594016027
9.85                    1.3976942530797         1.6670324035837         1.3976942530797         1.2366084688296
9.9                     1.3976942530797         1.6732554752464         1.3976942530797         1.2328865735937
9.95                    1.3976942530797         1.6790867440947         1.3976942530797         1.2293990078186
10                      1.3976942530797         1.6845179190218         1.3976942530797         1.2261507302505
10.05                   1.3976942530797         1.6895412777886         1.3976942530797         1.2231463594066
10.1                    1.3976942530797         1.6941496780038         1.3976942530797         1.220390167009
10.15                   1.3976942530797         1.6983365672788         1.3976942530797         1.2178860719108
10.2                    1.3976942530797         1.7020959925446         1.3976942530797         1.2156376345241
10.25                   1.3976942530797         1.7054226085156         1.3976942530797         1.2136480517576
10.3                    1.3976942530797         1.7083116852902         1.3976942530797         1.2119201524715
10.35                   1.3976942530797         1.7107591150755         1.3976942530797         1.2104563934547
10.4                    1.3976942530797         1.7127614180283         1.3976942530797         1.2092588559323
10.45                   1.3976942530797         1.7143157472023         1.3976942530797         1.208329242606
10.5                    1.3976942530797         1.7154198925969         1.3976942530797         1.2076688752333
10.55                   1.3976942530797         1.7160722842985         1.3976942530797         1.2072786927482
10.6                    1.3976942530797         1.7162719947132         1.3976942530797         1.2071592499262
10.65                   1.3976942530797         1.7160187398856         1.3976942530797         1.2073107165953
10.7                    1.3976942530797         1.7153128799024         1.3976942530797         1.2077328773948
10.75                   1.3976942530797         1.7141554183808         1.3976942530797         1.2084251320813
10.8                    1.3976942530797         1.7125480010409         1.3976942530797         1.2093864963824
10.85                   1.3976942530797         1.7104929133663         1.3976942530797         1.2106156033958
10.9                    1.3976942530797         1.7079930773542         1.3976942530797         1.2121107055332
10.95                   1.3976942530797         1.705052047361          1.3976942530797         1.2138696770049
11                      1.3976942530797         1.7016740050485         1.3976942530797         1.2158900168421
11.05                   1.3976942530797         1.6978637534382         1.3976942530797         1.2181688524533
11.1                    1.3976942530797         1.6936267100823         1.3976942530797         1.2207029437085
11.15                   1.3976942530797         1.6889688993608         1.3976942530797         1.223488687546
11.2                    1.3976942530797         1.6838969439158         1.3976942530797         1.2265221230954
11.25                   1.3976942530797         1.6784180552351         1.3976942530797         1.2297989373094
11.3                    1.3976942530797         1.672540023399          1.3976942530797         1.2333144710962
11.35                   1.3976942530797         1.6662712060035         1.3976942530797         1.2370637259439
