x[nm]                E_12[eV]             Psi^2_12[nm^-1]     
15.55                2.9525116792099      3.026446635421
15.6                 2.9525116792099      3.0234552509957
15.65                2.9525116792099      3.0205700640068
15.7                 2.9525116792099      3.0178206857881
15.75                2.9525116792099      3.0152028667713
15.8                 2.9525116792099      3.0126642863996
15.85                2.9525116792099      3.0101540139248
15.9                 2.9525116792099      3.007645105424
15.95                2.9525116792099      3.005127119963
16                   2.9525116792099      3.0026006300854
16.05                2.9525116792099      3.0000731913975
16.1                 2.9525116792099      2.9975564056936
16.15                2.9525116792099      2.9950638144318
16.2                 2.9525116792099      2.9926094249228
16.25                2.9525116792099      2.9902067163552
16.3                 2.9525116792099      2.9878680049685
16.35                2.9525116792099      2.9856040711471
16.4                 2.9525116792099      2.9834239668
16.45                2.9525116792099      2.9813349264874
16.5                 2.9525116792099      2.9793422904577
16.55                2.9525116792099      2.9774492820775
16.6                 2.9525116792099      2.9756562749133
16.65                2.9525116792099      2.9739585454736
16.7                 2.9525116792099      2.9723394648089
16.75                2.9525116792099      2.9708087803748
16.8                 2.9525116792099      2.9693936807378
16.85                2.9525116792099      2.9680969215238
16.9                 2.9525116792099      2.9669131933183
16.95                2.9525116792099      2.9658346639972
17                   2.9525116792099      2.9648530565565
17.05                2.9525116792099      2.9639604003842
17.1                 2.9525116792099      2.9631492770129
17.15                2.9525116792099      2.9624128734846
17.2                 2.9525116792099      2.9617449594788
17.25                2.9525116792099      2.9611398236648
17.3                 2.9525116792099      2.9605921608326
17.35                2.9525116792099      2.9600968521234
17.4                 2.9525116792099      2.9596484811907
17.45                2.9525116792099      2.9592401921036
17.5                 2.9525116792099      2.9588609251145
17.55                2.9525116792099      2.9585079428941
17.6                 2.9525116792099      2.9581862940635
17.65                2.9525116792099      2.957896007309
17.7                 2.9525116792099      2.9576344737867
17.75                2.9525116792099      2.9573985251912
17.8                 2.9525116792099      2.9571850621311
17.85                2.9525116792099      2.9569912330712
17.9                 2.9525116792099      2.9568144695486
17.95                2.9525116792099      2.9566524773445
18                   2.9525116792099      2.9565032179773
18.05                2.9525116792099      2.9563648930388
18.1                 2.9525116792099      2.9562359363515
18.15                2.9525116792099      2.9561150163533
18.2                 2.9525116792099      2.956001050379
18.25                2.9525116792099      2.9558932325154
18.3                 2.9525116792099      2.9557910771255
18.35                2.9525116792099      2.9556944809653
18.4                 2.9525116792099      2.9556038083489
18.45                2.9525116792099      2.9555200067091
18.5                 2.9525116792099      2.9554447654958
18.55                2.9525116792099      2.9553782194
18.6                 2.9525116792099      2.9553181007054
18.65                2.9525116792099      2.9552619239759
18.7                 2.9525116792099      2.9552080557538
18.75                2.9525116792099      2.9551554255975
18.8                 2.9525116792099      2.9551033374436
18.85                2.9525116792099      2.9550513452664
18.9                 2.9525116792099      2.9549991705626
18.95                2.9525116792099      2.9549466473343
19                   2.9525116792099      2.9548936852867
19.05                2.9525116792099      2.9548402451558
19.1                 2.9525116792099      2.9547863221385
19.15                2.9525116792099      2.9547319347509
19.2                 2.9525116792099      2.9546771173261
19.25                2.9525116792099      2.9546219149568
19.3                 2.9525116792099      2.9545663800797
19.35                2.9525116792099      2.9545105701674
19.4                 2.9525116792099      2.9544545461654
19.45                2.9525116792099      2.9543983714368
19.5                 2.9525116792099      2.9543421110548
19.55                2.9525116792099      2.9542858313397
19.6                 2.9525116792099      2.9542295995771
19.65                2.9525116792099      2.9541734838797
19.7                 2.9525116792099      2.9541175531773
19.75                2.9525116792099      2.9540618773392
19.8                 2.9525116792099      2.9540065274474
19.85                2.9525116792099      2.9539515762605
19.9                 2.9525116792099      2.9538970989272
19.95                2.9525116792099      2.9538431740382
20                   2.9525116792099      2.9537898851409
20.05                2.9525116792099      2.9537373228878
20.1                 2.9525116792099      2.9536855880608
20.15                2.9525116792099      2.9536347958066
20.2                 2.9525116792099      2.9535850815642
20.25                2.9525116792099      2.9535366093953
20.3                 2.9525116792099      2.9534895838271
20.35                2.9525116792099      2.9534442670583
20.4                 2.9525116792099      2.9534010048573
20.45                2.9525116792099      2.9533596561408
20.5                 2.9525116792099      2.953319474165
20.55                2.9525116792099      2.9532797985168
20.6                 2.9525116792099      2.9532402973527
20.65                2.9525116792099      2.9532008623229
20.7                 2.9525116792099      2.9531615316966
20.75                2.9525116792099      2.9531224341911
20.8                 2.9525116792099      2.9530837483225
20.85                2.9525116792099      2.9530456735205
20.9                 2.9525116792099      2.9530084101679
20.95                2.9525116792099      2.9529721463604
21.002630398234      2.9525116792099      2.9529352316181
21.058029574601      2.9525116792099      2.9528979487474
21.116343188881      2.9525116792099      2.9528606167396
21.177724563722      2.9525116792099      2.9528235830041
21.242335087763      2.9525116792099      2.9527872111779
21.310344639971      2.9525116792099      2.9527518556779
21.3819320363        2.9525116792099      2.9527177747154
21.457285499847      2.9525116792099      2.952685493341
21.536603155744      2.9525116792099      2.9526563854516
21.620093552081      2.9525116792099      2.9526305447807
21.707976208241      2.9525116792099      2.9526080175117
21.800482192072      2.9525116792099      2.9525888487948
21.897854727434      2.9525116792099      2.9525731058557
22.000349833698      2.9525116792099      2.9525609006237
22.108236998893      2.9525116792099      2.9525524195832
22.221799888265      2.9525116792099      2.9525479664333
22.34133709011       2.9525116792099      2.9525480024189
22.467162900849      2.9525116792099      2.9525536174342
22.599608151396      2.9525116792099      2.9525616894303
22.739021077007      2.9525116792099      2.9526184991358
22.885768232885      2.9525116792099      2.9525119843204
