x[nm]                  E_8_real[eV]           Psi_8_z2_real[nm^-1/2] E_8_imag[eV]           Psi_8_z2_imag[nm^-1/2]
7.1142317671146        2.3390669310193        2.3379542343056        2.3390669310193        2.3390669310193
7.260978922993         2.3390669310193        2.3130476306084        2.3390669310193        2.3390669310192
7.4003918486039        2.3390669310193        2.3053330913517        2.3390669310193        2.3390669310192
7.532837099151         2.3390669310193        2.3033678946054        2.3390669310193        2.3390669310192
7.6586629098899        2.3390669310193        2.3043914019662        2.3390669310193        2.3390669310192
7.7782001117354        2.3390669310193        2.3066813927583        2.3390669310193        2.3390669310192
7.891763001107         2.3390669310193        2.3094099443055        2.3390669310193        2.3390669310192
7.9996501663019        2.3390669310193        2.3121706603914        2.3390669310193        2.3390669310192
8.1021452725658        2.3390669310193        2.3147745090716        2.3390669310193        2.3390669310192
8.1995178079279        2.3390669310193        2.3171429972114        2.3390669310193        2.3390669310192
8.2920237917592        2.3390669310193        2.3192528578054        2.3390669310193        2.3390669310192
8.3799064479186        2.3390669310193        2.3211072015267        2.3390669310193        2.3390669310193
8.4633968442558        2.3390669310193        2.3227205080713        2.3390669310193        2.3390669310193
8.5427145001525        2.3390669310193        2.324111002817         2.3390669310193        2.3390669310193
8.6180679636999        2.3390669310193        2.3252972838023        2.3390669310193        2.3390669310193
8.6896553600291        2.3390669310193        2.326297347514         2.3390669310193        2.3390669310193
8.7576649122373        2.3390669310193        2.3271443637729        2.3390669310193        2.3390669310193
8.8222754362784        2.3390669310193        2.3278686394455        2.3390669310193        2.3390669310193
8.8836568111193        2.3390669310193        2.3284931869705        2.3390669310193        2.3390669310193
8.9419704253995        2.3390669310193        2.3290357445968        2.3390669310193        2.3390669310193
8.9973696017656        2.3390669310193        2.3295101983386        2.3390669310193        2.3390669310193
9.05                   2.3390669310193        2.3299275779787        2.3390669310193        2.3390669310193
9.1                    2.3390669310193        2.3302967615977        2.3390669310193        2.3390669310193
9.15                   2.3390669310193        2.3306417459346        2.3390669310193        2.3390669310193
9.2                    2.3390669310193        2.3309646636353        2.3390669310193        2.3390669310193
9.25                   2.3390669310193        2.3312675111324        2.3390669310193        2.3390669310193
9.3                    2.3390669310193        2.3315521900241        2.3390669310193        2.3390669310193
9.35                   2.3390669310193        2.3318205426186        2.3390669310193        2.3390669310193
9.4                    2.3390669310193        2.3320743818921        2.3390669310193        2.3390669310193
9.45                   2.3390669310193        2.3323155152615        2.3390669310193        2.3390669310193
9.5                    2.3390669310193        2.3325457607543        2.3390669310193        2.3390669310193
9.55                   2.3390669310193        2.3327669532452        2.3390669310193        2.3390669310193
9.6                    2.3390669310193        2.3329809373237        2.3390669310193        2.3390669310193
9.65                   2.3390669310193        2.333189648923         2.3390669310193        2.3390669310193
9.7                    2.3390669310193        2.3333938072228        2.3390669310193        2.3390669310193
9.75                   2.3390669310193        2.3335929524581        2.3390669310193        2.3390669310193
9.8                    2.3390669310193        2.3337867831914        2.3390669310193        2.3390669310193
9.85                   2.3390669310193        2.3339751141325        2.3390669310193        2.3390669310193
9.9                    2.3390669310193        2.3341578458301        2.3390669310193        2.3390669310193
9.95                   2.3390669310193        2.3343349426894        2.3390669310193        2.3390669310193
10                     2.3390669310193        2.3345064168661        2.3390669310193        2.3390669310193
10.05                  2.3390669310193        2.3346723163382        2.3390669310193        2.3390669310193
10.1                   2.3390669310193        2.3348327159766        2.3390669310193        2.3390669310193
10.15                  2.3390669310193        2.3349877107854        2.3390669310193        2.3390669310193
10.2                   2.3390669310193        2.3351374107322        2.3390669310193        2.3390669310193
10.25                  2.3390669310193        2.3352819367541        2.3390669310193        2.3390669310193
10.3                   2.3390669310193        2.3354214176449        2.3390669310193        2.3390669310193
10.35                  2.3390669310193        2.3355559876105        2.3390669310193        2.3390669310193
10.4                   2.3390669310193        2.3356857843373        2.3390669310193        2.3390669310193
10.45                  2.3390669310193        2.3358109474578        2.3390669310193        2.3390669310193
10.5                   2.3390669310193        2.3359316173297        2.3390669310193        2.3390669310193
10.55                  2.3390669310193        2.3360479340624        2.3390669310193        2.3390669310193
10.6                   2.3390669310193        2.3361600367408        2.3390669310193        2.3390669310193
10.65                  2.3390669310193        2.3362680628108        2.3390669310193        2.3390669310193
10.7                   2.3390669310193        2.3363721475928        2.3390669310193        2.3390669310193
10.75                  2.3390669310193        2.3364724239019        2.3390669310193        2.3390669310193
10.8                   2.3390669310193        2.3365690217545        2.3390669310193        2.3390669310193
10.85                  2.3390669310193        2.3366620681466        2.3390669310193        2.3390669310193
10.9                   2.3390669310193        2.3367516868903        2.3390669310193        2.3390669310193
10.95                  2.3390669310193        2.3368379984986        2.3390669310193        2.3390669310193
11                     2.3390669310193        2.3369211201107        2.3390669310193        2.3390669310193
11.05                  2.3390669310193        2.3370011654493        2.3390669310193        2.3390669310193
11.1                   2.3390669310193        2.3370782448051        2.3390669310193        2.3390669310193
11.15                  2.3390669310193        2.3371524650437        2.3390669310193        2.3390669310193
11.2                   2.3390669310193        2.3372239296298        2.3390669310193        2.3390669310193
11.25                  2.3390669310193        2.3372927386662        2.3390669310193        2.3390669310193
11.3                   2.3390669310193        2.3373589889448        2.3390669310193        2.3390669310193
11.35                  2.3390669310193        2.3374227740058        2.3390669310193        2.3390669310193
11.4                   2.3390669310193        2.3374841842057        2.3390669310193        2.3390669310193
11.45                  2.3390669310193        2.3375433067891        2.3390669310193        2.3390669310193
11.5                   2.3390669310193        2.3376002259662        2.3390669310193        2.3390669310193
11.55                  2.3390669310193        2.3376550229922        2.3390669310193        2.3390669310193
11.6                   2.3390669310193        2.3377077762493        2.3390669310193        2.3390669310193
11.65                  2.3390669310193        2.3377585613294        2.3390669310193        2.3390669310193
11.7                   2.3390669310193        2.3378074511181        2.3390669310193        2.3390669310193
11.75                  2.3390669310193        2.3378545158772        2.3390669310193        2.3390669310193
11.8                   2.3390669310193        2.3378998233287        2.3390669310193        2.3390669310193
11.85                  2.3390669310193        2.3379434387362        2.3390669310193        2.3390669310193
11.9                   2.3390669310193        2.3379854249857        2.3390669310193        2.3390669310193
11.95                  2.3390669310193        2.3380258426658        2.3390669310193        2.3390669310193
12                     2.3390669310193        2.3380647501447        2.3390669310193        2.3390669310193
12.05                  2.3390669310193        2.3381022036472        2.3390669310193        2.3390669310193
12.1                   2.3390669310193        2.3381382573284        2.3390669310193        2.3390669310193
12.15                  2.3390669310193        2.3381729633465        2.3390669310193        2.3390669310193
12.2                   2.3390669310193        2.3382063719331        2.3390669310193        2.3390669310193
12.25                  2.3390669310193        2.3382385314616        2.3390669310193        2.3390669310193
12.3                   2.3390669310193        2.3382694885134        2.3390669310193        2.3390669310193
12.35                  2.3390669310193        2.3382992879428        2.3390669310193        2.3390669310193
12.4                   2.3390669310193        2.3383279729388        2.3390669310193        2.3390669310193
12.45                  2.3390669310193        2.3383555850856        2.3390669310193        2.3390669310193
12.5                   2.3390669310193        2.3383821644211        2.3390669310193        2.3390669310193
12.55                  2.3390669310193        2.3384077494932        2.3390669310193        2.3390669310193
12.6                   2.3390669310193        2.3384323774144        2.3390669310193        2.3390669310193
12.65                  2.3390669310193        2.3384560839142        2.3390669310193        2.3390669310193
12.7                   2.3390669310193        2.3384789033904        2.3390669310193        2.3390669310193
12.75                  2.3390669310193        2.3385008689574        2.3390669310193        2.3390669310193
12.8                   2.3390669310193        2.3385220124946        2.3390669310193        2.3390669310193
12.85                  2.3390669310193        2.3385423646911        2.3390669310193        2.3390669310193
12.9                   2.3390669310193        2.3385619550901        2.3390669310193        2.3390669310193
12.95                  2.3390669310193        2.3385808121315        2.3390669310193        2.3390669310193
13                     2.3390669310193        2.3385989631927        2.3390669310193        2.3390669310193
