x[nm]                   E_6_real[eV]            Psi_6_hh1_real[nm^-1/2] E_6_imag[eV]            Psi_6_hh1_imag[nm^-1/2]
7.1142317671146         1.4437721218703         1.443700096711          1.4437721218703         1.4437664295548
7.260978922993          1.4437721218703         1.4421497180957         1.4437721218703         1.4436438995362
7.4003918486039         1.4437721218703         1.4405853262044         1.4437721218703         1.4435202620159
7.532837099151          1.4437721218703         1.4389369100176         1.4437721218703         1.4433899838607
7.6586629098899         1.4437721218703         1.4371487495783         1.4437721218703         1.4432486613929
7.7782001117354         1.4437721218703         1.4351753357164         1.4437721218703         1.4430926979174
7.891763001107          1.4437721218703         1.4329788430608         1.4437721218703         1.4429191040073
7.9996501663019         1.4437721218703         1.4305275883358         1.4437721218703         1.4427253756599
8.1021452725658         1.4437721218703         1.4277951103829         1.4437721218703         1.4425094215884
8.1995178079279         1.4437721218703         1.4247596356251         1.4437721218703         1.4422695209765
8.2920237917592         1.4437721218703         1.4214037735391         1.4437721218703         1.4420042994108
8.3799064479186         1.4437721218703         1.4177143391999         1.4437721218703         1.4417127148561
8.4633968442558         1.4437721218703         1.4136822348602         1.4437721218703         1.4413940482963
8.5427145001525         1.4437721218703         1.409302346265          1.4437721218703         1.44104789554
8.6180679636999         1.4437721218703         1.4045734259            1.4437721218703         1.4406741579933
8.6896553600291         1.4437721218703         1.3995589754119         1.4437721218703         1.4402778543385
8.7576649122373         1.4437721218703         1.3943219013367         1.4437721218703         1.4398639562252
8.8222754362784         1.4437721218703         1.3889149557073         1.4437721218703         1.4394366327689
8.8836568111193         1.4437721218703         1.3833888404632         1.4437721218703         1.4389998910615
8.9419704253995         1.4437721218703         1.3777914690392         1.4437721218703         1.4385575178129
8.9973696017656         1.4437721218703         1.3721673376634         1.4437721218703         1.4381130296632
9.05                    1.4437721218703         1.3665570452434         1.4437721218703         1.4376696352383
9.1                     1.4437721218703         1.3609969737328         1.4437721218703         1.4372302098884
9.15                    1.4437721218703         1.3552264194447         1.4437721218703         1.4367741495963
9.2                     1.4437721218703         1.3492613589892         1.4437721218703         1.4363027170305
9.25                    1.4437721218703         1.3431208732848         1.4437721218703         1.4358174202004
9.3                     1.4437721218703         1.3368272892386         1.4437721218703         1.4353200236532
9.35                    1.4437721218703         1.3304062959363         1.4437721218703         1.4348125576569
9.4                     1.4437721218703         1.3238870312279         1.4437721218703         1.4342973250434
9.45                    1.4437721218703         1.3173021345451         1.4437721218703         1.4337769053827
9.5                     1.4437721218703         1.3106877618111         1.4437721218703         1.4332541561612
9.55                    1.4437721218703         1.3040835583927         1.4437721218703         1.4327322106444
9.6                     1.4437721218703         1.2975325862266         1.4437721218703         1.432214472117
9.65                    1.4437721218703         1.2910465007419         1.4437721218703         1.4317018617345
9.7                     1.4437721218703         1.2846161095936         1.4437721218703         1.4311936530046
9.75                    1.4437721218703         1.2782437577475         1.4437721218703         1.4306900312554
9.8                     1.4437721218703         1.2719317690042         1.4437721218703         1.4301911801423
9.85                    1.4437721218703         1.2656824451521         1.4437721218703         1.4296972815808
9.9                     1.4437721218703         1.2594980651271         1.4437721218703         1.4292085156807
9.95                    1.4437721218703         1.2533808841826         1.4437721218703         1.4287250606798
10                      1.4437721218703         1.2473331330661         1.4437721218703         1.4282470928793
10.05                   1.4437721218703         1.2413570172067         1.4437721218703         1.4277747865794
10.1                    1.4437721218703         1.2354547159098         1.4437721218703         1.4273083140155
10.15                   1.4437721218703         1.2296283815632         1.4437721218703         1.426847845296
10.2                    1.4437721218703         1.2238801388518         1.4437721218703         1.4263935483395
10.25                   1.4437721218703         1.218212083983          1.4437721218703         1.4259455888143
10.3                    1.4437721218703         1.212626283922          1.4437721218703         1.4255041300774
10.35                   1.4437721218703         1.2071247756383         1.4437721218703         1.4250693331151
10.4                    1.4437721218703         1.2017095653627         1.4437721218703         1.4246413564847
10.45                   1.4437721218703         1.1963826278559         1.4437721218703         1.4242203562559
10.5                    1.4437721218703         1.1911459056881         1.4437721218703         1.4238064859546
10.55                   1.4437721218703         1.1860013085307         1.4437721218703         1.4233998965067
10.6                    1.4437721218703         1.1809507124602         1.4437721218703         1.4230007361827
10.65                   1.4437721218703         1.1759959592736         1.4437721218703         1.4226091505441
10.7                    1.4437721218703         1.171138855817          1.4437721218703         1.4222252823903
10.75                   1.4437721218703         1.1663811733266         1.4437721218703         1.421849271706
10.8                    1.4437721218703         1.1617246467828         1.4437721218703         1.4214812556109
10.85                   1.4437721218703         1.1571709742776         1.4437721218703         1.4211213683091
10.9                    1.4437721218703         1.1527218163954         1.4437721218703         1.4207697410403
10.95                   1.4437721218703         1.1483787956072         1.4437721218703         1.4204265020323
11                      1.4437721218703         1.1441434956791         1.4437721218703         1.4200917764538
11.05                   1.4437721218703         1.1400174610947         1.4437721218703         1.4197656863689
11.1                    1.4437721218703         1.1360021964918         1.4437721218703         1.4194483506926
11.15                   1.4437721218703         1.1320991661141         1.4437721218703         1.4191398851475
11.2                    1.4437721218703         1.1283097932765         1.4437721218703         1.4188404022214
11.25                   1.4437721218703         1.1246354598468         1.4437721218703         1.4185500111266
11.3                    1.4437721218703         1.1210775057415         1.4437721218703         1.4182688177598
11.35                   1.4437721218703         1.1176372284369         1.4437721218703         1.4179969246635
11.4                    1.4437721218703         1.1143158824963         1.4437721218703         1.4177344309889
11.45                   1.4437721218703         1.1111146791125         1.4437721218703         1.4174814324592
11.5                    1.4437721218703         1.1080347856658         1.4437721218703         1.4172380213353
11.55                   1.4437721218703         1.1050773252987         1.4437721218703         1.4170042863816
11.6                    1.4437721218703         1.102243376506          1.4437721218703         1.4167803128343
11.65                   1.4437721218703         1.0995339727416         1.4437721218703         1.4165661823694
11.7                    1.4437721218703         1.0969501020418         1.4437721218703         1.4163619730738
11.75                   1.4437721218703         1.0944927066647         1.4437721218703         1.4161677594164
11.8                    1.4437721218703         1.0921626827468         1.4437721218703         1.4159836122209
11.85                   1.4437721218703         1.0899608799762         1.4437721218703         1.4158095986402
11.9                    1.4437721218703         1.0878881012826         1.4437721218703         1.4156457821315
11.95                   1.4437721218703         1.0859451025447         1.4437721218703         1.4154922224338
12                      1.4437721218703         1.0841325923144         1.4437721218703         1.4153489755456
12.05                   1.4437721218703         1.0824512315582         1.4437721218703         1.4152160937045
12.1                    1.4437721218703         1.080901633417          1.4437721218703         1.4150936253686
12.15                   1.4437721218703         1.0794843629813         1.4437721218703         1.4149816151983
12.2                    1.4437721218703         1.0781999370861         1.4437721218703         1.4148801040401
12.25                   1.4437721218703         1.0770488241221         1.4437721218703         1.4147891289122
12.3                    1.4437721218703         1.0760314438647         1.4437721218703         1.4147087229903
12.35                   1.4437721218703         1.0751481673212         1.4437721218703         1.414638915596
12.4                    1.4437721218703         1.0743993165954         1.4437721218703         1.4145797321859
12.45                   1.4437721218703         1.0737851647702         1.4437721218703         1.4145311943424
12.5                    1.4437721218703         1.0733059358078         1.4437721218703         1.4144933197658
12.55                   1.4437721218703         1.0729618044683         1.4437721218703         1.4144661222677
12.6                    1.4437721218703         1.0727528962457         1.4437721218703         1.4144496117662
12.65                   1.4437721218703         1.0726792873226         1.4437721218703         1.4144437942823
12.7                    1.4437721218703         1.0727410045417         1.4437721218703         1.4144486719373
12.75                   1.4437721218703         1.0729380253968         1.4437721218703         1.4144642429525
12.8                    1.4437721218703         1.0732702780404         1.4437721218703         1.4144905016497
12.85                   1.4437721218703         1.0737376413101         1.4437721218703         1.4145274384531
12.9                    1.4437721218703         1.074339944773          1.4437721218703         1.414575039893
12.95                   1.4437721218703         1.0750769687875         1.4437721218703         1.4146332886107
13                      1.4437721218703         1.0759484445836         1.4437721218703         1.4147021633645
13.05                   1.4437721218703         1.076954054361          1.4437721218703         1.414781639038
13.1                    1.4437721218703         1.0780934314045         1.4437721218703         1.414871686649
13.15                   1.4437721218703         1.0793661602186         1.4437721218703         1.4149722733597
13.2                    1.4437721218703         1.0807717766781         1.4437721218703         1.4150833624892
13.25                   1.4437721218703         1.082309768198          1.4437721218703         1.4152049135269
