wavelength_nm,paper_pm_per_V,paper_normalized,demo21_real_pm_per_V,demo21_imag_pm_per_V,demo21_abs_pm_per_V,demo21_normalized,hybrid_real_pm_per_V,hybrid_imag_pm_per_V,hybrid_abs_pm_per_V,hybrid_normalized
466.0,266.4,0.06744303797468354,0.8092600605978811,0.005916814665646013,0.8092816903740464,0.017941544373851637,6.561375395165583,0.08042572480730917,6.561868283766072,0.06995185046403837
467.0,271.8,0.06881012658227849,0.8173768377142259,0.006013017348029524,0.8173989547395664,0.01812150181084857,6.666227145452457,0.08284178052529205,6.666741866561792,0.07106984016820596
468.0,277.2,0.07017721518987341,0.8255865936644623,0.006110972552842409,0.8256092099922526,0.0183035208293051,6.773663773536242,0.08536029107912566,6.774201598432863,0.07221539914160804
469.0,282.6,0.07154430379746836,0.8338907099819851,0.006210718129534492,0.8339138380036296,0.01848763206491897,6.883787666478268,0.08798732306446774,6.884349962500336,0.07338961989077616
470.0,288.0,0.0729113924050633,0.842290595219384,0.006312292913405369,0.842314247675325,0.01867386675263765,6.996707164068774,0.09072941938208007,6.99729540374513,0.0745936584777891
471.0,293.4,0.07427848101265823,0.850787685617555,0.006415736756278983,0.8508118756085868,0.018862256741501274,7.112537024601806,0.0935936464785051,7.113152795841844,0.07582873949688743
472.0,298.8,0.07564556962025316,0.8593834457950595,0.006521090558299235,0.8594081867940633,0.01905283450993488,7.231398936924613,0.09658764729688744,7.232043954413218,0.07709616154594871
473.0,304.2,0.0770126582278481,0.8680793694584574,0.006628396300893969,0.8681046753225758,0.019245633181506065,7.353422084376693,0.09971970075750734,7.354098202343917,0.07839730325293354
474.0,309.6,0.07837974683544305,0.8768769801343662,0.006737697080956813,0.8769028651176368,0.01944068654116467,7.478743767043476,0.10299878872460067,7.479452993606577,0.07973362992609308
475.0,315.0,0.07974683544303797,0.8857778319240486,0.006849037146299081,0.8858043106905156,0.019638029051982402,7.607510089696123,0.10643467157933503,7.6082546030047205,0.0811067009068741
476.0,320.4,0.0811139240506329,0.8947835102813421,0.006962461932426139,0.8948105979186664,0.019837695872410323,7.739876723897144,0.11003797371409661,7.740658890351899,0.08251817771634025
477.0,325.8,0.08248101265822785,0.903895632814789,0.007078018100695463,0.9039233448483791,0.02003972287407343,7.876009754054738,0.11382028049765851,7.876832148917351,0.08396983309990495
478.0,331.20000000000005,0.0838481012658228,0.9131158501148748,0.007195753577916489,0.9131442025225615,0.02024414666012233,8.01608661874555,0.11779424854323547,8.016952049514911,0.0854635610916547
479.0,336.6,0.08521518987341772,0.92244584660729,0.007315717597455161,0.9224748558345673,0.020451004584162352,8.160297160443966,0.12197373145304433,8.16120869344207,0.08700138823905443
480.0,342.0,0.08658227848101266,0.931887341433202,0.0074379607419093234,0.9319170244090614,0.02066033476978212,8.30884479895589,0.12637392362791078,8.309805789650529,0.08858548615200411
481.0,347.4,0.0879493670886076,0.9414420893575569,0.007562534987424569,0.94147246351094,0.020872176130703992,8.461947846429974,0.1310115252365491,8.462961974122635,0.0902181855678611
482.0,352.8,0.08931645569620253,0.9511118817064602,0.007689493749723188,0.9511429649833565,0.021086568391579883,8.619840984900584,0.13590493205919546,8.620912292532031,0.09190199215713021
483.0,358.20000000000005,0.09068354430379748,0.96089854733475,0.007818891931923165,0.9609303582159718,0.02130355210945708,8.782776931020296,0.14107445468354363,8.783909870998594,0.09363960433430568
484.0,363.6,0.09205063291139241,0.9708039536249299,0.007950785974227619,0.9708365111445917,0.0215231686959399,8.95102831710935,0.14654257247505995,8.952227804253031,0.09543393338637753
485.0,369.0,0.09341772151898735,0.9808300075186515,0.00808523390556943,0.9808633312833881,0.02174546044007376,9.12488982306805,0.15233422891764858,9.12616129599027,0.0972881262897603
486.0,374.4,0.09478481012658227,0.9909786565820276,0.008222295397300133,0.9910127667909837,0.021970470531979962,9.304680600299,0.15847717638807665,9.306030092849285,0.09920559165738375
487.0,379.8,0.09615189873417722,1.0012518901060796,0.008362031819016737,1.0012868075717063,0.022198243087270197,9.490747036865852,0.16500238027237316,9.49218126161071,0.10119002934460775
488.0,385.20000000000005,0.09751898734177217,1.011651740243723,0.008504506296625167,1.0116874864134193,0.022428823172271906,9.683465923058934,0.17194449466552217,9.684992369242703,0.1032454643496423
489.0,390.6,0.09888607594936709,1.0221802831847016,0.008649783772743967,1.0222168801633398,0.022662256830095845,9.883248088840103,0.1793424248649417,9.884875137851665,0.10537628577662272
490.0,396.0,0.10025316455696202,1.0328396403700155,0.008797931069557768,1.0328771109433919,0.02289859110758012,10.090542599951041,0.18723999567212485,10.092279662068725,0.10758729179445002
491.0,401.4,0.10162025316455696,1.0436319797473907,0.008949016954235323,1.0436703474066442,0.023137874083145046,10.305841618639514,0.1956867494241794,10.307699295787714,0.10988374173115616
492.0,406.8,0.10298734177215191,1.0545595170694708,0.009103112207033798,1.054598806036518,0.023380154895596222,10.529686059119648,0.20473890405522369,10.531676339617183,0.1122714167041662
493.0,412.20000000000005,0.10435443037974684,1.0656245172364458,0.009260289692216818,1.065664752490478,0.023625483773913766,10.762672198538322,0.21446050984277973,10.764808691447877,0.11475669051771345
494.0,417.6,0.10572151898734178,1.0768292956849297,0.009420624431921171,1.076870502990025,0.023873912068068055,11.005459443403867,0.22492485453112945,11.007757662239536,0.11734661298190778
495.0,423.0,0.10708860759493671,1.0881762198249998,0.009584193683114422,1.0882184257589014,0.024125492280904385,11.258779501902566,0.2362161812328192,11.261257210309052,0.12004900835353247
496.0,428.4,0.10845569620253163,1.099667710527375,0.009751077017793292,1.0997109425114973,0.02438027810114039,11.523447278068618,0.2484318032996455,11.52612491392132,0.12287259230776643
497.0,433.8,0.10982278481012658,1.1113062436628216,0.009921356406581143,1.1113505299935376,0.024638324437522754,11.800373889634132,0.2616847272516839,11.803275089212983,0.12582711177991857
498.0,439.20000000000005,0.11118987341772153,1.1230943516959795,0.010095116305891782,1.1231397215772585,0.024899687454191778,12.09058232492361,0.27610693180813284,12.093734575950794,0.128923513247228
499.0,444.6,0.11255696202531647,1.1350346253358958,0.010272443748836006,1.1350811089133546,0.02516442460730455,12.395226405804468,0.29185350243277636,12.398661868041835,0.1321741466669093
500.0,450.0,0.11392405063291139,1.1471297152456739,0.010453428440057429,1.147177343642112,0.025432594682970315,12.715613928443846,0.3091078931125811,12.719370474470017,0.13559301451204664
501.0,470.25,0.11905063291139241,1.159382333813769,0.010638162854694816,1.1594311391662657,0.0257042578365542,13.05323513325613,0.3280886902507682,13.057357681887352,0.13919607839105003
502.0,490.5,0.12417721518987342,1.1717952569895738,0.01082674234167927,1.1718452724882216,0.025979475633407897,13.409798042150625,0.34905840291802764,13.414340285676163,0.14300163995349055
503.0,510.75,0.12930379746835444,1.1843713261860886,0.011019265231586755,1.1844225861144486,0.026258311091089514,13.787272743293506,0.37233502343033376,13.79229941190507,0.14703081870809806
504.0,531.0,0.13443037974683544,1.1971134502525838,0.011215832949279268,1.1971659900299505,0.02654082872313704,14.187947474732104,0.3983074311218616,14.193537344701777,0.15130815782277265
505.0,551.25,0.13955696202531645,1.2100246075203622,0.011416550131581838,1.2100784637459314,0.026827094584464493,14.614500472801694,0.4274562139617372,14.620750421383146,0.15586240121260572
506.0,571.5,0.14468354430379746,1.2231078479248074,0.01162152475025642,1.223163058423845,0.027117176318451515,15.070093190517701,0.460382264386315,15.077123750909836,0.1607275032723051
507.0,591.75,0.1498101265822785,1.2363662952071637,0.011830868240550262,1.2364228990792805,0.027411143205802863,15.558492948657246,0.4978467520639592,15.566456058523979,0.16594395976444942
508.0,612.0,0.1549367088607595,1.2498031491995902,0.012044695635612147,1.2498611868692329,0.02770906621525657,16.084236844493297,0.540828115162563,16.093326875444554,0.17156059012112299
509.0,632.25,0.1600632911392405,1.2634216881972653,0.012263125707087819,1.2634812014665417,0.02801101805622455,16.6528546378165,0.5906051441874681,16.66332445896038,0.1776369671531956
510.0,652.5,0.1651898734177215,1.2772252714215013,0.012486281112225021,1.277286303525463,0.028317073233453643,17.271177809162566,0.648881201066258,17.283362801515413,0.18424679647995662
511.0,672.75,0.17031645569620252,1.291217341578048,0.012714288547838595,1.2912799372425636,0.028627308103799896,17.947777654540594,0.7179753820747784,17.9621327070616,0.1914827251635183
512.0,693.0,0.17544303797468355,1.3054014275149624,0.012947278911507506,1.3054656330173207,0.028941800935213303,18.693602021806583,0.8011266831649303,18.71076055408144,0.19946336435700898
513.0,713.25,0.18056962025316456,1.3197811469846992,0.01318538747039933,1.3198470102170905,0.02926063196803639,19.522927541966425,0.902997202330534,19.54379962433835,0.20834385722174362
514.0,733.5,0.18569620253164557,1.3343602095152938,0.013428754038141692,1.334427780051328,0.029583883478724808,20.454830911549706,1.0305439132219647,20.480774603934496,0.21833234385799735
515.0,753.75,0.19082278481012657,1.3491424193957902,0.013677523160187409,1.3492117485602189,0.0299116398461045,21.51554834345692,1.1946149761514828,21.54868732570217,0.22971667341038243
516.0,774.0,0.1959493670886076,1.3641316787813564,0.013931844308147758,1.3642028197231775,0.030243987620286163,22.742420519336605,1.4130773910462562,22.78627830057881,0.2429098335084586
517.0,794.25,0.2010759493670886,1.37933199092382,0.01419187208359924,1.3794049986929533,0.03058101559436451,24.190784683268372,1.7174839214816078,24.251676532000825,0.2585315000097964
518.0,814.5,0.20620253164556962,1.3947474635336918,0.014457766431901437,1.3948223951614294,0.03092281487903704,25.946447722963466,2.1688900580513404,26.036939788008688,0.27756304147370553
519.0,834.75,0.21132911392405063,1.41038231228007,0.014729692866598648,1.4104592268635139,0.03126947898028432,28.147675895208497,2.900895336779941,28.2967639855983,0.3016535714125475
520.0,855.0,0.21645569620253163,1.4262408644352094,0.015007822705015751,1.4263198232259264,0.03162110388026254,31.007218441710332,4.257757111723024,31.29818031634378,0.3336497373319479
521.0,875.25,0.22158227848101267,1.4423275626708882,0.015292333315698538,1.442408629168026,0.03197778812156676,34.59495956614213,7.267263618307596,35.35002613692083,0.37684385533117004
522.0,895.5,0.22670886075949367,1.458646969014173,0.015583408378392876,1.4587302090622931,0.03233963289503373,36.70583870088529,13.473443846203992,39.10054070997255,0.41682567502516976
523.0,915.75,0.23183544303797468,1.4752037689705593,0.0158812381573028,1.4752892508624715,0.032706742131261526,34.42063244005562,19.691972493153887,39.655437436050796,0.42274107154442625
524.0,936.0,0.2369620253164557,1.4920027758230123,0.01618601978841873,1.4920905704078977,0.033079222596035414,30.62626169691006,22.70138064320695,38.12244206022735,0.40639879543428814
525.0,956.25,0.24208860759493672,1.509048935115849,0.016497957581759922,1.509139115912992,0.033457183989858516,27.5749792312836,24.036079889942858,36.580221651617116,0.38995817719259196
526.0,976.5,0.24721518987341773,1.5263473293330343,0.016817263339434882,1.5264399726515006,0.033840739051800094,25.192647386264827,24.74870591596329,35.315264785125315,0.37647328695375487
527.0,996.75,0.25234177215189874,1.54390318278094,0.01714415669048429,1.543998367845557,0.034230003667884736,23.253534134859027,25.181614853673267,34.275947490912515,0.3653937948326883
528.0,1017.0,0.25746835443037974,1.5617218666863266,0.017478865443540558,1.5618196757703553,0.03462509698426145,21.620612860237607,25.458030612158566,33.4000332799516,0.35605623771407774
529.0,1037.25,0.26259493670886075,1.5798089045208907,0.017821625958410026,1.5799094230857977,0.03502614152540481,20.220508997207492,25.637279048386322,32.65178496056498,0.3480796444201843
530.0,1057.5,0.26772151898734176,1.598169977564445,0.018172683537762337,1.5982732944072182,0.03543326331761622,19.008946966841545,25.764408381919576,32.017882566755134,0.34132201937454215
531.0,1077.75,0.27284810126582276,1.6168109307196008,0.018532292840198306,1.616917138128079,0.03584659201811156,17.941156284496987,25.884397439156054,31.494239467130082,0.33573979763258516
532.0,1098.0,0.2779746835443038,1.6357377785915306,0.018900718316057646,1.6358469725082532,0.0362662610499966,16.94660587548402,26.01035666663125,31.043938291144023,0.3309394268899589
533.0,1118.25,0.28310126582278483,1.6549567118473698,0.019278234667429735,1.6550689920424921,0.03669240774345409,15.998802404677708,26.102321863486925,30.615239424982267,0.3263693444556558
534.0,1138.5,0.28822784810126584,1.6744741038706414,0.01966512733393652,1.674589574124492,0.03712517348348429,15.113196486412576,26.156496627674173,30.208790506580097,0.32203645438048034
535.0,1158.75,0.29335443037974684,1.6942965177271714,0.02006169300597575,1.6944152860230826,0.03756470386456502,14.286597919520618,26.183498857148884,29.827545868146238,0.3179722508968597
536.0,1179.0,0.29848101265822785,1.7144307134599794,0.02046824016723796,1.714552892188059,0.03801114885261989,13.51449102698899,26.188619095902,29.470073597953718,0.31416146931634376
537.0,1199.25,0.30360759493670886,1.734883655731798,0.020885089668449083,1.7350093619043636,0.03846466295470936,12.793512432459025,26.178237662001596,29.137159907028042,0.3106124909281799
538.0,1219.5,0.30873417721518986,1.75566252183513,0.021312575334440233,1.7557918773145849,0.03892540539688719,12.117961545419131,26.15992671809827,28.830309708924887,0.30734135864628453
539.0,1239.75,0.31386075949367087,1.7767747100910793,0.021751044606808687,1.776907841831063,0.03939354031069448,11.478469993504756,26.13939404680289,28.548611078751684,0.3043383510268614
540.0,1260.0,0.3189873417721519,1.798227848659605,0.02220085922461041,1.7983648889603197,0.039869236928794724,10.863347442609346,26.117421233323192,28.286604772183036,0.3015452705831305
