x[nm]                Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
9.15                 0.033979098003819    0.010003845091168    0.10818860548233     0.15825078102771     0.058689788771677    0.10573405793589
9.2                  0.036718339892794    0.010661066580292    0.11434364361285     0.16042826015892     0.057202639631204    0.094968351546973
9.25                 0.03954983239557     0.011324532461004    0.12045273127193     0.16202656119306     0.055478632922224    0.084366805107159
9.3                  0.042461555901141    0.011990183941076    0.12647238609191     0.16302629948591     0.053537087159649    0.074056516656438
9.35                 0.045439473546692    0.012653618814147    0.1323570152475      0.16341360419295     0.051399595413783    0.064154328973941
9.4                  0.048467490957289    0.013310112915097    0.13805926954695     0.1631803603657      0.04908968280617     0.054765040596929
9.45                 0.051527452608352    0.013954650801761    0.14353047782466     0.16232441502267     0.046632448866935    0.045979941168051
9.5                  0.054599182485216    0.014581966767975    0.1487211677866      0.16084974300973     0.044054198311154    0.037875678232636
9.55                 0.057660576714856    0.015186597133819    0.15358167730172     0.15876656645301     0.041382063314162    0.030513456963835
9.6                  0.060687755476375    0.015762944515102    0.15806285725549     0.15609141970909     0.038643620093675    0.023938569763559
9.65                 0.063711907606908    0.016316015576921    0.16219935793792     0.15280260412613     0.035822031133636    0.018088968925242
9.7                  0.066775740881411    0.016852532640228    0.16603684346469     0.14887332204927     0.032901567666059    0.012937524377429
9.75                 0.06987607616101     0.017370808385423    0.16955884383316     0.14433870925538     0.029917167544322    0.0085647899235922
9.8                  0.073009696431094    0.017869212860949    0.17275024306304     0.13923931440964     0.026904533503635    0.0050391425769276
9.85                 0.076173350139403    0.018346178609406    0.17559734407237     0.13362073647798     0.023899706044954    0.0024157133401736
9.9                  0.079363754569945    0.018800205597131    0.17808792746359     0.12753321697952     0.020938632278161    0.00073552511500299
9.95                 0.082577599249258    0.019229865931726    0.1802113039677      0.12103119072516     0.018056735882497    2.4851221613364e-05
10                   0.085811549381472    0.019633808352714    0.18195836032122     0.11417279905962     0.01528849332885     0.00029480455942719
10.05                0.089062249308605    0.02001076248118     0.18332159837918     0.10701936995952     0.012667021433619    0.0015411638332487
10.1                 0.092326325992514    0.020359542815052    0.18429516729621     0.099634869636456    0.01022368117828     0.0037444395622021
10.15                0.095600392514871    0.020679052457451    0.18487488863759     0.09208533054894     0.0079877025342205   0.0068701788392598
10.2                 0.098881051591549    0.02096828656637     0.18505827431265     0.08443826093785     0.0059858347810975   0.010869504075798
10.25                0.10216489909776     0.021226335514857    0.18484453725323     0.076762041165394    0.00424202650201     0.015679877306761
10.3                 0.10544852760028     0.021452387751745    0.18423459479179     0.069125312255536    0.0027771390837381   0.021226078104892
10.35                0.10872852989316     0.021645732353941    0.18323106472425     0.061596362103577    0.0016086971494804   0.027421379812269
10.4                 0.11200150253309     0.021805761262245    0.18183825407476     0.054242514843414    0.00075067890969327  0.03416890569625
10.45                0.11526404937101     0.021931971193663    0.18006214061054     0.047129528832805    0.00021334893908905  0.041363143823449
10.5                 0.11851278507601     0.02202396522421     0.17791034718599     0.040321008639843    3.13538030226e-06    0.048891596963457
10.55                0.12174433864808     0.022081454037214    0.17539210902644     0.033877836288698    0.00012255304325143  0.056636541722565
10.6                 0.124955356916       0.022104256833205    0.17251823409165     0.027857626850444    0.00057017332016757  0.064476869399663
10.65                0.12814250801669     0.022092301898518    0.16930105668947     0.022314213247088    0.0013406412761995   0.07228997977864
10.7                 0.13130248485244     0.022045626830832    0.16575438453854     0.017297164875711    0.0024247397111395   0.079953698243788
10.75                0.13443200852251     0.021964378420922    0.16189343950729     0.012851344357201    0.0038094994258902   0.087348186240044
10.8                 0.13752783172543     0.021848812191016    0.15773479228362     0.009016506373131    0.0054783543745433   0.094357815203945
10.85                0.14058674212845     0.021699291591185    0.1532962912556      0.0058269421780216   0.0074113398459654   0.10087297466241
10.9                 0.14360556570085     0.021516286856311    0.14859698590844     0.0033111729657469   0.0095853313040232   0.10679178622583
10.95                0.14658117000738     0.021300373527226    0.14365704506651     0.0014916948320293   0.011974321029171    0.11202169667366
11                   0.14951046745856     0.02105223064066     0.13849767033131     0.00038477761357     0.014549729251909    0.11648092522102
11.05                0.15239041851455     0.020772638593703    0.13314100508686     3.1940260324629e-07  0.017280746055977    0.12009974233539
11.1                 0.15521803483897     0.020462476689502    0.12761003946308     0.00034175803781196  0.020134699961067    0.12282156010635
11.15                0.15799038239979     0.020122720371888    0.12192851166511     0.0014060403630547   0.023077448775642    0.12460381711803
11.2                 0.16070458451376     0.019754438157659    0.11612080609189     0.0031836495287938   0.026073788044056    0.12541864398742
11.25                0.16335782483133     0.019358788276143    0.11021184868142     0.0056586900920949   0.02908787220166     0.12525329916158
11.3                 0.165947350259       0.018937015026629    0.10422699993178     0.00880903015423     0.032083643399577    0.1241103681589
11.35                0.16847047381606     0.018490444865103    0.098191946057083    0.012606499264885    0.035025262869053    0.12200772313902
11.4                 0.17092457742265     0.018020482232615    0.092132588745493    0.017017140323305    0.037877539664931    0.11897824343357
11.45                0.17330711461639     0.017528605138373    0.086074933992453    0.02200151322387     0.040606351659134    0.11506930140784
11.5                 0.17561561319467     0.017016360511487    0.080044980486237    0.02751504753089     0.043179053747757    0.11034202169293
11.55                0.1778476777799      0.016485359335945    0.074068608024873    0.033508441028988    0.045564868388346    0.10487032537209
11.6                 0.18000099230503     0.015937271584153    0.068171466443317    0.039928100585225    0.047735253795316    0.098739774067078
11.65                0.18207332241679     0.015373820964955    0.062378865527608    0.046716621380759    0.049664245388742    0.092046232000154
11.7                 0.18406251779411     0.014796779502651    0.056715666388464    0.053813300226724    0.05132876641173     0.084894366952784
11.75                0.1859665143794      0.014207961964068    0.051206174760542    0.061154678374262    0.052708904000418    0.077396013562054
11.8                 0.18778333652025     0.013609220151214    0.045874036685292    0.068675108964854    0.053788147403943    0.069668424548009
11.85                0.18951109901948     0.013002437077444    0.040742137025143    0.076307344046813    0.054553585504528    0.061832437217734
11.9                 0.19114800909124     0.012389521045483    0.035832501244564    0.083983135908807    0.054996061274729    0.054010583916775
11.95                0.19269236822129     0.011772399645904    0.031166200879554    0.091633847353262    0.055110281324041    0.046325175975039
12                   0.19414257392943     0.011153013694956    0.026763263101277    0.099191065452568    0.05489487922437     0.038896391108737
12.05                0.1954971214323      0.010533311130786    0.022642584761974    0.10658721329986     0.054352431856767    0.031840394185915
12.1                 0.19675460520479     0.0099152408872766   0.018821851292063    0.11375615428406     0.0534894285839      0.025267520741419
12.15                0.19791372043845     0.0093007467647423   0.015317460796506    0.12063378348575     0.052316193617026    0.019280551645892
12.2                 0.1989732643954      0.0086917613167736   0.012144453676217    0.12715860090561     0.050846762506225    0.013973105908028
12.25                0.19993213765637     0.0080901997724525   0.0093164480765655   0.13327226139952     0.049098714231431    0.0094281767420465
12.3                 0.20078934526144     0.0074979540130518   0.006845581440014    0.1389200964029      0.047092960902999    0.00571683379209
12.35                0.20154399774252     0.0069168866221616   0.0047424584137524   0.14405160277886     0.04485349758763     0.0028971118070194
12.4                 0.20219531204619     0.0063488250279567   0.0030161053358925   0.14862089441907     0.042407115252521    0.0010131031435552
12.45                0.20274261234632     0.0057955557560254   0.0016739314955657   0.15258711255889     0.039783080261821    9.4268288402897e-05
12.5                 0.20318533074528     0.0052588188108345   0.00072169733319157  0.15591479113788     0.037012784259626    0.0001549751808186
12.55                0.20352300786322     0.0047403022035021   0.00016348971739527  0.15857417393855     0.034129368627984    0.0011942745392881
12.6                 0.20375529331473     0.0042416366430855   1.7044046845525e-06  0.16054148066749     0.031167328012586    0.0031959147055642
12.65                0.20388194607244     0.0037643904080826   0.00023703575716557  0.16179911959954     0.028162097659195    0.0061285957739454
12.7                 0.20390283471708     0.0033100644142732   0.00086847376242857  0.16233584488368     0.025149629497573    0.0099464590319416
12.75                0.20381793757388     0.0028800874944135   0.0018933083683934   0.16214685710377     0.022165962044245    0.014589804058883
12.8                 0.20362734273504     0.0024758119046276   0.0033071411145105   0.16123384619509     0.019246789269421    0.019986022269103
12.85                0.20333124796831     0.002098509071629    0.0051039040093973   0.15960497633293     0.016427033585767    0.026050732301772
12.9                 0.20292996051183     0.0017493655941467   0.00727588557389     0.15727481292819     0.013740428067412    0.032689099503123
12.95                0.20242389675527     0.0014294795111306   0.0098137639377372   0.15426419238303     0.011219112897146    0.039797318868184
13                   0.20181358180781     0.0011398568484739   0.012706646847889    0.15060003577096     0.0088932508695803   0.047264238253036
13.05                0.20109964895324     0.00088140845511086  0.015942118416667    0.14631510810777     0.0067906665500267   0.054973096475243
13.1                 0.20028283899288     0.00065494713844244  0.01950629240919     0.14144772536551     0.0049365134059015   0.062803349123532
13.15                0.19936399947684     0.0004611851080971   0.023383871841332    0.13604141184981     0.0033529728927885   0.070632553526317
13.2                 0.19834408382465     0.00030073173606681  0.027558214632449    0.13014451100402     0.0020589890950357   0.078338283403563
13.25                0.1972241503359      0.00017409164026231  0.03201140503108     0.12380975312042     0.0010700420954113   0.085800043262331
13.3                 0.19600536109211     8.1663097514747e-05  0.036724330507094    0.11709378382414     0.00039796278502393  0.092901152600361
13.35                0.19468898075098     2.3736791014787e-05  0.041676763780244    0.11005665754602     5.0791328958791e-05  0.099530570454144
13.4                 0.19327637523405     4.9489612834533e-07  0.046847449633103    0.10276130051379     3.2680980822289e-05  0.10558463176081
13.45                0.19176901030944     1.2010507464096e-05  0.05221419613577     0.095272948063558    0.00034384839687288  0.1109686683821
13.5                 0.19016845007087     5.8247408994545e-05  0.057753969890819    0.087658561303162    0.00098057104413635  0.11559848944225
13.55                0.18847635531475     0.00013906018795364  0.06344299488974     0.079986228343625    0.0019352317335126   0.11940169783163
13.6                 0.18669448181685     0.00025419469215273  0.069256854556552    0.072324555452893    0.0031964097451188   0.12231882228963
13.65                0.18482467851045     0.00040328882927659  0.075170596540663    0.06474205357621     0.0047490174557258   0.12430424736448
13.7                 0.18286888556782     0.00058587370564585  0.081158839809208    0.05730652570886     0.0065744808337975   0.12532692670796
13.75                0.18082913238704     0.00080137510086441  0.087195883579225    0.050084460599426    0.0086509616428492   0.12537086855115
13.8                 0.17870753548623     0.0010491152737141   0.093255817622172    0.043140438205093    0.01095361869488     0.12443538576977
13.85                0.17650629630736     0.0013283150936174   0.09931263346735     0.036536552215427    0.013454905028471    0.12253510662885
13.9                 0.17422769893199     0.0016380964909642   0.10534033602697     0.03033185480844     0.016124897456379    0.11969974603864
13.95                0.17187410771118     0.0019774852185977   0.11131305516378     0.024581828603968    0.018931654540198    0.11597364089877
14                   0.16944796481221     0.0023454139157732   0.11720515672244     0.019337890536152    0.021841598709603    0.11141505679635
14.05                0.16695178768446     0.0027407254649547   0.12299135254804     0.014646932081428    0.024819917954838    0.10609527689954
14.1                 0.16438816644725     0.0031621766308926   0.1286468090197      0.010550899953316    0.027830982286943    0.10009748729339
14.15                0.16175976120222     0.0036084419705368   0.13414725363332     0.0070864210134486   0.030838769983574    0.093515476188314
14.2                 0.15906929927313     0.0040781180014893   0.1394690791761      0.0042844747529006   0.033807298521169    0.086452167341736
14.25                0.1563195723759      0.0045697276158873   0.14458944504567     0.0021701162725055   0.036701055038173    0.079018010625996
14.3                 0.1535134337218      0.0050817247258337   0.14948637527915     0.000762252239272    0.03948542117965     0.071329254909446
14.35                0.15065379505691     0.0056124991257677   0.15413885287115     7.3471822310218e-05  0.042127087240793    0.06350613025788
14.4                 0.14774362364074     0.0061603815564809   0.15852690997608     0.00010993412004478  0.044594450654906    0.055670967881481
14.45                0.14478593916732     0.0067236489548552   0.16263171360768     0.00087131308534224  0.046857994058684    0.047946287225886
14.5                 0.14178381063189     0.0073005298728111   0.16643564646777     0.0023508004410359   0.048890638411955    0.040452880119801
14.55                0.13874035314635     0.0078892100484238   0.16992238255747     0.0045351665597771   0.050668066947477    0.033307921937579
14.6                 0.13565872470695     0.0084878381116875   0.17307695724636     0.0074048787638222   0.052169016075325    0.026623139312767
14.65                0.13254212291745     0.0090945314069823   0.17588583149873     0.010934275986916    0.05337552976176     0.020503063054306
14.7                 0.12939378167115     0.0097073819139329   0.17833694998143     0.015091798236439    0.054273174339405    0.015043393584782
14.75                0.1262169677953      0.010324462248038    0.18041979280386     0.019840268803956    0.054851211178936    0.01032950446056
14.8                 0.12301497766133     0.0109438317222      0.18212542066798     0.025137226700637    0.055102725156579    0.0064351073744631
14.85                0.11979113376443     0.011563542450087    0.18344651323466     0.030935306344892    0.055024707380573    0.0034210995165116
14.9                 0.116548781276       0.012181645472145    0.18437740054162     0.037182661107052    0.054618091186893    0.0013346113167039
14.95                0.1132912845726      0.012796196884971    0.18491408733826     0.04382342692373     0.053887740973642    0.00020826946039632
15                   0.11002202374494     0.0134052639548      0.18505427023271     0.050798221836217    0.052842394007679    5.9686700612169e-05
15.05                0.1067443910906      0.014006931195853    0.18479734757769     0.058044676986022    0.051494555899649    0.00089118644514903
15.1                 0.10346178759404     0.014599306394447    0.18414442205276     0.065497994319371    0.049860350997866    0.0026897664251508
15.15                0.10017761939764     0.01518052655991     0.18309829593173     0.073091526013658    0.047959329490814    0.0054273020132647
15.2                 0.096895294267397    0.015748763783601    0.18166345905562     0.080757370444585    0.045814233525903    0.00906098601207
15.25                0.093618218056837    0.016302230987585    0.1798460695629      0.088426979364853    0.043450725142439    0.013533998035751
15.3                 0.090349791173046    0.016839187544908    0.17765392745947     0.096031770864969    0.04089707927359     0.018776393017804
15.35                0.087093405048272    0.017357944753783    0.17509644114208     0.10350374263506     0.038183845489975    0.024706194951078
15.4                 0.083852438620852    0.017856871148473    0.17218458701862     0.1107760800439      0.035343482531504    0.031230678757173
15.45                0.080630254829116    0.01833439763017     0.16893086239883     0.11778375359765     0.032409969999596    0.038247820240472
15.5                 0.077430197121886    0.01878902240173     0.16534923185738     0.12446410043587     0.029418401855143    0.045647891453652
15.55                0.074255585989194    0.019219315690757    0.16145506729969     0.13075738466498     0.026404566585269    0.053315176527766
15.6                 0.071109715516833    0.019623924246162    0.15726508198766     0.13660733151871     0.023404519061379    0.061129781136227
15.65                0.067995849968297    0.02000157559407     0.15279725880849     0.14196163056899     0.020454149210422    0.068969507297868
15.7                 0.064917220397667    0.020351082039691    0.14807077309434     0.14677240348764     0.017588752659416    0.076711764202551
15.75                0.06183045834975     0.020678307827384    0.1430326200921      0.15107989583963     0.014799018723383    0.084372519101927
15.8                 0.058704064899432    0.020990877826719    0.13764166033433     0.15492176824559     0.0120884335297      0.091972720531736
15.85                0.055562813295051    0.021292363857372    0.13194973596314     0.15826985670425     0.0095139454769389   0.09940572214242
15.9                 0.052429673660667    0.021586726611373    0.12600886456263     0.16110117039969     0.0071331920125053   0.10656229141568
15.95                0.049325650509342    0.021878298442781    0.11987054315209     0.16339800893883     0.0050037169453219   0.113332582452
16                   0.046269682008603    0.022171776097854    0.11358514787022     0.16514802912846     0.0031821996424275   0.11960820640312
16.05                0.04327859357544     0.022472225034686    0.10720142706195     0.16634426848132     0.0017237061268791   0.12528436860818
16.1                 0.040367097968043    0.022785096993852    0.10076608272694     0.16698513127845     0.00068097260085963  0.13026203763475
16.15                0.037547834016907    0.023116262586921    0.094323433288458    0.1670743414076      0.00010373286566975  0.13445010714299
16.2                 0.034831436425448    0.023472060886724    0.087915149354712    0.16662086448983     3.8102453490515e-05  0.13776750699833
16.25                0.032226629597114    0.023859368353455    0.081580053508865    0.16563880014383     0.00052603394706543  0.14014521566632
16.3                 0.029740339143267    0.024285689939833    0.075353975098301    0.16414724375324     0.0016048598401189   0.14152812202544
16.35                0.027377815531828    0.024759275919906    0.069269651407114    0.1621701159243      0.0033069412638277   0.14187668179174
16.4                 0.025142765196993    0.025289268922576    0.063356667392308    0.15973595705894     0.0056594428472265   0.14116831226186
16.45                0.023037485300714    0.02588588687989     0.057641427247281    0.15687768421734     0.0086842557733671   0.13939846955678
16.5                 0.021062999181582    0.026560649198045    0.052147152332251    0.1536323077779      0.012398092642737    0.13658135546155
16.55                0.019219190319993    0.027326655528728    0.046893901392425    0.15004060637194     0.016812779006999    0.13275020670326
16.6                 0.017504933372063    0.02819892919782     0.041898610390442    0.14614676020258     0.021935767398963    0.12795712836415
16.65                0.015918221468756    0.029194840824164    0.037175150639233    0.14199794515116     0.027770900455643    0.12227244519108
16.7                 0.014456289538454    0.030334632184545    0.032734405175177    0.13764389300625     0.03431945052152     0.11578355973119
16.75                0.013127711687786    0.03162624604366     0.028622050198741    0.1331700246203      0.041502041716989    0.10865498443517
16.8                 0.011933976697408    0.033070603163582    0.024863718515166    0.12864136916013     0.049207098339895    0.10105798742164
16.85                0.010861547350367    0.03467895788267     0.02143738245906     0.12406682939227     0.057380306385393    0.093093071223389
16.9                 0.0098982620623479   0.036463842398093    0.018322960198771    0.11945539828601     0.065964051784814    0.084865605666157
16.95                0.0090331969666324   0.038439164415908    0.015502198036325    0.11481614133437     0.074897826535164    0.076484433905399
17                   0.0082565420350546   0.040620315519021    0.012958563422097    0.11015817873248     0.084118655228367    0.068060432513558
17.05                0.0075594898301258   0.043024291097412    0.010677148057171    0.10549066744843     0.093561538973588    0.059705044666749
17.1                 0.0069341356267596   0.045669822775131    0.0086445805154706   0.10082278322181     0.10315991358336     0.05152880583571
17.15                0.0063733877709529   0.048577524365915    0.006848947873533    0.096163702525362    0.11284611879371     0.043639881484998
17.2                 0.0058708872588726   0.051770052494704    0.0052797258886      0.091522584525206    0.12255187521067     0.036142636125598
17.25                0.0054209356243555   0.05527228313662     0.0039277173157981   0.086908553075059    0.13220876562111     0.029136252651255
17.3                 0.0050184303170502   0.059111505448967    0.002784998002882    0.08233067877989     0.14174871727513     0.022713420223706
17.35                0.0046588068383761   0.063317634406611    0.0018448704466025   0.077797961164255    0.15110448174022     0.016959108065066
17.4                 0.0043379869791064   0.067923443897542    0.0011018245384917   0.073319310980361    0.16021010894469     0.011949441379202
17.45                0.0040523325715803   0.072964822094919    0.00055150526999452  0.068903532690652    0.16900141206888     0.0077506942727748
17.5                 0.0037986042320829   0.078481051095424    0.00019068720766704  0.064559307159342    0.17741642000682     0.004418412998862
17.55                0.0035758711080946   0.084446337062695    1.8073085773094e-05  0.060332641727177    0.18529956330813     0.0020162161858714
17.6                 0.0033822292079268   0.090804680757977    2.6065548197118e-05  0.056257670221551    0.19248282780175     0.00055808880247392
17.65                0.0032136144689875   0.097545597791091    0.00020369538127098  0.052323027395261    0.19887653350142     7.3382506718914e-06
17.7                 0.0030665986199131   0.10465527104918     0.00054086990556165  0.048521311226003    0.20440115805317     0.00031574313849082
17.75                0.0029382722747842   0.11211624515638     0.001028055282391    0.044848339310374    0.20898859557614     0.0014241153932161
17.8                 0.002826150645096    0.11990714590729     0.0016560184101004   0.041302507006299    0.21258314611935     0.0032632249668887
17.85                0.0027280971566336   0.12800242445923     0.0024156167277675   0.03788423147037     0.2151422333268      0.0057550224522937
17.9                 0.0026422613247199   0.13637212840051     0.003297626903118    0.034595469038909    0.21663685610472     0.0088140941664817
17.95                0.0025670280576611   0.14498170417788     0.0042926055464198   0.031439295796931    0.21705178668473     0.012349285639353
18                   0.002500976186273    0.15379183773378     0.0053907768855198   0.028419542925766    0.21638553236137     0.016265432676087
18.05                0.0024428445027476   0.16275834251719     0.0065819438433722   0.025540479715704    0.21465008136374     0.020465143857177
18.1                 0.0023915039686421   0.1718321062064      0.0078554202345814   0.02280653812524     0.21187045491426     0.024850584065368
18.15                0.0023459350446339   0.18095910941536     0.0091999828764953   0.020222073575512    0.20808408773552     0.029325214948656
18.2                 0.0023052093226215   0.19008053122173     0.010603843312033    0.017791157368932    0.20334005835423     0.033795454738538
18.25                0.0022684748177801   0.19913295741664     0.012054639572389    0.015517396771238    0.19769818882522     0.038172226196596
18.3                 0.002234944414747    0.20804870778169     0.013539448965846    0.01340377943223     0.19122803128363     0.042372367389603
18.35                0.0022038870660334   0.21675629829414     0.015044823255741    0.011452539461412    0.18400775635306     0.046319885307479
18.4                 0.002174621417931    0.22518105279535     0.01655684777412     0.0096650431262525   0.17612295619713     0.049947036939953
18.45                0.0021465115940761   0.23324587619566     0.018061225994461    0.0080416927970284   0.16766537317334     0.053195226299696
18.5                 0.0021189649029549   0.24087219762389     0.019543390845011    0.0065818484086821   0.15873156385461     0.056015709078135
18.55                0.0020911107311252   0.24812318933365     0.021015634793767    0.0052629610993232   0.14927399148063     0.058415537549446
18.6                 0.0020623632148783   0.25508587189852     0.02249464214343     0.0040706539878398   0.13924253970692     0.060399932578259
18.65                0.0020327521836267   0.26173834802655     0.023974065181459    0.0030155887258571   0.12875721598952     0.061937863923314
18.7                 0.0020023083627957   0.2680596960097      0.025447554411231    0.0021071997436127   0.11794345750878     0.063005282753613
18.75                0.0019710633419417   0.27403003552153     0.026908785803281    0.0013536098869536   0.10693063054934     0.063585497703098
18.8                 0.001939049541974    0.2796305901399      0.028351487937228    0.00076155778256628  0.095850482875869    0.063669435875696
18.85                0.0019063001815133   0.2848437463978      0.02976946891793     0.00033633758094281  0.084835567618744    0.063255784719363
18.9                 0.0018728492424236   0.28965310917694     0.031156642950304    8.1751615903066e-05  0.074017657525168    0.062351012550638
18.95                0.0018387314345506   0.29404355326947     0.032507056458797    7.6403993650077e-08  0.063526168546038    0.060969267408732
19                   0.0018039821597063   0.29800127094612     0.033814913639375    9.2042287797779e-05  0.053486611617454    0.05913215582082
19.05                0.0017686374749344   0.30151381538074     0.035074601334385    0.00035682690518654  0.044019091158407    0.056868404937981
19.1                 0.0017327340550966   0.30457013979499     0.036280713123512    0.00079206254290961  0.035236868247257    0.054213413325033
19.15                0.0016963091548171   0.30716063219991     0.037428072527457    0.0013938573087695   0.027245005665925    0.0512086974286
19.2                 0.0016594005698264   0.30927714562516     0.03851175522473     0.0021568299330566   0.020139111021281    0.047901242379077
19.25                0.0016220465977428   0.3109130237408      0.039527110186214    0.0030741578880502   0.014004192979919    0.044342767278084
19.3                 0.0015842859983336   0.31206312179115     0.040469779636795    0.0041376383952985   0.0089136442993211   0.04058891646019
19.35                0.0015461579532965   0.31272382277479     0.041335717758382    0.0053377617751482   0.0049283638215356   0.036698389375277
19.4                 0.0015077020256035   0.31289304881984     0.042121208054044    0.0066637964826308   0.0020960279330499   0.032732022697657
19.45                0.0014689581184491   0.31257026771875     0.04282287929875     0.0081038850693104   0.00045052020648447  0.028751839015145
19.5                 0.001429966433845    0.31175649460213     0.043437720008236    0.0096451502129999   1.1526047365378e-05  0.024820076973848
19.55                0.0013907674309054   0.31045428874611     0.043963091363916    0.011273809867224    0.00078429719526586  0.020998218044413
19.6                 0.001351401783865    0.30866774552366     0.044396738538361    0.012975300500755    0.0027595888966187   0.017346025128343
19.65                0.0013119103398744   0.30640248352474     0.044736800372726    0.01473440732522     0.0059137705008073   0.013920608037781
19.7                 0.0012723340766152   0.30366562688619     0.044981817364617    0.016535400346263    0.010209108156462    0.010775530462011
19.75                0.0012327140597806   0.30046578288663     0.045130737932083    0.018362175021703    0.015594216226034    0.0079599723851305
19.8                 0.0011930914004639   0.29681301487701     0.045182922926878    0.020198396268909    0.022004672018313    0.0055179610522901
19.85                0.0011535072125003   0.29271881063187     0.045138148377604    0.022027644533678    0.029363786484783    0.0034876825099773
19.9                 0.0011140025698059   0.28819604622084     0.044996606450963    0.023833562614457    0.037583521659868    0.0019008844858771
19.95                0.0010746184637578   0.28325894551406     0.04475890462701     0.025600001929009    0.046565543869635    0.00078237994555593
20                   0.0010353957606602   0.27792303544883     0.044426063091917    0.027311166915598    0.056202400109284    0.00014965908891521
20.05                0.00099637515934006  0.2722050971981      0.043999510359468    0.028951756277449    0.066378803516279    1.2615853677653e-05
20.1                 0.00095759714891645  0.26612311339457     0.04348107714006     0.030507099807474    0.07697301256086     0.00037339320260561
20.15                0.00091910196678787  0.25969621157617     0.042872988483518    0.031963289569779    0.08785828745451     0.0012263496137158
20.2                 0.00088092955688045  0.25294460403091     0.042177854229472    0.033307304264904    0.098904406353183    0.0025581472974867
20.25                0.00084311952820073  0.24588952423025     0.041398657806246    0.034527125666739    0.10997922321679     0.0043479607615956
20.3                 0.00080571111373601  0.23855316005084     0.040538743426369    0.035611846089918    0.12095024868804     0.0065678024618303
20.35                0.00076874312974486  0.2309585839948      0.039601801733632    0.036551765926722    0.1316862350785      0.0091829604469319
20.4                 0.00073225393548003  0.2231296806278      0.038591853963314    0.037338480381306    0.14205874650032     0.012152541153857
20.45                0.00069572822211126  0.21497129327871     0.037497750988321    0.037978399695263    0.15212560385792     0.01549031730642
20.5                 0.00065878966745367  0.20641255095114     0.036311032763357    0.038476714382508    0.16194870395134     0.01922778775
20.55                0.00062172640364684  0.19753268646515     0.035043699295784    0.038829469275291    0.17142667317964     0.023341959557965
20.6                 0.00058480513437562  0.18840904001281     0.033707875848564    0.039034219148523    0.18045977029682     0.027801761601469
20.65                0.00054826930192957  0.17911614940225     0.032315641334985    0.039090013183095    0.18895129590356     0.032568283350011
20.7                 0.00051233796951541  0.1697250098722      0.030878879068732    0.038997366391667    0.19680898101008     0.037595181135185
