x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
18.35                0.046945575574631    0.46557093798275     0.12265734081473     0.1070165382612      -0.42896125274092    0.21522055038374
18.4                 0.046632836262991    0.47453245705152     0.12867341518014     0.098310951202053    -0.41967005635038    0.22348833736899
18.45                0.046330460758297    0.48295535631739     0.13439206075681     0.089675486042889    -0.40946962423767    0.23064090335345
18.5                 0.046032215924881    0.49078732422903     0.13979767825329     0.081128591807587    -0.39841129985809    0.23667638048216
18.55                0.045728664217591    0.49811965363119     0.14496770258843     0.072546268679534    -0.38635992478599    0.24169306475248
18.6                 0.045413249331867    0.50506026561047     0.14998213941476     0.063801676998648    -0.37315216695996    0.24576397738127
18.65                0.045086053094352    0.51160370212358     0.15483560695608     0.054914376313103    -0.35882755745555    0.24887318843804
18.7                 0.04474716038807     0.5177448174629      0.15952289619748     0.045904245376792    -0.34342897010703    0.25100853123671
18.75                0.044396659130409    0.5234787823031      0.16403897647596     0.036791437685331    -0.32700249318521    0.25216164994522
18.8                 0.044034640250307    0.52880108749878     0.16837900087965     0.027596336397542    -0.30959729145435    0.25232803228277
18.85                0.04366119766467     0.53370754763054     0.17253831144975     0.018339508743225    -0.29126545902105    0.2515070271769
18.9                 0.043276428254       0.53819430429626     0.17651244417973     0.0090416600192147   -0.2720618634156     0.24970184731122
18.95                0.042880431837268    0.54225782914539     0.18029713380638     -0.00027641272338674 -0.25204398137237    0.24691955655381
19                   0.042473311146016    0.54589492665358     0.18388831838748     -0.009593867197214   -0.23127172680087    0.24317104231553
19.05                0.042055171797705    0.54910273663563     0.18728214366133     -0.01888986249782    -0.20980727146219    0.23847097294636
19.1                 0.041626122268314    0.5518787364947      0.19047496718339     -0.028143605719765   -0.18771485888777    0.23283774033656
19.15                0.041186273864203    0.55422074320609     0.19346336223548     -0.037334398465349   -0.16506061209727    0.22629338794715
19.2                 0.040735740693235    0.55612691503394     0.19624412150363     -0.046441683141942   -0.14191233569102    0.21886352455144
19.25                0.04027463963517     0.55759575297952     0.19881426052025     -0.05544508894438    -0.11833931290961    0.21057722402502
19.3                 0.039803090311351    0.55862610196012     0.20117102086731     -0.064324477419552   -0.09441209826776    0.20146691157654
19.35                0.039321215053664    0.55921715171728     0.20331187313677     -0.073059987511279   -0.070202306383306   0.19156823686425
19.4                 0.038829138872804    0.5593684374541      0.20523451964532     -0.081632079984714   -0.04578239763326    0.18091993449495
19.45                0.038326989425849    0.55907984020062     0.20693689690036     -0.090021581130918   -0.021225461278485   0.16956367245122
19.5                 0.037814896983134    0.5583515869075      0.20841717781468     -0.098209725653827   0.0033950032938685   0.15754388904
19.55                0.037292994394462    0.55718425026746     0.20967377366737     -0.10617819864371    0.02800530655547     0.14490761900057
19.6                 0.036761417054638    0.55557874826496     0.21070533580895     -0.11390917654322    0.052531789390984    0.13170430945244
19.65                0.036220302868342    0.55353634345429     0.21151075710877     -0.1213853670144     0.076901043561237    0.11798562640331
19.7                 0.035669792214355    0.55105864196671     0.21208917314332     -0.12859004761747    0.1010401314155      0.10380525257428
19.75                0.035110027909141    0.54814759224741     0.2124399631239      -0.13550710321494    0.12487680419531     0.089218677333451
19.8                 0.034541155169796    0.54480548352326     0.21256275056293     -0.14212106201724    0.14833971827637     0.074282979559857
19.85                0.033963321576376    0.54103494400257     0.21245740367802     -0.14841713018947    0.17135864870144     0.059056604287559
19.9                 0.03337667703361     0.53683893880831     0.21212403553337     -0.15438122494156    0.19386469936496     0.043599134003752
19.95                0.032781373732012    0.53222076764634     0.21156300391848     -0.16000000602815    0.21579050922048     0.027971055495922
20                   0.032177566108397    0.52718406221056     0.21077491096408     -0.16526090558749    0.23707045389353     0.012233523160366
20.05                0.031565410805818    0.52173278332696     0.20976060249596     -0.17015215625272    0.25764084209667     -0.0035518803017068
