x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
8.8836568111193      2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.0870278216322      2.978897964378       3.402315829238       3.7625654724296      3.812084732485       4.1723742027585
8.9419704253995      2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.0953121676358      2.9749310048222      3.4142780763112      3.7698722223601      3.8119819172664      4.1585346009018
8.9973696017656      2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.103278811287       2.9711736777741      3.4254884350929      3.7760284217565      3.8111518573459      4.1439533820234
9.05                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1109103035899      2.9676281060737      3.4359546146612      3.7811329995361      3.8097038846735      4.1288979757047
9.1                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1181953618442      2.9642934936677      3.445692767085       3.7852843894882      3.8077383323548      4.1135941920986
9.15                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1254923400255      2.9610036345499      3.4551938020776      3.7887332048554      3.8052056044719      4.0973989705624
9.2                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.132778439447       2.9577704171201      3.4644208083096      3.7914607050313      3.8021165829463      4.0804005877104
9.25                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1400295347133      2.9546060716016      3.4733364462821      3.7934509680753      3.7984848760468      4.0626908769503
9.3                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1472201576386      2.9515231597974      3.4819030016597      3.7946908914481      3.7943266768436      4.0443645024374
9.35                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1543235047563      2.9485345529253      3.4900824754289      3.7951702232384      3.7896606384183      4.0255182809801
9.4                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.161311473192       2.9456533954953      3.4978367166274      3.794881626704       3.7845077661382      4.0062505491263
9.45                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1681547297111      2.9428930532748      3.5051276029651      3.7938207797621      3.7788913263284      3.9866605708121
9.5                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1748228176726      2.9402670435238      3.5119172740483      3.7919865097855      3.7728367697519      3.9668479794596
9.55                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1812843064142      2.9377889458862      3.5181684211335      3.789380962725       3.7663716674394      3.9469122473012
9.6                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.187506987236       2.9354722925874      3.5238446363611      3.7860098042057      3.7595256556369      3.9269521739893
9.65                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1935703160967      2.9332886983694      3.5290132528375      3.7818254742372      3.7522129391314      3.9067264699648
9.7                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.1995681628192      2.9312055533015      3.5337496262469      3.7767667955843      3.7443337425537      3.8859744712296
9.75                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2054989714096      2.9292244955528      3.5380486732464      3.7708450832944      3.7359116484921      3.8647773826453
9.8                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2113612032654      2.9273470830118      3.5419057798564      3.7640735828136      3.7269718644377      3.8432181507595
9.85                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2171533375745      2.9255747920611      3.5453168064128      3.7564674403595      3.7175411473375      3.8213811392264
9.9                  2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2228738717099      2.9239090164165      3.5482780920096      3.7480436690434      3.707647723511       3.7993517986825
9.95                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2285213216197      2.922351066031       3.5507864584282      3.7388211108152      3.6973212041677      3.777216332369
10                   2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2340942222116      2.9209021660647      3.5528392135485      3.7288203943196      3.6865924967803      3.7550613588092
10.05                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2395911277336      2.9195634559213      3.5544341542378      3.7180638887535      3.6754937125784      3.73297357286
10.1                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2450106121485      2.918335988352       3.555569568716       3.7065756538328      3.6640580704384      3.7110394064661
10.15                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2503512695044      2.9172207286277      3.5562442383923      3.6943813859755      3.6523197974593      3.6893446904418
10.2                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2556117142988      2.9162185537801      3.5564574391732      3.6815083608256      3.64031402652        3.6679743186055
10.25                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2607905818386      2.9153302519117      3.5562089422394      3.6679853722439      3.6280766911258      3.6470119155813
10.3                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2658865285938      2.9145565215761      3.5554990142921      3.653842667903       3.6156444178591      3.6265395095661
10.35                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2708982325463      2.9138979712288      3.5543284172658      3.6391118816308      3.6030544167551      3.6066372113445
10.4                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2758243935326      2.9133551187488      3.5526984075112      3.6238259626528      3.5903443699315      3.5873829008063
10.45                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2806637335813      2.9129283910309      3.5506107344467      3.6080191018928      3.5775523188052      3.568851922194
10.5                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2854149972444      2.9126181236507      3.5480676386807      3.5917266554962      3.5647165502334      3.5511167892726
10.55                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2900769519234      2.9124245605998      3.545071849607       3.5749850657467      3.5518754819205      3.5342469015747
10.6                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2946483881887      2.9123478540948      3.541626582475       3.5578317795534      3.5390675474334      3.5183082728332
10.65                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.2991281200934      2.9123880644571      3.5377355349398      3.5403051646917      3.5263310811685      3.5033632726616
10.7                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3035149854811      2.9125451600656      3.5334028830929      3.5224444239831      3.5137042036165      3.4894703824954
10.75                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3078078462875      2.9128190173815      3.5286332769803      3.5042895076083      3.5012247072671      3.4766839667472
10.8                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3120055888352      2.9132094210455      3.5234318356122      3.4858810237483      3.488929943495       3.4650540600735
10.85                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.316107124123       2.9137160640473      3.5178041414686      3.4672601477536      3.4768567107669      3.4546261715826
10.9                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3201113881085      2.9143385479667      3.5117562345081      3.4484685300448      3.4650411445026      3.4454411067535
10.95                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3240173419837      2.9150763832872      3.5052946056852      3.4295482029504      3.4535186089213      3.4375348077586
11                   2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3278239724448      2.9159289897809      3.4984261899842      3.4105414866912      3.4423235911956      3.4309382128186
11.05                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3315302919551      2.9168956969645      3.491158358976       3.3914908947196      3.431489598231       3.4256771351377
11.1                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.335135339001       2.9179757446272      3.4834989129063      3.3724390386273      3.4210490563785      3.4217721618937
11.15                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3386381783417      2.9191682834278      3.4754560723244      3.3534285328339      3.4110332143826      3.4192385736778
11.2                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3420379012515      2.9204723755632      3.4670384692601      3.3345018992678      3.4014720498529      3.4180862847004
11.25                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3453336257559      2.9218869955052      3.4582551379594      3.315701472256       3.3923941795402      3.4183198039955
11.3                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3485244968601      2.923411030808       3.4491155051885      3.2970693038313      3.3838267736868      3.4199382177763
11.35                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3516096867711      2.9250432829818      3.4396293801164      3.2786470696727      3.3757954747045      3.422935193011
11.4                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.354588395112       2.9267824684364      3.4298069437872      3.2604759758868      3.3683243204271      3.4272990022047
11.45                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3574598491302      2.9286272194898      3.4196587381931      3.2425966668396      3.3614356721644      3.4330125692904
11.5                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3602233038975      2.9305760854441      3.4091956549603      3.2250491342446      3.3551501477744      3.4400535364494
11.55                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3628780425035      2.9326275337263      3.3984289236595      3.2078726277116      3.3494865599534      3.4483943515999
11.6                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3654233762413      2.9347799510933      3.3873700997534      3.1911055669539      3.3444618599299      3.4580023762115
11.65                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3678586447869      2.937031644901       3.3760310521952      3.1747854558533      3.3400910867285      3.4688400130234
11.7                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3701832163694      2.9393808444348      3.3644239506898      3.1589487985727      3.3363873221582      3.4808648531665
11.75                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3723964879361      2.9418257023024      3.3525612526328      3.1436310179053      3.3333616516582      3.4940298421139
11.8                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3744978853078      2.9443642958867      3.3404556897401      3.1288663760417      3.3310231311192      3.5082834638106
11.85                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3764868633288      2.9469946288574      3.3281202543843      3.1146878979343      3.3293787597784      3.5235699422615
11.9                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3783629060075      2.949714632741       3.3155681856497      3.1011272974283      3.3284334592713      3.5398294597891
11.95                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3801255266507      2.9525221685478      3.302812955124       3.088214906325       3.3281900589005      3.5569983911066
12                   2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3817742679899      2.9554150284533      3.2898682524394      3.0759796065375      3.3286492871682      3.5750095522904
12.05                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3833087022996      2.958390937535       3.2767479705804      3.0644487654884      3.3298097695951      3.5937924636787
12.1                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3847284315084      2.9614475555611      3.2634661909731      3.0536481748953      3.3316680328349      3.613273625666
12.15                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3860330873027      2.964582478831       3.2500371683717      3.0436019930816      3.3342185150696      3.6333768063148
12.2                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3872223312213      2.9677932420655      3.2364753155602      3.0343326909394      3.3374535826564      3.6540233396604
12.25                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3882958547444      2.9710773203451      3.2227951878835      3.025861001668       3.3413635529752      3.6751324335386
12.3                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3892533793724      2.9744321310965      3.2090114676255      3.0182058743985      3.3459367234089      3.6966214857349
12.35                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3900946566993      2.9778550361224      3.1951389482517      3.0113844318093      3.3511594063698      3.7184064072162
12.4                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3908194684762      2.9813433436769      3.1811925185317      3.0054119318266      3.3570159702662      3.7404019511798
12.45                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3914276266686      2.9848943105821      3.16718714656        3.0003017334963      3.3634888862889      3.7625220466344
12.5                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3919189735047      2.9885051443852      3.153137863691       2.9960652671028      3.3705587808744      3.7846801352046
12.55                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3922933815167      2.9921730055547      3.139059748407       2.9927120086025      3.3782044936911      3.806789509844
12.6                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3925507535737      2.995895009713       3.1249679101346      2.9902494584279      3.3864031409722      3.8287636541291
12.65                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3926910229067      2.9996682299049      3.1108774730291      2.9886831247115      3.3951301840071      3.8505165808078
12.7                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3927141531264      3.0034896988995      3.0968035597416      2.9880165109651      3.4043595025868      3.8719631682766
12.75                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3926201382322      3.0073564115232      3.082761275189       2.9882511082432      3.4140634731815      3.8930194936716
12.8                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3924090026139      3.0112653270233      3.0687656903426      2.9893863918083      3.4242130516189      3.9136031612671
12.85                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3920808010454      3.015213371459       3.0548318260528      2.9914198223039      3.4347778600137      3.9336336248997
12.9                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3916356186707      3.0191974401189      3.0409746369281      2.9943468514353      3.4457262776894      3.9530325031542
12.95                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3910735709813      3.0232143999624      3.0272089952849      2.9981609321422      3.4570255358194      3.9717238860785
13                   2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3903948037867      3.0272610920835      3.0135496751855      3.0028535332437      3.4686418155047      3.9896346322282
13.05                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3895994931764      3.0313343341949      3.0000113365822      3.0084141585198      3.4805403489949      4.0066946548765
13.1                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3886878454742      3.0354309231307      2.9866085095829      3.0148303701893      3.4926855237481      4.0228371962715
13.15                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3876600971846      3.0395476373653      2.973355578857       3.0220878167301      3.5050409890207      4.0379990888669
13.2                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3865165149318      3.0436812395465      2.9602667681968      3.0301702649799      3.5175697646653      4.0521210025033
13.25                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.38525739539        3.0478284790418      2.9473561252513      3.0390596364461      3.5302343518132      4.0651476765739
13.3                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3838830652069      3.0519860944943      2.9346375064504      3.0487360477431      3.5429968451093      4.0770281362651
13.35                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3823938809186      3.0561508163874      2.9221245621325      3.0591778550662      3.5558190461633      4.0877158920266
13.4                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3807902288575      3.0603193696163      2.9098307218947      3.0703617026042      3.5686625778787      4.0971691214904
13.45                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3790725250516      3.0644884760631      2.8977691801793      3.0822625747804      3.5814889993158      4.1053508331262
13.5                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3772412151171      3.068654857175       2.8859528821125      3.0948538522061      3.5942599207463      4.1122290109931
13.55                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3752967741422      3.0728152365421      2.8743945096115      3.1081073712226      3.6069371185543      4.117776740022
13.6                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3732397065645      3.0769663424746      2.863106467773       3.1219934868958      3.619482649641       4.1219723113367
13.65                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3710705460396      3.081104910575       2.8521008715598      3.1364811393251      3.6318589649881      4.1247993072036
13.7                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3687898553028      3.0852276863055      2.8413895327979      3.1515379231168      3.6440290220436      4.1262466652758
13.75                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3663982260234      3.0893314275473      2.8309839474998      3.1671301598674      3.6559563955906      4.1263087218813
13.8                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3638962786508      3.0934129071502      2.8208952835262      3.1832229734937      3.6676053867686      4.1249852341859
13.85                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3612846622538      3.0974689154704      2.8111343685997      3.1997803682427      3.6789411299207      4.122281381143
13.9                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3585640543521      3.1014962628945      2.8017116786845      3.2167653092049      3.6899296969479      4.1182077432281
13.95                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3557351607406      3.1054917823478      2.7926373267423      3.2341398051531      3.7005381988556      4.1127802610358
14                   2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3527987153061      3.1094523317849      2.7839210518792      3.2518649935189      3.7107348841917      4.1060201729032
14.05                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3497554798375      3.1133747966604      2.7755722088926      3.2699012273197      3.7204892340792      4.0979539318013
14.1                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3466062438272      3.1172560923785      2.7675997582312      3.2882081638388      3.7297720535595      4.088613101822
14.15                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3433518242673      3.1210931667184      2.7600122563785      3.3067448548627      3.7385555589736      4.0780342346641
14.2                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3399930654369      3.1248830022347      2.7528178466691      3.3254698382725      3.7468134611195      4.0662587266024
14.25                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3365308386835      3.1286226186302      2.746024250549       3.3443412307843      3.7545210439357      4.0533326564998
14.3                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3329660421967      3.1323090750996      2.7396387592884      3.3633168216324      3.7616552384773      4.0393066054956
14.35                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3292996007755      3.1359394726422      2.7336682261564      3.3823541669844      3.7681946919615      4.0242354590755
14.4                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3255324655879      3.1395109563417      2.7281190590657      3.4014106848781      3.774119831677       4.0081781922991
14.45                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3216656139246      3.1430207176109      2.7229972136952      3.4204437504666      3.7794129235659      3.9911976390238
14.5                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3177000489454      3.146465996401       2.7183081870979      3.4394107913606      3.7840581253012      3.9733602460289
14.55                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3136367994185      3.1498440833715      2.7140570118015      3.4582693828517      3.788041533704       3.9547358130022
14.6                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3094769194544      3.1531523220211      2.7102482504069      3.4769773428072      3.7913512263556      3.935397219406
14.65                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.3052214882315      3.1563881107765      2.7068859906915      3.4954928260204      3.7939772972818      3.9154201392917
14.7                 2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.300871609717       3.1595489050387      2.703973841222       3.5137744178093      3.7959118866013      3.8948827451789
14.75                2.9411581380883      3.0610228581581      3.1262734386424      3.3909257375704      3.5629458497216      3.7722312324088      3.29642841238        3.1626322191837      2.7015149274812      3.5317812266504      3.7971492040506      3.8738654021578
