wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
400,6.1622874401521912,0.011043775781481469,-5.7623792139752759,-0.010278561486514865,0.39990822617691713,0.00076521429496660275,0.96646377374081938
401,6.2157255952615573,0.011193384043899159,-5.8121419354953217,-0.010417133292735489,0.40358365976623656,0.00077625075116366754,0.96644594282109453
402,6.2696029768932711,0.011344984287192663,-5.8623106179383129,-0.010557536677283848,0.40729235895495941,0.00078744760990881219,0.9664280120996821
403,6.3239236598510828,0.011498604672318809,-5.91288898640871,-0.010699797273609781,0.41103467344237288,0.00079880739870902728,0.96640998067068151
404,6.378691766549724,0.011654273810691285,-5.963880808982859,-0.010843941120160598,0.41481095756686426,0.00081033269053068686,0.96639184761686436
405,6.4339114677053759,0.01181202077252614,-6.0152898973233819,-0.010989994667780324,0.41862157038199477,0.00082202610474581706,0.96637361200949312
406,6.48958698303825,0.011971875095365767,-6.0671201073041807,-0.011137984787264724,0.42246687573406927,0.00083389030810103893,0.96635527290813827
407,6.5457225819875191,0.012133866792785976,-6.1193753396462771,-0.011287938777076225,0.42634724234124177,0.00084592801570975091,0.96633682936049059
408,6.6023225844388564,0.012298026363290353,-6.1720595405646774,-0.011439884371222111,0.43026304387417968,0.00085814199206824329,0.96631828040217105
409,6.6593913614648859,0.012464384799396848,-6.225176702426543,-0.011593849747300532,0.43421465903834211,0.0008705350520963192,0.96629962505653577
410,6.7169333360787133,0.012632973596920989,-6.2787308644208197,-0.011749863534717835,0.43820247165789206,0.00088311006220315224,0.96628086233447874
411,6.7749529840009597,0.012803824764460979,-6.3327261132396551,-0.011907954823081863,0.44222687076130585,0.00089586994137911624,0.96626199123422851
412,6.8334548344404205,0.012976970833089296,-6.3871665837717346,-0.012068153170775125,0.4462882506686856,0.00090881766231417174,0.96624301074114272
413,6.8924434708887929,0.013152444866256371,-6.4420564598079579,-0.012230488613712679,0.45038701108083512,0.00092195625254369107,0.966223919827498
414,6.951923531929614,0.013330280469911188,-6.4973999747594666,-0.012394991674288805,0.45452355717014536,0.00093528879562238508,0.96620471745227565
415,7.0118997120618749,0.013510511802844766,-6.553201412388546,-0.012561693370517569,0.45869829967332876,0.00094881843232719632,0.96618540256094232
416,7.072376762538469,0.013693173587261607,-6.609465107552448,-0.012730625225371738,0.46291165498602194,0.00096254836188986977,0.9661659740852282
417,7.1333594922199115,0.013878301119585407,-6.6661954469605664,-0.01290181927632523,0.46716404525934507,0.00097648184326017779,0.96614643094289876
418,7.194852768443579,0.014065930281504362,-6.7233968699451427,-0.013075308085103918,0.47145589849843716,0.00099062219640044628,0.96612677203752273
419,7.2568615179088631,0.014256097551262968,-6.7810738692458576,-0.013251124747650346,0.47578764866300505,0.0010049728036126237,0.96610699625823604
420,7.3193907275785239,0.014448840015205642,-6.8392309918085523,-0.013429302904307314,0.48015973576997273,0.0010195371108983279,0.96608710247949958
421,7.3824454455966402,0.014644195379579502,-6.8978728395984099,-0.01360987675022619,0.48457260599823049,0.0010343186293533093,0.96606708956085396
422,7.4460307822235006,0.014842201982602395,-6.957004070427903,-0.013792881046005427,0.48902671179559709,0.0010493209365969643,0.96604695634666649
423,7.5101519107878092,0.015042898806803259,-7.0166293987998198,-0.013978351128565193,0.49352251198798869,0.0010645476782380654,0.96602670166587579
424,7.574814068656555,0.015246325491641743,-7.0767535967656823,-0.014166322922264066,0.49806047189087499,0.0010800025693776757,0.96600632433173017
425,7.6400225582230137,0.015452522346414546,-7.1373814947999161,-0.01435683295026407,0.50264106342309844,0.0010956893961504774,0.9659858231415196
426,7.7057827479131635,0.015661530363455599,-7.1985179826900829,-0.014549918346150265,0.50726476522307862,0.0011116120173053352,0.96596519687630367
427,7.7721000732110355,0.015873391231638116,-7.2601680104435484,-0.014745616865811551,0.51193206276748593,0.0011277743658265646,0.96594444430063231
428,7.8389800377033554,0.016088147350186224,-7.3223365892109351,-0.014943966899589357,0.51664344849242005,0.0011441804505968665,0.9659235641622631
429,7.906428214143931,0.016305841842804421,-7.385028792226719,-0.015145007484701158,0.52139942191721134,0.0011608343581032635,0.96590255519186929
430,7.9744502455381747,0.016526518572133136,-7.4482497557673621,-0.015348778317945878,0.5262004897708108,0.0011777402541872616,0.96588141610274558
431,8.0430518462483249,0.016750222154539175,-7.5120046801273608,-0.01555531976869865,0.53104716612096392,0.0011949023858405261,0.96586014559050426
432,8.1122388031197215,0.016976997975249923,-7.5762988306135988,-0.015764672892202469,0.53593997250612357,0.001212325083047455,0.96583874233276668
433,8.1820169766286579,0.017206892203840363,-7.6411375385584268,-0.0159768794431643,0.5408794380702322,0.0012300127606760616,0.96581720498884815
434,8.2523923020522965,0.017439951810082486,-7.7065262023518661,-0.016191981889663896,0.54586609970042899,0.0012479699204185906,0.96579553219943559
435,8.3233707906611532,0.017676224580166867,-7.7724702884934,-0.016410023427383614,0.55090050216775377,0.0012662011527832502,0.9657737225862596
436,8.3949585309346784,0.017915759133306227,-7.8389753326637077,-0.016631047994167404,0.55598319827096909,0.001284711139138822,0.96575177475175566
437,8.4671616898003972,0.018158604938731615,-7.9060469408169425,-0.016855100284918056,0.5611147489834547,0.0013035046538135593,0.96572968727872466
438,8.5399865138972579,0.018404812333091585,-7.9736907902938174,-0.017082225766841517,0.56629572360344094,0.0013225865662500713,0.96570745872997932
439,8.6134393308636774,0.018654432538265667,-8.0419126309561673,-0.017312470695047717,0.5715266999075086,0.0013419618432179469,0.96568508764798644
