wavelength_nm,min_detuning_eV,near_mask,off_mask,abs_Im_over_Re,ratio_valid
400,1.2952018094796496,0,1,0.001913474754650524,1
401,1.2874721213000986,0,1,0.0019233948956538204,1
402,1.2797808892806448,0,1,0.00193337191969244,1
403,1.2721278271471435,0,1,0.0019434063603907133,1
404,1.2645126514598477,0,1,0.0019534987582869425,1
405,1.256935081578415,0,1,0.0019636496609472683,1
406,1.249394839627433,0,1,0.0019738596230819026,1
407,1.2418916504624504,0,1,0.0019841292066636218,1
408,1.2344252416365125,0,1,0.001994458981048781,1
409,1.2269953433671801,0,1,0.0020048495231006218,1
410,1.2196016885040399,0,1,0.0020153014173151513,1
411,1.2122440124966811,0,1,0.0020258152559496242,1
412,1.2049220533631448,0,1,0.0020363916391535424,1
413,1.1976355516588262,0,1,0.0020470311751024698,1
414,1.1903842504458333,0,1,0.0020577344801344833,1
415,1.1831678952627822,0,1,0.002068502178889515,1
416,1.1759862340950344,0,1,0.0020793349044515522,1
417,1.1688390173453569,0,1,0.0020902332984938645,1
418,1.1617259978050085,0,1,0.0021011980114270011,1
419,1.1546469306252343,0,1,0.0021122297025504217,1
420,1.1476015732891733,0,1,0.0021233290402066355,1
421,1.1405896855841626,0,1,0.002134496701939206,1
422,1.1336110295744364,0,1,0.0021457333746536908,1
423,1.1266653695742121,0,1,0.002157039754782198,1
424,1.1197524721211591,0,1,0.0021684165484513779,1
425,1.1128721059502378,0,1,0.0021798644716541594,1
426,1.1060240419679124,0,1,0.0021913842504248924,1
427,1.0992080532267221,0,1,0.0022029766210185349,1
428,1.0924239149002104,0,1,0.0022146423300936397,1
429,1.0856714042582043,0,1,0.0022263821348992266,1
430,1.0789503006424401,0,1,0.0022381968034659795,1
431,1.0722603854425268,0,1,0.0022500871148012996,1
432,1.0656014420722424,0,1,0.0022620538590888612,1
433,1.0589732559461624,0,1,0.0022740978378925671,1
434,1.0523756144566083,0,1,0.0022862198643650443,1
435,1.0458083069509141,0,1,0.0022984207634606248,1
436,1.0392711247090074,0,1,0.0023107013721531443,1
437,1.032763860921297,0,1,0.00232306253965888,1
438,1.026286310666864,0,1,0.0023355051276640702,1
439,1.0198382708919502,0,1,0.0023480300105578962,1
440,1.0134195403887407,0,1,0.0023606380756707223,1
441,1.0070299197744341,0,1,0.0023733302235175481,1
442,1.0006692114706,0,1,0.0023861073680472599,1
443,0.99433721968280997,0,1,0.0023989704368976247,1
444,0.98803375038055075,0,1,0.0024119203716559284,1
445,0.9817586112774026,0,1,0.00242495812812579,1
446,0.97551161181148816,0,1,0.0024380846766003219,1
447,0.96929256312618195,0,1,0.0024513010021413387,1
448,0.96310127805107815,0,1,0.0024646081048654536,1
449,0.95693757108321309,0,1,0.0024780070002366392,1
450,0.95080125836853835,0,1,0.0024914987193658754,1
451,0.94469215768364068,0,1,0.0025050843093178564,1
452,0.93861008841770266,0,1,0.0025187648334248744,1
453,0.93255487155470496,0,1,0.002532541371608609,1
454,0.92652632965586124,0,1,0.0025464150207090393,1
455,0.92052428684228715,0,1,0.0025603868948218633,1
456,0.91454856877789537,0,1,0.0025744581256438161,1
457,0.90859900265251614,0,1,0.002588629862826413,1
458,0.90267541716523914,0,1,0.0026029032743384484,1
459,0.89677764250797187,0,1,0.0026172795468371243,1
460,0.89090551034921495,0,1,0.0026317598860487821,1
461,0.88505885381804461,0,1,0.002646345517158622,1
462,0.87923750748830765,0,1,0.0026610376852103535,1
463,0.87344130736301917,0,1,0.0026758376555157588,1
464,0.86767009085895985,0,1,0.0026907467140745108,1
465,0.8619236967914774,0,1,0.0027057661680047504,1
466,0.85620196535947812,0,1,0.0027208973459841423,1
467,0.85050473813061345,0,1,0.0027361415987028079,1
468,0.84483185802665828,0,1,0.0027515002993270567,1
469,0.83918316930907411,0,1,0.002766974843975597,1
470,0.83355851756475596,0,1,0.0027825666522079471,1
471,0.82795774969196367,0,1,0.0027982771675249918,1
472,0.82238071388642942,0,1,0.0028141078578832811,1
473,0.81682725962764113,0,1,0.0028300602162223435,1
474,0.81129723766530359,0,1,0.0028461357610058374,1
475,0.80579050000596553,0,1,0.0028623360367770814,1
476,0.80030689989981774,0,1,0.0028786626147293062,1
477,0.7948462918276582,0,1,0.0028951170932910888,1
478,0.78940853148801793,0,1,0.0029117010987273024,1
479,0.78399347578445111,0,1,0.0029284162857564498,1
480,0.77860098281298296,0,1,0.0029452643381845116,1
481,0.77323091184971204,0,1,0.0029622469695559004,1
482,0.76788312333857078,0,1,0.00297936592382257,1
483,0.76255747887923553,0,1,0.0029966229760307562,1
484,0.7572538412151868,0,1,0.0030140199330274159,1
485,0.75197207422191781,0,1,0.0030315586341855875,1
486,0.74671204289528736,0,1,0.0030492409521501703,1
487,0.74147361334001927,0,1,0.0030670687936046447,1
488,0.73625665275833807,0,1,0.0030850441000589792,1
489,0.73106102943875007,0,1,0.0031031688486600666,1
490,0.72588661274495569,0,1,0.0031214450530252223,1
491,0.72073327310490409,0,1,0.003139874764098815,1
492,0.71560088199997507,0,1,0.0031584600710342857,1
493,0.71048931195429477,0,1,0.0031772031021009384,1
494,0.7053984365241841,0,1,0.003196106025617102,1
495,0.70032813028773067,0,1,0.0032151710509107901,1
496,0.69527826883448851,0,1,0.0032344004293078051,1
497,0.69024872875530363,0,1,0.0032537964551494444,1
498,0.68523938763226022,0,1,0.0032733614668400209,1
499,0.68025012402874774,0,1,0.0032930978479253641,1
500,0.67528081747964963,0,1,0.0033130080282039003,1
501,0.67033134848164577,0,1,0.0033330944848708548,1
502,0.66540159848363389,0,1,0.003353359743696585,1
503,0.66049144987726383,0,1,0.0033738063802415934,1
504,0.65560078598758631,0,1,0.0033944370211077515,1
505,0.65072949106380795,0,1,0.0034152543452281529,1
506,0.64587745027016341,0,1,0.0034362610851970143,1
507,0.6410445496768884,0,1,0.0034574600286403369,1
508,0.63623067625130325,0,1,0.0034788540196296572,1
509,0.63143571784900132,0,1,0.0035004459601401254,1
510,0.62665956320513994,0,1,0.0035222388115540657,1
511,0.62190210192583351,0,1,0.0035442355962128913,1
512,0.61716322447964966,0,1,0.0035664393990181478,1
513,0.61244282218920132,0,1,0.0035888533690838025,1
514,0.60774078722284042,0,1,0.0036114807214419624,1
515,0.60305701258644584,0,1,0.0036343247388038943,1
516,0.59839139211530856,0,1,0.0036573887733785688,1
517,0.59374382046611007,0,1,0.0036806762487508319,1
518,0.58911419310899316,0,1,0.0037041906618213881,1
519,0.58450240631972683,0,1,0.0037279355848116179,1
520,0.57990835717195743,0,1,0.0037519146673347763,1
521,0.57533194352955386,0,1,0.0037761316385375356,1
522,0.57077306403903671,0,1,0.0038005903093131592,1
523,0.56623161812209721,0,1,0.0038252945745906259,1
524,0.56170750596819907,0,1,0.0038502484157014196,1
525,0.55720062852726882,0,1,0.0038754559028283992,1
526,0.55271088750246333,0,1,0.0039009211975393099,1
527,0.54823818534302715,0,1,0.0039266485554082875,1
528,0.54378242523722564,0,1,0.0039526423287298655,1
529,0.53934351110535861,0,1,0.0039789069693284881,1
530,0.53492134759285737,0,1,0.0040054470314676771,1
531,0.53051584006345376,0,1,0.0040322671748636522,1
532,0.52612689459243178,0,1,0.0040593721678068373,1
533,0.52175441795994981,0,1,0.0040867668903970663,1
534,0.51739831764444366,0,1,0.0041144563378959862,1
535,0.51305850181609847,0,1,0.0041424456242031889,1
536,0.50873487933039607,0,1,0.0041707399854601325,1
537,0.50442735972173525,0,1,0.004199344783788481,1
538,0.50013585319712162,0,1,0.0042282655111680993,1
539,0.49586027062992777,0,1,0.0042575077934615072,1
540,0.49160052355372397,0,1,0.0042870773945905636,1
541,0.48735652415617459,0,1,0.0043169802208732769,1
542,0.48312818527300783,0,1,0.0043472223255269678,1
543,0.4789154203820436,0,1,0.0043778099133459005,1
544,0.47471814359729692,0,1,0.0044087493455618899,1
545,0.47053626966313589,0,1,0.0044400471448951088,1
546,0.46636971394851434,0,1,0.004471710000805173,1
547,0.46221839244125862,0,1,0.0045037447749514629,1
548,0.45808222174242319,0,1,0.0045361585068720879,1
549,0.45396111906070624,0,1,0.0045689584198932319,1
550,0.44985500220692254,0,1,0.0046021519272784741,1
551,0.44576378958854246,0,1,0.0046357466386304988,1
552,0.44168740020428743,0,1,0.0046697503665575485,1
553,0.43762575363878176,0,1,0.0047041711336175103,1
554,0.43357877005726708,0,1,0.0047390171795528655,1
555,0.42954637020037056,0,1,0.0047742969688321073,1
556,0.42552847537893035,0,1,0.0048100191985118584,1
557,0.42152500746887789,0,1,0.004846192806436854,1
558,0.4175358889061731,0,1,0.0048828269797943583,1
559,0.41356104268179639,0,1,0.0049199311640421217,1
560,0.40960039233679257,0,1,0.0049575150722279328,1
561,0.40565386195736819,0,1,0.0049955886947226982,1
562,0.40172137617004111,0,1,0.0050341623093879666,1
563,0.39780286013684307,0,1,0.0050732464922011253,1
564,0.39389823955057146,0,1,0.0051128521283628197,1
565,0.39000744063009218,0,1,0.0051529904239131421,1
566,0.38613039011569228,0,1,0.0051936729178833924,1
567,0.38226701526448226,0,1,0.0052349114950134903,1
568,0.37841724384584685,0,1,0.0052767183990666223,1
569,0.37458100413694329,0,1,0.0053191062467734911,1
570,0.37075822491824617,0,1,0.0053620880424426276,1
571,0.3669488354691417,0,1,0.0054056771932745962,1
572,0.36315276556356579,0,1,0.0054498875254197984,1
573,0.35936994546568801,0,1,0.0054947333008232586,1
574,0.35560030592564251,0,1,0.0055402292349029719,1
575,0.35184377817530166,0,1,0.0055863905151098082,1
576,0.34810029392409403,0,1,0.0056332328204225322,1
577,0.3443697853548664,0,1,0.00568077234183319,1
578,0.3406521851197879,0,1,0.0057290258038831757,1
579,0.33694742633629904,0,1,0.0057780104873145846,1
580,0.33325544258309803,0,1,0.0058277442529052282,1
581,0.32957616789617283,0,1,0.0058782455665613029,1
582,0.32590953676487322,0,1,0.005929533525746703,1
583,0.32225548412802008,0,1,0.0059816278873341339,1
584,0.31861394537006049,0,1,0.0060345490969693346,1
585,0.31498485631725659,0,1,0.0060883183200458732,1
586,0.31136815323391609,0,1,0.0061429574743969628,1
587,0.30776377281866152,0,1,0.0061984892648166449,1
588,0.30417165220073805,0,1,0.0062549372195339547,1
589,0.300591728936356,0,1,0.0063123257287702305,1
590,0.29702394100507323,0,1,0.0063706800855235796,1
591,0.29346822680621498,0,1,0.0064300265287322422,1
592,0.28992452515532552,0,1,0.0064903922889837009,1
593,0.28639277528066165,0,1,0.0065518056369482901,1
594,0.28287291681971682,0,1,0.0066142959347322639,1
595,0.27936488981578433,0,1,0.0066778936903580666,1
596,0.27586863471454892,0,1,0.0067426306156030732,1
597,0.27238409236072192,0,1,0.0068085396874403362,1
598,0.26891120399469992,0,1,0.0068756552133520665,1
599,0.26544991124926565,0,1,0.0069440129008061374,1
600,0.26200015614631633,0,1,0.0070136499312138381,1
601,0.25856188109362632,0,1,0.0070846050387127421,1
602,0.25513502888164297,0,1,0.007156918594153466,1
603,0.25171954268031316,0,1,0.0072306326946986821,1
604,0.24831536603594095,0,1,0.0073057912594844832,1
605,0.2449224428680794,0,1,0.0073824401318347988,1
606,0.24154071746644856,0,1,0.00746062718856435,1
607,0.23817013448788682,0,1,0.0075404024569598873,1
608,0.23481063895333376,0,1,0.0076218182400836863,1
609,0.23146217624483834,0,1,0.0077049292511086201,1
610,0.22812469210260033,0,1,0.0077897927574636597,1
611,0.2247981326220394,0,1,0.0078764687356468379,1
612,0.22148244425089159,0,1,0.0079650200376517131,1
